# Sesion:10 Fecha:2026-04-03 23:28:11 Shots:1 Duracion:9,49s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot
0.5100,1889886,-0.067017,-0.101440,0.704163,-0.699524,91.8893,0
0.5200,1889896,-0.067932,-0.103455,0.704285,-0.699036,92.2000,0
0.5300,1889906,-0.068542,-0.104553,0.704468,-0.698669,92.4878,0
0.5400,1889916,-0.069153,-0.105713,0.704895,-0.697998,92.7288,0
0.5500,1889926,-0.069824,-0.106750,0.705688,-0.696960,92.9167,0
0.5600,1889936,-0.070557,-0.107788,0.706665,-0.695679,93.0634,0
0.5700,1889946,-0.071289,-0.108826,0.707764,-0.694336,93.1960,0
0.5800,1889956,-0.071899,-0.109924,0.708740,-0.693115,93.3418,0
0.5900,1889966,-0.072510,-0.111084,0.709534,-0.692078,93.5181,0
0.6000,1889976,-0.072937,-0.112244,0.710083,-0.691223,93.7364,0
0.6100,1889986,-0.073242,-0.113525,0.710266,-0.690857,94.0147,0
0.6200,1889996,-0.073425,-0.114807,0.710083,-0.690857,94.3465,0
0.6300,1890006,-0.073486,-0.115967,0.709595,-0.691101,94.7065,0
0.6400,1890016,-0.073486,-0.117004,0.709106,-0.691406,95.0630,0
0.6500,1890026,-0.073608,-0.117920,0.708740,-0.691650,95.3895,0
0.6600,1890036,-0.073792,-0.118652,0.708618,-0.691650,95.6624,0
0.6700,1890046,-0.074158,-0.119202,0.708801,-0.691284,95.8648,0
0.6800,1890056,-0.074585,-0.119690,0.709412,-0.690552,96.0039,0
0.6900,1890066,-0.075073,-0.120178,0.710266,-0.689514,96.0991,0
0.7000,1890076,-0.075623,-0.120667,0.711121,-0.688477,96.1818,0
0.7100,1890086,-0.076172,-0.121216,0.712036,-0.687439,96.2690,0
0.7200,1890096,-0.076721,-0.121765,0.712769,-0.686462,96.3746,0
0.7300,1890106,-0.077148,-0.122253,0.713379,-0.685730,96.5427,0
0.7400,1890116,-0.077393,-0.122681,0.713745,-0.685242,96.7458,0
0.7500,1890126,-0.077698,-0.123230,0.714050,-0.684753,96.9805,0
0.7600,1890136,-0.077881,-0.123596,0.714111,-0.684570,97.2333,0
0.7700,1890146,-0.078064,-0.123962,0.714050,-0.684570,97.4848,0
0.7800,1890156,-0.078247,-0.124268,0.713928,-0.684631,97.7238,0
0.7900,1890166,-0.078308,-0.124573,0.713867,-0.684631,97.9337,0
0.8000,1890176,-0.078308,-0.125061,0.713989,-0.684448,98.1214,0
0.8100,1890186,-0.078186,-0.125244,0.714050,-0.684326,98.2967,0
0.8200,1890196,-0.078003,-0.125427,0.714172,-0.684204,98.4674,0
0.8300,1890206,-0.077759,-0.125549,0.714233,-0.684143,98.6341,0
0.8400,1890216,-0.077454,-0.125671,0.714233,-0.684143,98.8003,0
0.8500,1890226,-0.077209,-0.125793,0.714294,-0.684082,98.9569,0
0.8600,1890236,-0.076965,-0.125793,0.714417,-0.683960,99.0927,0
0.8700,1890246,-0.076782,-0.125793,0.714661,-0.683777,99.2036,0
0.8800,1890256,-0.076660,-0.125793,0.715027,-0.683411,99.2931,0
0.8900,1890266,-0.076538,-0.125793,0.715454,-0.682983,99.3608,0
0.9000,1890276,-0.076294,-0.125671,0.715881,-0.682556,99.4220,0
0.9100,1890286,-0.075928,-0.125549,0.716309,-0.682190,99.4849,0
0.9200,1890296,-0.075439,-0.125366,0.716736,-0.681824,99.5433,0
0.9300,1890306,-0.074890,-0.125061,0.717102,-0.681519,99.6034,0
0.9400,1890316,-0.074280,-0.124695,0.717468,-0.681274,99.6649,0
0.9500,1890326,-0.073669,-0.124207,0.717773,-0.681152,99.7247,0
0.9600,1890336,-0.073059,-0.123657,0.717896,-0.681213,99.7949,0
0.9700,1890346,-0.072327,-0.122986,0.717712,-0.681519,99.8804,0
0.9800,1890356,-0.071594,-0.122314,0.717407,-0.682068,99.9802,0
0.9900,1890366,-0.070923,-0.121704,0.717041,-0.682617,100.0819,0
1.0000,1890376,-0.070190,-0.121155,0.716675,-0.683228,100.1718,0
1.0100,1890386,-0.069702,-0.120667,0.716553,-0.683472,100.1953,0
1.0200,1890396,-0.069336,-0.120178,0.716675,-0.683472,100.1724,0
1.0300,1890406,-0.069092,-0.119751,0.716980,-0.683228,100.1165,0
1.0400,1890416,-0.068848,-0.119202,0.717407,-0.682922,100.0568,0
1.0500,1890426,-0.068542,-0.118652,0.717896,-0.682556,100.0160,0
1.0600,1890436,-0.068176,-0.118103,0.718201,-0.682373,99.9990,0
1.0700,1890446,-0.067261,-0.117188,0.718445,-0.682373,99.9897,0
1.0800,1890456,-0.066833,-0.116699,0.718567,-0.682312,99.9652,0
1.0900,1890466,-0.066406,-0.116272,0.718994,-0.682007,99.9092,0
1.1000,1890476,-0.066040,-0.115662,0.719543,-0.681519,99.8119,0
1.1100,1890486,-0.065613,-0.115051,0.720337,-0.680847,99.6835,0
1.1200,1890496,-0.065186,-0.114441,0.721130,-0.680176,99.5578,0
1.1300,1890506,-0.064697,-0.113770,0.721802,-0.679626,99.4517,0
1.1400,1890516,-0.064148,-0.113159,0.722229,-0.679321,99.3846,0
1.1500,1890526,-0.063538,-0.112610,0.722473,-0.679199,99.3473,0
1.1600,1890536,-0.062866,-0.112000,0.722656,-0.679199,99.3247,0
1.1700,1890546,-0.062256,-0.111389,0.722778,-0.679199,99.2947,0
1.1800,1890556,-0.061584,-0.110657,0.723022,-0.679077,99.2486,0
1.1900,1890566,-0.060974,-0.109924,0.723328,-0.678955,99.1879,0
1.2000,1890576,-0.060364,-0.109253,0.723633,-0.678833,99.1301,0
1.2100,1890586,-0.059814,-0.108643,0.723816,-0.678711,99.0807,0
1.2200,1890596,-0.059265,-0.108093,0.723999,-0.678711,99.0403,0
1.2300,1890606,-0.058777,-0.107666,0.724121,-0.678650,98.9877,0
1.2400,1890616,-0.058350,-0.107300,0.724304,-0.678528,98.9263,0
1.2500,1890626,-0.057922,-0.106873,0.724609,-0.678345,98.8530,0
1.2600,1890636,-0.057495,-0.106384,0.724915,-0.678101,98.7713,0
1.2700,1890646,-0.057068,-0.105896,0.725281,-0.677917,98.6892,0
1.2800,1890656,-0.056580,-0.105286,0.725525,-0.677734,98.6349,0
1.2900,1890666,-0.055969,-0.104736,0.725708,-0.677673,98.5900,0
1.3000,1890676,-0.055298,-0.104248,0.725830,-0.677673,98.5526,0
1.3100,1890686,-0.054504,-0.103760,0.725891,-0.677734,98.5191,0
1.3200,1890696,-0.053772,-0.103394,0.725891,-0.677856,98.4949,0
1.3300,1890706,-0.053040,-0.102966,0.725830,-0.678040,98.4698,0
1.3400,1890716,-0.052307,-0.102661,0.725769,-0.678223,98.4404,0
1.3500,1890726,-0.051086,-0.101929,0.725830,-0.678345,98.3969,0
1.3600,1890736,-0.050537,-0.101501,0.726013,-0.678223,98.3412,0
1.3700,1890746,-0.049988,-0.101074,0.726257,-0.678101,98.2737,0
1.3800,1890756,-0.049500,-0.100586,0.726562,-0.677917,98.2029,0
1.3900,1890766,-0.049072,-0.100098,0.726807,-0.677734,98.1319,0
1.4000,1890776,-0.048523,-0.099609,0.727173,-0.677490,98.0547,0
1.4100,1890786,-0.048096,-0.099121,0.727661,-0.677002,97.9526,0
1.4200,1890796,-0.047668,-0.098572,0.728394,-0.676392,97.8217,0
1.4300,1890806,-0.047241,-0.098022,0.729065,-0.675781,97.6898,0
1.4400,1890816,-0.046875,-0.097412,0.729309,-0.675598,97.6013,0
1.4500,1890826,-0.046448,-0.096863,0.729187,-0.675842,97.5686,0
1.4600,1890836,-0.045959,-0.096252,0.728882,-0.676331,97.5766,0
1.4700,1890846,-0.045593,-0.095642,0.728455,-0.676819,97.5863,0
1.4800,1890856,-0.045288,-0.095032,0.728210,-0.677246,97.5692,0
1.4900,1890866,-0.045166,-0.094299,0.728149,-0.677368,97.5071,0
1.5000,1890876,-0.045105,-0.093506,0.728394,-0.677246,97.4014,0
1.5100,1890886,-0.045166,-0.092651,0.728699,-0.677063,97.2819,0
1.5200,1890896,-0.045227,-0.091797,0.729004,-0.676819,97.1700,0
1.5300,1890906,-0.045349,-0.090942,0.729065,-0.676819,97.0867,0
1.5400,1890916,-0.045532,-0.090088,0.728943,-0.677063,97.0442,0
1.5500,1890926,-0.045654,-0.089233,0.728638,-0.677551,97.0476,0
1.5600,1890936,-0.045837,-0.088318,0.728210,-0.678101,97.0461,0
1.5700,1890946,-0.046021,-0.087402,0.727844,-0.678589,97.0232,0
1.5800,1890956,-0.046265,-0.086487,0.727539,-0.679016,96.9715,0
1.5900,1890966,-0.046509,-0.085510,0.727417,-0.679260,96.8867,0
1.6000,1890976,-0.046814,-0.084534,0.727478,-0.679321,96.7798,0
1.6100,1890986,-0.047119,-0.083496,0.727722,-0.679199,96.6644,0
1.6200,1890996,-0.047607,-0.081482,0.728333,-0.678711,96.5422,0
1.6300,1891006,-0.047791,-0.080505,0.728699,-0.678406,96.4176,0
1.6400,1891016,-0.047974,-0.079651,0.729065,-0.678101,96.2991,0
1.6500,1891026,-0.048096,-0.078857,0.729370,-0.677856,96.1942,0
1.6600,1891036,-0.048279,-0.078125,0.729614,-0.677673,96.1046,0
1.6700,1891046,-0.048401,-0.077454,0.729736,-0.677612,96.0329,0
1.6800,1891056,-0.048523,-0.076782,0.729797,-0.677612,95.9731,0
1.6900,1891066,-0.048706,-0.076111,0.729797,-0.677612,95.9131,0
1.7000,1891076,-0.048828,-0.075439,0.729919,-0.677612,95.8465,0
1.7100,1891086,-0.049011,-0.074768,0.729980,-0.677551,95.7714,0
1.7200,1891096,-0.049255,-0.074036,0.730103,-0.677490,95.6927,0
1.7300,1891106,-0.049377,-0.073242,0.730164,-0.677490,95.6172,0
1.7400,1891116,-0.049438,-0.072510,0.730164,-0.677612,95.5539,0
1.7500,1891126,-0.049438,-0.071777,0.730103,-0.677795,95.5000,0
1.7600,1891136,-0.049316,-0.071045,0.729980,-0.677979,95.4493,0
1.7700,1891146,-0.049133,-0.070374,0.729980,-0.678101,95.3925,0
1.7800,1891156,-0.048889,-0.069641,0.729980,-0.678162,95.3245,0
1.7900,1891166,-0.048584,-0.068970,0.730103,-0.678101,95.2551,0
1.8000,1891176,-0.048218,-0.068237,0.730164,-0.678162,95.1924,0
1.8100,1891186,-0.047729,-0.067505,0.730103,-0.678345,95.1509,0
1.8200,1891196,-0.047241,-0.066833,0.729980,-0.678589,95.1279,0
1.8300,1891206,-0.046692,-0.066162,0.729736,-0.678955,95.1135,0
1.8400,1891216,-0.046204,-0.065491,0.729492,-0.679260,95.0724,0
1.8500,1891226,-0.045715,-0.064880,0.729431,-0.679443,94.9975,0
1.8600,1891236,-0.045410,-0.064331,0.729553,-0.679382,94.9031,0
1.8700,1891246,-0.045105,-0.063721,0.729736,-0.679260,94.8138,0
1.8800,1891256,-0.044861,-0.063232,0.729919,-0.679077,94.7460,0
1.8900,1891266,-0.044678,-0.062744,0.730042,-0.679077,94.6964,0
1.9000,1891276,-0.044495,-0.062012,0.729919,-0.679321,94.6557,0
1.9100,1891286,-0.044495,-0.061584,0.729858,-0.679382,94.6092,0
1.9200,1891296,-0.044495,-0.061218,0.729797,-0.679504,94.5615,0
1.9300,1891306,-0.044495,-0.060791,0.729736,-0.679565,94.5171,0
1.9400,1891316,-0.044434,-0.060364,0.729553,-0.679810,94.4881,0
1.9500,1891326,-0.044434,-0.059937,0.729309,-0.680115,94.4752,0
1.9600,1891336,-0.044434,-0.059570,0.728943,-0.680481,94.4784,0
1.9700,1891346,-0.044434,-0.059265,0.728577,-0.680969,94.4854,0
1.9800,1891356,-0.044373,-0.059021,0.728149,-0.681396,94.4932,0
1.9900,1891366,-0.044373,-0.058777,0.727783,-0.681824,94.4930,0
2.0000,1891376,-0.044312,-0.058411,0.727539,-0.682129,94.4718,0
2.0100,1891386,-0.044189,-0.058105,0.727417,-0.682312,94.4356,0
2.0200,1891396,-0.043945,-0.057739,0.727356,-0.682434,94.3881,0
2.0300,1891406,-0.043640,-0.057434,0.727234,-0.682556,94.3457,0
2.0400,1891416,-0.043335,-0.057068,0.726990,-0.682861,94.3136,0
2.0500,1891426,-0.042908,-0.056763,0.726685,-0.683289,94.2929,0
2.0600,1891436,-0.042419,-0.056519,0.726318,-0.683716,94.2814,0
2.0700,1891446,-0.041931,-0.056274,0.725891,-0.684204,94.2721,0
2.0800,1891456,-0.041443,-0.056030,0.725586,-0.684631,94.2535,0
2.0900,1891466,-0.040955,-0.055786,0.725342,-0.684937,94.2156,0
2.1000,1891476,-0.040588,-0.055359,0.725220,-0.685059,94.1563,0
2.1100,1891486,-0.040161,-0.054932,0.725159,-0.685181,94.0891,0
2.1200,1891496,-0.039795,-0.054321,0.725159,-0.685303,94.0328,0
2.1300,1891506,-0.039429,-0.053711,0.724976,-0.685486,93.9873,0
2.1400,1891516,-0.039063,-0.053101,0.724792,-0.685791,93.9516,0
2.1500,1891526,-0.038696,-0.052429,0.724487,-0.686218,93.9230,0
2.1600,1891536,-0.038391,-0.051697,0.724121,-0.686646,93.8979,0
2.1700,1891546,-0.037720,-0.050415,0.723206,-0.687744,93.8768,0
2.1800,1891556,-0.037354,-0.049744,0.722656,-0.688416,93.8625,0
2.1900,1891566,-0.036987,-0.049133,0.722107,-0.689087,93.8512,0
2.2000,1891576,-0.036560,-0.048584,0.721558,-0.689697,93.8325,0
2.2100,1891586,-0.036072,-0.048096,0.721069,-0.690247,93.7967,0
2.2200,1891596,-0.035645,-0.047668,0.720703,-0.690735,93.7447,0
2.2300,1891606,-0.035217,-0.047180,0.720337,-0.691101,93.6814,0
2.2400,1891616,-0.034729,-0.046753,0.720093,-0.691406,93.6123,0
2.2500,1891626,-0.034241,-0.046326,0.719910,-0.691711,93.5388,0
2.2600,1891636,-0.033630,-0.045837,0.719727,-0.691895,93.4525,0
2.2700,1891646,-0.033020,-0.045349,0.719727,-0.692017,93.3544,0
2.2800,1891656,-0.032288,-0.044861,0.719727,-0.692078,93.2431,0
2.2900,1891666,-0.031555,-0.044373,0.719727,-0.692139,93.1337,0
2.3000,1891676,-0.030762,-0.043884,0.719666,-0.692200,93.0353,0
2.3100,1891686,-0.029907,-0.043457,0.719604,-0.692383,92.9498,0
2.3200,1891696,-0.029053,-0.043091,0.719421,-0.692627,92.8762,0
2.3300,1891706,-0.028198,-0.042786,0.719238,-0.692871,92.8017,0
2.3400,1891716,-0.027466,-0.042542,0.719116,-0.693054,92.7206,0
2.3500,1891726,-0.026794,-0.042358,0.719055,-0.693176,92.6244,0
2.3600,1891736,-0.026245,-0.042175,0.719055,-0.693176,92.5121,0
2.3700,1891746,-0.025757,-0.042053,0.719238,-0.692993,92.3827,0
2.3800,1891756,-0.025269,-0.041931,0.719482,-0.692749,92.2431,0
2.3900,1891766,-0.024841,-0.041870,0.719788,-0.692505,92.1276,0
2.4000,1891776,-0.024353,-0.041687,0.719910,-0.692383,92.0473,0
2.4100,1891786,-0.023804,-0.041565,0.719849,-0.692505,91.9935,0
2.4200,1891796,-0.023254,-0.041443,0.719666,-0.692688,91.9476,0
2.4300,1891806,-0.022705,-0.041260,0.719421,-0.692993,91.8920,0
2.4400,1891816,-0.022217,-0.041016,0.719299,-0.693176,91.8134,0
2.4500,1891826,-0.021423,-0.040466,0.719360,-0.693176,91.7142,0
2.4600,1891836,-0.021057,-0.040100,0.719482,-0.693054,91.6086,0
2.4700,1891846,-0.020752,-0.039795,0.719543,-0.692993,91.5136,0
2.4800,1891856,-0.020508,-0.039490,0.719543,-0.692993,91.4280,0
2.4900,1891866,-0.020142,-0.039307,0.719543,-0.693054,91.3512,0
2.5000,1891876,-0.019775,-0.039185,0.719482,-0.693115,91.2769,0
2.5100,1891886,-0.019470,-0.039063,0.719421,-0.693176,91.2052,0
2.5200,1891896,-0.019165,-0.039001,0.719482,-0.693176,91.1297,0
2.5300,1891906,-0.018921,-0.038940,0.719482,-0.693176,91.0557,0
2.5400,1891916,-0.018738,-0.038940,0.719543,-0.693115,90.9764,0
2.5500,1891926,-0.018555,-0.038879,0.719727,-0.692932,90.8826,0
2.5600,1891936,-0.018433,-0.038818,0.719910,-0.692688,90.7809,0
2.5700,1891946,-0.018311,-0.038696,0.720215,-0.692444,90.6767,0
2.5800,1891956,-0.018250,-0.038574,0.720459,-0.692139,90.5788,0
2.5900,1891966,-0.018127,-0.038452,0.720642,-0.691956,90.4982,0
2.6000,1891976,-0.018005,-0.038269,0.720703,-0.691956,90.4374,0
2.6100,1891986,-0.017822,-0.038086,0.720642,-0.692017,90.4017,0
2.6200,1891996,-0.017639,-0.037903,0.720459,-0.692200,90.3788,0
2.6300,1892006,-0.017395,-0.037720,0.720276,-0.692444,90.3601,0
2.6400,1892016,-0.017212,-0.037537,0.720154,-0.692627,90.3382,0
2.6500,1892026,-0.017090,-0.037415,0.720093,-0.692688,90.2940,0
2.6600,1892036,-0.016968,-0.037231,0.720154,-0.692566,90.2194,0
2.6700,1892046,-0.016846,-0.037109,0.720337,-0.692444,90.1545,0
2.6800,1892056,-0.016663,-0.036987,0.720459,-0.692322,90.1098,0
2.6900,1892066,-0.016479,-0.036926,0.720459,-0.692322,90.0876,0
2.7000,1892076,-0.016235,-0.036926,0.720337,-0.692444,90.0742,0
2.7100,1892086,-0.015991,-0.036865,0.720154,-0.692627,90.0537,0
2.7200,1892096,-0.015503,-0.036865,0.719971,-0.692810,90.0187,0
2.7300,1892106,-0.015259,-0.036804,0.720032,-0.692810,89.9663,0
2.7400,1892116,-0.015015,-0.036743,0.720154,-0.692688,89.9076,0
2.7500,1892126,-0.014771,-0.036682,0.720276,-0.692566,89.8530,0
2.7600,1892136,-0.014465,-0.036682,0.720276,-0.692566,89.8117,0
2.7700,1892146,-0.014160,-0.036682,0.720154,-0.692688,89.7861,0
2.7800,1892156,-0.013916,-0.036743,0.720093,-0.692810,89.7677,0
2.7900,1892166,-0.013672,-0.036804,0.719971,-0.692871,89.7454,0
2.8000,1892176,-0.013428,-0.036865,0.719910,-0.692932,89.7194,0
2.8100,1892186,-0.013245,-0.036865,0.719849,-0.693054,89.6959,0
2.8200,1892196,-0.013062,-0.036865,0.719727,-0.693115,89.6801,0
2.8300,1892206,-0.012939,-0.036804,0.719604,-0.693237,89.6614,0
2.8400,1892216,-0.012878,-0.036682,0.719604,-0.693298,89.6335,0
2.8500,1892226,-0.012756,-0.036560,0.719604,-0.693298,89.5969,0
2.8600,1892236,-0.012634,-0.036499,0.719604,-0.693359,89.5628,0
2.8700,1892246,-0.012512,-0.036438,0.719543,-0.693420,89.5373,0
2.8800,1892256,-0.012390,-0.036438,0.719421,-0.693542,89.5220,0
2.8900,1892266,-0.012268,-0.036560,0.719238,-0.693665,89.5128,0
2.9000,1892276,-0.012207,-0.036682,0.719116,-0.693787,89.4981,0
2.9100,1892286,-0.012146,-0.036865,0.719116,-0.693787,89.4754,0
2.9200,1892296,-0.012146,-0.037048,0.719177,-0.693726,89.4384,0
2.9300,1892306,-0.012146,-0.037170,0.719299,-0.693604,89.4021,0
2.9400,1892316,-0.012024,-0.037231,0.719360,-0.693542,89.3818,0
2.9500,1892326,-0.011841,-0.037292,0.719360,-0.693542,89.3719,0
2.9600,1892336,-0.011597,-0.037354,0.719299,-0.693604,89.3691,0
2.9700,1892346,-0.011292,-0.037354,0.719116,-0.693787,89.3657,0
2.9800,1892356,-0.010986,-0.037354,0.718994,-0.693909,89.3565,0
2.9900,1892366,-0.010742,-0.037415,0.718933,-0.694031,89.3501,0
3.0000,1892376,-0.010254,-0.037537,0.718689,-0.694275,89.3416,0
3.0100,1892386,-0.010132,-0.037659,0.718628,-0.694275,89.3217,0
3.0200,1892396,-0.010010,-0.037781,0.718689,-0.694214,89.2867,0
3.0300,1892406,-0.009949,-0.037842,0.718933,-0.693970,89.2292,0
3.0400,1892416,-0.009888,-0.037964,0.719299,-0.693604,89.1472,0
3.0500,1892426,-0.009888,-0.038025,0.719849,-0.693054,89.0479,0
3.0600,1892436,-0.009827,-0.038086,0.720398,-0.692444,88.9453,0
3.0700,1892446,-0.009766,-0.038086,0.720947,-0.691895,88.8537,0
3.0800,1892456,-0.009583,-0.038086,0.721313,-0.691467,88.7905,0
3.0900,1892466,-0.009399,-0.038147,0.721497,-0.691284,88.7630,0
3.1000,1892476,-0.009033,-0.038147,0.721436,-0.691406,88.7742,0
3.1100,1892486,-0.008667,-0.038208,0.721252,-0.691589,88.7995,0
3.1200,1892496,-0.008301,-0.038330,0.721130,-0.691711,88.8195,0
3.1300,1892506,-0.007996,-0.038513,0.721069,-0.691711,88.8212,0
3.1400,1892516,-0.007690,-0.038696,0.721191,-0.691589,88.8015,0
3.1500,1892526,-0.007507,-0.038879,0.721436,-0.691345,88.7690,0
3.1600,1892536,-0.007385,-0.039124,0.721680,-0.691101,88.7353,0
3.1700,1892546,-0.007263,-0.039246,0.721863,-0.690918,88.7103,0
3.1800,1892556,-0.007141,-0.039307,0.721985,-0.690735,88.6943,0
3.1900,1892566,-0.007019,-0.039307,0.722107,-0.690613,88.6849,0
3.2000,1892576,-0.006958,-0.039185,0.722168,-0.690552,88.6802,0
3.2100,1892586,-0.006897,-0.039124,0.722229,-0.690491,88.6815,0
3.2200,1892596,-0.006897,-0.039001,0.722290,-0.690430,88.6858,0
3.2300,1892606,-0.006836,-0.038879,0.722290,-0.690491,88.6953,0
3.2400,1892616,-0.006836,-0.038757,0.722229,-0.690491,88.7054,0
3.2500,1892626,-0.006897,-0.038635,0.722168,-0.690613,88.7078,0
3.2600,1892636,-0.006897,-0.038452,0.722168,-0.690613,88.7023,0
3.2700,1892646,-0.006958,-0.038086,0.722290,-0.690491,88.6834,0
3.2800,1892656,-0.007019,-0.037842,0.722412,-0.690430,88.6631,0
3.2900,1892666,-0.007019,-0.037598,0.722473,-0.690369,88.6461,0
3.3000,1892676,-0.007019,-0.037415,0.722473,-0.690369,88.6376,0
3.3100,1892686,-0.007019,-0.037292,0.722412,-0.690430,88.6366,0
3.3200,1892696,-0.007080,-0.037231,0.722351,-0.690491,88.6405,0
3.3300,1892706,-0.007141,-0.037170,0.722290,-0.690552,88.6430,0
3.3400,1892716,-0.007141,-0.037170,0.722290,-0.690552,88.6412,0
3.3500,1892726,-0.007202,-0.037170,0.722229,-0.690613,88.6412,0
3.3600,1892736,-0.007202,-0.037170,0.722168,-0.690674,88.6437,0
3.3700,1892746,-0.007141,-0.037109,0.722107,-0.690735,88.6495,0
3.3800,1892756,-0.007019,-0.036987,0.722046,-0.690857,88.6557,0
3.3900,1892766,-0.006958,-0.036926,0.721924,-0.690918,88.6585,0
3.4000,1892776,-0.006836,-0.036804,0.721863,-0.690979,88.6605,0
3.4100,1892786,-0.006836,-0.036682,0.721802,-0.691101,88.6636,0
3.4200,1892796,-0.006836,-0.036621,0.721741,-0.691162,88.6665,0
3.4300,1892806,-0.006958,-0.036560,0.721680,-0.691223,88.6658,0
3.4400,1892816,-0.007080,-0.036499,0.721619,-0.691284,88.6615,0
3.4500,1892826,-0.007263,-0.036499,0.721619,-0.691284,88.6544,0
3.4600,1892836,-0.007324,-0.036377,0.721558,-0.691345,88.6519,0
3.4700,1892846,-0.007446,-0.036255,0.721497,-0.691467,88.6560,0
3.4800,1892856,-0.007507,-0.036133,0.721313,-0.691589,88.6766,0
3.4900,1892866,-0.007507,-0.036011,0.721130,-0.691833,88.6979,0
3.5000,1892876,-0.007446,-0.035889,0.720947,-0.692017,88.7116,0
3.5100,1892886,-0.007385,-0.035767,0.720764,-0.692200,88.7175,0
3.5200,1892896,-0.007324,-0.035706,0.720642,-0.692322,88.7170,0
3.5300,1892906,-0.007263,-0.035645,0.720581,-0.692444,88.7123,0
3.5400,1892916,-0.007263,-0.035583,0.720520,-0.692505,88.7044,0
