# Sesion:17 Fecha:2026-06-02 17:04:27 Shots:2 Duracion:12,25s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,28507616,-0.275940,0.378906,0.605713,-0.642944,-8.7980,124.5569,277
0.0100,28507626,-0.278198,0.377686,0.605713,-0.642700,-8.5377,124.4846,0
0.0200,28507636,-0.280701,0.376160,0.605713,-0.642517,-8.2406,124.4206,0
0.0300,28507646,-0.282471,0.375000,0.606079,-0.642090,-7.9997,124.3811,0
0.0400,28507656,-0.284180,0.374023,0.606384,-0.641663,-7.7788,124.3315,0
0.0500,28507666,-0.286377,0.372986,0.606201,-0.641418,-7.5433,124.2385,0
0.0600,28507676,-0.288330,0.371826,0.606262,-0.641174,-7.3080,124.1831,0
0.0700,28507686,-0.290222,0.371094,0.606018,-0.640930,-7.1190,124.0855,0
0.0800,28507696,-0.293396,0.369263,0.606995,-0.639648,-6.6738,123.9830,0
0.0900,28507706,-0.294800,0.368530,0.607544,-0.638916,-6.4717,123.9289,0
0.1000,28507716,-0.296936,0.366882,0.607727,-0.638672,-6.1841,123.8973,0
0.1100,28507726,-0.299316,0.365540,0.608093,-0.638000,-5.8776,123.8170,0
0.1200,28507736,-0.300842,0.363647,0.608643,-0.637817,-5.6050,123.8607,0
0.1300,28507746,-0.302856,0.362122,0.608887,-0.637512,-5.3307,123.8293,0
0.1400,28507756,-0.304016,0.360962,0.609497,-0.637024,-5.1227,123.8342,0
0.1500,28507766,-0.304993,0.360046,0.609497,-0.637085,-4.9897,123.8363,0
0.1600,28507776,-0.306519,0.359436,0.609253,-0.636963,-4.8415,123.7626,0
0.1700,28507786,-0.307739,0.358582,0.609558,-0.636536,-4.6650,123.7312,0
0.1800,28507796,-0.309448,0.357544,0.609619,-0.636169,-4.4521,123.6705,0
0.1900,28507806,-0.311035,0.356445,0.609802,-0.635864,-4.2416,123.6350,0
0.2000,28507816,-0.312805,0.354614,0.609741,-0.636108,-3.9959,123.6535,0
0.2100,28507826,-0.314758,0.352539,0.609436,-0.636536,-3.7359,123.6697,0
0.2200,28507836,-0.317017,0.350403,0.609497,-0.636536,-3.4195,123.6668,0
0.2300,28507846,-0.319275,0.348450,0.609436,-0.636536,-3.1211,123.6453,0
0.2400,28507856,-0.321472,0.346863,0.609985,-0.635803,-2.8021,123.5957,0
0.2500,28507866,-0.322876,0.345703,0.610657,-0.635132,-2.5678,123.5798,0
0.2600,28507876,-0.325195,0.344482,0.611328,-0.633911,-2.2432,123.4745,0
0.2700,28507886,-0.326416,0.342957,0.612366,-0.633057,-1.9742,123.4976,0
0.2800,28507896,-0.327759,0.341003,0.612915,-0.632935,-1.7128,123.5597,0
0.2900,28507906,-0.330627,0.338440,0.613098,-0.632690,-1.3088,123.5374,0
0.3000,28507916,-0.332275,0.336365,0.613342,-0.632690,-1.0332,123.5753,0
0.3100,28507926,-0.333862,0.334229,0.613342,-0.632935,-0.7761,123.6190,0
0.3200,28507936,-0.337219,0.330322,0.614441,-0.632202,-0.1867,123.6692,0
0.3300,28507946,-0.338928,0.328796,0.614929,-0.631592,0.0861,123.6467,0
0.3400,28507956,-0.339966,0.327393,0.615540,-0.631104,0.3030,123.6706,0
0.3500,28507966,-0.341614,0.325378,0.615967,-0.630859,0.5907,123.7006,0
0.3600,28507976,-0.343201,0.323425,0.616272,-0.630737,0.8605,123.7310,0
0.3700,28507986,-0.344299,0.321960,0.616455,-0.630676,1.0534,123.7561,0
0.3800,28507996,-0.346008,0.320557,0.616760,-0.630188,1.3057,123.7243,0
0.3900,28508006,-0.347229,0.319336,0.617249,-0.629700,1.5175,123.7229,0
0.4000,28508016,-0.348511,0.318176,0.617432,-0.629333,1.7125,123.6991,0
0.4100,28508026,-0.349976,0.316711,0.617859,-0.628845,1.9568,123.6920,0
0.4200,28508036,-0.351013,0.315491,0.618469,-0.628296,2.1628,123.7046,0
0.4300,28508046,-0.352478,0.313660,0.619019,-0.627869,2.4362,123.7304,0
0.4400,28508056,-0.352905,0.312012,0.619873,-0.627563,2.6307,123.8326,0
0.4500,28508066,-0.354736,0.310669,0.620605,-0.626465,2.9266,123.7780,0
0.4600,28508076,-0.355774,0.309509,0.621582,-0.625549,3.1562,123.7903,0
0.4700,28508086,-0.356567,0.308105,0.622559,-0.624817,3.3795,123.8403,0
0.4800,28508096,-0.357117,0.306946,0.622986,-0.624634,3.5259,123.8893,0
0.4900,28508106,-0.358154,0.306030,0.623596,-0.623901,3.7166,123.8745,0
0.5000,28508116,-0.359558,0.304199,0.623718,-0.623840,3.9555,123.8978,0
0.5100,28508126,-0.361084,0.302490,0.623779,-0.623718,4.1941,123.8995,0
0.5200,28508136,-0.361816,0.301147,0.623962,-0.623718,4.3505,123.9422,0
0.5300,28508146,-0.362976,0.299927,0.623901,-0.623718,4.5186,123.9385,0
0.5400,28508156,-0.363403,0.298889,0.623901,-0.623962,4.6153,123.9863,0
0.5500,28508166,-0.364075,0.298035,0.623901,-0.624023,4.7226,123.9995,0
0.5600,28508176,-0.364746,0.297058,0.623657,-0.624329,4.8202,124.0165,0
0.5700,28508186,-0.366638,0.295410,0.624023,-0.623596,5.1146,123.9734,0
0.5800,28508196,-0.367371,0.294312,0.624329,-0.623352,5.2672,123.9954,0
0.5900,28508206,-0.368896,0.293091,0.624390,-0.623047,5.4773,123.9603,0
0.6000,28508216,-0.369934,0.292114,0.624390,-0.622864,5.6281,123.9405,0
0.6100,28508226,-0.370667,0.291504,0.624878,-0.622253,5.7659,123.9267,0
0.6200,28508236,-0.371704,0.290955,0.625366,-0.621338,5.9315,123.8696,0
0.6300,28508246,-0.373169,0.290527,0.626160,-0.619934,6.1488,123.7754,0
0.6400,28508256,-0.374023,0.290039,0.626953,-0.618835,6.3163,123.7375,0
0.6500,28508266,-0.374390,0.289978,0.627808,-0.617737,6.4208,123.7084,0
0.6600,28508276,-0.374878,0.289795,0.628357,-0.617004,6.5174,123.6833,0
0.6700,28508286,-0.375488,0.289490,0.628601,-0.616516,6.6102,123.6503,0
0.6800,28508296,-0.375977,0.288940,0.628723,-0.616333,6.6961,123.6484,0
0.6900,28508306,-0.376892,0.288208,0.628845,-0.615967,6.8321,123.6197,0
0.7000,28508316,-0.377380,0.287231,0.628967,-0.616089,6.9383,123.6637,0
0.7100,28508326,-0.377991,0.286316,0.629028,-0.616028,7.0524,123.6770,0
0.7200,28508336,-0.379211,0.284668,0.629333,-0.615723,7.2817,123.6979,0
0.7300,28508346,-0.379272,0.283936,0.629578,-0.615784,7.3469,123.7559,0
0.7400,28508356,-0.379578,0.283630,0.629944,-0.615295,7.4229,123.7480,0
