# Sesion:1 Fecha:2026-04-09 17:45:18 Shots:2 Duracion:15,09s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,1048996,-0.717285,0.685974,-0.113831,0.044128,65.3305,0,0
0.0100,1049006,-0.716797,0.686951,-0.109314,0.048706,66.0482,0,0
0.0200,1049016,-0.716187,0.687866,-0.105103,0.053101,66.7632,0,0
0.0300,1049026,-0.715088,0.689575,-0.097229,0.061279,67.4849,0,0
0.0400,1049036,-0.714722,0.690063,-0.093506,0.065125,68.2303,0,0
0.0500,1049046,-0.714539,0.690369,-0.089905,0.068726,69.0030,0,0
0.0600,1049056,-0.714539,0.690491,-0.086426,0.072144,69.7829,0,0
0.0700,1049066,-0.714478,0.690613,-0.083069,0.075378,70.5465,0,0
0.0800,1049076,-0.714355,0.690796,-0.079773,0.078430,71.2892,0,0
0.0900,1049086,-0.714172,0.690979,-0.076660,0.081360,72.0011,0,0
0.1000,1049096,-0.713806,0.691345,-0.073547,0.084167,72.6865,0,0
0.1100,1049106,-0.713440,0.691711,-0.070557,0.086914,73.3446,0,0
0.1200,1049116,-0.712952,0.692139,-0.067627,0.089539,73.9841,0,0
0.1300,1049126,-0.712463,0.692627,-0.064819,0.092163,74.6088,0,0
0.1400,1049136,-0.712036,0.692932,-0.062195,0.094727,75.2342,0,0
0.1500,1049146,-0.711731,0.693115,-0.059631,0.097229,75.8702,0,0
0.1600,1049156,-0.711548,0.693176,-0.057251,0.099731,76.5142,0,0
0.1700,1049166,-0.711365,0.693176,-0.055054,0.102234,77.1452,0,0
0.1800,1049176,-0.710999,0.693298,-0.053101,0.104675,77.7583,0,0
0.1900,1049186,-0.710510,0.693604,-0.051392,0.107117,78.3226,0,0
0.2000,1049196,-0.709717,0.694153,-0.049866,0.109497,78.8339,0,0
0.2100,1049206,-0.708740,0.694885,-0.048523,0.111755,79.2970,0,0
0.2200,1049216,-0.707642,0.695740,-0.047363,0.113892,79.7242,0,0
0.2300,1049226,-0.706482,0.696655,-0.046265,0.115784,80.1310,0,0
0.2400,1049236,-0.705566,0.697388,-0.045166,0.117493,80.6274,0,0
0.2500,1049246,-0.705017,0.697754,-0.044006,0.118896,81.1689,0,0
0.2600,1049256,-0.704956,0.697693,-0.042847,0.120056,81.7503,0,0
0.2700,1049266,-0.705261,0.697327,-0.041626,0.120972,82.3427,0,0
0.2800,1049276,-0.705811,0.696716,-0.040405,0.121582,82.9195,0,0
0.2900,1049286,-0.706421,0.696106,-0.039185,0.122070,83.4584,0,0
0.3000,1049296,-0.706665,0.695801,-0.037659,0.122925,83.9541,0,0
0.3100,1049306,-0.706665,0.695679,-0.034973,0.124268,84.4159,0,0
0.3200,1049316,-0.706848,0.695496,-0.034180,0.124573,84.8417,0,0
0.3300,1049326,-0.706909,0.695374,-0.033508,0.124817,85.2371,0,0
0.3400,1049336,-0.706909,0.695374,-0.032837,0.125061,85.6039,0,0
0.3500,1049346,-0.706909,0.695374,-0.032227,0.125305,85.9514,0,0
0.3600,1049356,-0.706970,0.695312,-0.031616,0.125488,86.2941,0,0
0.3700,1049366,-0.707153,0.695129,-0.031067,0.125610,86.6382,0,0
0.3800,1049376,-0.707397,0.694885,-0.030579,0.125793,86.9796,0,0
0.3900,1049386,-0.707581,0.694641,-0.030090,0.126038,87.2997,0,0
0.4000,1049396,-0.707581,0.694580,-0.029724,0.126221,87.5790,0,0
0.4100,1049406,-0.707092,0.695068,-0.029114,0.126831,87.8120,0,0
0.4200,1049416,-0.706421,0.695618,-0.028625,0.127319,88.0027,0,0
0.4300,1049426,-0.705750,0.696289,-0.028259,0.127808,88.1758,0,0
0.4400,1049436,-0.705078,0.696838,-0.027954,0.128296,88.3457,0,0
0.4500,1049446,-0.704529,0.697327,-0.027649,0.128784,88.5228,0,0
0.4600,1049456,-0.704163,0.697693,-0.027527,0.129089,88.7082,0,0
0.4700,1049466,-0.703857,0.697937,-0.027466,0.129272,88.9000,0,0
0.4800,1049476,-0.703613,0.698181,-0.027466,0.129272,89.0827,0,0
0.4900,1049486,-0.703308,0.698486,-0.027527,0.129211,89.2443,0,0
0.5000,1049496,-0.703003,0.698853,-0.027771,0.128967,89.3842,0,0
0.5100,1049506,-0.702576,0.699280,-0.028137,0.128662,89.4923,0,0
0.5200,1049516,-0.702209,0.699768,-0.028748,0.128174,89.5867,0,0
0.5300,1049526,-0.701965,0.700134,-0.029297,0.127502,89.7181,0,0
0.5400,1049536,-0.701904,0.700256,-0.029785,0.126831,89.8713,0,0
0.5500,1049546,-0.702026,0.700256,-0.030151,0.126038,90.0326,0,0
0.5600,1049556,-0.702271,0.700134,-0.030518,0.125305,90.1845,0,0
0.5700,1049566,-0.702576,0.699951,-0.030701,0.124634,90.3066,0,0
0.5800,1049576,-0.702698,0.699951,-0.030884,0.124084,90.3906,0,0
0.5900,1049586,-0.702209,0.700500,-0.031067,0.123291,90.4233,0,0
0.6000,1049596,-0.701599,0.701172,-0.031250,0.123047,90.4188,0,0
0.6100,1049606,-0.700867,0.701904,-0.031494,0.122925,90.3990,0,0
0.6200,1049616,-0.700256,0.702515,-0.031738,0.122681,90.3902,0,0
0.6300,1049626,-0.699890,0.702942,-0.032043,0.122498,90.4175,0,0
0.6400,1049636,-0.699768,0.703064,-0.032227,0.122314,90.4883,0,0
0.6500,1049646,-0.699951,0.702881,-0.032471,0.122131,90.6031,0,0
0.6600,1049656,-0.700378,0.702515,-0.032654,0.122070,90.7411,0,0
0.6700,1049666,-0.700867,0.702026,-0.032837,0.122070,90.8865,0,0
0.6800,1049676,-0.701233,0.701599,-0.032959,0.122192,91.0162,0,0
0.6900,1049686,-0.701416,0.701355,-0.033142,0.122314,91.1085,0,0
0.7000,1049696,-0.701355,0.701416,-0.033325,0.122559,91.1612,0,0
0.7100,1049706,-0.701050,0.701660,-0.033630,0.122803,91.1680,0,0
0.7200,1049716,-0.700623,0.702026,-0.033936,0.123047,91.1513,0,0
0.7300,1049726,-0.700195,0.702393,-0.034241,0.123230,91.1354,0,0
0.7400,1049736,-0.699890,0.702698,-0.034485,0.123352,91.1344,0,0
0.7500,1049746,-0.699707,0.702881,-0.034729,0.123352,91.1525,0,0
0.7600,1049756,-0.699585,0.702942,-0.034973,0.123291,91.1790,0,0
0.7700,1049766,-0.699524,0.703064,-0.035156,0.123169,91.2071,0,0
0.7800,1049776,-0.699463,0.703125,-0.035400,0.122925,91.2308,0,0
0.7900,1049786,-0.699402,0.703247,-0.035706,0.122620,91.2483,0,0
0.8000,1049796,-0.699341,0.703308,-0.036072,0.122314,91.2606,0,0
0.8100,1049806,-0.699280,0.703430,-0.036377,0.121948,91.2818,0,0
0.8200,1049816,-0.699280,0.703491,-0.036560,0.121521,91.3042,0,0
0.8300,1049826,-0.699341,0.703491,-0.036743,0.121094,91.3229,0,0
0.8400,1049836,-0.699402,0.703491,-0.036804,0.120605,91.3354,0,0
0.8500,1049846,-0.699402,0.703552,-0.036865,0.120239,91.3370,0,0
0.8600,1049856,-0.699341,0.703674,-0.036987,0.119873,91.3276,0,0
0.8700,1049866,-0.699219,0.703857,-0.037048,0.119568,91.3122,0,0
0.8800,1049876,-0.698853,0.704285,-0.037354,0.119019,91.2964,0,0
0.8900,1049886,-0.698669,0.704468,-0.037537,0.118774,91.2853,0,0
0.9000,1049896,-0.698608,0.704590,-0.037781,0.118530,91.2866,0,0
0.9100,1049906,-0.698669,0.704590,-0.038025,0.118225,91.3026,0,0
0.9200,1049916,-0.698730,0.704529,-0.038330,0.117981,91.3248,0,0
0.9300,1049926,-0.698914,0.704407,-0.038574,0.117676,91.3457,0,0
0.9400,1049936,-0.699097,0.704285,-0.038940,0.117310,91.3600,0,0
0.9500,1049946,-0.699219,0.704163,-0.039246,0.117004,91.3700,0,0
0.9600,1049956,-0.699402,0.704041,-0.039490,0.116577,91.3776,0,0
0.9700,1049966,-0.699646,0.703857,-0.039673,0.116150,91.3913,0,0
0.9800,1049976,-0.699890,0.703674,-0.039673,0.115662,91.4088,0,0
0.9900,1049986,-0.700195,0.703491,-0.039673,0.115234,91.4271,0,0
1.0000,1049996,-0.700439,0.703308,-0.039551,0.114807,91.4422,0,0
1.0100,1050006,-0.700623,0.703186,-0.039429,0.114502,91.4457,0,0
1.0200,1050016,-0.700623,0.703247,-0.039368,0.114197,91.4288,0,0
1.0300,1050026,-0.700562,0.703369,-0.039368,0.113953,91.3895,0,0
1.0400,1050036,-0.700256,0.703674,-0.039551,0.113708,91.3194,0,0
1.0500,1050046,-0.699829,0.704102,-0.039795,0.113525,91.2279,0,0
1.0600,1050056,-0.699402,0.704590,-0.040161,0.113281,91.1295,0,0
1.0700,1050066,-0.699036,0.704956,-0.040466,0.112976,91.0495,0,0
1.0800,1050076,-0.698853,0.705200,-0.040833,0.112671,90.9995,0,0
1.0900,1050086,-0.698853,0.705200,-0.041138,0.112366,91.0184,0,0
1.1000,1050096,-0.699097,0.705017,-0.041443,0.112061,91.0480,0,0
1.1100,1050106,-0.699402,0.704712,-0.041748,0.111694,91.0665,0,0
1.1200,1050116,-0.699707,0.704468,-0.042053,0.111328,91.0607,0,0
1.1300,1050126,-0.699890,0.704285,-0.042480,0.111023,91.0277,0,0
1.1400,1050136,-0.699951,0.704285,-0.042969,0.110718,90.9816,0,0
1.1500,1050146,-0.699890,0.704346,-0.043457,0.110413,90.9269,0,0
1.1600,1050156,-0.699646,0.704590,-0.044312,0.109985,90.8659,0,0
1.1700,1050166,-0.699463,0.704773,-0.044739,0.109741,90.8025,0,0
1.1800,1050176,-0.699341,0.704956,-0.045105,0.109497,90.7379,0,0
1.1900,1050186,-0.699219,0.705078,-0.045410,0.109253,90.6825,0,0
1.2000,1050196,-0.699158,0.705139,-0.045776,0.108948,90.6415,0,0
1.2100,1050206,-0.699219,0.705078,-0.046082,0.108643,90.6150,0,0
1.2200,1050216,-0.699341,0.704956,-0.046387,0.108337,90.5973,0,0
1.2300,1050226,-0.699524,0.704834,-0.046753,0.107971,90.5809,0,0
1.2400,1050236,-0.699707,0.704712,-0.047119,0.107544,90.5575,0,0
1.2500,1050246,-0.699768,0.704651,-0.047607,0.107117,90.5262,0,0
1.2600,1050256,-0.699890,0.704651,-0.048035,0.106689,90.4856,0,0
1.2700,1050266,-0.699890,0.704651,-0.048523,0.106201,90.4360,0,0
1.2800,1050276,-0.699951,0.704590,-0.049072,0.105713,90.3888,0,0
1.2900,1050286,-0.700073,0.704590,-0.049500,0.105225,90.3431,0,0
1.3000,1050296,-0.700134,0.704529,-0.049988,0.104797,90.3026,0,0
1.3100,1050306,-0.700256,0.704407,-0.050354,0.104370,90.2675,0,0
1.3200,1050316,-0.700378,0.704285,-0.050720,0.104004,90.2340,0,0
1.3300,1050326,-0.700562,0.704163,-0.051025,0.103577,90.2001,0,0
