# Sesion:34 Fecha:2026-04-09 18:35:59 Shots:1 Duracion:19,13s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3978426,-0.671631,0.687561,0.137451,-0.239258,71.3606,0,0
0.0100,3978436,-0.673279,0.686523,0.139404,-0.236633,71.7623,0,0
0.0200,3978446,-0.674744,0.685486,0.140930,-0.234375,72.1798,0,0
0.0300,3978456,-0.676392,0.684326,0.142517,-0.232117,72.6124,0,0
0.0400,3978466,-0.678284,0.682922,0.144653,-0.229431,73.0512,0,0
0.0500,3978476,-0.680115,0.681519,0.146851,-0.226746,73.4822,0,0
0.0600,3978486,-0.681763,0.680237,0.149109,-0.224060,73.9128,0,0
0.0700,3978496,-0.683289,0.679077,0.151428,-0.221375,74.3214,0,0
0.0800,3978506,-0.684692,0.678040,0.153748,-0.218689,74.7178,0,0
0.0900,3978516,-0.686035,0.677002,0.156006,-0.215942,75.1132,0,0
0.1000,3978526,-0.687500,0.675842,0.158203,-0.213318,75.5255,0,0
0.1100,3978536,-0.689209,0.674438,0.160339,-0.210754,75.9805,0,0
0.1200,3978546,-0.691101,0.672791,0.162354,-0.208252,76.5042,0,0
0.1300,3978556,-0.693176,0.670959,0.164246,-0.205872,77.0348,0,0
0.1400,3978566,-0.695312,0.669006,0.166199,-0.203369,77.5620,0,0
0.1500,3978576,-0.697449,0.667053,0.168091,-0.200867,78.0585,0,0
0.1600,3978586,-0.699463,0.665283,0.169983,-0.198181,78.5017,0,0
0.1700,3978596,-0.701172,0.663818,0.171936,-0.195374,78.8768,0,0
0.1800,3978606,-0.702454,0.662781,0.173889,-0.192505,79.1784,0,0
0.1900,3978616,-0.703735,0.661987,0.178040,-0.186523,79.4319,0,0
0.2000,3978626,-0.704163,0.661804,0.180176,-0.183594,79.6850,0,0
0.2100,3978636,-0.704834,0.661316,0.182190,-0.180847,79.9871,0,0
0.2200,3978646,-0.705811,0.660400,0.184082,-0.178406,80.3665,0,0
0.2300,3978656,-0.707275,0.658936,0.185791,-0.176331,80.8286,0,0
0.2400,3978666,-0.708984,0.657104,0.187378,-0.174561,81.3433,0,0
0.2500,3978676,-0.710693,0.655273,0.188843,-0.172974,81.8575,0,0
0.2600,3978686,-0.712158,0.653564,0.190308,-0.171509,82.3336,0,0
0.2700,3978696,-0.713379,0.652222,0.191956,-0.169922,82.7415,0,0
0.2800,3978706,-0.714172,0.651245,0.193665,-0.168274,83.0876,0,0
0.2900,3978716,-0.714722,0.650574,0.195374,-0.166504,83.3868,0,0
0.3000,3978726,-0.715149,0.650085,0.197205,-0.164612,83.6541,0,0
0.3100,3978736,-0.715515,0.649597,0.198975,-0.162659,83.9171,0,0
0.3200,3978746,-0.716003,0.649048,0.200745,-0.160706,84.2034,0,0
0.3300,3978756,-0.716736,0.648193,0.202393,-0.158813,84.5343,0,0
0.3400,3978766,-0.717712,0.647034,0.203857,-0.157043,84.9095,0,0
0.3500,3978776,-0.718872,0.645752,0.205261,-0.155212,85.3225,0,0
0.3600,3978786,-0.720032,0.644470,0.206604,-0.153381,85.7269,0,0
0.3700,3978796,-0.721069,0.643311,0.207886,-0.151489,86.1034,0,0
0.3800,3978806,-0.721985,0.642395,0.209045,-0.149536,86.4517,0,0
0.3900,3978816,-0.722778,0.641602,0.210205,-0.147461,86.7690,0,0
0.4000,3978826,-0.723450,0.640991,0.211304,-0.145325,87.0683,0,0
0.4100,3978836,-0.724121,0.640381,0.212402,-0.143188,87.3794,0,0
0.4200,3978846,-0.724854,0.639648,0.213440,-0.141235,87.7040,0,0
0.4300,3978856,-0.725586,0.638794,0.214478,-0.139404,88.0463,0,0
0.4400,3978866,-0.726440,0.637878,0.215393,-0.137817,88.4010,0,0
0.4500,3978876,-0.727356,0.636841,0.216309,-0.136414,88.7569,0,0
0.4600,3978886,-0.728333,0.635681,0.217163,-0.135193,89.1013,0,0
0.4700,3978896,-0.729187,0.634644,0.218018,-0.134094,89.4184,0,0
0.4800,3978906,-0.730469,0.632996,0.219788,-0.132141,89.6933,0,0
0.4900,3978916,-0.730774,0.632507,0.220703,-0.131104,89.9347,0,0
0.5000,3978926,-0.731018,0.632141,0.221619,-0.130066,90.1520,0,0
0.5100,3978936,-0.731201,0.631775,0.222534,-0.128906,90.3564,0,0
0.5200,3978946,-0.731445,0.631470,0.223450,-0.127747,90.5583,0,0
0.5300,3978956,-0.731567,0.631165,0.224487,-0.126587,90.7546,0,0
0.5400,3978966,-0.731628,0.630981,0.225525,-0.125366,90.9339,0,0
0.5500,3978976,-0.731567,0.630920,0.226562,-0.124084,91.0976,0,0
0.5600,3978986,-0.731506,0.630859,0.227661,-0.122864,91.2560,0,0
0.5700,3978996,-0.731445,0.630737,0.228760,-0.121765,91.4304,0,0
0.5800,3979006,-0.731689,0.630249,0.229797,-0.120728,91.6513,0,0
0.5900,3979016,-0.732239,0.629456,0.230774,-0.119934,91.9281,0,0
0.6000,3979026,-0.733032,0.628296,0.231689,-0.119324,92.2503,0,0
0.6100,3979036,-0.734009,0.626953,0.232605,-0.118713,92.5905,0,0
0.6200,3979046,-0.734924,0.625610,0.233582,-0.118042,92.9189,0,0
0.6300,3979056,-0.735718,0.624451,0.234558,-0.117310,93.2136,0,0
0.6400,3979066,-0.736328,0.623474,0.235535,-0.116455,93.4795,0,0
0.6500,3979076,-0.736877,0.622742,0.236389,-0.115601,93.7153,0,0
0.6600,3979086,-0.737305,0.622070,0.237183,-0.114685,93.9332,0,0
0.6700,3979096,-0.737732,0.621399,0.237854,-0.113892,94.1511,0,0
0.6800,3979106,-0.738342,0.620667,0.238342,-0.113159,94.3840,0,0
0.6900,3979116,-0.738892,0.619934,0.238770,-0.112488,94.6380,0,0
0.7000,3979126,-0.739563,0.619141,0.239075,-0.111938,94.8795,0,0
0.7100,3979136,-0.740295,0.618286,0.239258,-0.111511,95.1045,0,0
0.7200,3979146,-0.740906,0.617554,0.239502,-0.111023,95.3167,0,0
0.7300,3979156,-0.741455,0.616821,0.239746,-0.110596,95.5213,0,0
0.7400,3979166,-0.742065,0.616089,0.240051,-0.110229,95.7065,0,0
0.7500,3979176,-0.742554,0.615479,0.240356,-0.109741,95.8654,0,0
0.7600,3979186,-0.743225,0.614502,0.241150,-0.108765,96.0070,0,0
0.7700,3979196,-0.743530,0.614136,0.241455,-0.108276,96.1496,0,0
0.7800,3979206,-0.743835,0.613708,0.241760,-0.107910,96.2935,0,0
0.7900,3979216,-0.744202,0.613220,0.241882,-0.107666,96.4403,0,0
0.8000,3979226,-0.744629,0.612732,0.241943,-0.107544,96.5965,0,0
0.8100,3979236,-0.745117,0.612122,0.242004,-0.107544,96.7580,0,0
0.8200,3979246,-0.745605,0.611511,0.241943,-0.107605,96.9258,0,0
0.8300,3979256,-0.746216,0.610779,0.241882,-0.107605,97.0947,0,0
0.8400,3979266,-0.746826,0.610107,0.241882,-0.107666,97.2606,0,0
0.8500,3979276,-0.747375,0.609436,0.241821,-0.107666,97.4080,0,0
0.8600,3979286,-0.747742,0.609009,0.241638,-0.107727,97.5202,0,0
0.8700,3979296,-0.747925,0.608887,0.241455,-0.107727,97.5786,0,0
0.8800,3979306,-0.747803,0.609131,0.241211,-0.107727,97.5879,0,0
0.8900,3979316,-0.747620,0.609497,0.240845,-0.107727,97.5798,0,0
0.9000,3979326,-0.747559,0.609680,0.240479,-0.107727,97.5948,0,0
0.9100,3979336,-0.747742,0.609558,0.240112,-0.107849,97.6492,0,0
0.9200,3979346,-0.748108,0.609192,0.239868,-0.108032,97.7407,0,0
0.9300,3979356,-0.748535,0.608704,0.239746,-0.108276,97.8359,0,0
0.9400,3979366,-0.748840,0.608337,0.239746,-0.108459,97.9062,0,0
0.9500,3979376,-0.748962,0.608093,0.239929,-0.108521,97.9456,0,0
0.9600,3979386,-0.748901,0.608032,0.240051,-0.108521,97.9552,0,0
0.9700,3979396,-0.748718,0.608215,0.240234,-0.108459,97.9304,0,0
0.9800,3979406,-0.748291,0.608704,0.240417,-0.108337,97.8214,0,0
0.9900,3979416,-0.747620,0.609497,0.240417,-0.108215,97.6761,0,0
1.0000,3979426,-0.746765,0.610657,0.240295,-0.108093,97.5201,0,0
1.0100,3979436,-0.745789,0.611938,0.240112,-0.108032,97.3955,0,0
1.0200,3979446,-0.744934,0.613037,0.239807,-0.108093,97.3245,0,0
1.0300,3979456,-0.744385,0.613831,0.239502,-0.108398,97.3127,0,0
1.0400,3979466,-0.744080,0.614258,0.239197,-0.108887,97.3375,0,0
1.0500,3979476,-0.743835,0.614502,0.238708,-0.110046,97.3526,0,0
1.0600,3979486,-0.743530,0.614868,0.238525,-0.110413,97.3223,0,0
1.0700,3979496,-0.742920,0.615662,0.238403,-0.110657,97.2364,0,0
1.0800,3979506,-0.741943,0.616760,0.238342,-0.110657,97.0922,0,0
1.0900,3979516,-0.740723,0.618286,0.238342,-0.110596,96.8957,0,0
1.1000,3979526,-0.739258,0.620056,0.238342,-0.110413,96.6710,0,0
1.1100,3979536,-0.737732,0.621887,0.238403,-0.110291,96.4426,0,0
1.1200,3979546,-0.736328,0.623596,0.238342,-0.110291,96.2486,0,0
1.1300,3979556,-0.735229,0.624878,0.238281,-0.110535,96.1194,0,0
1.1400,3979566,-0.734436,0.625732,0.238159,-0.110962,96.0574,0,0
1.1500,3979576,-0.734009,0.626221,0.238037,-0.111572,96.0554,0,0
1.1600,3979586,-0.733704,0.626526,0.237915,-0.112183,96.0754,0,0
1.1700,3979596,-0.733276,0.626892,0.237854,-0.112732,96.0751,0,0
1.1800,3979606,-0.732727,0.627502,0.237915,-0.113098,96.0314,0,0
1.1900,3979616,-0.731812,0.628479,0.238037,-0.113220,95.9376,0,0
1.2000,3979626,-0.730774,0.629700,0.238098,-0.113220,95.8020,0,0
1.2100,3979636,-0.729553,0.631042,0.238220,-0.113098,95.6523,0,0
1.2200,3979646,-0.728455,0.632324,0.238220,-0.112976,95.5224,0,0
1.2300,3979656,-0.727600,0.633362,0.238159,-0.112976,95.4380,0,0
1.2400,3979666,-0.726990,0.634094,0.237915,-0.113159,95.4093,0,0
1.2500,3979676,-0.726624,0.634521,0.237610,-0.113525,95.4240,0,0
1.2600,3979686,-0.726440,0.634827,0.237183,-0.114075,95.4811,0,0
1.2700,3979696,-0.726318,0.635010,0.236755,-0.114685,95.5310,0,0
1.2800,3979706,-0.726257,0.635193,0.236328,-0.115356,95.5586,0,0
1.2900,3979716,-0.726013,0.635437,0.235901,-0.115967,95.5567,0,0
1.3000,3979726,-0.725647,0.635864,0.235596,-0.116577,95.5356,0,0
1.3100,3979736,-0.725220,0.636353,0.235291,-0.117004,95.5054,0,0
1.3200,3979746,-0.724792,0.636902,0.234985,-0.117432,95.4657,0,0
1.3300,3979756,-0.723755,0.638123,0.234497,-0.118286,95.4160,0,0
1.3400,3979766,-0.723206,0.638733,0.234253,-0.118652,95.3620,0,0
1.3500,3979776,-0.722717,0.639282,0.234070,-0.119019,95.3148,0,0
1.3600,3979786,-0.722290,0.639832,0.233887,-0.119446,95.2745,0,0
1.3700,3979796,-0.721802,0.640259,0.233765,-0.119873,95.2414,0,0
1.3800,3979806,-0.721436,0.640747,0.233582,-0.120300,95.2115,0,0
1.3900,3979816,-0.721008,0.641174,0.233337,-0.120667,95.1872,0,0
1.4000,3979826,-0.720703,0.641541,0.233093,-0.121033,95.1663,0,0
1.4100,3979836,-0.720337,0.642029,0.232788,-0.121399,95.1374,0,0
1.4200,3979846,-0.719971,0.642517,0.232422,-0.121643,95.0896,0,0
1.4300,3979856,-0.719421,0.643188,0.232056,-0.121887,95.0227,0,0
1.4400,3979866,-0.718933,0.643860,0.231750,-0.122070,94.9464,0,0
1.4500,3979876,-0.718506,0.644409,0.231506,-0.122314,94.8935,0,0
1.4600,3979886,-0.718323,0.644592,0.231262,-0.122620,94.8833,0,0
1.4700,3979896,-0.718445,0.644470,0.231018,-0.123047,94.9157,0,0
1.4800,3979906,-0.718689,0.644226,0.230713,-0.123535,94.9665,0,0
1.4900,3979916,-0.718933,0.643982,0.230408,-0.123901,95.0105,0,0
1.5000,3979926,-0.718994,0.643921,0.230103,-0.124268,95.0218,0,0
1.5100,3979936,-0.718933,0.644104,0.229797,-0.124512,94.9938,0,0
1.5200,3979946,-0.718628,0.644470,0.229492,-0.124695,94.9380,0,0
1.5300,3979956,-0.718323,0.644897,0.229187,-0.124878,94.8713,0,0
1.5400,3979966,-0.717957,0.645386,0.228882,-0.125000,94.8083,0,0
1.5500,3979976,-0.717773,0.645691,0.228516,-0.125244,94.7781,0,0
1.5600,3979986,-0.717651,0.645935,0.228149,-0.125549,94.7676,0,0
1.5700,3979996,-0.717590,0.645996,0.227844,-0.125916,94.7806,0,0
1.5800,3980006,-0.717712,0.645874,0.227539,-0.126282,94.8011,0,0
1.5900,3980016,-0.717957,0.645691,0.227234,-0.126648,94.8153,0,0
1.6000,3980026,-0.718079,0.645569,0.226990,-0.126953,94.8072,0,0
1.6100,3980036,-0.718140,0.645508,0.226746,-0.127258,94.7651,0,0
1.6200,3980046,-0.717834,0.645996,0.226196,-0.127441,94.6976,0,0
1.6300,3980056,-0.717590,0.646423,0.225891,-0.127441,94.6268,0,0
1.6400,3980066,-0.717407,0.646667,0.225525,-0.127502,94.5750,0,0
1.6500,3980076,-0.717407,0.646790,0.225098,-0.127563,94.5494,0,0
1.6600,3980086,-0.717590,0.646729,0.224731,-0.127686,94.5463,0,0
1.6700,3980096,-0.717834,0.646606,0.224304,-0.127808,94.5587,0,0
