# Sesion:14 Fecha:2026-04-09 18:03:27 Shots:1 Duracion:25,66s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2098106,-0.684814,0.726196,-0.012512,-0.058655,64.7264,0,0
0.0100,2098116,-0.685059,0.726440,-0.008484,-0.054077,65.4666,0,0
0.0200,2098126,-0.685364,0.726501,-0.004639,-0.049561,66.2267,0,0
0.0300,2098136,-0.685791,0.726379,-0.000916,-0.045227,67.0003,0,0
0.0400,2098146,-0.686279,0.726196,0.002808,-0.040955,67.7771,0,0
0.0500,2098156,-0.686707,0.725952,0.006348,-0.036926,68.5428,0,0
0.0600,2098166,-0.686951,0.725891,0.009766,-0.032959,69.2813,0,0
0.0700,2098176,-0.687073,0.725891,0.012878,-0.029175,69.9889,0,0
0.0800,2098186,-0.687134,0.725952,0.015808,-0.025513,70.6815,0,0
0.0900,2098196,-0.687195,0.725891,0.018494,-0.021912,71.3759,0,0
0.1000,2098206,-0.687317,0.725769,0.020996,-0.018433,72.0691,0,0
0.1100,2098216,-0.687500,0.725647,0.023437,-0.015015,72.7539,0,0
0.1200,2098226,-0.687500,0.725647,0.025757,-0.011719,73.4079,0,0
0.1300,2098236,-0.687317,0.725769,0.027893,-0.008484,74.0237,0,0
0.1400,2098246,-0.687012,0.726013,0.029968,-0.005371,74.6306,0,0
0.1500,2098256,-0.686584,0.726318,0.032043,-0.002258,75.2122,0,0
0.1600,2098266,-0.686157,0.726624,0.034058,0.000854,75.7866,0,0
0.1700,2098276,-0.685791,0.726868,0.036011,0.003906,76.3634,0,0
0.1800,2098286,-0.685547,0.726990,0.037903,0.006897,76.9494,0,0
0.1900,2098296,-0.685425,0.726990,0.039795,0.009827,77.5450,0,0
0.2000,2098306,-0.685425,0.726868,0.041565,0.012695,78.1567,0,0
0.2100,2098316,-0.685425,0.726685,0.043213,0.015442,78.7554,0,0
0.2200,2098326,-0.685486,0.726501,0.044739,0.018127,79.3303,0,0
0.2300,2098336,-0.685486,0.726379,0.046143,0.020691,79.8766,0,0
0.2400,2098346,-0.685303,0.726379,0.047424,0.023071,80.3946,0,0
0.2500,2098356,-0.685059,0.726440,0.048584,0.025391,80.8844,0,0
0.2600,2098366,-0.684692,0.726624,0.049744,0.027649,81.3527,0,0
0.2700,2098376,-0.683838,0.727051,0.051819,0.031738,81.8077,0,0
0.2800,2098386,-0.683472,0.727234,0.052856,0.033569,82.2637,0,0
0.2900,2098396,-0.683289,0.727295,0.053894,0.035156,82.7282,0,0
0.3000,2098406,-0.683228,0.727234,0.054932,0.036621,83.2075,0,0
