# Sesion:36 Fecha:2026-04-09 18:36:58 Shots:1 Duracion:13,79s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,4035636,-0.689453,0.669006,0.135986,-0.242126,71.1629,0,0
0.0100,4035646,-0.691284,0.667847,0.137573,-0.239197,71.6146,0,0
0.0200,4035656,-0.694336,0.666138,0.140808,-0.233154,72.0276,0,0
0.0300,4035666,-0.695557,0.665588,0.142456,-0.230042,72.4078,0,0
0.0400,4035676,-0.696716,0.665100,0.144104,-0.226990,72.7826,0,0
0.0500,4035686,-0.697937,0.664490,0.145752,-0.223938,73.1692,0,0
0.0600,4035696,-0.698853,0.664062,0.146912,-0.221313,73.5747,0,0
0.0700,4035706,-0.700073,0.663391,0.148071,-0.218872,74.0094,0,0
0.0800,4035716,-0.701477,0.662476,0.149048,-0.216553,74.4802,0,0
0.0900,4035726,-0.703247,0.661072,0.150391,-0.214111,74.9740,0,0
0.1000,4035736,-0.705017,0.659607,0.151611,-0.211731,75.4636,0,0
0.1100,4035746,-0.706665,0.658325,0.152832,-0.209412,75.9260,0,0
0.1200,4035756,-0.707947,0.657349,0.154175,-0.207153,76.3293,0,0
0.1300,4035766,-0.708862,0.656799,0.155640,-0.204712,76.6568,0,0
0.1400,4035776,-0.709290,0.656738,0.157166,-0.202271,76.9135,0,0
0.1500,4035786,-0.709473,0.656921,0.158813,-0.199768,77.1255,0,0
0.1600,4035796,-0.709534,0.657227,0.160522,-0.197205,77.3296,0,0
0.1700,4035806,-0.709595,0.657410,0.162292,-0.194702,77.5504,0,0
0.1800,4035816,-0.709900,0.657410,0.164001,-0.192322,77.8235,0,0
0.1900,4035826,-0.710388,0.657104,0.165710,-0.190063,78.1389,0,0
0.2000,4035836,-0.711060,0.656555,0.167419,-0.187988,78.4953,0,0
0.2100,4035846,-0.711853,0.655762,0.169067,-0.185974,78.8743,0,0
0.2200,4035856,-0.712769,0.654968,0.170654,-0.184021,79.2577,0,0
0.2300,4035866,-0.713501,0.654297,0.172302,-0.181885,79.6203,0,0
0.2400,4035876,-0.714050,0.653870,0.173889,-0.179749,79.8979,0,0
0.2500,4035886,-0.714355,0.653748,0.175598,-0.177429,80.1487,0,0
0.2600,4035896,-0.714478,0.653748,0.177307,-0.175110,80.3884,0,0
0.2700,4035906,-0.714478,0.653931,0.178894,-0.172913,80.6279,0,0
0.2800,4035916,-0.714478,0.654053,0.180542,-0.170776,80.8866,0,0
0.2900,4035926,-0.714539,0.654053,0.182190,-0.168640,81.1782,0,0
0.3000,4035936,-0.714722,0.653931,0.183838,-0.166687,81.5046,0,0
0.3100,4035946,-0.715698,0.652710,0.187073,-0.163452,81.8705,0,0
0.3200,4035956,-0.716431,0.651794,0.188538,-0.162292,82.2674,0,0
0.3300,4035966,-0.717224,0.650757,0.190002,-0.161194,82.6701,0,0
0.3400,4035976,-0.717896,0.649841,0.191467,-0.160156,83.0514,0,0
0.3500,4035986,-0.718384,0.649109,0.193054,-0.159119,83.3868,0,0
0.3600,4035996,-0.718567,0.648682,0.194580,-0.158020,83.6764,0,0
0.3700,4036006,-0.718567,0.648560,0.196228,-0.156799,83.9201,0,0
0.3800,4036016,-0.718201,0.648682,0.197937,-0.155518,84.1129,0,0
0.3900,4036026,-0.717712,0.649109,0.199524,-0.154114,84.2776,0,0
0.4000,4036036,-0.717224,0.649414,0.201172,-0.152771,84.4507,0,0
0.4100,4036046,-0.716980,0.649597,0.202698,-0.151367,84.6590,0,0
0.4200,4036056,-0.717041,0.649414,0.204102,-0.150085,84.9192,0,0
0.4300,4036066,-0.717346,0.648865,0.205383,-0.148865,85.2310,0,0
0.4400,4036076,-0.717957,0.648071,0.206665,-0.147766,85.5795,0,0
0.4500,4036086,-0.718689,0.647156,0.207825,-0.146606,85.9402,0,0
0.4600,4036096,-0.719238,0.646484,0.208984,-0.145386,86.2857,0,0
0.4700,4036106,-0.719788,0.645752,0.210083,-0.144165,86.6162,0,0
0.4800,4036116,-0.720154,0.645264,0.211182,-0.142883,86.9123,0,0
0.4900,4036126,-0.720520,0.644836,0.212219,-0.141602,87.1887,0,0
0.5000,4036136,-0.720825,0.644409,0.213196,-0.140320,87.4600,0,0
0.5100,4036146,-0.721069,0.644165,0.214111,-0.139038,87.7282,0,0
0.5200,4036156,-0.721313,0.643799,0.214966,-0.137878,87.9977,0,0
0.5300,4036166,-0.721680,0.643372,0.215820,-0.136719,88.2643,0,0
0.5400,4036176,-0.721985,0.643005,0.216614,-0.135681,88.5345,0,0
0.5500,4036186,-0.722290,0.642517,0.217407,-0.134705,88.8142,0,0
0.5600,4036196,-0.722717,0.641968,0.218201,-0.133850,89.0945,0,0
0.5700,4036206,-0.723145,0.641418,0.218994,-0.133057,89.3676,0,0
0.5800,4036216,-0.723572,0.640808,0.219727,-0.132263,89.6238,0,0
0.5900,4036226,-0.724304,0.639893,0.221069,-0.130737,89.8646,0,0
0.6000,4036236,-0.724609,0.639404,0.221680,-0.130005,90.1019,0,0
0.6100,4036246,-0.725037,0.638916,0.222168,-0.129395,90.3419,0,0
0.6200,4036256,-0.725464,0.638367,0.222717,-0.128784,90.5839,0,0
0.6300,4036266,-0.725891,0.637817,0.223206,-0.128235,90.8235,0,0
0.6400,4036276,-0.726318,0.637207,0.223755,-0.127686,91.0549,0,0
0.6500,4036286,-0.726746,0.636719,0.224304,-0.127136,91.2733,0,0
0.6600,4036296,-0.727051,0.636230,0.224854,-0.126526,91.4739,0,0
0.6700,4036306,-0.727356,0.635803,0.225403,-0.125916,91.6658,0,0
0.6800,4036316,-0.727661,0.635376,0.225952,-0.125305,91.8539,0,0
0.6900,4036326,-0.728027,0.634949,0.226501,-0.124634,92.0388,0,0
0.7000,4036336,-0.728333,0.634521,0.227051,-0.123901,92.2152,0,0
0.7100,4036346,-0.728638,0.634094,0.227661,-0.123230,92.3867,0,0
0.7200,4036356,-0.728882,0.633728,0.228271,-0.122559,92.5534,0,0
0.7300,4036366,-0.729187,0.633301,0.228821,-0.121948,92.7187,0,0
0.7400,4036376,-0.729431,0.632935,0.229309,-0.121399,92.8776,0,0
0.7500,4036386,-0.729614,0.632629,0.229797,-0.120972,93.0343,0,0
0.7600,4036396,-0.729858,0.632263,0.230225,-0.120667,93.1923,0,0
0.7700,4036406,-0.730164,0.631836,0.230591,-0.120483,93.3614,0,0
0.7800,4036416,-0.730530,0.631287,0.230835,-0.120483,93.5496,0,0
0.7900,4036426,-0.731018,0.630554,0.231079,-0.120605,93.7467,0,0
0.8000,4036436,-0.731506,0.629883,0.231384,-0.120789,93.9383,0,0
0.8100,4036446,-0.731934,0.629333,0.231628,-0.120911,94.0800,0,0
0.8200,4036456,-0.732178,0.628906,0.231873,-0.121033,94.1981,0,0
0.8300,4036466,-0.732300,0.628662,0.232178,-0.121094,94.2877,0,0
0.8400,4036476,-0.732239,0.628601,0.232361,-0.121155,94.3432,0,0
0.8500,4036486,-0.732056,0.628723,0.232605,-0.121216,94.3709,0,0
0.8600,4036496,-0.731750,0.629028,0.232788,-0.121216,94.3961,0,0
0.8700,4036506,-0.731445,0.629333,0.232971,-0.121216,94.4378,0,0
0.8800,4036516,-0.731201,0.629456,0.233337,-0.121277,94.5036,0,0
0.8900,4036526,-0.731262,0.629272,0.233521,-0.121460,94.5882,0,0
0.9000,4036536,-0.731323,0.629028,0.233765,-0.121582,94.6810,0,0
0.9100,4036546,-0.731445,0.628784,0.234009,-0.121765,94.7722,0,0
0.9200,4036556,-0.731567,0.628540,0.234253,-0.121887,94.8546,0,0
0.9300,4036566,-0.731628,0.628357,0.234558,-0.122070,94.9260,0,0
0.9400,4036576,-0.731506,0.628296,0.234924,-0.122192,94.9760,0,0
0.9500,4036586,-0.731323,0.628357,0.235352,-0.122314,94.9997,0,0
0.9600,4036596,-0.730957,0.628601,0.235779,-0.122375,94.9979,0,0
0.9700,4036606,-0.730408,0.629028,0.236206,-0.122559,94.9744,0,0
0.9800,4036616,-0.729858,0.629517,0.236633,-0.122681,94.9402,0,0
0.9900,4036626,-0.729187,0.630127,0.237061,-0.122864,94.9089,0,0
1.0000,4036636,-0.728577,0.630615,0.237366,-0.123169,94.8962,0,0
1.0100,4036646,-0.728149,0.630920,0.237549,-0.123535,94.9197,0,0
1.0200,4036656,-0.728088,0.630920,0.237488,-0.124146,94.9823,0,0
1.0300,4036666,-0.728210,0.630615,0.237427,-0.124878,95.0749,0,0
1.0400,4036676,-0.728516,0.630310,0.237244,-0.125610,95.1750,0,0
1.0500,4036686,-0.728699,0.630005,0.236938,-0.126221,95.2618,0,0
1.0600,4036696,-0.728516,0.630188,0.236877,-0.126465,95.3156,0,0
1.0700,4036706,-0.728149,0.630676,0.236816,-0.126526,95.3358,0,0
1.0800,4036716,-0.727722,0.631226,0.236572,-0.126404,95.3234,0,0
1.0900,4036726,-0.727356,0.631836,0.236328,-0.126221,95.2890,0,0
1.1000,4036736,-0.726990,0.632385,0.235962,-0.126099,95.2562,0,0
1.1100,4036746,-0.726807,0.632751,0.235535,-0.126038,95.2326,0,0
1.1200,4036756,-0.726624,0.633118,0.235168,-0.126038,95.2191,0,0
1.1300,4036766,-0.726440,0.633362,0.234802,-0.126221,95.2109,0,0
1.1400,4036776,-0.726318,0.633667,0.234375,-0.126526,95.2016,0,0
1.1500,4036786,-0.726196,0.633850,0.233887,-0.126953,95.1848,0,0
1.1600,4036796,-0.726013,0.634216,0.233398,-0.127563,95.1550,0,0
1.1700,4036806,-0.725403,0.635010,0.232178,-0.128906,95.1132,0,0
1.1800,4036816,-0.725098,0.635498,0.231567,-0.129578,95.0649,0,0
1.1900,4036826,-0.724731,0.635986,0.230896,-0.130249,95.0104,0,0
1.2000,4036836,-0.724426,0.636414,0.230286,-0.130859,94.9530,0,0
1.2100,4036846,-0.724121,0.636902,0.229614,-0.131409,94.8965,0,0
1.2200,4036856,-0.723877,0.637329,0.228943,-0.131836,94.8366,0,0
1.2300,4036866,-0.723633,0.637817,0.228271,-0.132141,94.7699,0,0
1.2400,4036876,-0.723328,0.638367,0.227600,-0.132385,94.6909,0,0
1.2500,4036886,-0.722961,0.638977,0.226929,-0.132507,94.5961,0,0
1.2600,4036896,-0.722473,0.639709,0.226257,-0.132629,94.4915,0,0
1.2700,4036906,-0.722046,0.640381,0.225647,-0.132812,94.3890,0,0
1.2800,4036916,-0.721680,0.640991,0.224915,-0.133179,94.2984,0,0
1.2900,4036926,-0.721436,0.641418,0.224182,-0.133667,94.2375,0,0
1.3000,4036936,-0.721313,0.641602,0.223511,-0.134460,94.2091,0,0
1.3100,4036946,-0.721313,0.641663,0.222839,-0.135315,94.1925,0,0
1.3200,4036956,-0.721252,0.641724,0.222229,-0.136230,94.1730,0,0
1.3300,4036966,-0.721130,0.641907,0.221680,-0.137146,94.1266,0,0
1.3400,4036976,-0.720825,0.642212,0.221252,-0.138000,94.0542,0,0
1.3500,4036986,-0.720459,0.642578,0.220886,-0.138733,93.9651,0,0
1.3600,4036996,-0.720032,0.643005,0.220581,-0.139404,93.8725,0,0
1.3700,4037006,-0.719666,0.643372,0.220215,-0.140015,93.7890,0,0
1.3800,4037016,-0.719421,0.643738,0.219849,-0.140564,93.7066,0,0
1.3900,4037026,-0.719055,0.644104,0.219421,-0.140991,93.6144,0,0
1.4000,4037036,-0.718689,0.644531,0.219055,-0.141357,93.5159,0,0
1.4100,4037046,-0.718323,0.645081,0.218689,-0.141663,93.4246,0,0
1.4200,4037056,-0.718018,0.645508,0.218201,-0.141968,93.3543,0,0
1.4300,4037066,-0.717834,0.645813,0.217712,-0.142273,93.3123,0,0
1.4400,4037076,-0.717773,0.645996,0.217163,-0.142639,93.2941,0,0
1.4500,4037086,-0.718140,0.645752,0.215942,-0.143555,93.2920,0,0
1.4600,4037096,-0.718384,0.645630,0.215332,-0.143982,93.2792,0,0
1.4700,4037106,-0.718506,0.645630,0.214783,-0.144348,93.2444,0,0
1.4800,4037116,-0.718445,0.645752,0.214355,-0.144714,93.1790,0,0
1.4900,4037126,-0.718201,0.646057,0.213928,-0.145020,93.0847,0,0
1.5000,4037136,-0.717834,0.646545,0.213501,-0.145325,92.9718,0,0
1.5100,4037146,-0.717468,0.646973,0.213196,-0.145630,92.8583,0,0
1.5200,4037156,-0.717163,0.647339,0.212952,-0.145935,92.7648,0,0
1.5300,4037166,-0.717041,0.647522,0.212708,-0.146179,92.6923,0,0
1.5400,4037176,-0.716980,0.647583,0.212463,-0.146484,92.6364,0,0
1.5500,4037186,-0.716980,0.647644,0.212219,-0.146729,92.5867,0,0
1.5600,4037196,-0.716919,0.647705,0.211914,-0.146973,92.5395,0,0
1.5700,4037206,-0.716858,0.647766,0.211609,-0.147217,92.4832,0,0
1.5800,4037216,-0.716797,0.647949,0.211243,-0.147461,92.4189,0,0
1.5900,4037226,-0.716675,0.648132,0.210876,-0.147705,92.3565,0,0
1.6000,4037236,-0.716614,0.648254,0.210571,-0.147888,92.3055,0,0
1.6100,4037246,-0.716675,0.648254,0.210266,-0.148132,92.2674,0,0
1.6200,4037256,-0.716858,0.648132,0.209961,-0.148376,92.2449,0,0
1.6300,4037266,-0.716980,0.648010,0.209656,-0.148560,92.2179,0,0
1.6400,4037276,-0.716980,0.648071,0.209412,-0.148682,92.1692,0,0
1.6500,4037286,-0.716858,0.648315,0.209167,-0.148743,92.0907,0,0
1.6600,4037296,-0.716553,0.648682,0.208862,-0.148804,91.9881,0,0
1.6700,4037306,-0.716125,0.649231,0.208557,-0.148865,91.8698,0,0
1.6800,4037316,-0.715698,0.649780,0.208313,-0.148865,91.7763,0,0
1.6900,4037326,-0.715454,0.650146,0.208069,-0.148926,91.7361,0,0
1.7000,4037336,-0.715393,0.650208,0.207886,-0.149048,91.7400,0,0
1.7100,4037346,-0.715698,0.649963,0.207642,-0.149231,91.7543,0,0
1.7200,4037356,-0.716003,0.649658,0.207336,-0.149353,91.7519,0,0
1.7300,4037366,-0.716248,0.649414,0.207092,-0.149414,91.7162,0,0
1.7400,4037376,-0.716309,0.649536,0.206665,-0.149414,91.6580,0,0
1.7500,4037386,-0.716187,0.649719,0.206482,-0.149292,91.5961,0,0
1.7600,4037396,-0.716187,0.649841,0.206238,-0.149292,91.5510,0,0
1.7700,4037406,-0.716309,0.649780,0.206055,-0.149292,91.5282,0,0
1.7800,4037416,-0.716492,0.649536,0.205872,-0.149353,91.5261,0,0
1.7900,4037426,-0.716736,0.649353,0.205627,-0.149475,91.5312,0,0
1.8000,4037436,-0.716980,0.649109,0.205383,-0.149597,91.5290,0,0
1.8100,4037446,-0.717102,0.649048,0.205139,-0.149780,91.5083,0,0
1.8200,4037456,-0.717041,0.649109,0.204895,-0.149902,91.4714,0,0
1.8300,4037466,-0.716980,0.649231,0.204651,-0.150085,91.4213,0,0
1.8400,4037476,-0.716858,0.649353,0.204468,-0.150269,91.3683,0,0
1.8500,4037486,-0.716797,0.649475,0.204224,-0.150574,91.3244,0,0
1.8600,4037496,-0.716797,0.649475,0.204102,-0.150818,91.2903,0,0
1.8700,4037506,-0.716858,0.649414,0.203979,-0.151123,91.2675,0,0
1.8800,4037516,-0.716919,0.649292,0.203857,-0.151367,91.2497,0,0
1.8900,4037526,-0.717041,0.649170,0.203735,-0.151489,91.2317,0,0
1.9000,4037536,-0.717041,0.649109,0.203613,-0.151672,91.2037,0,0
1.9100,4037546,-0.717041,0.649170,0.203430,-0.151794,91.1676,0,0
1.9200,4037556,-0.716980,0.649292,0.203247,-0.151978,91.1254,0,0
1.9300,4037566,-0.716919,0.649353,0.203003,-0.152100,91.0800,0,0
1.9400,4037576,-0.716858,0.649536,0.202698,-0.152283,91.0266,0,0
1.9500,4037586,-0.716736,0.649658,0.202454,-0.152466,90.9740,0,0
1.9600,4037596,-0.716675,0.649719,0.202209,-0.152710,90.9471,0,0
1.9700,4037606,-0.716736,0.649719,0.201965,-0.152954,90.9369,0,0
1.9800,4037616,-0.716797,0.649597,0.201782,-0.153320,90.9343,0,0
1.9900,4037626,-0.716980,0.649353,0.201599,-0.153687,90.9204,0,0
2.0000,4037636,-0.717102,0.649231,0.201416,-0.154053,90.8924,0,0
2.0100,4037646,-0.717102,0.649170,0.201294,-0.154358,90.8477,0,0
2.0200,4037656,-0.716980,0.649292,0.200928,-0.154846,90.8022,0,0
2.0300,4037666,-0.717041,0.649231,0.200745,-0.155029,90.7738,0,0
2.0400,4037676,-0.717224,0.649048,0.200562,-0.155212,90.7682,0,0
2.0500,4037686,-0.717407,0.648865,0.200317,-0.155334,90.7651,0,0
2.0600,4037696,-0.717590,0.648743,0.200073,-0.155334,90.7509,0,0
2.0700,4037706,-0.717651,0.648743,0.199829,-0.155273,90.7148,0,0
2.0800,4037716,-0.717590,0.648926,0.199585,-0.155212,90.6562,0,0
2.0900,4037726,-0.717407,0.649231,0.199402,-0.155090,90.5808,0,0
2.1000,4037736,-0.717285,0.649475,0.199158,-0.155090,90.5127,0,0
2.1100,4037746,-0.717163,0.649597,0.198914,-0.155273,90.4644,0,0
2.1200,4037756,-0.717224,0.649536,0.198730,-0.155457,90.4424,0,0
2.1300,4037766,-0.717346,0.649414,0.198547,-0.155762,90.4296,0,0
2.1400,4037776,-0.717407,0.649292,0.198486,-0.156067,90.4180,0,0
2.1500,4037786,-0.717407,0.649231,0.198486,-0.156372,90.3928,0,0
2.1600,4037796,-0.717285,0.649292,0.198486,-0.156677,90.3478,0,0
2.1700,4037806,-0.717102,0.649353,0.198547,-0.156921,90.2969,0,0
2.1800,4037816,-0.716919,0.649536,0.198547,-0.157166,90.2405,0,0
2.1900,4037826,-0.716736,0.649719,0.198486,-0.157410,90.1833,0,0
2.2000,4037836,-0.716492,0.649902,0.198364,-0.157715,90.1296,0,0
2.2100,4037846,-0.716309,0.650146,0.198181,-0.157898,90.0766,0,0
