# Sesion:22 Fecha:2026-04-09 18:25:05 Shots:0 Duracion:18,51s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3348956,-0.662537,0.731750,0.059753,-0.148254,71.9273,0,0
0.0100,3348966,-0.663208,0.731567,0.062073,-0.145447,72.2186,0,0
0.0200,3348976,-0.663635,0.731506,0.064331,-0.142517,72.4879,0,0
0.0300,3348986,-0.664001,0.731567,0.066650,-0.139587,72.7496,0,0
0.0400,3348996,-0.664307,0.731567,0.068970,-0.136597,73.0213,0,0
0.0500,3349006,-0.664856,0.731445,0.071289,-0.133728,73.3315,0,0
0.0600,3349016,-0.665710,0.730957,0.073669,-0.130920,73.6944,0,0
0.0700,3349026,-0.666748,0.730225,0.075989,-0.128235,74.0967,0,0
0.0800,3349036,-0.667847,0.729431,0.078308,-0.125671,74.5143,0,0
0.0900,3349046,-0.668945,0.728638,0.080505,-0.123169,74.9286,0,0
0.1000,3349056,-0.669800,0.727966,0.082581,-0.120728,75.3214,0,0
0.1100,3349066,-0.670532,0.727478,0.084473,-0.118286,75.6825,0,0
0.1200,3349076,-0.670959,0.727234,0.086304,-0.115845,76.0248,0,0
0.1300,3349086,-0.671265,0.727173,0.088135,-0.113403,76.3408,0,0
0.1400,3349096,-0.671509,0.727112,0.089966,-0.110901,76.6567,0,0
0.1500,3349106,-0.671997,0.726807,0.091797,-0.108337,77.0052,0,0
0.1600,3349116,-0.672791,0.726196,0.093750,-0.105835,77.4067,0,0
0.1700,3349126,-0.673889,0.725281,0.095825,-0.103333,77.8558,0,0
0.1800,3349136,-0.675049,0.724243,0.097900,-0.100830,78.3142,0,0
0.1900,3349146,-0.676208,0.723206,0.100037,-0.098389,78.7203,0,0
0.2000,3349156,-0.677002,0.722473,0.102051,-0.096008,79.1217,0,0
0.2100,3349166,-0.677856,0.721741,0.104126,-0.093628,79.4874,0,0
0.2200,3349176,-0.678406,0.721252,0.106140,-0.091370,79.8006,0,0
0.2300,3349186,-0.678589,0.721008,0.108093,-0.089294,80.1137,0,0
0.2400,3349196,-0.678772,0.720764,0.110107,-0.087219,80.4690,0,0
0.2500,3349206,-0.679687,0.719727,0.113708,-0.083862,80.8221,0,0
0.2600,3349216,-0.680542,0.718811,0.115662,-0.082275,81.2401,0,0
0.2700,3349226,-0.681580,0.717712,0.117615,-0.080688,81.6837,0,0
