# Sesion:30 Fecha:2026-04-09 18:32:02 Shots:0 Duracion:15,06s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3750696,-0.676941,0.709900,0.081299,-0.176575,70.0255,0,0
0.0100,3750706,-0.678345,0.709045,0.083130,-0.173828,70.5076,0,0
0.0200,3750716,-0.679871,0.708008,0.084778,-0.171387,70.9960,0,0
0.0300,3750726,-0.681274,0.707031,0.086426,-0.168884,71.4977,0,0
0.0400,3750736,-0.682556,0.706177,0.088501,-0.166077,71.9700,0,0
0.0500,3750746,-0.683655,0.705505,0.090637,-0.163208,72.4038,0,0
0.0600,3750756,-0.684448,0.705139,0.092957,-0.160217,72.7980,0,0
0.0700,3750766,-0.685059,0.704895,0.095398,-0.157104,73.1636,0,0
0.0800,3750776,-0.685608,0.704712,0.097839,-0.153931,73.5198,0,0
0.0900,3750786,-0.686157,0.704529,0.100403,-0.150757,73.8984,0,0
0.1000,3750796,-0.686829,0.704163,0.102844,-0.147644,74.3055,0,0
0.1100,3750806,-0.687500,0.703796,0.104919,-0.145020,74.7462,0,0
0.1200,3750816,-0.688416,0.703125,0.107239,-0.142212,75.2062,0,0
0.1300,3750826,-0.689453,0.702332,0.109497,-0.139465,75.6686,0,0
0.1400,3750836,-0.690491,0.701477,0.111633,-0.136780,76.1195,0,0
0.1500,3750846,-0.691467,0.700684,0.113647,-0.134094,76.5609,0,0
0.1600,3750856,-0.693176,0.699341,0.117493,-0.128845,76.9935,0,0
0.1700,3750866,-0.694031,0.698608,0.119324,-0.126343,77.4257,0,0
0.1800,3750876,-0.694885,0.697937,0.121216,-0.123901,77.8549,0,0
0.1900,3750886,-0.695618,0.697327,0.122925,-0.121643,78.2770,0,0
0.2000,3750896,-0.696289,0.696716,0.124695,-0.119324,78.6930,0,0
0.2100,3750906,-0.697083,0.695984,0.126648,-0.116821,79.0999,0,0
0.2200,3750916,-0.697754,0.695374,0.128601,-0.114319,79.4910,0,0
0.2300,3750926,-0.698303,0.694885,0.130493,-0.111816,79.8646,0,0
0.2400,3750936,-0.698792,0.694458,0.132263,-0.109375,80.2282,0,0
0.2500,3750946,-0.699219,0.694031,0.133972,-0.106995,80.5856,0,0
0.2600,3750956,-0.699707,0.693604,0.135620,-0.104614,80.9486,0,0
0.2700,3750966,-0.700378,0.692932,0.137146,-0.102417,81.3459,0,0
0.2800,3750976,-0.701355,0.692017,0.138611,-0.100220,81.7860,0,0
0.2900,3750986,-0.702576,0.690796,0.140015,-0.098145,82.2654,0,0
0.3000,3750996,-0.703979,0.689331,0.141418,-0.096130,82.7721,0,0
0.3100,3751006,-0.705505,0.687805,0.142822,-0.094177,83.2791,0,0
0.3200,3751016,-0.706848,0.686340,0.144104,-0.092346,83.7782,0,0
0.3300,3751026,-0.708069,0.685059,0.145569,-0.090454,84.2437,0,0
0.3400,3751036,-0.709106,0.683899,0.146973,-0.088501,84.6669,0,0
0.3500,3751046,-0.709900,0.682983,0.148437,-0.086548,85.0490,0,0
0.3600,3751056,-0.710571,0.682251,0.149902,-0.084656,85.4032,0,0
0.3700,3751066,-0.711121,0.681580,0.151428,-0.082825,85.7148,0,0
0.3800,3751076,-0.711487,0.681091,0.152832,-0.081177,86.0044,0,0
0.3900,3751086,-0.711731,0.680664,0.154419,-0.079529,86.2907,0,0
0.4000,3751096,-0.711853,0.680298,0.156128,-0.078003,86.5801,0,0
0.4100,3751106,-0.712036,0.679871,0.157837,-0.076721,86.8745,0,0
0.4200,3751116,-0.712219,0.679382,0.159546,-0.075500,87.1858,0,0
0.4300,3751126,-0.712524,0.678772,0.161316,-0.074463,87.5248,0,0
0.4400,3751136,-0.713562,0.677063,0.164795,-0.072510,87.8711,0,0
0.4500,3751146,-0.713867,0.676392,0.166443,-0.071655,88.2008,0,0
0.4600,3751156,-0.714233,0.675720,0.168030,-0.070740,88.5025,0,0
0.4700,3751166,-0.714478,0.675293,0.169495,-0.069641,88.7744,0,0
0.4800,3751176,-0.714539,0.674927,0.170837,-0.068298,89.0206,0,0
0.4900,3751186,-0.714539,0.674744,0.172180,-0.066895,89.2576,0,0
0.5000,3751196,-0.714661,0.674438,0.173584,-0.065247,89.4975,0,0
0.5100,3751206,-0.714905,0.673950,0.175049,-0.063599,89.7546,0,0
0.5200,3751216,-0.715271,0.673340,0.176636,-0.061951,90.0375,0,0
0.5300,3751226,-0.715759,0.672546,0.178101,-0.060425,90.3456,0,0
0.5400,3751236,-0.716248,0.671753,0.179565,-0.059082,90.6536,0,0
0.5500,3751246,-0.716736,0.671021,0.180908,-0.057800,90.9498,0,0
0.5600,3751256,-0.717041,0.670410,0.182129,-0.056580,91.2263,0,0
0.5700,3751266,-0.717346,0.669922,0.183228,-0.055420,91.4871,0,0
