# Sesion:17 Fecha:2026-04-09 18:05:10 Shots:1 Duracion:24,08s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2197316,-0.686707,0.720642,0.016357,-0.093872,66.1341,0,0
0.0100,2197326,-0.687012,0.720764,0.019897,-0.089844,66.7595,0,0
0.0200,2197336,-0.687317,0.720886,0.023315,-0.085876,67.3811,0,0
0.0300,2197346,-0.687622,0.720886,0.026733,-0.082031,68.0130,0,0
0.0400,2197356,-0.688049,0.720825,0.030029,-0.078369,68.6574,0,0
0.0500,2197366,-0.688538,0.720581,0.033203,-0.074768,69.3138,0,0
0.0600,2197376,-0.689087,0.720276,0.036316,-0.071289,69.9772,0,0
0.0700,2197386,-0.689636,0.719910,0.039246,-0.067932,70.6431,0,0
0.0800,2197396,-0.690247,0.719482,0.041992,-0.064636,71.3031,0,0
0.0900,2197406,-0.690735,0.719116,0.044617,-0.061401,71.9522,0,0
0.1000,2197416,-0.691223,0.718750,0.047119,-0.058167,72.5866,0,0
0.1100,2197426,-0.691650,0.718445,0.049561,-0.054993,73.2035,0,0
0.1200,2197436,-0.692017,0.718140,0.051941,-0.051819,73.8108,0,0
0.1300,2197446,-0.692444,0.717773,0.054199,-0.048828,74.4131,0,0
0.1400,2197456,-0.692932,0.717285,0.056396,-0.045959,75.0201,0,0
0.1500,2197466,-0.693481,0.716797,0.058472,-0.043274,75.6438,0,0
0.1600,2197476,-0.693970,0.716309,0.060425,-0.040649,76.2510,0,0
0.1700,2197486,-0.694336,0.715942,0.062256,-0.038208,76.8309,0,0
0.1800,2197496,-0.694580,0.715637,0.063965,-0.035828,77.3802,0,0
0.1900,2197506,-0.694702,0.715515,0.065552,-0.033569,77.9023,0,0
0.2000,2197516,-0.694824,0.715332,0.067078,-0.031311,78.4085,0,0
0.2100,2197526,-0.694885,0.715210,0.068665,-0.029236,78.8883,0,0
0.2200,2197536,-0.694885,0.715149,0.070251,-0.027100,79.3401,0,0
0.2300,2197546,-0.694763,0.715210,0.071838,-0.025085,79.7623,0,0
0.2400,2197556,-0.694458,0.715393,0.073486,-0.023132,80.1623,0,0
0.2500,2197566,-0.694092,0.715637,0.075012,-0.021240,80.5584,0,0
0.2600,2197576,-0.693726,0.715881,0.076599,-0.019470,80.9632,0,0
0.2700,2197586,-0.693542,0.715942,0.077881,-0.018005,81.3773,0,0
0.2800,2197596,-0.693481,0.715820,0.080444,-0.015137,81.7987,0,0
0.2900,2197606,-0.693420,0.715759,0.081726,-0.013794,82.2167,0,0
0.3000,2197616,-0.693481,0.715576,0.082947,-0.012634,82.6286,0,0
0.3100,2197626,-0.693420,0.715515,0.084045,-0.011536,83.0238,0,0
0.3200,2197636,-0.693298,0.715515,0.085083,-0.010559,83.3986,0,0
0.3300,2197646,-0.693115,0.715576,0.086060,-0.009766,83.7501,0,0
0.3400,2197656,-0.692871,0.715759,0.086975,-0.009094,84.0761,0,0
0.3500,2197666,-0.692444,0.716003,0.087769,-0.008606,84.3749,0,0
0.3600,2197676,-0.691956,0.716431,0.088501,-0.008179,84.6451,0,0
0.3700,2197686,-0.691406,0.716919,0.089172,-0.007996,84.8985,0,0
0.3800,2197696,-0.690979,0.717224,0.089722,-0.007874,85.1619,0,0
0.3900,2197706,-0.690796,0.717346,0.090332,-0.007935,85.4557,0,0
0.4000,2197716,-0.690918,0.717163,0.090881,-0.008057,85.7810,0,0
0.4100,2197726,-0.691223,0.716797,0.091431,-0.008240,86.1247,0,0
0.4200,2197736,-0.691589,0.716370,0.091980,-0.008362,86.4596,0,0
0.4300,2197746,-0.691895,0.716003,0.092468,-0.008423,86.7707,0,0
0.4400,2197756,-0.692078,0.715759,0.092957,-0.008301,87.0505,0,0
0.4500,2197766,-0.692017,0.715759,0.093384,-0.008118,87.2892,0,0
0.4600,2197776,-0.691711,0.716003,0.093872,-0.007813,87.4904,0,0
0.4700,2197786,-0.691284,0.716370,0.094299,-0.007507,87.6687,0,0
0.4800,2197796,-0.690918,0.716675,0.094727,-0.007202,87.8382,0,0
0.4900,2197806,-0.690552,0.716980,0.095032,-0.006897,88.0107,0,0
0.5000,2197816,-0.690308,0.717163,0.095337,-0.006592,88.1949,0,0
0.5100,2197826,-0.690125,0.717346,0.095642,-0.006287,88.3746,0,0
0.5200,2197836,-0.690002,0.717407,0.095886,-0.006042,88.5479,0,0
0.5300,2197846,-0.689880,0.717468,0.096191,-0.005737,88.7071,0,0
0.5400,2197856,-0.689697,0.717590,0.096436,-0.005493,88.8503,0,0
0.5500,2197866,-0.689514,0.717773,0.096741,-0.005310,88.9757,0,0
0.5600,2197876,-0.689148,0.718079,0.097046,-0.005066,89.0842,0,0
0.5700,2197886,-0.688354,0.718750,0.097778,-0.004639,89.1898,0,0
0.5800,2197896,-0.687927,0.719116,0.098083,-0.004456,89.3010,0,0
0.5900,2197906,-0.687622,0.719360,0.098389,-0.004333,89.4244,0,0
0.6000,2197916,-0.687439,0.719482,0.098633,-0.004211,89.5638,0,0
0.6100,2197926,-0.687317,0.719543,0.098816,-0.004150,89.7092,0,0
0.6200,2197936,-0.687317,0.719604,0.098877,-0.004089,89.8534,0,0
0.6300,2197946,-0.687256,0.719666,0.098938,-0.004028,89.9856,0,0
0.6400,2197956,-0.687134,0.719727,0.098999,-0.003967,90.0975,0,0
0.6500,2197966,-0.686951,0.719910,0.099121,-0.003845,90.1921,0,0
0.6600,2197976,-0.686707,0.720154,0.099182,-0.003723,90.2712,0,0
0.6700,2197986,-0.686462,0.720337,0.099304,-0.003662,90.3506,0,0
0.6800,2197996,-0.686340,0.720459,0.099426,-0.003601,90.4403,0,0
0.6900,2198006,-0.686279,0.720459,0.099487,-0.003662,90.5427,0,0
0.7000,2198016,-0.686340,0.720398,0.099548,-0.003784,90.6577,0,0
0.7100,2198026,-0.686462,0.720337,0.099548,-0.004028,90.7766,0,0
0.7200,2198036,-0.686584,0.720215,0.099487,-0.004333,90.8834,0,0
0.7300,2198046,-0.686584,0.720215,0.099365,-0.004700,90.9663,0,0
0.7400,2198056,-0.686401,0.720398,0.099304,-0.005066,91.0175,0,0
0.7500,2198066,-0.686096,0.720703,0.099182,-0.005371,91.0431,0,0
0.7600,2198076,-0.685669,0.721069,0.099121,-0.005676,91.0470,0,0
0.7700,2198086,-0.685303,0.721497,0.099060,-0.005981,91.0496,0,0
0.7800,2198096,-0.684937,0.721802,0.099060,-0.006287,91.0835,0,0
0.7900,2198106,-0.684753,0.721985,0.099060,-0.006531,91.1405,0,0
0.8000,2198116,-0.684753,0.721985,0.099121,-0.006836,91.2112,0,0
0.8100,2198126,-0.684814,0.721863,0.099121,-0.007080,91.2783,0,0
0.8200,2198136,-0.684814,0.721924,0.099060,-0.007324,91.3278,0,0
0.8300,2198146,-0.684631,0.722107,0.098938,-0.007446,91.3552,0,0
0.8400,2198156,-0.684448,0.722290,0.098694,-0.007507,91.3608,0,0
0.8500,2198166,-0.683899,0.722900,0.098083,-0.007629,91.3633,0,0
0.8600,2198176,-0.683716,0.723083,0.097717,-0.007629,91.3731,0,0
0.8700,2198186,-0.683716,0.723206,0.097412,-0.007690,91.3979,0,0
0.8800,2198196,-0.683777,0.723145,0.097046,-0.007751,91.4350,0,0
0.8900,2198206,-0.683899,0.723145,0.096741,-0.007874,91.4738,0,0
0.9000,2198216,-0.683960,0.723083,0.096497,-0.007996,91.5051,0,0
0.9100,2198226,-0.683960,0.723083,0.096252,-0.008240,91.5272,0,0
0.9200,2198236,-0.683899,0.723145,0.096130,-0.008423,91.5320,0,0
0.9300,2198246,-0.683716,0.723328,0.096069,-0.008667,91.5222,0,0
0.9400,2198256,-0.683472,0.723572,0.096008,-0.008850,91.4992,0,0
0.9500,2198266,-0.683228,0.723816,0.095947,-0.009094,91.4731,0,0
0.9600,2198276,-0.682922,0.724060,0.095947,-0.009338,91.4482,0,0
0.9700,2198286,-0.682739,0.724243,0.095886,-0.009644,91.4352,0,0
0.9800,2198296,-0.682617,0.724426,0.095825,-0.009949,91.4305,0,0
0.9900,2198306,-0.682556,0.724487,0.095764,-0.010315,91.4390,0,0
1.0000,2198316,-0.682495,0.724487,0.095703,-0.010681,91.4547,0,0
1.0100,2198326,-0.682556,0.724487,0.095581,-0.011047,91.4718,0,0
1.0200,2198336,-0.682556,0.724487,0.095398,-0.011353,91.4837,0,0
1.0300,2198346,-0.682495,0.724548,0.095154,-0.011597,91.4826,0,0
1.0400,2198356,-0.682373,0.724731,0.094910,-0.011841,91.4630,0,0
1.0500,2198366,-0.682190,0.724915,0.094666,-0.012085,91.4288,0,0
1.0600,2198376,-0.682007,0.725159,0.094360,-0.012268,91.3944,0,0
1.0700,2198386,-0.681824,0.725281,0.094177,-0.012573,91.3807,0,0
1.0800,2198396,-0.681763,0.725342,0.094055,-0.012878,91.3753,0,0
1.0900,2198406,-0.681763,0.725403,0.093933,-0.013184,91.3683,0,0
1.1000,2198416,-0.681702,0.725464,0.093811,-0.013489,91.3490,0,0
1.1100,2198426,-0.681641,0.725525,0.093689,-0.013855,91.3176,0,0
1.1200,2198436,-0.681458,0.725708,0.093506,-0.014160,91.2758,0,0
1.1300,2198446,-0.681274,0.725952,0.093323,-0.014526,91.2341,0,0
1.1400,2198456,-0.680908,0.726318,0.092896,-0.015259,91.1997,0,0
1.1500,2198466,-0.680847,0.726379,0.092773,-0.015625,91.1800,0,0
1.1600,2198476,-0.680786,0.726440,0.092651,-0.015930,91.1642,0,0
1.1700,2198486,-0.680786,0.726440,0.092529,-0.016235,91.1462,0,0
1.1800,2198496,-0.680664,0.726562,0.092468,-0.016541,91.1194,0,0
1.1900,2198506,-0.680481,0.726685,0.092346,-0.016785,91.0839,0,0
1.2000,2198516,-0.680298,0.726868,0.092285,-0.017029,91.0446,0,0
1.2100,2198526,-0.680115,0.727051,0.092163,-0.017212,91.0067,0,0
1.2200,2198536,-0.679993,0.727234,0.091980,-0.017395,90.9753,0,0
1.2300,2198546,-0.679871,0.727356,0.091736,-0.017578,90.9502,0,0
1.2400,2198556,-0.679810,0.727417,0.091553,-0.017761,90.9251,0,0
1.2500,2198566,-0.679687,0.727539,0.091370,-0.017944,90.8964,0,0
1.2600,2198576,-0.679565,0.727722,0.091187,-0.018127,90.8572,0,0
1.2700,2198586,-0.679321,0.727905,0.090942,-0.018311,90.8102,0,0
1.2800,2198596,-0.679138,0.728149,0.090698,-0.018494,90.7626,0,0
1.2900,2198606,-0.678955,0.728333,0.090515,-0.018738,90.7191,0,0
1.3000,2198616,-0.678833,0.728516,0.090332,-0.018982,90.6823,0,0
1.3100,2198626,-0.678711,0.728577,0.090210,-0.019226,90.6586,0,0
1.3200,2198636,-0.678711,0.728577,0.090088,-0.019470,90.6413,0,0
1.3300,2198646,-0.678772,0.728577,0.089966,-0.019775,90.6326,0,0
1.3400,2198656,-0.678772,0.728577,0.089905,-0.020020,90.6235,0,0
1.3500,2198666,-0.678772,0.728516,0.089783,-0.020325,90.6150,0,0
1.3600,2198676,-0.678772,0.728577,0.089661,-0.020630,90.5924,0,0
1.3700,2198686,-0.678772,0.728577,0.089539,-0.020935,90.5626,0,0
1.3800,2198696,-0.678650,0.728699,0.089355,-0.021179,90.5188,0,0
1.3900,2198706,-0.678467,0.728882,0.089233,-0.021423,90.4657,0,0
1.4000,2198716,-0.678223,0.729126,0.089111,-0.021667,90.4069,0,0
1.4100,2198726,-0.677917,0.729431,0.088928,-0.021851,90.3539,0,0
1.4200,2198736,-0.677673,0.729675,0.088745,-0.022034,90.3172,0,0
1.4300,2198746,-0.677490,0.729858,0.088379,-0.022522,90.2953,0,0
1.4400,2198756,-0.677551,0.729797,0.088196,-0.022766,90.2922,0,0
1.4500,2198766,-0.677612,0.729736,0.088013,-0.023010,90.2922,0,0
1.4600,2198776,-0.677673,0.729736,0.087830,-0.023254,90.2844,0,0
1.4700,2198786,-0.677673,0.729797,0.087646,-0.023437,90.2566,0,0
1.4800,2198796,-0.677490,0.729919,0.087463,-0.023621,90.2130,0,0
1.4900,2198806,-0.677246,0.730164,0.087280,-0.023804,90.1578,0,0
1.5000,2198816,-0.677002,0.730408,0.087097,-0.023926,90.1059,0,0
1.5100,2198826,-0.676880,0.730530,0.086975,-0.024109,90.0660,0,0
1.5200,2198836,-0.676758,0.730652,0.086792,-0.024353,90.0412,0,0
1.5300,2198846,-0.676819,0.730652,0.086731,-0.024597,90.0299,0,0
1.5400,2198856,-0.676819,0.730591,0.086548,-0.024902,90.0245,0,0
1.5500,2198866,-0.676880,0.730591,0.086365,-0.025146,90.0156,0,0
1.5600,2198876,-0.676819,0.730652,0.086121,-0.025391,89.9958,0,0
1.5700,2198886,-0.676758,0.730713,0.085876,-0.025635,89.9662,0,0
1.5800,2198896,-0.676636,0.730835,0.085632,-0.025879,89.9238,0,0
1.5900,2198906,-0.676453,0.731018,0.085449,-0.026062,89.8744,0,0
1.6000,2198916,-0.676331,0.731140,0.085266,-0.026245,89.8316,0,0
1.6100,2198926,-0.676270,0.731262,0.085083,-0.026367,89.7985,0,0
1.6200,2198936,-0.676270,0.731262,0.084961,-0.026489,89.7778,0,0
1.6300,2198946,-0.676331,0.731201,0.084839,-0.026611,89.7670,0,0
1.6400,2198956,-0.676392,0.731140,0.084717,-0.026733,89.7482,0,0
1.6500,2198966,-0.676392,0.731140,0.084534,-0.026917,89.7168,0,0
1.6600,2198976,-0.676331,0.731262,0.084351,-0.027039,89.6761,0,0
1.6700,2198986,-0.676208,0.731384,0.084106,-0.027222,89.6386,0,0
1.6800,2198996,-0.676147,0.731506,0.083862,-0.027405,89.6105,0,0
1.6900,2199006,-0.676086,0.731506,0.083618,-0.027649,89.5914,0,0
1.7000,2199016,-0.676147,0.731506,0.083374,-0.027954,89.5763,0,0
1.7100,2199026,-0.676208,0.731445,0.083130,-0.028137,89.5546,0,0
1.7200,2199036,-0.676270,0.731445,0.082703,-0.028625,89.5257,0,0
1.7300,2199046,-0.676208,0.731506,0.082520,-0.028870,89.4891,0,0
1.7400,2199056,-0.676208,0.731506,0.082397,-0.029114,89.4574,0,0
1.7500,2199066,-0.676147,0.731567,0.082336,-0.029358,89.4318,0,0
1.7600,2199076,-0.676208,0.731506,0.082214,-0.029602,89.4123,0,0
1.7700,2199086,-0.676270,0.731506,0.082153,-0.029846,89.3912,0,0
1.7800,2199096,-0.676208,0.731506,0.082031,-0.030151,89.3676,0,0
1.7900,2199106,-0.676208,0.731506,0.081848,-0.030396,89.3373,0,0
1.8000,2199116,-0.676208,0.731567,0.081726,-0.030640,89.3104,0,0
1.8100,2199126,-0.676208,0.731506,0.081604,-0.030945,89.2857,0,0
1.8200,2199136,-0.676270,0.731506,0.081482,-0.031189,89.2659,0,0
1.8300,2199146,-0.676270,0.731445,0.081299,-0.031433,89.2446,0,0
1.8400,2199156,-0.676270,0.731506,0.081177,-0.031677,89.2154,0,0
1.8500,2199166,-0.676208,0.731567,0.080994,-0.031799,89.1756,0,0
1.8600,2199176,-0.676025,0.731689,0.080811,-0.031982,89.1265,0,0
1.8700,2199186,-0.675903,0.731873,0.080688,-0.032104,89.0738,0,0
1.8800,2199196,-0.675781,0.731995,0.080566,-0.032227,89.0291,0,0
1.8900,2199206,-0.675720,0.732056,0.080444,-0.032349,88.9936,0,0
1.9000,2199216,-0.675659,0.732056,0.080322,-0.032471,88.9711,0,0
1.9100,2199226,-0.675720,0.732056,0.080139,-0.032593,88.9516,0,0
1.9200,2199236,-0.675720,0.732117,0.080017,-0.032715,88.9269,0,0
