# Sesion:33 Fecha:2026-04-09 18:34:35 Shots:1 Duracion:13,44s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3898086,-0.696045,0.665710,0.126099,-0.237671,72.1451,0,0
0.0100,3898096,-0.697205,0.665039,0.128235,-0.234924,72.4455,0,0
0.0200,3898106,-0.698242,0.664490,0.130432,-0.232117,72.7309,0,0
0.0300,3898116,-0.699158,0.664062,0.132690,-0.229370,72.9981,0,0
0.0400,3898126,-0.699707,0.663940,0.134705,-0.226868,73.2648,0,0
0.0500,3898136,-0.700256,0.663757,0.136780,-0.224426,73.5452,0,0
0.0600,3898146,-0.701660,0.662964,0.141418,-0.219421,73.8560,0,0
0.0700,3898156,-0.702698,0.662231,0.143799,-0.216919,74.2033,0,0
0.0800,3898166,-0.703796,0.661255,0.146118,-0.214478,74.5830,0,0
0.0900,3898176,-0.704956,0.660339,0.148376,-0.212097,74.9702,0,0
0.1000,3898186,-0.705933,0.659607,0.150574,-0.209595,75.3213,0,0
0.1100,3898196,-0.706482,0.659363,0.152832,-0.206909,75.6048,0,0
0.1200,3898206,-0.706604,0.659546,0.155151,-0.204163,75.8270,0,0
0.1300,3898216,-0.706543,0.659912,0.157532,-0.201294,76.0266,0,0
0.1400,3898226,-0.706482,0.660217,0.159973,-0.198486,76.2453,0,0
0.1500,3898236,-0.706726,0.660156,0.162476,-0.195679,76.5139,0,0
0.1600,3898246,-0.707275,0.659729,0.164917,-0.193115,76.8563,0,0
0.1700,3898256,-0.708191,0.658875,0.167297,-0.190674,77.2614,0,0
0.1800,3898266,-0.709290,0.657776,0.169617,-0.188416,77.7068,0,0
0.1900,3898276,-0.710388,0.656677,0.171814,-0.186157,78.1480,0,0
0.2000,3898286,-0.711243,0.655762,0.174011,-0.183838,78.5520,0,0
0.2100,3898296,-0.711914,0.655151,0.176208,-0.181519,78.9171,0,0
0.2200,3898306,-0.712341,0.654724,0.178345,-0.179016,79.2707,0,0
0.2300,3898316,-0.712708,0.654480,0.180542,-0.176514,79.6010,0,0
0.2400,3898326,-0.713013,0.654175,0.182617,-0.174011,79.9378,0,0
0.2500,3898336,-0.713501,0.653748,0.184753,-0.171570,80.3008,0,0
0.2600,3898346,-0.714111,0.653076,0.186829,-0.169189,80.6897,0,0
0.2700,3898356,-0.714844,0.652344,0.188843,-0.166870,81.0999,0,0
0.2800,3898366,-0.715515,0.651550,0.190857,-0.164551,81.4823,0,0
0.2900,3898376,-0.716064,0.650940,0.192932,-0.162231,81.8292,0,0
0.3000,3898386,-0.716370,0.650513,0.195007,-0.159973,82.1483,0,0
0.3100,3898396,-0.716492,0.650330,0.197083,-0.157654,82.4720,0,0
0.3200,3898406,-0.716675,0.650085,0.199097,-0.155457,82.8165,0,0
0.3300,3898416,-0.716858,0.649719,0.201111,-0.153381,83.1956,0,0
0.3400,3898426,-0.717285,0.649109,0.203064,-0.151428,83.6072,0,0
0.3500,3898436,-0.718506,0.647400,0.206909,-0.147766,84.0245,0,0
0.3600,3898446,-0.718994,0.646667,0.208679,-0.145996,84.4158,0,0
0.3700,3898456,-0.719177,0.646301,0.210449,-0.144165,84.7495,0,0
0.3800,3898466,-0.719116,0.646240,0.212158,-0.142212,85.0287,0,0
0.3900,3898476,-0.718689,0.646606,0.213867,-0.140259,85.2578,0,0
0.4000,3898486,-0.718140,0.646973,0.215637,-0.138367,85.4751,0,0
0.4100,3898496,-0.717773,0.647217,0.217468,-0.136536,85.7219,0,0
0.4200,3898506,-0.717651,0.647095,0.219299,-0.134766,86.0153,0,0
0.4300,3898516,-0.717712,0.646729,0.221130,-0.133118,86.3510,0,0
0.4400,3898526,-0.718018,0.646118,0.222961,-0.131409,86.7177,0,0
0.4500,3898536,-0.718384,0.645447,0.224792,-0.129761,87.0870,0,0
0.4600,3898546,-0.718689,0.644775,0.226501,-0.127991,87.4521,0,0
0.4700,3898556,-0.719055,0.644226,0.228088,-0.126221,87.8063,0,0
0.4800,3898566,-0.719238,0.643860,0.229553,-0.124390,88.1321,0,0
0.4900,3898576,-0.719299,0.643738,0.230774,-0.122498,88.4239,0,0
0.5000,3898586,-0.719177,0.643860,0.231873,-0.120544,88.6791,0,0
0.5100,3898596,-0.718872,0.644165,0.232910,-0.118530,88.9185,0,0
0.5200,3898606,-0.718628,0.644409,0.233887,-0.116577,89.1624,0,0
0.5300,3898616,-0.718628,0.644409,0.234802,-0.114746,89.4541,0,0
0.5400,3898626,-0.719055,0.643921,0.235718,-0.113098,89.8101,0,0
0.5500,3898636,-0.719910,0.642883,0.236572,-0.111755,90.2437,0,0
0.5600,3898646,-0.721130,0.641357,0.237366,-0.110657,90.7761,0,0
0.5700,3898656,-0.722595,0.639648,0.238037,-0.109741,91.2818,0,0
0.5800,3898666,-0.723938,0.638000,0.238647,-0.108826,91.7258,0,0
0.5900,3898676,-0.725098,0.636658,0.239319,-0.107910,92.0964,0,0
0.6000,3898686,-0.725830,0.635742,0.239929,-0.106873,92.3959,0,0
0.6100,3898696,-0.726257,0.635193,0.240540,-0.105713,92.6442,0,0
0.6200,3898706,-0.726379,0.635010,0.241211,-0.104553,92.8589,0,0
0.6300,3898716,-0.726379,0.634949,0.242371,-0.102356,93.0763,0,0
0.6400,3898726,-0.726624,0.634644,0.242737,-0.101501,93.3366,0,0
0.6500,3898736,-0.727234,0.633911,0.243042,-0.101013,93.6570,0,0
0.6600,3898746,-0.728149,0.632812,0.243347,-0.100830,94.0228,0,0
0.6700,3898756,-0.729187,0.631409,0.243713,-0.100769,94.4115,0,0
0.6800,3898766,-0.730286,0.630005,0.244202,-0.100769,94.7917,0,0
0.6900,3898776,-0.731201,0.628723,0.244690,-0.100830,95.1304,0,0
0.7000,3898786,-0.731812,0.627808,0.245300,-0.100769,95.4068,0,0
0.7100,3898796,-0.732117,0.627258,0.245850,-0.100586,95.6143,0,0
0.7200,3898806,-0.732117,0.627136,0.246277,-0.100281,95.7623,0,0
0.7300,3898816,-0.731995,0.627258,0.246643,-0.099854,95.8710,0,0
0.7400,3898826,-0.731750,0.627502,0.246887,-0.099365,95.9541,0,0
0.7500,3898836,-0.731506,0.627808,0.246948,-0.098816,96.0349,0,0
0.7600,3898846,-0.731506,0.627930,0.246887,-0.098328,96.1446,0,0
0.7700,3898856,-0.731750,0.627808,0.246643,-0.097900,96.2980,0,0
0.7800,3898866,-0.732300,0.627319,0.246338,-0.097595,96.4907,0,0
0.7900,3898876,-0.732849,0.626831,0.245911,-0.097351,96.6832,0,0
0.8000,3898886,-0.733337,0.626526,0.245544,-0.096985,96.8364,0,0
0.8100,3898896,-0.733582,0.626526,0.245117,-0.096497,96.9422,0,0
0.8200,3898906,-0.733643,0.626648,0.244629,-0.095947,97.0195,0,0
0.8300,3898916,-0.733887,0.626648,0.244141,-0.095581,97.1167,0,0
0.8400,3898926,-0.734375,0.626343,0.243530,-0.095398,97.2552,0,0
0.8500,3898936,-0.735107,0.625732,0.242859,-0.095520,97.4603,0,0
0.8600,3898946,-0.735901,0.625000,0.242126,-0.095886,97.6306,0,0
0.8700,3898956,-0.736572,0.624451,0.241394,-0.096313,97.7364,0,0
0.8800,3898966,-0.736938,0.624207,0.240662,-0.096802,97.7749,0,0
0.8900,3898976,-0.736938,0.624451,0.239868,-0.097290,97.7725,0,0
0.9000,3898986,-0.736755,0.624878,0.239075,-0.097839,97.7604,0,0
0.9100,3898996,-0.736572,0.625305,0.238281,-0.098389,97.7558,0,0
0.9200,3899006,-0.736389,0.626038,0.236511,-0.099670,97.7671,0,0
0.9300,3899016,-0.736511,0.626099,0.235596,-0.100342,97.7977,0,0
0.9400,3899026,-0.736816,0.625977,0.234619,-0.101074,97.8467,0,0
0.9500,3899036,-0.737122,0.625916,0.233582,-0.101685,97.8857,0,0
0.9600,3899046,-0.737244,0.626038,0.232544,-0.102234,97.8863,0,0
0.9700,3899056,-0.737183,0.626465,0.231445,-0.102661,97.8420,0,0
0.9800,3899066,-0.737000,0.627014,0.230408,-0.103027,97.7652,0,0
0.9900,3899076,-0.736694,0.627625,0.229492,-0.103394,97.6765,0,0
1.0000,3899086,-0.736450,0.628113,0.228699,-0.103760,97.5960,0,0
1.0100,3899096,-0.736328,0.628479,0.228027,-0.104248,97.5367,0,0
1.0200,3899106,-0.736267,0.628601,0.227539,-0.104797,97.5025,0,0
1.0300,3899116,-0.736328,0.628540,0.227234,-0.105591,97.4919,0,0
1.0400,3899126,-0.736450,0.628357,0.226929,-0.106567,97.4934,0,0
1.0500,3899136,-0.736572,0.628113,0.226685,-0.107605,97.5005,0,0
1.0600,3899146,-0.736572,0.627991,0.226379,-0.108765,97.4803,0,0
1.0700,3899156,-0.736328,0.628235,0.226013,-0.109863,97.4092,0,0
1.0800,3899166,-0.735779,0.628845,0.225525,-0.110840,97.2815,0,0
1.0900,3899176,-0.735046,0.629761,0.225098,-0.111816,97.1070,0,0
1.1000,3899186,-0.734009,0.630920,0.224609,-0.112671,96.8922,0,0
1.1100,3899196,-0.732971,0.632202,0.224182,-0.113403,96.6670,0,0
1.1200,3899206,-0.731873,0.633362,0.223938,-0.114075,96.4535,0,0
1.1300,3899216,-0.730957,0.634399,0.223755,-0.114746,96.2719,0,0
1.1400,3899226,-0.730347,0.635010,0.223694,-0.115479,96.1900,0,0
