# Sesion:18 Fecha:2026-04-09 18:05:44 Shots:1 Duracion:19,61s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2230296,-0.676697,0.724121,0.047913,-0.124268,64.4212,0,0
0.0100,2230306,-0.677368,0.723999,0.051697,-0.119751,65.2037,0,0
0.0200,2230316,-0.678162,0.723633,0.055359,-0.115479,65.9955,0,0
0.0300,2230326,-0.679016,0.723206,0.058838,-0.111450,66.7824,0,0
0.0400,2230336,-0.679932,0.722717,0.062256,-0.107605,67.5618,0,0
0.0500,2230346,-0.680725,0.722168,0.065613,-0.103882,68.3297,0,0
0.0600,2230356,-0.681519,0.721619,0.068970,-0.100342,69.0874,0,0
0.0700,2230366,-0.682922,0.720520,0.075439,-0.093567,69.8268,0,0
0.0800,2230376,-0.683533,0.720032,0.078491,-0.090332,70.5461,0,0
0.0900,2230386,-0.684021,0.719666,0.081299,-0.087219,71.2436,0,0
0.1000,2230396,-0.684448,0.719299,0.083923,-0.084229,71.9224,0,0
0.1100,2230406,-0.684753,0.719055,0.086304,-0.081299,72.5717,0,0
0.1200,2230416,-0.684937,0.718933,0.088501,-0.078369,73.1948,0,0
0.1300,2230426,-0.684998,0.718933,0.090576,-0.075500,73.7878,0,0
0.1400,2230436,-0.684875,0.719055,0.092468,-0.072693,74.3444,0,0
0.1500,2230446,-0.684631,0.719421,0.094299,-0.069885,74.8682,0,0
0.1600,2230456,-0.684204,0.719788,0.096008,-0.067139,75.3654,0,0
0.1700,2230466,-0.683777,0.720276,0.097717,-0.064392,75.8487,0,0
0.1800,2230476,-0.683289,0.720703,0.099365,-0.061829,76.3283,0,0
0.1900,2230486,-0.682983,0.720947,0.101074,-0.059387,76.8264,0,0
0.2000,2230496,-0.682861,0.721008,0.102722,-0.057129,77.3473,0,0
0.2100,2230506,-0.682922,0.720886,0.104309,-0.055054,77.8920,0,0
0.2200,2230516,-0.683228,0.720581,0.105835,-0.053101,78.4548,0,0
0.2300,2230526,-0.683533,0.720154,0.107239,-0.051270,79.0263,0,0
0.2400,2230536,-0.683777,0.719849,0.108521,-0.049500,79.5729,0,0
0.2500,2230546,-0.683899,0.719727,0.109619,-0.047791,80.0760,0,0
0.2600,2230556,-0.683777,0.719788,0.110596,-0.046143,80.5330,0,0
0.2700,2230566,-0.683472,0.720093,0.111389,-0.044495,80.9445,0,0
0.2800,2230576,-0.683044,0.720459,0.112122,-0.042969,81.3293,0,0
0.2900,2230586,-0.682617,0.720886,0.112671,-0.041382,81.7114,0,0
0.3000,2230596,-0.682190,0.721191,0.113281,-0.039917,82.0937,0,0
0.3100,2230606,-0.681885,0.721497,0.113892,-0.038452,82.4752,0,0
0.3200,2230616,-0.681641,0.721680,0.114502,-0.037170,82.8593,0,0
0.3300,2230626,-0.681458,0.721863,0.115112,-0.036011,83.2518,0,0
0.3400,2230636,-0.681396,0.721863,0.115723,-0.035034,83.6535,0,0
0.3500,2230646,-0.681458,0.721741,0.116211,-0.034241,84.0596,0,0
0.3600,2230656,-0.681824,0.721313,0.117126,-0.033081,84.4544,0,0
0.3700,2230666,-0.681946,0.721191,0.117432,-0.032593,84.8244,0,0
0.3800,2230676,-0.681946,0.721191,0.117676,-0.032227,85.1599,0,0
0.3900,2230686,-0.681702,0.721375,0.117859,-0.031921,85.4539,0,0
0.4000,2230696,-0.681396,0.721680,0.117920,-0.031677,85.7059,0,0
0.4100,2230706,-0.680969,0.722107,0.117920,-0.031433,85.9281,0,0
0.4200,2230716,-0.680542,0.722473,0.117920,-0.031250,86.1421,0,0
0.4300,2230726,-0.680237,0.722717,0.118042,-0.031067,86.3735,0,0
0.4400,2230736,-0.680176,0.722778,0.118286,-0.030884,86.6260,0,0
0.4500,2230746,-0.680359,0.722534,0.118652,-0.030640,86.9040,0,0
0.4600,2230756,-0.680664,0.722229,0.119141,-0.030396,87.1903,0,0
0.4700,2230766,-0.680908,0.721924,0.119629,-0.030029,87.4594,0,0
0.4800,2230776,-0.681030,0.721741,0.120056,-0.029541,87.6975,0,0
0.4900,2230786,-0.680908,0.721802,0.120361,-0.028931,87.8889,0,0
0.5000,2230796,-0.680603,0.722107,0.120605,-0.028198,88.0394,0,0
0.5100,2230806,-0.680176,0.722534,0.120728,-0.027405,88.1623,0,0
0.5200,2230816,-0.679687,0.723022,0.120789,-0.026733,88.2812,0,0
0.5300,2230826,-0.679260,0.723389,0.120850,-0.026123,88.4120,0,0
0.5400,2230836,-0.679138,0.723572,0.120850,-0.025696,88.5730,0,0
0.5500,2230846,-0.679199,0.723511,0.120850,-0.025513,88.7640,0,0
0.5600,2230856,-0.679443,0.723267,0.120850,-0.025574,88.9781,0,0
0.5700,2230866,-0.679810,0.722900,0.120850,-0.025757,89.2064,0,0
0.5800,2230876,-0.680176,0.722595,0.120789,-0.026123,89.4006,0,0
0.5900,2230886,-0.680298,0.722412,0.120605,-0.026550,89.5427,0,0
0.6000,2230896,-0.680237,0.722595,0.120361,-0.026917,89.6313,0,0
