# Sesion:15 Fecha:2026-04-09 18:04:01 Shots:1 Duracion:23,88s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2131586,-0.690186,0.718079,0.002686,-0.089355,66.0101,0,0
0.0100,2131596,-0.690430,0.718323,0.005859,-0.085266,66.6228,0,0
0.0200,2131606,-0.690369,0.718811,0.008850,-0.081299,67.1973,0,0
0.0300,2131616,-0.690125,0.719421,0.011658,-0.077393,67.7414,0,0
0.0400,2131626,-0.689758,0.720154,0.014282,-0.073669,68.2750,0,0
0.0500,2131636,-0.689514,0.720703,0.016846,-0.069946,68.8514,0,0
0.0600,2131646,-0.689392,0.721069,0.019287,-0.066406,69.4560,0,0
0.0700,2131656,-0.689514,0.721191,0.021606,-0.062988,70.0873,0,0
0.0800,2131666,-0.689758,0.721191,0.023987,-0.059692,70.7268,0,0
0.0900,2131676,-0.690125,0.721008,0.026306,-0.056458,71.3586,0,0
0.1000,2131686,-0.690552,0.720764,0.028564,-0.053345,71.9669,0,0
0.1100,2131696,-0.690796,0.720642,0.030762,-0.050232,72.5460,0,0
0.1200,2131706,-0.690979,0.720703,0.034912,-0.044189,73.0953,0,0
0.1300,2131716,-0.690857,0.720825,0.036865,-0.041321,73.6318,0,0
0.1400,2131726,-0.690857,0.720947,0.038696,-0.038574,74.1625,0,0
0.1500,2131736,-0.690796,0.721008,0.040405,-0.036011,74.6876,0,0
0.1600,2131746,-0.690796,0.721008,0.042053,-0.033508,75.2104,0,0
0.1700,2131756,-0.690796,0.721069,0.043457,-0.031128,75.7221,0,0
0.1800,2131766,-0.690735,0.721130,0.044739,-0.028809,76.2156,0,0
0.1900,2131776,-0.690613,0.721252,0.045959,-0.026550,76.6904,0,0
0.2000,2131786,-0.690430,0.721497,0.047058,-0.024292,77.1416,0,0
0.2100,2131796,-0.690063,0.721802,0.048096,-0.022095,77.5619,0,0
0.2200,2131806,-0.689575,0.722290,0.049011,-0.019958,77.9518,0,0
0.2300,2131816,-0.688965,0.722900,0.049866,-0.017883,78.3198,0,0
0.2400,2131826,-0.688293,0.723450,0.050659,-0.015869,78.6758,0,0
0.2500,2131836,-0.687744,0.723999,0.051514,-0.013977,79.0378,0,0
0.2600,2131846,-0.687378,0.724304,0.052307,-0.012207,79.4172,0,0
0.2700,2131856,-0.687134,0.724487,0.053040,-0.010620,79.8167,0,0
0.2800,2131866,-0.687012,0.724548,0.053650,-0.009277,80.2332,0,0
0.2900,2131876,-0.687073,0.724548,0.054138,-0.008057,80.6506,0,0
0.3000,2131886,-0.687134,0.724487,0.054504,-0.007019,81.0610,0,0
0.3100,2131896,-0.687134,0.724426,0.054810,-0.005920,81.4578,0,0
0.3200,2131906,-0.687195,0.724365,0.055176,-0.004944,81.8403,0,0
0.3300,2131916,-0.687195,0.724304,0.055603,-0.003906,82.2087,0,0
0.3400,2131926,-0.687256,0.724243,0.056091,-0.002869,82.5394,0,0
0.3500,2131936,-0.687134,0.724304,0.056580,-0.001831,82.8408,0,0
0.3600,2131946,-0.686890,0.724487,0.057190,-0.000854,83.1233,0,0
0.3700,2131956,-0.686646,0.724670,0.057678,0.000122,83.3955,0,0
0.3800,2131966,-0.686401,0.724915,0.058289,0.001038,83.6640,0,0
0.3900,2131976,-0.686157,0.725037,0.058960,0.002014,83.9361,0,0
0.4000,2131986,-0.685791,0.725281,0.060547,0.003906,84.2115,0,0
0.4100,2131996,-0.685730,0.725281,0.061401,0.004761,84.4967,0,0
0.4200,2132006,-0.685730,0.725220,0.062195,0.005493,84.7910,0,0
0.4300,2132016,-0.685791,0.725037,0.062866,0.006042,85.0888,0,0
0.4400,2132026,-0.685913,0.724854,0.063416,0.006409,85.3819,0,0
0.4500,2132036,-0.686096,0.724731,0.063782,0.006714,85.6617,0,0
0.4600,2132046,-0.686157,0.724609,0.064087,0.006958,85.9228,0,0
0.4700,2132056,-0.686218,0.724487,0.064331,0.007202,86.1692,0,0
0.4800,2132066,-0.686340,0.724365,0.064636,0.007446,86.4070,0,0
0.4900,2132076,-0.686462,0.724182,0.065002,0.007690,86.6496,0,0
0.5000,2132086,-0.686707,0.723938,0.065430,0.007935,86.8993,0,0
0.5100,2132096,-0.687073,0.723511,0.065979,0.008118,87.1569,0,0
0.5200,2132106,-0.687500,0.723083,0.066467,0.008301,87.4154,0,0
0.5300,2132116,-0.687927,0.722595,0.066895,0.008484,87.6610,0,0
0.5400,2132126,-0.688354,0.722229,0.067139,0.008545,87.8891,0,0
0.5500,2132136,-0.688660,0.721863,0.067261,0.008606,88.0975,0,0
0.5600,2132146,-0.688843,0.721680,0.067261,0.008728,88.2943,0,0
0.5700,2132156,-0.689148,0.721436,0.067200,0.008789,88.4854,0,0
0.5800,2132166,-0.689575,0.721069,0.067139,0.008850,88.6758,0,0
0.5900,2132176,-0.690002,0.720642,0.067017,0.008850,88.8609,0,0
0.6000,2132186,-0.690369,0.720276,0.067017,0.008972,89.0298,0,0
0.6100,2132196,-0.690613,0.720032,0.067078,0.009155,89.1700,0,0
0.6200,2132206,-0.690674,0.719971,0.067261,0.009338,89.2683,0,0
0.6300,2132216,-0.690674,0.719971,0.067444,0.009521,89.3606,0,0
0.6400,2132226,-0.690613,0.719971,0.067627,0.009521,89.4589,0,0
0.6500,2132236,-0.690674,0.719971,0.067688,0.009460,89.5671,0,0
0.6600,2132246,-0.690796,0.719849,0.067688,0.009277,89.6829,0,0
0.6700,2132256,-0.691040,0.719604,0.067688,0.009094,89.8029,0,0
0.6800,2132266,-0.691345,0.719299,0.067627,0.008911,89.9211,0,0
0.6900,2132276,-0.692017,0.718689,0.067627,0.008728,90.0316,0,0
0.7000,2132286,-0.692261,0.718445,0.067688,0.008667,90.1313,0,0
0.7100,2132296,-0.692383,0.718262,0.067749,0.008667,90.2158,0,0
0.7200,2132306,-0.692444,0.718201,0.067810,0.008606,90.2801,0,0
0.7300,2132316,-0.692383,0.718262,0.067749,0.008545,90.3246,0,0
0.7400,2132326,-0.692261,0.718384,0.067566,0.008362,90.3489,0,0
0.7500,2132336,-0.692139,0.718567,0.067383,0.008240,90.3678,0,0
0.7600,2132346,-0.692139,0.718567,0.067261,0.008057,90.3988,0,0
0.7700,2132356,-0.692322,0.718445,0.067200,0.007874,90.4524,0,0
0.7800,2132366,-0.692627,0.718079,0.067139,0.007629,90.5307,0,0
0.7900,2132376,-0.693115,0.717651,0.067139,0.007324,90.6235,0,0
0.8000,2132386,-0.693542,0.717224,0.067078,0.007080,90.7091,0,0
0.8100,2132396,-0.693848,0.716980,0.066956,0.006836,90.7696,0,0
0.8200,2132406,-0.693909,0.716919,0.066833,0.006653,90.7908,0,0
0.8300,2132416,-0.693726,0.717163,0.066711,0.006531,90.7699,0,0
0.8400,2132426,-0.693298,0.717529,0.066650,0.006470,90.7133,0,0
0.8500,2132436,-0.692749,0.718018,0.066589,0.006470,90.6416,0,0
0.8600,2132446,-0.692322,0.718506,0.066528,0.006470,90.5764,0,0
0.8700,2132456,-0.692017,0.718811,0.066467,0.006348,90.5417,0,0
0.8800,2132466,-0.691895,0.718872,0.066406,0.006104,90.5389,0,0
0.8900,2132476,-0.692017,0.718811,0.066284,0.005859,90.5683,0,0
0.9000,2132486,-0.692200,0.718628,0.066162,0.005493,90.6103,0,0
0.9100,2132496,-0.692383,0.718506,0.065979,0.005127,90.6317,0,0
0.9200,2132506,-0.692444,0.718445,0.065735,0.004761,90.6324,0,0
0.9300,2132516,-0.692383,0.718567,0.065552,0.004456,90.6121,0,0
0.9400,2132526,-0.692200,0.718750,0.065247,0.004211,90.5790,0,0
0.9500,2132536,-0.691956,0.718994,0.065002,0.003906,90.5368,0,0
0.9600,2132546,-0.691711,0.719299,0.064636,0.003662,90.4919,0,0
0.9700,2132556,-0.691406,0.719604,0.064331,0.003357,90.4449,0,0
0.9800,2132566,-0.690857,0.720215,0.063721,0.002808,90.3995,0,0
0.9900,2132576,-0.690613,0.720459,0.063477,0.002563,90.3604,0,0
1.0000,2132586,-0.690430,0.720642,0.063354,0.002441,90.3310,0,0
1.0100,2132596,-0.690247,0.720825,0.063171,0.002319,90.3078,0,0
1.0200,2132606,-0.690063,0.721008,0.063049,0.002197,90.2791,0,0
1.0300,2132616,-0.689880,0.721191,0.062927,0.002075,90.2405,0,0
1.0400,2132626,-0.689575,0.721497,0.062683,0.001953,90.1877,0,0
1.0500,2132636,-0.689270,0.721863,0.062378,0.001892,90.1274,0,0
1.0600,2132646,-0.688965,0.722168,0.062073,0.001892,90.0723,0,0
1.0700,2132656,-0.688721,0.722412,0.061768,0.001831,90.0319,0,0
1.0800,2132666,-0.688599,0.722534,0.061523,0.001831,90.0119,0,0
