# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
1.6430,0.026672,-0.101990,0.748047,-0.655212,-12.9210
1.6510,0.026672,-0.101990,0.748047,-0.655212,-12.9293
1.6590,0.024780,-0.103882,0.747986,-0.655090,-12.9534
1.6670,0.022461,-0.105408,0.748108,-0.654785,-12.9993
1.6710,0.020020,-0.106750,0.748047,-0.654724,-13.0243
1.6790,0.020020,-0.106750,0.748047,-0.654724,-13.0482
1.6920,0.017517,-0.108215,0.747375,-0.655273,-13.0228
1.6960,0.014648,-0.110229,0.746399,-0.656128,-12.9706
1.7040,0.011475,-0.113037,0.745178,-0.657166,-12.9002
1.7120,0.011475,-0.113037,0.745178,-0.657166,-12.8334
1.7200,0.008057,-0.116028,0.743896,-0.658081,-12.7674
1.7280,0.004456,-0.119080,0.742859,-0.658752,-12.7206
1.7330,0.000977,-0.121643,0.741699,-0.659607,-12.6593
1.7400,0.000977,-0.121643,0.741699,-0.659607,-12.6010
1.7490,-0.002136,-0.123718,0.740662,-0.660400,-12.5404
1.7570,-0.004822,-0.125244,0.739746,-0.661133,-12.4863
1.7610,-0.006897,-0.126099,0.738831,-0.661987,-12.4179
1.7700,-0.006897,-0.126099,0.738831,-0.661987,-12.3530
1.7810,-0.008545,-0.126831,0.737915,-0.662842,-12.2802
1.7860,-0.009949,-0.127625,0.736816,-0.663818,-12.1917
1.7940,-0.011658,-0.128784,0.735718,-0.664795,-12.0998
1.8020,-0.011658,-0.128784,0.735718,-0.664795,-12.0126
1.8100,-0.013794,-0.130432,0.734680,-0.665649,-11.9340
1.8190,-0.016541,-0.132629,0.733582,-0.666321,-11.8665
1.8230,-0.020020,-0.135620,0.732727,-0.666565,-11.8249
1.8310,-0.020020,-0.135620,0.732727,-0.666565,-11.7855
1.8420,-0.024292,-0.139465,0.731873,-0.666565,-11.7694
1.8480,-0.028687,-0.143311,0.730408,-0.667175,-11.6986
1.8520,-0.032654,-0.146729,0.728577,-0.668274,-11.5857
1.8600,-0.032654,-0.146729,0.728577,-0.668274,-11.4784
1.8720,-0.036438,-0.149536,0.726807,-0.669373,-11.3669
1.8760,-0.039978,-0.151733,0.725159,-0.670471,-11.2593
1.8840,-0.043274,-0.153503,0.723572,-0.671570,-11.1470
1.8920,-0.043274,-0.153503,0.723572,-0.671570,-11.0402
1.9010,-0.046387,-0.154846,0.721863,-0.672913,-10.9127
1.9090,-0.049500,-0.156128,0.720093,-0.674255,-10.7736
1.9130,-0.052490,-0.157532,0.718384,-0.675537,-10.6379
1.9210,-0.052490,-0.157532,0.718384,-0.675537,-10.5090
1.9290,-0.055237,-0.158752,0.716736,-0.676819,-10.3723
1.9370,-0.057739,-0.159790,0.715088,-0.678101,-10.2322
1.9420,-0.060059,-0.160706,0.713684,-0.679138,-10.1030
1.9500,-0.060059,-0.160706,0.713684,-0.679138,-9.9803
1.9620,-0.062378,-0.161499,0.712463,-0.679993,-9.8732
1.9660,-0.064453,-0.162109,0.711365,-0.680847,-9.7662
1.9740,-0.066040,-0.162415,0.710266,-0.681702,-9.6508
1.9820,-0.066040,-0.162415,0.710266,-0.681702,-9.5411
1.9910,-0.067444,-0.162415,0.709351,-0.682556,-9.4358
