# Sesion:118 Fecha:2026-03-08 21:09:28 Shots:20 Duracion:9,17s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.4060,74.8125,-4.5000,139.6585,286.4789,82.3627,329.1782,3.6000,-0.0600,1.8200,4.0344,4.3700,0.2700,-7.9400,26,-15.1875,-46.7500,29.8750,0,0,0,1,-178.0000
0.4060,SHOT
0.4270,74.8750,-6.0000,200.5352,247.0881,128.9155,343.3455,3.3700,0.1100,1.8700,3.8556,4.4000,0.4400,-7.8700,26,-15.1875,-46.7500,29.8750,0,0,0,1,-178.0625
0.4470,74.9375,-7.3750,35.8099,164.7254,150.4014,225.9145,3.1900,0.0600,1.8900,3.7083,4.4600,0.3300,-7.8600,26,-16.1875,-44.7500,30.0000,0,0,0,1,-178.0000
0.4720,75.0000,-8.6875,-132.4965,28.6479,146.8204,199.8306,2.8200,-0.1500,1.7500,3.3223,4.4100,0.1800,-7.9100,26,-16.1875,-44.7500,30.0000,0,0,0,1,-178.0000
0.4920,75.1250,-10.4375,0.0000,-39.3908,118.1725,124.5648,2.6500,-0.2500,1.6500,3.1317,4.4300,0.0700,-7.9800,26,-15.2500,-44.2500,29.8750,0,0,0,1,-178.0000
0.5170,75.1875,-11.5000,96.6866,-71.6197,111.0106,163.7102,2.5300,0.0200,1.6700,3.0315,4.4900,0.3400,-7.9200,26,-15.2500,-44.2500,29.8750,0,0,0,1,-178.0625
0.5370,75.2500,-12.5625,-164.7254,-71.6197,82.3627,197.6043,2.4300,0.1000,1.7200,2.9788,4.5400,0.4200,-7.8000,26,-15.2500,-45.3750,30.3750,0,0,0,1,-178.0000
0.5620,75.2500,-13.5000,-676.8064,-189.7923,-21.4859,703.2423,2.0600,-0.1200,1.7900,2.7317,4.4300,0.2500,-7.7000,26,-15.2500,-45.3750,30.3750,0,0,0,1,-177.8125
0.5820,75.3125,-14.8125,-601.6057,-347.3557,-75.2007,698.7421,1.8600,-0.3400,1.6500,2.5095,4.3700,0.0500,-7.8100,26,-15.2500,-45.3750,30.0000,0,0,0,1,-177.5000
0.6070,75.3125,-14.6250,-125.3345,-504.9191,-89.5247,527.8889,1.8700,-0.0500,1.3700,2.3187,4.3500,0.3600,-8.1000,26,-15.2500,-45.3750,30.0000,0,0,0,1,-177.4375
0.6280,75.3125,-14.4375,3.5810,-569.3768,-68.0387,573.4388,1.8600,0.4100,1.3500,2.3346,4.3100,0.8300,-8.1300,26,-15.6875,-44.6875,30.3750,0,0,0,1,-177.4375
0.6520,75.3125,-14.2500,-433.2994,-640.9965,-68.0387,776.6943,1.9500,-0.0400,0.9500,2.1695,4.3500,0.4000,-8.5400,26,-15.6875,-44.6875,30.3750,0,0,0,1,-177.3750
0.6760,75.2500,-13.9375,-222.0211,-623.0916,-71.6197,665.3314,1.9200,-0.0200,0.7800,2.0725,4.2800,0.4400,-8.7100,26,-15.6875,-44.6875,30.3750,0,0,0,1,-177.1875
0.7010,75.2500,-13.6875,42.9718,-608.7677,-53.7148,612.6417,1.9500,0.2800,0.8300,2.1377,4.2800,0.7500,-8.6700,26,-15.2500,-45.2500,30.0000,0,0,0,1,-177.1875
0.7210,75.2500,-13.5000,-107.4296,-615.9296,25.0669,625.7306,2.0200,0.3700,0.9100,2.2462,4.3000,0.8400,-8.6000,26,-15.2500,-45.2500,30.0000,0,0,0,1,-177.1875
0.7460,75.3125,-13.1875,-272.1550,-666.0634,64.4578,722.4013,1.9900,0.1500,0.7300,2.1250,4.2300,0.6300,-8.8000,26,-15.2500,-46.0625,29.5625,0,0,0,1,-177.0625
0.7710,75.3750,-13.3125,-250.6690,-683.9684,46.5528,729.9417,1.8900,-0.0700,0.3400,1.9216,4.1400,0.4300,-9.1800,26,-15.2500,-46.0625,29.5625,0,0,0,1,-176.9375
0.7960,75.3750,-13.0000,-93.1056,-662.4825,-14.3239,669.1464,1.8900,0.0200,0.2300,1.9040,4.1000,0.5400,-9.3000,26,-15.2500,-45.2500,30.0625,0,0,0,1,-176.8750
0.8200,75.3750,-12.7500,-39.3908,-640.9965,0.0000,642.2057,1.9400,0.1100,0.1500,1.9489,4.0900,0.6300,-9.3900,26,-15.2500,-45.2500,30.0625,0,0,0,1,-176.8750
0.8450,75.3750,-12.7500,-75.2007,-572.9578,-3.5810,577.8829,1.9800,0.1300,0.0000,1.9843,4.1600,0.6500,-9.5500,26,-15.6875,-45.2500,31.2500,0,0,0,1,-176.8750
0.8690,75.4375,-13.2500,-232.7641,-461.9472,-25.0669,517.8829,1.8200,0.2000,0.0200,1.8311,4.0700,0.7400,-9.5000,26,-15.6875,-45.2500,31.2500,0,0,0,1,-176.7500
0.8900,75.4375,-13.6875,-325.8698,-390.3275,-21.4859,508.9286,1.7000,0.2600,0.2000,1.7314,4.0300,0.8300,-9.3000,26,-15.0000,-45.0625,30.7500,0,0,0,1,-176.5625
0.9140,75.5000,-13.7500,-297.2219,-422.5564,82.3627,523.1428,1.6400,0.1200,0.2900,1.6698,3.9700,0.7200,-9.2100,26,-15.0000,-45.0625,30.7500,0,0,0,1,-176.3750
0.9370,75.5625,-13.8750,-150.4014,-447.6233,118.1725,486.7771,1.5200,-0.0100,0.1200,1.5248,3.8800,0.5900,-9.3700,26,-14.1875,-46.8750,30.7500,0,0,0,1,-176.3125
0.9630,75.6250,-14.2500,-68.0387,-426.1374,107.4296,444.7060,1.4800,-0.0600,-0.0300,1.4815,3.9300,0.5400,-9.5100,26,-14.1875,-46.8750,30.7500,0,0,0,1,-176.2500
0.9830,75.6875,-14.8125,-75.2007,-322.2888,68.0387,337.8675,1.3600,0.0300,0.0500,1.3612,3.8700,0.6400,-9.4000,26,-13.0625,-46.5625,32.0000,0,0,0,1,-176.2500
1.0080,75.7500,-15.1250,-121.7535,-286.4789,53.7148,315.8787,1.2500,0.1000,0.1600,1.2642,3.8200,0.7100,-9.2700,26,-13.0625,-46.5625,32.0000,0,0,0,1,-176.2500
1.0290,75.7500,-15.5000,-193.3733,-293.6409,57.2958,356.2317,1.1500,0.0600,0.2600,1.1806,3.7700,0.6900,-9.1600,26,-13.0625,-46.0000,30.5000,0,0,0,1,-176.1250
1.0530,75.8125,-15.8125,-118.1725,-358.0986,53.7148,380.8998,1.1300,-0.0200,0.2700,1.1620,3.8300,0.6100,-9.1300,26,-13.0625,-46.0000,30.5000,0,0,0,1,-176.0625
1.0740,75.8750,-16.1875,-75.2007,-418.9754,17.9049,426.0471,1.0300,0.0000,0.2100,1.0512,3.7600,0.6500,-9.1700,26,-13.0625,-46.0000,30.5000,0,0,0,1,-176.0000
1.0990,75.8750,-16.3750,-100.2676,-444.0423,3.5810,455.2362,0.9500,0.1100,-0.0200,0.9566,3.7200,0.7700,-9.4000,26,-13.0625,-46.0000,30.5625,0,0,0,1,-176.0000
1.1230,75.8750,-16.3750,-118.1725,-350.9367,17.9049,370.7315,1.0100,0.1000,-0.1400,1.0245,3.7700,0.7700,-9.5300,26,-13.0625,-46.0000,30.5625,0,0,0,1,-175.9375
1.1470,75.8750,-16.2500,-200.5352,-272.1550,14.3239,338.3606,1.0000,0.2700,0.0600,1.0375,3.7400,0.9400,-9.3200,26,-12.2500,-46.0000,31.0000,0,0,0,1,-175.8750
1.1720,75.9375,-16.4375,-340.1937,-236.3451,57.2958,418.1789,0.9800,0.2500,0.2100,1.0330,3.7300,0.9900,-9.1400,26,-12.2500,-46.0000,31.0000,0,0,0,1,-175.6875
1.1930,76.0000,-16.6250,-383.1655,-275.7359,107.4296,484.1356,0.8800,-0.2000,0.0900,0.9069,3.7200,0.5400,-9.2600,26,-13.0625,-45.5000,31.0625,0,0,0,1,-175.5000
1.2170,76.0625,-16.6875,-171.8873,-275.7359,57.2958,329.9369,0.8500,-0.1900,0.1000,0.8767,3.6600,0.5500,-9.2500,26,-13.0625,-45.5000,31.0625,0,0,0,1,-175.3750
1.2420,76.0625,-16.5625,-107.4296,-272.1550,60.8768,298.8569,0.8900,0.2900,0.4000,1.0179,3.6900,1.0500,-8.9500,26,-12.2500,-46.2500,31.5000,0,0,0,1,-175.3125
1.2660,76.1250,-16.5000,-408.2324,-350.9367,125.3345,552.7377,0.9100,0.0400,0.3200,0.9655,3.6900,0.8200,-9.0500,26,-12.2500,-46.2500,31.5000,0,0,0,1,-175.2500
1.2870,76.2500,-16.3125,-365.2606,-404.6515,111.0106,556.3106,0.8700,-0.2400,0.1900,0.9223,3.6300,0.5500,-9.1800,26,-12.6875,-46.2500,31.5000,0,0,0,1,-175.0625
1.3110,76.3125,-16.1250,-107.4296,-465.5282,53.7148,480.7733,0.7900,-0.0300,0.1400,0.8029,3.5700,0.9000,-9.1900,26,-12.6875,-46.2500,31.5000,0,0,0,1,-175.0625
1.3320,76.3125,-16.1250,-21.4859,-522.8240,50.1338,525.6614,0.8700,0.1900,0.1800,0.9085,3.5900,1.0000,-9.2000,26,-13.0625,-45.3750,31.0625,0,0,0,1,-175.0625
1.3570,76.3750,-15.8125,0.0000,-565.7958,82.3627,571.7592,0.8900,0.0200,0.0500,0.8916,3.5700,0.8300,-9.3400,26,-13.0625,-45.3750,31.0625,0,0,0,1,-175.0625
1.3810,76.3750,-15.7500,139.6585,-576.5388,103.8486,602.2342,0.9300,0.1600,-0.0200,0.9439,3.6000,0.9600,-9.4200,26,-12.6875,-46.2500,31.5000,0,0,0,1,-175.0625
1.4050,76.4375,-15.8125,-57.2958,-501.3381,125.3345,519.9340,0.8800,0.1800,-0.0100,0.8983,3.5700,0.9900,-9.4000,26,-12.6875,-46.2500,31.5000,0,0,0,1,-175.0625
1.4260,76.5000,-15.9375,-121.7535,-479.8522,132.4965,512.4816,0.8100,-0.0700,0.1500,0.8267,3.5100,0.7300,-9.2400,26,-12.6875,-46.2500,31.5000,0,0,0,1,-175.0000
1.4500,76.5625,-16.0000,42.9718,-487.0141,125.3345,504.7159,0.8100,0.0900,0.2200,0.8442,3.5200,0.9100,-9.1600,26,-12.6875,-46.2500,31.8750,0,0,0,1,-175.0000
1.4750,76.6250,-16.0625,-28.6479,-508.5001,175.4683,538.6856,0.6900,0.1500,0.3200,0.7752,3.4200,0.9800,-9.0500,26,-12.6875,-46.2500,31.8750,0,0,0,1,-175.0000
1.4950,76.8125,-16.1250,-261.4120,-565.7958,254.2500,673.1302,0.5800,-0.2200,0.3500,0.7122,3.3000,0.6000,-9.0200,26,-11.2500,-46.2500,31.5000,0,0,0,1,-174.8750
1.5210,76.8750,-15.9375,-128.9155,-601.6057,200.5352,647.1190,0.6000,-0.2600,0.3000,0.7194,3.3500,0.7000,-9.0700,26,-11.2500,-46.2500,31.5000,0,0,0,1,-174.8125
1.5450,77.0000,-15.7500,-32.2289,-640.9965,204.1162,673.4825,0.6400,-0.2300,0.1700,0.7010,3.2900,0.6000,-9.2300,26,-12.0000,-46.5000,31.5000,0,0,0,1,-174.8750
1.5690,77.1250,-15.6250,25.0669,-658.9015,193.3733,687.1483,0.5800,-0.3700,0.0700,0.6915,3.2200,0.4500,-9.3300,26,-12.0000,-46.5000,31.5000,0,0,0,1,-174.9375
1.5900,77.1875,-15.5625,21.4859,-644.5775,132.4965,658.4050,0.5300,-0.3000,0.2500,0.6583,3.1700,0.5000,-9.1600,26,-12.6875,-46.1875,30.0000,0,0,0,1,-175.0625
1.6140,77.2500,-15.5625,-93.1056,-637.4155,21.4859,644.5377,0.5000,-0.2500,0.4700,0.7303,3.1300,0.5300,-8.9400,26,-12.6875,-46.1875,30.0000,0,0,0,1,-175.1250
1.6350,77.2500,-15.2500,-64.4578,-734.1022,28.6479,737.4832,0.4200,-0.1200,0.5700,0.7181,3.0100,0.6700,-8.8400,26,-12.2500,-45.8750,31.8750,0,0,0,1,-175.1875
1.6600,77.2500,-15.0000,-21.4859,-841.5318,3.5810,841.8137,0.4500,-0.3600,0.4300,0.7190,2.9900,0.4300,-9.0000,26,-12.2500,-45.8750,31.8750,0,0,0,1,-175.1875
1.6840,77.3125,-14.8750,17.9049,-902.4085,-82.3627,906.3362,0.5100,-0.2900,0.2600,0.6417,3.0400,0.6200,-9.1800,26,-11.2500,-46.5625,31.7500,0,0,0,1,-175.2500
1.7080,77.2500,-14.6250,-128.9155,-895.2466,-186.2113,923.4502,0.5200,0.0000,0.2200,0.5646,3.0000,0.7800,-9.2200,26,-11.2500,-46.5625,31.7500,0,0,0,1,-175.2500
1.7090,SHOT
1.7290,77.1875,-14.3125,-153.9824,-898.8276,-150.4014,924.2414,0.4900,0.2900,0.3300,0.6581,2.9200,1.0800,-9.1300,26,-11.2500,-46.5625,31.7500,0,0,0,1,-175.1875
1.7530,77.1875,-14.0000,-279.3169,-952.5424,-89.5247,996.6793,0.5200,0.2800,0.2600,0.6453,2.7900,1.0100,-9.4600,26,-11.5625,-45.5000,31.7500,0,0,0,1,-175.1250
1.7740,77.1875,-13.6875,-322.2888,-984.7713,-17.9049,1036.3228,0.5000,0.0300,-0.1300,0.5175,2.8000,0.8600,-9.6300,26,-11.5625,-45.5000,31.7500,0,0,0,1,-175.0000
1.7990,77.2500,-13.1875,-153.9824,-952.5424,7.1620,964.9346,0.5200,0.1900,-0.2300,0.5995,2.7600,1.0300,-9.7400,26,-9.8750,-46.2500,31.7500,0,0,0,1,-174.8750
1.8230,77.2500,-12.8750,-93.1056,-916.7325,60.8768,923.4572,0.5200,0.4000,-0.1800,0.6803,2.6800,1.2500,-9.7100,26,-9.8750,-46.2500,31.7500,0,0,0,1,-174.8750
1.8440,77.3125,-12.5625,-143.2395,-934.6374,153.9824,958.0059,0.4700,0.1400,-0.3400,0.5967,2.5900,1.0000,-9.8800,26,-10.2500,-47.3750,31.5000,0,0,0,1,-174.8125
1.8680,77.4375,-12.1250,-171.8873,-902.4085,207.6972,941.8198,0.4400,-0.0700,-0.3800,0.5856,2.5000,0.7900,-9.9300,26,-10.2500,-47.3750,31.5000,0,0,0,1,-174.7500
1.8890,77.5625,-11.8750,-150.4014,-877.3416,175.4683,907.2695,0.4600,-0.0700,-0.3500,0.5822,2.4800,0.8000,-9.9100,26,-10.1875,-46.2500,31.0625,0,0,0,1,-174.7500
1.9140,77.6250,-11.5625,-168.3063,-863.0177,150.4014,892.0466,0.4400,-0.0800,-0.4700,0.6488,2.3900,0.7900,-10.0400,26,-10.1875,-46.2500,31.0625,0,0,0,1,-174.6875
1.9340,77.7500,-11.2500,-100.2676,-816.4649,128.9155,832.6390,0.4100,-0.1400,-0.5400,0.6923,2.3200,0.7400,-10.1200,26,-10.1875,-47.0000,31.7500,0,0,0,1,-174.6875
1.9590,77.7500,-11.0000,-3.5810,-791.3980,103.8486,798.1905,0.4100,-0.1200,-0.5100,0.6653,2.2900,0.7500,-10.1000,26,-10.1875,-47.0000,31.7500,0,0,0,1,-174.6875
1.9590,SHOT
1.9790,77.8125,-10.8125,-17.9049,-769.9121,75.2007,773.7831,0.3600,-0.0800,-0.4600,0.5896,2.2000,0.7900,-10.0500,26,-10.1875,-47.0000,31.7500,0,0,0,1,-174.7500
2.0030,77.8750,-10.5625,-17.9049,-762.7501,42.9718,764.1693,0.3900,-0.1200,-0.5300,0.6689,2.1700,0.7500,-10.1400,26,-9.0000,-46.6875,31.6875,0,0,0,1,-174.7500
2.0280,77.8750,-10.2500,114.5916,-723.3593,10.7430,732.4584,0.3900,-0.0400,-0.4400,0.5893,2.1400,0.8100,-10.0500,26,-9.0000,-46.6875,31.6875,0,0,0,1,-174.8125
2.0490,77.8750,-10.0625,93.1056,-719.7783,0.0000,725.7751,0.4000,-0.0300,-0.3300,0.5194,2.1200,0.8200,-9.9500,26,-9.3750,-47.0625,31.7500,0,0,0,1,-174.8750
2.0730,77.8750,-9.8750,100.2676,-709.0353,10.7430,716.1704,0.4300,0.0600,-0.3800,0.5770,2.1200,0.9100,-10.0100,26,-9.3750,-47.0625,31.7500,0,0,0,1,-174.9375
2.0930,77.9375,-9.6875,85.9437,-658.9015,14.3239,664.6373,0.4200,0.1700,-0.4200,0.6178,2.0800,1.0200,-10.0500,26,-9.0625,-46.0000,31.2500,0,0,0,1,-174.9375
2.1140,77.9375,-9.5000,68.0387,-601.6057,78.7817,610.5451,0.4200,0.1000,-0.3600,0.5621,2.0300,0.9400,-9.9900,26,-9.0625,-46.0000,31.2500,0,0,0,1,-174.9375
2.1390,78.0000,-9.2500,114.5916,-601.6057,125.3345,625.1156,0.3900,0.1300,-0.2500,0.4811,1.9800,0.9600,-9.8900,26,-7.5000,-46.3750,31.6875,0,0,0,1,-175.0000
2.1590,78.0625,-9.1250,60.8768,-565.7958,168.3063,593.4290,0.3400,0.1700,-0.1800,0.4206,1.9100,1.0000,-9.8300,26,-7.5000,-46.3750,31.6875,0,0,0,1,-175.0625
2.1800,78.1250,-9.0000,-21.4859,-576.5388,204.1162,611.9821,0.3600,0.0300,-0.1900,0.4082,1.9000,0.8700,-9.8400,26,-7.8750,-46.2500,32.1875,0,0,0,1,-175.0625
2.2040,78.2500,-8.8125,39.3908,-608.7677,229.1831,651.6706,0.3900,-0.1200,-0.4300,0.5928,1.8800,0.7000,-10.0800,26,-7.8750,-46.2500,32.1875,0,0,0,1,-175.0625
2.2290,78.3750,-8.6250,42.9718,-533.5670,214.8592,576.8057,0.3900,-0.1500,-0.4200,0.5925,1.8600,0.6600,-10.0800,26,-7.8750,-46.2500,32.1875,0,0,0,1,-175.1250
2.2490,78.4375,-8.5000,39.3908,-483.4331,196.9542,523.4981,0.3100,-0.1300,-0.2600,0.4250,1.7600,0.6700,-9.9200,26,-9.0000,-45.8750,31.7500,0,0,0,1,-175.1875
2.2740,78.5000,-8.3750,3.5810,-469.1092,171.8873,499.6214,0.3100,-0.2600,-0.2700,0.4864,1.7300,0.5300,-9.9400,26,-9.0000,-45.8750,31.7500,0,0,0,1,-175.1875
2.2950,78.5625,-8.2500,14.3239,-436.8803,111.0106,450.9911,0.3900,-0.3000,-0.4500,0.6668,1.8000,0.4800,-10.1200,26,-7.5000,-47.0625,32.3750,0,0,0,1,-175.2500
2.3190,78.6250,-8.1250,53.7148,-404.6515,53.7148,411.7200,0.2900,-0.2700,-0.3900,0.5560,1.6900,0.5000,-10.0700,26,-7.5000,-47.0625,32.3750,0,0,0,1,-175.3750
2.3430,78.6250,-8.0625,64.4578,-383.1655,17.9049,388.9617,0.2800,-0.0800,-0.2800,0.4040,1.6600,0.6700,-9.9600,26,-7.8750,-46.6875,32.3750,0,0,0,1,-175.4375
2.3680,78.6250,-7.9375,-42.9718,-365.2606,35.8099,369.5189,0.3100,-0.0800,-0.3800,0.4969,1.6700,0.6800,-10.0700,26,-7.8750,-46.6875,32.3750,0,0,0,1,-175.4375
2.3880,78.6875,-7.8125,-60.8768,-365.2606,25.0669,371.1464,0.2900,-0.1500,-0.4100,0.5241,1.6300,0.6000,-10.1000,26,-7.8750,-45.5625,32.8750,0,0,0,1,-175.4375
2.4130,78.6875,-7.7500,-25.0669,-358.0986,-3.5810,358.9928,0.3600,-0.1600,-0.5700,0.6929,1.6800,0.6000,-10.2500,26,-7.8750,-45.5625,32.8750,0,0,0,1,-175.4375
2.4340,78.6875,-7.6875,10.7430,-279.3169,-35.8099,281.8079,0.3500,-0.0400,-0.5600,0.6616,1.6700,0.7600,-10.1900,26,-6.8750,-45.5625,32.3750,0,0,0,1,-175.5000
2.4580,78.6875,-7.6250,-132.4965,-182.6303,-25.0669,227.0187,0.3400,0.0300,-0.3300,0.4748,1.6400,0.7900,-10.0200,26,-6.8750,-45.5625,32.3750,0,0,0,1,-175.4375
2.4580,SHOT
2.4790,78.6875,-7.5625,-150.4014,-150.4014,-14.3239,213.1815,0.2800,-0.0900,-0.2700,0.3992,1.5800,0.6700,-9.9500,26,-6.8750,-45.5625,32.3750,0,0,0,1,-175.3750
2.5030,78.6875,-7.5625,17.9049,-179.0493,-10.7430,180.2627,0.2800,-0.0300,-0.0400,0.2844,1.5500,0.7600,-9.7300,26,-6.8750,-46.6875,32.8750,0,0,0,1,-175.3750
2.5270,78.6875,-7.4375,75.2007,-254.2500,3.5810,265.1623,0.2900,0.0800,-0.0700,0.3089,1.5600,0.8500,-9.7700,26,-6.8750,-46.6875,32.8750,0,0,0,1,-175.4375
2.5480,78.6875,-7.3750,3.5810,-275.7359,14.3239,276.1310,0.3200,-0.0100,-0.2600,0.4124,1.5800,0.7500,-9.9600,26,-6.0625,-45.8750,32.1875,0,0,0,1,-175.4375
2.5720,78.6875,-7.3125,-89.5247,-257.8310,-17.9049,273.5180,0.3000,-0.0700,-0.3700,0.4815,1.5500,0.6900,-10.0700,26,-6.0625,-45.8750,32.1875,0,0,0,1,-175.4375
2.5930,78.6875,-7.2500,-125.3345,-243.5071,-60.8768,280.5538,0.3100,-0.1700,-0.4100,0.5414,1.5600,0.6000,-10.1100,26,-7.5000,-45.8750,32.5625,0,0,0,1,-175.3750
2.6180,78.6875,-7.1875,-121.7535,-200.5352,-121.7535,264.3146,0.3000,0.0700,-0.2700,0.4096,1.5300,0.8500,-9.9700,26,-7.5000,-45.8750,32.5625,0,0,0,1,-175.3750
2.6380,78.6250,-7.1875,-125.3345,-150.4014,-118.1725,228.6790,0.3000,0.2900,-0.2000,0.4627,1.5300,1.0800,-9.9000,26,-6.8750,-45.5000,33.0000,0,0,0,1,-175.3125
2.6630,78.6250,-7.1250,-171.8873,-128.9155,-46.5528,219.8446,0.3400,0.1900,-0.2000,0.4378,1.5600,0.9900,-9.9000,26,-6.8750,-45.5000,33.0000,0,0,0,1,-175.2500
2.6830,78.6250,-7.0625,-121.7535,-128.9155,7.1620,177.4667,0.2900,0.1400,-0.1100,0.3403,1.5000,0.9500,-9.8100,26,-6.5000,-46.5625,32.1875,0,0,0,1,-175.1875
2.7040,78.6250,-7.0625,-85.9437,-146.8204,60.8768,180.6891,0.2800,0.1400,-0.0800,0.3231,1.4800,0.9500,-9.7800,26,-6.5000,-46.5625,32.1875,0,0,0,1,-175.1875
2.7280,78.6875,-7.0000,-132.4965,-229.1831,82.3627,277.2433,0.2300,-0.0100,-0.1000,0.2510,1.4300,0.8100,-9.8000,26,-6.5000,-46.5625,32.1875,0,0,0,1,-175.1250
2.7530,78.6875,-6.9375,-161.1444,-247.0881,46.5528,298.6422,0.2900,-0.2600,-0.3000,0.4916,1.4700,0.5600,-10.0000,26,-6.5000,-46.2500,31.3750,0,0,0,1,-175.0625
2.7770,78.6875,-6.8125,-25.0669,-243.5071,-21.4859,245.7350,0.3000,-0.0400,-0.4100,0.5096,1.4700,0.7900,-10.1100,26,-6.5000,-46.2500,31.3750,0,0,0,1,-175.0625
2.8020,78.6875,-6.7500,-46.5528,-182.6303,-89.5247,208.6520,0.3000,0.0600,-0.3900,0.4957,1.4600,0.9000,-10.0900,26,-6.7500,-46.2500,32.5000,0,0,0,1,-175.0625
2.8270,78.6250,-6.6875,-157.5634,-150.4014,-82.3627,232.8743,0.2600,-0.0200,-0.2900,0.3900,1.4000,0.8200,-9.9900,26,-6.7500,-46.2500,32.5000,0,0,0,1,-175.0000
2.8470,78.6250,-6.6250,-93.1056,-150.4014,-75.2007,192.2093,0.2300,-0.0400,-0.3200,0.3961,1.3600,0.8100,-10.0200,26,-6.3750,-47.0000,32.5000,0,0,0,1,-174.9375
2.8720,78.5625,-6.5625,32.2289,-153.9824,-53.7148,166.2365,0.2600,0.0100,-0.4000,0.4772,1.3900,0.8700,-10.1100,26,-6.3750,-47.0000,32.5000,0,0,0,1,-174.9375
2.8930,78.5625,-6.5625,10.7430,-100.2676,-42.9718,109.6156,0.2500,0.1100,-0.2800,0.3912,1.3800,0.9700,-9.9900,26,-6.5000,-45.8750,33.0000,0,0,0,1,-174.9375
2.9170,78.5625,-6.5625,-111.0106,-107.4296,-42.9718,160.3466,0.2400,-0.0500,-0.1600,0.2927,1.3600,0.8000,-9.8700,26,-6.5000,-45.8750,33.0000,0,0,0,1,-174.8750
2.9410,78.5625,-6.5000,-111.0106,-139.6585,-75.2007,193.6052,0.2000,-0.1200,-0.1700,0.2886,1.3200,0.7400,-9.8800,26,-5.7500,-46.2500,33.3750,0,0,0,1,-174.8750
