# Sesion:121 Fecha:2026-03-08 21:10:12 Shots:14 Duracion:4,42s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.4180,164.2500,-11.7500,-4114.5532,2438.6516,1253.3452,4944.4355,-1.4200,-0.5800,-1.4400,2.1039,0.6400,0.2700,-10.9800,26,2.3750,-18.5625,26.0000,3,3,1,3,-175.5000
0.4220,SHOT
0.4420,166.2500,-12.5625,-9403.6699,68.0387,5074.2573,10685.5849,-0.1700,-0.2800,-0.1600,0.3646,1.9500,0.9900,-9.6500,26,2.3750,-18.5625,26.0000,3,3,1,3,-172.3125
0.4660,168.0000,-12.1875,-9016.9238,-2076.9719,3197.8208,9790.0351,0.0500,0.3700,-1.1800,1.2377,2.3300,2.3300,-10.6400,26,0.0000,-19.7500,24.1875,3,3,1,3,-169.5000
0.4870,168.6875,-9.6875,-4332.9931,-6592.5957,-1772.5882,8085.7416,-0.0800,0.8100,-1.1100,1.3764,1.5600,3.1000,-10.5000,26,0.0000,-19.7500,24.1875,3,3,1,3,-166.2500
0.5110,168.3750,-7.6250,-469.1092,-5478.9091,-1203.2114,5629.0522,0.4100,-0.3000,-0.1400,0.5270,1.7200,2.0800,-9.5600,26,-0.8750,-21.2500,22.5625,3,3,1,3,-165.7500
0.5360,168.2500,-6.6875,1944.4755,-1604.2818,-512.0811,2572.3398,0.0900,-0.7300,0.2600,0.7801,1.2200,1.5100,-9.2100,26,-0.8750,-21.2500,22.5625,3,3,1,3,-166.2500
0.5610,168.0625,-6.5000,2771.6833,-383.1655,-494.1761,2841.3474,-0.0700,-0.5800,0.1000,0.5927,1.0200,1.5200,-9.4000,26,0.5000,-23.8750,21.6875,3,3,1,3,-166.9375
0.5810,167.6875,-6.1875,3405.5178,-519.2430,-777.0740,3531.4316,0.0000,-0.1200,0.2800,0.3046,1.0700,1.8000,-9.2700,26,0.5000,-23.8750,21.6875,3,3,1,3,-168.5625
0.6060,167.3125,-6.1250,2746.6164,-64.4578,-923.8945,2898.5578,-0.1500,-0.3800,0.1700,0.4425,0.8800,1.3800,-9.4000,26,0.7500,-23.8750,22.5000,3,3,1,3,-169.5000
0.6300,167.4375,-6.0625,6098.4194,-726.9402,1421.6514,6303.9873,0.0100,-0.2700,0.1900,0.3303,1.0300,1.1000,-9.4600,26,0.7500,-23.8750,22.5000,3,3,1,3,-170.8125
0.6510,168.1875,-5.6875,7631.0815,-1260.5072,1876.4367,7958.8505,-0.6400,0.0300,0.3300,0.7207,0.3200,0.9800,-9.3700,26,1.5000,-22.3750,23.6875,3,3,1,3,-174.4375
0.6750,168.3750,-5.0000,6563.9477,-2241.6975,522.8240,6955.8583,-0.5100,-0.1200,0.3300,0.6192,0.3400,0.4100,-9.4100,26,1.5000,-22.3750,23.6875,3,3,1,3,-176.8125
0.6960,168.2500,-4.1250,5249.7260,-2578.3100,-350.9367,5859.2202,0.3200,-0.2200,0.0900,0.3986,0.9500,-0.1600,-9.6900,26,1.8750,-19.3750,26.5000,3,3,1,3,-178.7500
0.7200,167.9375,-2.8125,5500.3950,-2134.2678,64.4578,5900.3051,0.3400,0.3600,-0.4900,0.6966,0.8300,0.1000,-10.2800,26,1.8750,-19.3750,26.5000,3,3,1,3,178.4375
0.7200,SHOT
0.7450,168.1250,-2.2500,5045.6098,-1475.3663,941.7994,5340.5869,0.3000,0.1400,-0.3700,0.4965,0.6800,-0.4100,-10.1500,26,1.8750,-19.3750,26.5000,3,3,1,3,176.6875
0.7690,168.5625,-2.0625,4479.8139,-214.8592,1654.4156,4780.3754,-0.3600,0.7500,-0.2600,0.8716,-0.0100,-0.1700,-10.0100,26,1.7500,-17.5625,26.5000,3,3,1,3,175.1250
0.7900,169.6250,-1.9375,884.5036,-64.4578,2223.7924,2394.1083,-0.1400,0.2700,-0.2400,0.3874,0.1800,-0.7300,-9.9900,26,1.7500,-17.5625,26.5000,3,3,1,3,174.0625
0.8140,170.1875,-1.9375,601.6057,408.2324,1872.8558,2009.0227,-0.2600,-0.1800,0.0300,0.3176,0.0700,-1.2200,-9.7000,26,3.2500,-13.7500,27.2500,3,3,1,3,173.8750
0.8350,170.8125,-2.1250,716.1973,923.8945,1883.5987,2216.8591,-0.3600,0.0500,0.0300,0.3647,0.0300,-1.0600,-9.7000,26,3.2500,-13.7500,27.2500,3,3,1,3,173.5625
0.8600,171.3125,-2.3750,1353.6127,698.2923,483.4331,1597.9947,-0.4500,0.0100,-0.3300,0.5581,-0.0200,-1.1800,-10.0500,26,1.2500,-14.1875,28.5625,3,3,1,3,173.1875
0.8840,171.6250,-2.8125,1185.3063,1271.2501,487.0141,1805.0515,0.1400,0.3700,-0.6400,0.7524,0.6300,-0.9000,-10.3500,26,1.2500,-14.1875,28.5625,3,3,1,3,172.5000
0.9050,171.6875,-3.3750,-114.5916,1715.2923,139.6585,1724.7792,0.2200,0.5900,0.2600,0.6812,0.5200,-1.5500,-9.4300,26,2.0000,-14.1875,27.7500,3,3,1,3,172.4375
0.9290,171.6875,-3.6875,698.2923,562.2149,-207.6972,920.2368,-0.3800,-0.2400,-0.1200,0.4652,0.2700,-1.5500,-9.8100,26,2.0000,-14.1875,27.7500,3,3,1,3,172.3750
0.9500,171.5000,-3.9375,1181.7254,125.3345,-318.7078,1230.3488,-0.3500,0.2300,-0.3900,0.5723,0.3100,-1.1400,-10.0800,26,0.8750,-13.7500,27.7500,3,3,1,3,171.8750
0.9740,171.3750,-3.9375,784.2360,-103.8486,-444.0423,907.1848,-0.4300,-0.1800,-0.2700,0.5387,0.0100,-1.3000,-10.7200,26,0.8750,-13.7500,27.7500,3,3,1,3,171.6250
0.9990,171.1875,-4.0000,-716.1973,422.5564,-433.2994,937.6784,-0.4400,-0.1700,0.3500,0.5874,0.2500,-1.5600,-9.3200,26,0.1875,-13.6875,28.1875,3,3,1,3,171.6875
1.0230,170.8750,-4.1875,-626.6726,-21.4859,-805.7219,1020.9642,-0.2900,-0.2000,0.7000,0.7836,0.4300,-1.5400,-8.9800,26,0.1875,-13.6875,28.1875,3,3,1,3,172.0625
1.0440,170.4375,-4.2500,-365.2606,-64.4578,-1557.7290,1601.2775,-0.2000,0.2700,0.6200,0.7052,0.5200,-1.0400,-9.0600,26,1.2500,-12.1875,27.7500,3,3,1,3,172.1875
1.0680,169.8750,-4.2500,601.6057,-250.6690,-519.2430,833.2933,-0.4700,0.1800,0.4900,0.7024,0.2500,-1.1400,-9.1900,26,1.2500,-12.1875,27.7500,3,3,1,3,172.1875
1.0720,SHOT
1.0930,169.6250,-4.1875,358.0986,-82.3627,-232.7641,434.9682,-0.5300,0.0700,0.8900,1.0382,0.1800,-1.2700,-8.7800,26,1.2500,-12.1875,27.7500,3,3,1,3,172.0000
1.1140,169.5625,-4.0625,569.3768,-615.9296,-196.9542,861.5975,-0.6200,0.2700,0.5200,0.8531,0.0700,-1.1100,-9.1500,26,1.2500,-12.5625,29.0000,3,3,1,3,171.8125
1.1380,169.4375,-3.8125,-787.8170,-583.7008,-358.0986,1043.8375,-0.4200,0.0100,0.6800,0.7993,0.2200,-1.3300,-9.0000,26,1.2500,-12.5625,29.0000,3,3,1,3,171.8750
1.1630,169.0625,-3.5000,-1217.5352,-830.7888,-769.9121,1662.9392,-0.0900,0.1900,0.4100,0.4608,0.5100,-1.0800,-9.2800,26,2.0000,-12.5625,27.8750,3,3,1,3,172.4375
1.1870,168.7500,-3.2500,-1242.6021,-1006.2572,-769.9121,1774.6486,0.2600,0.3200,0.0300,0.4134,0.8200,-0.8900,-9.6700,26,2.0000,-12.5625,27.8750,3,3,1,3,172.8750
1.2080,168.5625,-3.0000,-938.2184,-752.0072,-350.9367,1252.5673,0.1300,0.5300,-0.3100,0.6276,0.4700,-0.6600,-10.1000,26,1.6875,-14.5000,26.7500,3,3,1,3,173.2500
1.2320,168.4375,-2.6875,-1346.4508,-651.7395,-164.7254,1504.9346,-0.0700,-0.1400,-0.3800,0.4110,0.3900,-1.1700,-10.1200,26,1.6875,-14.5000,26.7500,3,3,1,3,173.9375
1.2530,168.3750,-2.4375,-365.2606,-827.2078,-447.6233,1008.9870,0.0300,0.1000,-0.2200,0.2435,0.4500,-0.8900,-9.9700,26,2.3750,-14.8750,27.8750,3,3,1,3,174.1250
1.2770,168.1250,-2.0625,75.2007,-1206.7923,-633.8346,1365.1920,0.0600,0.0500,-0.2000,0.2147,0.4300,-0.7700,-9.8800,26,2.3750,-14.8750,27.8750,3,3,1,3,174.1250
1.2980,167.8750,-1.6875,411.8134,-1185.3063,-565.7958,1376.4688,0.1700,0.2500,-0.2300,0.3799,0.4600,-0.8100,-10.0500,26,3.1875,-14.0625,27.5625,3,3,1,3,174.0625
1.3190,167.6250,-1.3750,-483.4331,-476.2712,-146.8204,694.3328,0.0700,0.2400,-0.1400,0.2865,0.3100,-0.7500,-9.8900,26,3.1875,-14.0625,27.5625,3,3,1,3,174.1250
1.3220,SHOT
1.3430,167.6250,-1.3125,-1507.5952,-78.7817,118.1725,1514.2702,0.0400,0.2900,0.0300,0.2943,0.2700,-0.6200,-9.7200,26,3.1875,-14.0625,27.5625,3,3,1,3,174.5625
1.3640,167.7500,-1.3750,-1865.6938,257.8310,444.0423,1935.0616,0.0000,0.0500,0.2500,0.2550,0.2300,-0.7500,-9.5100,26,2.7500,-13.6875,27.8750,3,3,1,3,175.2500
1.3880,168.0000,-1.5000,-691.1304,411.8134,469.1092,931.2974,-0.2300,0.0300,0.1800,0.2936,0.0300,-0.6700,-9.5900,26,2.7500,-13.6875,27.8750,3,3,1,3,175.7500
1.4120,168.0625,-1.6250,-433.2994,329.4508,340.1937,641.8862,-0.2900,0.2200,0.1600,0.3976,-0.0100,-0.4500,-9.6100,26,3.8750,-14.5000,27.0625,3,3,1,3,176.0000
1.4370,168.1875,-1.7500,-1500.4332,232.7641,168.3063,1527.6799,-0.3500,0.5700,-0.4300,0.7952,-0.0400,-0.0400,-10.2100,26,3.8750,-14.5000,27.0625,3,3,1,3,176.3125
1.4580,168.1875,-1.8125,-2134.2678,282.8979,325.8698,2177.4575,-0.0400,0.1100,0.1100,0.1606,0.1100,-0.0500,-9.6900,26,3.5000,-14.8750,27.5625,3,3,1,3,177.0625
1.4820,168.5000,-2.0000,-2499.5283,383.1655,483.4331,2574.5224,-0.2800,0.0600,0.1700,0.3330,0.0600,-0.2300,-9.6200,26,3.5000,-14.8750,27.5625,3,3,1,3,178.1875
1.5020,168.5625,-2.0000,-2159.3347,75.2007,365.2606,2191.3002,-0.3800,-0.0500,0.1300,0.4047,-0.0300,-0.2200,-9.6600,26,3.1875,-15.1875,26.7500,3,3,1,3,178.9375
1.5270,168.7500,-1.9375,-2062.6481,-121.7535,522.8240,2131.3579,-0.2700,-0.1400,0.2000,0.3640,0.0600,-0.1900,-9.5900,26,3.1875,-15.1875,26.7500,3,3,1,3,179.6250
1.5480,169.0000,-1.8750,-1786.9121,-121.7535,648.1585,1904.7279,-0.3400,-0.4000,0.3800,0.6481,-0.0500,-0.1600,-9.4700,26,3.5000,-15.5625,26.3750,3,3,1,3,-179.6875
1.5720,169.0625,-1.6250,601.6057,-902.4085,304.3838,1126.4635,-0.4500,0.1100,-0.0200,0.4637,-0.1900,0.1600,-9.8300,26,3.5000,-15.5625,26.3750,3,3,1,3,-179.5625
1.5720,SHOT
1.5930,169.0000,-1.1250,1253.3452,-1324.9649,-361.6796,1859.3597,-0.5200,-0.3200,-0.0500,0.6126,-0.3200,-0.3200,-9.8600,26,3.5000,-15.5625,26.3750,3,3,1,3,179.9375
1.6170,168.8125,-0.5000,2392.0988,-1897.9227,-655.3205,3123.0903,-0.3000,0.0100,0.1500,0.3356,-0.2100,-0.1200,-9.6500,26,2.3750,-16.3750,25.8750,3,3,1,3,179.1875
1.6380,168.5625,0.1250,2084.1340,-1933.7325,-243.5071,2853.4594,-0.1000,-0.2200,0.2900,0.3775,-0.1900,-0.5400,-9.5000,26,2.3750,-16.3750,25.8750,3,3,1,3,178.4375
1.6620,168.3125,1.1250,3516.5285,-1919.4086,243.5071,4013.6516,-0.3100,-0.0600,0.0900,0.3283,-0.5000,-0.5500,-9.7000,26,4.6875,-16.3750,27.0000,3,3,1,3,177.0625
1.6870,168.3125,1.8750,4916.6943,-2370.6127,14.3239,5458.3784,-0.2900,0.3900,0.1200,0.5006,-0.7600,-0.9700,-9.2500,26,4.6875,-16.3750,27.0000,3,3,1,3,175.5000
1.7070,168.0000,2.8125,5217.4970,-3104.7150,-974.0283,6149.0048,-0.2900,-0.0600,0.2000,0.3574,-0.8700,-1.2800,-9.5000,26,4.6875,-16.0000,26.7500,3,3,1,3,173.7500
1.7320,166.9375,4.3125,6302.5356,-3086.8100,-2349.1269,7400.5908,0.0000,-0.0400,0.0000,0.0400,-0.7400,-1.6300,-9.6400,26,4.6875,-16.0000,26.7500,3,3,1,3,170.6250
1.7560,166.3125,5.0625,5013.3808,-2725.1306,-1829.8840,5992.3950,-0.2900,0.4700,1.1500,1.2757,-1.1700,-1.4300,-8.4100,26,5.3750,-14.5000,29.0625,3,3,1,3,168.6875
1.7810,165.6875,6.0625,1797.6551,-3219.3066,-1443.1374,3959.5637,-0.1800,0.1100,0.4800,0.5243,-1.2900,-1.9800,-9.0300,26,5.3750,-14.5000,29.0625,3,3,1,3,167.6875
1.8020,164.9375,7.3125,-128.9155,-2700.0637,-1400.1656,3044.2448,-0.5200,-0.0500,0.5900,0.7880,-1.7700,-2.1700,-8.8900,26,6.6875,-11.8750,28.1875,3,3,1,3,167.3750
1.8260,164.4375,8.2500,544.3099,-3215.7255,-1135.1726,3453.3723,-0.1600,0.5000,-0.2500,0.5815,-1.5700,-1.6400,-9.7200,26,6.6875,-11.8750,28.1875,3,3,1,3,167.1250
1.8470,163.8125,9.1250,179.0493,-2696.4826,-1593.5389,3137.2668,-0.1400,0.4000,-0.4100,0.5897,-1.6900,-1.7700,-9.8400,26,9.0625,-11.1875,28.6875,3,3,1,3,166.9375
1.8710,163.0625,9.6875,-752.0072,-1711.7114,-1393.0036,2331.5080,-0.1900,-0.0900,-0.1800,0.2768,-1.8900,-2.2600,-9.6000,26,9.0625,-11.1875,28.6875,3,3,1,3,166.9375
1.8750,SHOT
1.8960,162.3750,10.2500,-1432.3945,-1085.0388,-920.3135,2018.9206,-0.3500,0.0200,0.1900,0.3987,-2.1000,-2.0900,-9.2100,26,9.0625,-11.1875,28.6875,3,3,1,3,167.3125
1.9200,162.0625,10.5625,-1145.9156,-1059.9719,-490.5951,1636.2598,-0.2400,0.0700,-0.0900,0.2657,-2.0000,-1.8600,-9.6400,26,10.0625,-10.7500,27.7500,3,3,1,3,167.6875
1.9410,162.1250,11.0000,-229.1831,-848.6937,773.4931,1170.9387,0.0000,0.4300,1.6800,1.7342,-1.8800,-1.5500,-7.7200,26,10.0625,-10.7500,27.7500,3,3,1,3,168.0000
1.9660,162.2500,11.3125,-483.4331,-307.9648,655.3205,870.6290,-0.7700,0.4700,-0.9600,1.3173,-2.7000,-1.4700,-10.3800,26,11.1875,-11.5000,28.1875,3,3,1,3,168.3125
1.9900,162.4375,11.2500,-1536.2431,254.2500,522.8240,1642.5683,-0.2400,0.1500,0.1400,0.3158,-2.0300,-1.7000,-9.1300,26,11.1875,-11.5000,28.1875,3,3,1,3,168.8125
2.0100,162.3750,11.2500,-2456.5566,136.0775,42.9718,2460.6977,-0.1000,0.1100,-0.1700,0.2258,-2.0200,-1.5400,-9.6400,26,12.0000,-11.8750,27.7500,3,3,1,3,169.6250
2.0350,162.2500,11.0000,-2367.0319,913.1515,50.1338,2537.5578,-0.2000,0.1900,-0.2200,0.3528,-2.0700,-1.3300,-9.7200,26,12.0000,-11.8750,27.7500,3,3,1,3,170.8750
2.0560,162.2500,10.5625,-1962.3804,1224.6972,60.8768,2313.9848,-0.3000,-0.0300,0.1400,0.3324,-2.1100,-1.4400,-9.3900,26,11.1875,-11.8750,29.3750,3,3,1,3,171.6250
2.0800,162.2500,10.2500,-354.5177,863.0177,3.5810,933.0033,-0.2300,-0.0500,0.4700,0.5256,-1.9500,-1.3800,-9.0800,26,11.1875,-11.8750,29.3750,3,3,1,3,172.0000
2.1010,162.1875,9.9375,-1081.4578,232.7641,-311.5458,1149.2567,-0.1500,-0.0700,0.8500,0.8660,-1.8500,-1.3500,-8.7100,26,10.5000,-13.6875,27.0000,3,3,1,3,172.3125
2.1260,162.0000,10.2500,-1242.6021,-1407.3276,-125.3345,1881.5791,0.0300,-0.0800,0.6700,0.6754,-1.7100,-1.2900,-8.9000,26,10.5000,-13.6875,27.0000,3,3,1,3,172.8125
2.1500,162.3125,10.5000,-28.6479,71.6197,1178.1445,1180.6669,-0.4700,0.0500,-0.1200,0.4876,-2.2600,-1.1300,-9.6900,26,10.8750,-14.0625,27.7500,3,3,1,3,172.8750
2.1740,163.0000,10.1875,-111.0106,866.5987,1242.6021,1519.0051,-0.1300,0.4700,-1.3700,1.4542,-1.8600,-0.6400,-10.9600,26,10.8750,-14.0625,27.7500,3,3,1,3,173.3125
2.1740,SHOT
2.1950,163.4375,9.6875,-1375.0987,1564.8909,1239.0212,2423.8303,-0.1200,-0.1500,1.5400,1.5519,-1.7800,-1.1900,-8.0600,26,10.8750,-14.0625,27.7500,3,3,1,3,173.7500
2.2190,163.6250,9.6250,-365.2606,-168.3063,669.6444,781.1312,-0.2500,0.3300,-0.3700,0.5552,-2.1800,-0.8800,-9.4800,26,11.1875,-14.5000,27.5000,3,3,1,3,174.0625
2.2400,163.8750,9.8750,-959.7044,-823.6268,633.8346,1414.6164,-0.2700,-0.0600,-0.1600,0.3195,-1.9500,-0.9600,-9.7800,26,11.1875,-14.5000,27.5000,3,3,1,3,174.5625
2.2650,164.1875,10.1250,-207.6972,-544.3099,1045.6479,1196.9924,-0.1400,0.0700,0.1700,0.2311,-1.8700,-0.8000,-9.4400,26,9.3750,-13.6875,27.5000,3,3,1,3,174.7500
2.2890,164.5625,10.3125,-96.6866,-268.5740,1153.0776,1187.8839,-0.1300,0.2700,0.1200,0.3228,-1.8900,-0.5700,-9.4800,26,9.3750,-13.6875,27.5000,3,3,1,3,174.8750
2.3100,164.8125,10.3125,-300.8029,146.8204,572.9578,663.5656,-0.1700,0.2100,0.0500,0.2748,-1.9200,-0.6100,-9.5500,26,10.3750,-14.5000,27.5000,3,3,1,3,175.0000
2.3340,164.9375,10.2500,-1249.7641,264.9930,85.9437,1280.4366,-0.1500,0.2700,0.1700,0.3526,-1.9000,-0.4900,-9.4400,26,10.3750,-14.5000,27.5000,3,3,1,3,175.3750
2.3550,164.8750,10.1875,-1289.1550,218.4402,-7.1620,1307.5504,-0.2600,0.1600,0.1800,0.3544,-2.0000,-0.5100,-9.4300,26,9.5625,-15.1875,27.5000,3,3,1,3,175.8750
2.3790,164.9375,10.1250,-1357.1938,368.8416,247.0881,1427.9606,-0.3000,0.0200,0.2600,0.3975,-2.0200,-0.5500,-9.3700,26,9.5625,-15.1875,27.5000,3,3,1,3,176.3750
2.4000,165.0000,10.0000,-297.2219,411.8134,601.6057,787.3123,0.1900,0.8700,0.0000,0.8905,-1.5000,0.3200,-9.6400,26,10.0000,-14.8750,26.6875,3,3,1,3,176.6875
2.4240,165.2500,9.9375,340.1937,-85.9437,494.1761,606.0760,0.0300,0.1400,0.9300,0.9410,-1.6500,-0.3900,-8.7100,26,10.0000,-14.8750,26.6875,3,3,1,3,176.7500
2.4240,SHOT
2.4450,165.3125,10.0625,540.7290,-655.3205,60.8768,851.7857,-0.0900,-0.1200,0.0300,0.1530,-1.8100,-0.6800,-9.6000,26,9.5625,-14.8750,26.6875,3,3,1,3,176.6250
2.4730,165.3125,10.3125,458.3663,-705.4543,46.5528,842.5750,-0.4100,-0.0600,0.1900,0.4559,-2.1900,-0.6600,-9.4200,26,9.5625,-14.8750,26.6875,3,3,1,3,176.4375
2.4940,165.1875,10.5625,-630.2536,-322.2888,-261.4120,754.6032,-0.2700,-0.0100,-0.2100,0.3422,-2.0700,-0.5800,-9.8400,26,9.5625,-14.8750,26.6875,3,3,1,3,176.5625
2.5180,165.1250,10.5000,-762.7501,261.4120,-50.1338,807.8597,-0.2600,0.0000,-0.0400,0.2631,-2.0600,-0.5300,-9.6600,26,9.5625,-15.1875,26.6875,3,3,1,3,176.8125
2.5390,165.1250,10.3750,-544.3099,479.8522,239.9261,764.2617,-0.1100,0.5400,0.2600,0.6093,-1.8700,0.0500,-9.3700,26,9.5625,-15.1875,26.6875,3,3,1,3,177.0000
2.5630,165.3125,10.2500,186.2113,325.8698,132.4965,398.0214,-0.2200,-0.5800,0.4200,0.7491,-1.9600,-1.0800,-9.2000,26,9.5625,-15.5625,27.0000,3,3,1,3,177.0625
2.5880,165.3125,10.1875,429.7184,71.6197,-189.7923,475.1930,-0.1300,0.1900,0.4200,0.4790,-1.8700,-0.3300,-9.2100,26,9.5625,-15.5625,27.0000,3,3,1,3,176.8750
2.6080,165.3125,10.1875,-762.7501,-46.5528,14.3239,764.3036,-0.4800,0.0700,0.5400,0.7259,-2.2100,-0.4300,-9.0900,26,9.5625,-15.5625,27.0000,3,3,1,3,177.0000
2.6330,165.3750,10.1875,-1450.2994,161.1444,615.9296,1583.8892,-0.1800,-0.0600,-0.1000,0.2145,-1.9200,-0.4300,-9.7400,26,9.5625,-15.5625,27.0000,3,3,1,3,177.5000
2.6540,165.6875,10.0625,-769.9121,454.7853,1321.3839,1595.5092,0.0200,0.3300,-0.3800,0.5037,-1.6900,0.0300,-10.0300,26,10.0000,-16.0000,25.5000,3,3,1,3,178.1875
2.6780,166.1875,9.8125,1088.6198,798.5599,1307.0599,1879.1479,-0.3300,0.0000,-0.4600,0.5661,-2.0100,-0.3200,-10.1200,26,10.0000,-16.0000,25.5000,3,3,1,3,178.0625
2.7030,166.5000,9.4375,1120.8487,1396.5845,608.7677,1891.3879,-0.4200,0.0500,-0.9900,1.0766,-1.9800,-0.3600,-10.6600,26,9.5625,-16.3750,26.2500,3,3,1,3,177.6875
2.7270,166.6250,8.3750,1632.9296,2173.6586,107.4296,2720.8071,-0.1700,0.2300,0.0600,0.2922,-1.6100,-0.2700,-9.6200,26,9.5625,-16.3750,26.2500,3,3,1,3,176.9375
2.7480,166.8750,7.8125,1761.8452,1572.0529,734.1022,2472.7221,-0.2200,0.2600,0.3200,0.4673,-1.5600,-0.3400,-9.3700,26,8.8750,-15.1875,27.0000,3,3,1,3,176.3750
2.7730,167.3125,7.4375,2109.2009,1153.0776,1622.1867,2899.9665,-0.3200,-0.1900,0.4300,0.5687,-1.5700,-0.9600,-9.2600,26,8.8750,-15.1875,27.0000,3,3,1,3,175.8125
2.7760,SHOT
2.7970,168.3125,6.9375,2506.6904,1085.0388,1819.1409,3281.7800,-0.3600,-0.0600,0.4400,0.5717,-1.5500,-0.9500,-9.2400,26,8.8750,-15.1875,27.0000,3,3,1,3,174.7500
2.8180,168.8750,6.6250,2599.7961,1138.7536,1167.4014,3068.9616,-0.1200,0.1300,0.8600,0.8780,-1.2600,-0.8900,-8.8200,26,7.7500,-14.8750,27.7500,3,3,1,3,173.9375
2.8420,169.3125,6.1250,-2725.1306,3419.8417,2864.7890,5227.6831,0.1200,-0.0300,-1.9700,1.9739,-0.8300,-1.0500,-11.6800,26,7.7500,-14.8750,27.7500,3,3,1,3,173.3750
2.8670,170.3125,4.1250,-132.4965,5375.0605,286.4789,5384.3198,-0.1500,0.1400,-0.0900,0.2241,-0.8600,-0.8300,-9.8200,26,6.0000,-13.3750,27.7500,3,3,1,3,174.2500
2.8910,170.7500,2.5625,-2861.2080,4469.0708,1808.3980,5606.1938,-0.0100,0.1500,0.2000,0.2502,-0.4200,-0.7600,-9.7200,26,6.0000,-13.3750,27.7500,3,3,1,3,174.8750
