# Sesion:111 Fecha:2026-03-08 21:05:00 Shots:16 Duracion:11,57s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.2620,180.8750,-2.5000,429.7184,82.3627,71.6197,443.3631,0.2800,0.3500,-0.3100,0.5450,0.7200,2.1000,-9.9500,26,-0.0625,-21.6875,19.3750,3,0,1,3,-169.6875
0.2870,180.8750,-2.5625,-60.8768,150.4014,28.6479,164.7643,0.2500,0.4200,-0.1900,0.5244,0.6900,2.1600,-9.8400,26,-0.0625,-21.6875,19.3750,3,0,1,3,-169.7500
0.3070,180.8125,-2.6250,-325.8698,168.3063,21.4859,367.3959,0.2500,0.2200,-0.1100,0.3507,0.7100,1.9800,-9.7400,26,-0.5000,-21.6875,19.6875,3,0,1,3,-169.6250
0.3350,180.8125,-2.6875,-354.5177,196.9542,10.7430,405.6959,0.2000,0.0300,-0.0200,0.2032,0.6400,1.7900,-9.6100,26,-0.5000,-21.6875,19.6875,3,0,1,3,-169.5000
0.3560,180.8125,-2.7500,-261.4120,225.6021,14.3239,345.5976,0.0900,0.1300,0.0400,0.1631,0.5800,1.9300,-9.5800,26,-0.8750,-22.0625,19.3750,3,0,1,3,-169.4375
0.3810,180.8125,-2.9375,-239.9261,247.0881,89.5247,355.8535,0.0000,0.2400,0.0600,0.2474,0.4900,2.0600,-9.5600,26,-0.8750,-22.0625,19.3750,3,0,1,3,-169.2500
0.3810,SHOT
0.4010,180.8750,-3.0000,-325.8698,250.6690,193.3733,454.3339,-0.0400,0.2500,0.0600,0.2602,0.4700,2.0900,-9.5500,26,-0.8750,-22.0625,19.3750,3,0,1,3,-169.1875
0.4220,180.9375,-3.1250,-379.5845,250.6690,297.2219,543.3786,-0.0600,0.0900,0.0300,0.1122,0.4600,1.8600,-9.5700,26,-0.8750,-21.2500,20.1875,3,0,1,3,-169.0000
0.4460,181.0625,-3.1875,-222.0211,257.8310,429.7184,548.1132,-0.0200,-0.0900,0.1600,0.1847,0.5300,1.7800,-9.4400,26,-0.8750,-21.2500,20.1875,3,0,1,3,-168.9375
0.4670,181.1250,-3.3750,-60.8768,229.1831,487.0141,541.6767,-0.0100,-0.2600,0.2700,0.3750,0.5600,1.6200,-9.3300,26,-0.5000,-22.3750,18.5000,3,0,1,3,-168.8750
0.4920,181.3125,-3.5000,143.2395,168.3063,501.3381,547.8909,-0.0400,-0.4500,0.4400,0.6306,0.5500,1.4200,-9.1600,26,-0.5000,-22.3750,18.5000,3,0,1,3,-168.8750
0.5120,181.4375,-3.5000,365.2606,50.1338,476.2712,602.2980,-0.0700,-0.5200,0.5000,0.7248,0.5300,1.3300,-9.1000,26,-0.8750,-21.6875,19.3750,3,0,1,3,-169.0000
0.5370,181.5625,-3.5625,526.4050,-118.1725,386.7465,663.8071,-0.1000,-0.2500,0.2900,0.3957,0.5000,1.5600,-9.3200,26,-0.8750,-21.6875,19.3750,3,0,1,3,-169.1875
0.5570,181.6875,-3.5000,322.2888,-204.1162,322.2888,499.4032,-0.1300,-0.1600,0.1400,0.2492,0.4600,1.6200,-9.4700,26,-1.5625,-22.0000,21.3750,3,0,1,3,-169.3750
0.5820,181.8125,-3.4375,78.7817,-250.6690,239.9261,355.8175,-0.0800,-0.1000,-0.1000,0.1625,0.5000,1.6700,-9.7300,26,-1.5625,-22.0000,21.3750,3,0,1,3,-169.5000
0.6020,181.8750,-3.3750,-182.6303,-257.8310,146.8204,348.4062,-0.0100,-0.0700,-0.2300,0.2406,0.5600,1.7100,-9.8500,26,-1.1875,-21.5625,20.8750,3,0,1,3,-169.4375
0.6260,181.8750,-3.2500,-372.4226,-204.1162,71.6197,430.6871,0.1200,-0.3900,-0.5200,0.6610,0.6800,1.4100,-10.1400,26,-1.1875,-21.5625,20.8750,3,0,1,3,-169.3750
0.6470,181.8125,-3.2500,-372.4226,-3.5810,-100.2676,385.7007,0.1100,-0.3900,-0.4500,0.6056,0.6700,1.4300,-10.0700,26,-1.1875,-21.5625,20.8750,3,0,1,3,-169.1875
0.6720,181.8125,-3.2500,-340.1937,128.9155,-175.4683,403.9060,0.0800,-0.1900,-0.3800,0.4323,0.6400,1.6500,-10.0000,26,-2.0000,-21.6875,19.6875,3,0,1,3,-169.0625
0.6960,181.7500,-3.3125,-383.1655,186.2113,-179.0493,462.1138,0.0200,0.0900,-0.1400,0.1676,0.6000,1.9700,-9.7400,26,-2.0000,-21.6875,19.6875,3,0,1,3,-168.9375
0.7210,181.6875,-3.3750,-519.2430,189.7923,-53.7148,555.4454,0.0100,-0.0100,-0.0300,0.0332,0.5900,1.8900,-9.6300,26,-1.5625,-22.7500,19.3750,3,0,1,3,-168.6875
0.7450,181.6875,-3.4375,-401.0705,168.3063,28.6479,435.8959,0.1100,-0.1800,0.0600,0.2193,0.6800,1.7000,-9.4800,26,-1.5625,-22.7500,19.3750,3,0,1,3,-168.5000
0.7660,181.6875,-3.5000,-10.7430,175.4683,82.3627,194.1344,0.0200,-0.2700,0.1400,0.3048,0.6300,1.6700,-9.4400,26,-1.5625,-21.3750,20.5000,3,0,1,3,-168.4375
0.7910,181.6875,-3.6250,186.2113,164.7254,89.5247,264.2419,0.0200,-0.0100,0.1600,0.1616,0.6400,1.9200,-9.4200,26,-1.5625,-21.3750,20.5000,3,0,1,3,-168.5625
0.8110,181.7500,-3.6875,189.7923,121.7535,139.6585,265.2348,0.0000,0.0300,0.1800,0.1825,0.6400,1.9600,-9.4000,26,-1.5625,-23.1875,19.0000,3,0,1,3,-168.6250
0.8360,181.7500,-3.7500,132.4965,82.3627,175.4683,234.7937,0.0000,-0.1200,0.0900,0.1500,0.6300,1.7900,-9.5000,26,-1.5625,-23.1875,19.0000,3,0,1,3,-168.6875
0.8600,181.8750,-3.7500,93.1056,28.6479,171.8873,197.5718,0.0000,-0.2200,0.1100,0.2460,0.6500,1.6800,-9.4800,26,-2.0000,-21.3750,19.3750,3,0,1,3,-168.7500
0.8840,181.9375,-3.7500,78.7817,-3.5810,125.3345,148.0815,0.0000,-0.2500,0.0600,0.2571,0.6500,1.6400,-9.5300,26,-2.0000,-21.3750,19.3750,3,0,1,3,-168.7500
0.9050,181.9375,-3.7500,75.2007,-14.3239,68.0387,102.4187,0.0700,-0.2300,0.0500,0.2456,0.6900,1.6300,-9.5100,26,-2.0000,-22.5000,19.3750,3,0,1,3,-168.8125
0.9290,181.9375,-3.7500,10.7430,-17.9049,-10.7430,23.4821,0.0100,-0.2400,0.0500,0.2454,0.6600,1.6400,-9.5400,26,-2.0000,-22.5000,19.3750,3,0,1,3,-168.8750
0.9510,181.9375,-3.7500,-57.2958,-21.4859,-60.8768,86.3159,0.0300,-0.1800,0.0900,0.2035,0.6800,1.7000,-9.5000,26,-2.0000,-22.5000,19.3750,3,0,1,3,-168.8750
0.9750,181.9375,-3.7500,-107.4296,-46.5528,-78.7817,141.1199,0.0400,-0.1400,0.0800,0.1661,0.6900,1.7400,-9.5100,26,-2.0000,-22.0625,20.5000,3,0,1,3,-168.8125
0.9990,181.8750,-3.7500,-157.5634,-78.7817,-118.1725,212.1262,0.0500,-0.1400,0.0300,0.1517,0.6900,1.7500,-9.5600,26,-2.0000,-22.0625,20.5000,3,0,1,3,-168.8125
1.0200,181.8125,-3.6875,-125.3345,-103.8486,-107.4296,195.0241,0.0700,-0.0300,-0.0500,0.0911,0.7000,1.8600,-9.6500,26,-1.5625,-22.0625,19.3750,3,0,1,3,-168.7500
1.0440,181.8125,-3.6250,-85.9437,-96.6866,-68.0387,146.1639,0.0700,-0.0200,-0.0900,0.1158,0.7000,1.8800,-9.6900,26,-1.5625,-22.0625,19.3750,3,0,1,3,-168.6875
1.0690,181.8125,-3.6250,-17.9049,-42.9718,-3.5810,46.6903,0.1000,-0.0200,-0.1000,0.1428,0.7300,1.8800,-9.7000,26,-2.0000,-22.5000,18.5000,3,0,1,3,-168.6875
1.0930,181.8125,-3.6250,10.7430,7.1620,21.4859,25.0669,0.0900,-0.0500,-0.0900,0.1367,0.7200,1.8600,-9.6900,26,-2.0000,-22.5000,18.5000,3,0,1,3,-168.6875
1.1180,181.6250,-3.6250,28.6479,50.1338,32.2289,66.1272,0.1000,-0.0800,-0.0200,0.1296,0.7300,1.8200,-9.6100,26,-0.8750,-23.5625,20.1875,3,0,1,3,-168.6875
1.1430,181.6250,-3.6875,93.1056,57.2958,39.3908,116.2029,0.0500,-0.0700,0.0300,0.0911,0.6900,1.8300,-9.5600,26,-0.8750,-23.5625,20.1875,3,0,1,3,-168.7500
1.1630,181.6250,-3.6875,107.4296,42.9718,25.0669,118.3894,0.0000,0.0000,0.0300,0.0300,0.6400,1.8900,-9.5600,26,-1.5625,-21.6875,20.5000,3,0,1,3,-168.7500
1.1880,181.6250,-3.6875,14.3239,39.3908,10.7430,43.2692,-0.0100,0.0900,-0.0400,0.0990,0.6200,1.9900,-9.6400,26,-1.5625,-21.6875,20.5000,3,0,1,3,-168.7500
1.2080,181.6250,-3.7500,-186.2113,50.1338,0.0000,192.8420,0.0000,0.1000,-0.0800,0.1281,0.6300,2.0000,-9.6800,26,-2.3750,-21.3750,20.1875,3,0,1,3,-168.7500
1.2330,181.6250,-3.7500,-268.5740,68.0387,17.9049,277.6362,0.0000,-0.0700,-0.0300,0.0762,0.6300,1.8400,-9.6200,26,-2.3750,-21.3750,20.1875,3,0,1,3,-168.6250
1.2330,SHOT
1.2540,181.6250,-3.7500,-207.6972,68.0387,17.9049,219.2897,0.0300,-0.1800,0.0500,0.1892,0.6800,1.7500,-9.5300,26,-1.5625,-22.0625,20.1875,3,0,1,3,-168.5625
1.2780,181.6250,-3.8125,-71.6197,78.7817,25.0669,109.3814,0.0200,-0.0200,0.0500,0.0574,0.6800,1.9100,-9.5300,26,-1.5625,-22.0625,20.1875,3,0,1,3,-168.5625
1.2980,181.6250,-3.8125,-14.3239,68.0387,82.3627,107.7871,0.0300,0.1000,0.0300,0.1086,0.6900,2.0400,-9.5500,26,-1.5625,-22.0625,20.1875,3,0,1,3,-168.5625
1.3230,181.6875,-3.8750,-57.2958,50.1338,146.8204,165.3857,0.0400,-0.1000,0.0100,0.1082,0.7000,1.8300,-9.5700,26,-2.0000,-22.5000,19.0000,3,0,1,3,-168.5000
1.3440,181.7500,-3.8750,39.3908,42.9718,164.7254,174.7360,0.0600,-0.2100,0.0900,0.2362,0.7300,1.7200,-9.4900,26,-2.0000,-22.5000,19.0000,3,0,1,3,-168.5625
1.3640,181.9375,-3.9375,179.0493,39.3908,146.8204,234.8756,0.0300,-0.1600,0.1100,0.1965,0.7000,1.7500,-9.4800,26,-3.0000,-22.5000,20.1875,3,0,1,3,-168.6250
1.3890,181.9375,-3.9375,204.1162,-3.5810,103.8486,229.0432,0.0300,-0.0900,0.1300,0.1609,0.7100,1.8100,-9.4600,26,-3.0000,-22.5000,20.1875,3,0,1,3,-168.6875
1.4090,182.0000,-3.9375,96.6866,-57.2958,71.6197,133.2685,0.0200,-0.1100,0.0900,0.1435,0.7000,1.7800,-9.5000,26,-2.3750,-22.0625,20.1875,3,0,1,3,-168.7500
1.4330,182.0000,-3.9375,-3.5810,-89.5247,35.8099,96.4875,0.0400,-0.2000,0.0000,0.2040,0.7200,1.6800,-9.6000,26,-2.3750,-22.0625,20.1875,3,0,1,3,-168.8125
1.4540,182.0000,-3.8750,-32.2289,-111.0106,10.7430,116.0925,0.0700,-0.2600,0.0000,0.2693,0.7400,1.6300,-9.5900,26,-2.3750,-22.0625,20.1875,3,0,1,3,-168.8125
1.4780,181.8125,-3.8750,39.3908,-71.6197,-35.8099,89.2377,0.0400,-0.1200,-0.1200,0.1744,0.7000,1.7500,-9.7200,26,-0.8750,-22.5000,19.3750,3,0,1,3,-168.8125
1.4990,181.8125,-3.8750,21.4859,-3.5810,-68.0387,71.4405,0.0300,-0.0400,-0.0700,0.0860,0.6900,1.8400,-9.6700,26,-0.8750,-22.5000,19.3750,3,0,1,3,-168.8750
1.5230,181.8125,-3.8125,-60.8768,14.3239,-71.6197,95.0818,0.0100,0.0000,-0.0500,0.0510,0.6700,1.8800,-9.6500,26,-2.6875,-22.5000,17.6875,3,0,1,3,-168.8125
1.5480,181.8125,-3.8125,-136.0775,14.3239,-71.6197,154.4398,0.0100,-0.1300,0.0100,0.1308,0.6700,1.7600,-9.5800,26,-2.6875,-22.5000,17.6875,3,0,1,3,-168.8125
1.5690,181.7500,-3.8125,-89.5247,-3.5810,-85.9437,124.1523,0.0400,-0.1600,0.0900,0.1879,0.7100,1.8000,-9.5300,26,-1.5625,-21.0000,19.6875,3,0,1,3,-168.7500
1.5930,181.7500,-3.8125,-14.3239,-32.2289,-89.5247,96.2213,0.0400,-0.0600,0.0000,0.0721,0.7000,1.8300,-9.6000,26,-1.5625,-21.0000,19.6875,3,0,1,3,-168.7500
1.6140,181.6875,-3.8125,-21.4859,-46.5528,-75.2007,91.0162,0.0400,-0.0300,-0.0200,0.0539,0.7000,1.8600,-9.6200,26,-2.3750,-21.6875,19.6875,3,0,1,3,-168.7500
1.6380,181.6875,-3.8125,-35.8099,-10.7430,-57.2958,68.4147,0.0300,0.0200,-0.0200,0.0412,0.6900,1.9200,-9.6100,26,-2.3750,-21.6875,19.6875,3,0,1,3,-168.7500
1.6630,181.6875,-3.8125,-35.8099,14.3239,-35.8099,52.6295,0.0500,0.0000,-0.0300,0.0583,0.7000,1.9000,-9.6200,26,-2.0000,-22.7500,20.1875,3,0,1,3,-168.7500
1.6830,181.6875,-3.8125,-32.2289,25.0669,0.0000,40.8295,0.0600,-0.1100,0.0400,0.1315,0.7100,1.7900,-9.5500,26,-2.0000,-22.7500,20.1875,3,0,1,3,-168.7500
1.7080,181.6875,-3.8125,32.2289,25.0669,17.9049,44.5829,0.0700,-0.2000,0.0600,0.2202,0.7300,1.7000,-9.5200,26,-2.0000,-22.0625,19.6875,3,0,1,3,-168.7500
1.7320,181.6875,-3.8125,189.7923,21.4859,-3.5810,191.0381,0.0500,-0.0500,0.0400,0.0812,0.7100,1.8300,-9.5500,26,-2.0000,-22.0625,19.6875,3,0,1,3,-168.8125
1.7530,181.6875,-3.8125,114.5916,3.5810,-10.7430,115.1497,0.0300,-0.0100,0.0000,0.0316,0.6900,1.8600,-9.6000,26,-2.0000,-22.0625,19.6875,3,0,1,3,-168.8750
1.7770,181.6875,-3.8125,-14.3239,3.5810,-25.0669,29.0921,0.0300,0.0000,-0.0100,0.0316,0.6900,1.8800,-9.6100,26,-2.0000,-22.0625,18.5000,3,0,1,3,-168.8750
1.7990,181.6875,-3.8125,-182.6303,32.2289,-42.9718,190.3657,0.1000,-0.1000,-0.0800,0.1625,0.7600,1.7800,-9.6800,26,-2.0000,-22.0625,18.5000,3,0,1,3,-168.8750
1.8230,181.5625,-3.8750,-196.9542,89.5247,-75.2007,229.0432,0.0900,-0.1900,-0.0400,0.2140,0.7600,1.7000,-9.6300,26,-1.1875,-22.0625,19.3750,3,0,1,3,-168.7500
1.8470,181.5000,-3.8750,-121.7535,118.1725,-121.7535,208.8363,0.0700,-0.3100,0.0300,0.3192,0.7400,1.5800,-9.5500,26,-1.1875,-22.0625,19.3750,3,0,1,3,-168.7500
1.8680,181.4375,-3.9375,17.9049,139.6585,-168.3063,219.4359,0.0600,-0.2200,0.0800,0.2417,0.7400,1.7300,-9.5000,26,-1.5625,-22.0625,19.3750,3,0,1,3,-168.7500
1.8920,181.3750,-4.0000,57.2958,103.8486,-189.7923,223.8045,0.0500,-0.0400,0.0900,0.1105,0.7300,1.8500,-9.5000,26,-1.5625,-22.0625,19.3750,3,0,1,3,-168.8125
1.9130,181.4375,-4.0000,-25.0669,82.3627,-179.0493,198.6721,0.0400,-0.0100,0.0600,0.0728,0.7300,1.8700,-9.5200,26,-3.0000,-21.0000,20.1875,3,0,1,3,-168.8125
1.9370,181.3750,-4.0000,-118.1725,82.3627,-186.2113,235.4209,0.0500,-0.2100,0.0500,0.2216,0.7100,1.6600,-9.5100,26,-3.0000,-21.0000,20.1875,3,0,1,3,-168.7500
1.9620,181.3125,-4.0625,-64.4578,89.5247,-207.6972,235.1757,-0.0100,-0.1500,0.1200,0.1924,0.6800,1.7500,-9.4700,26,-2.3750,-22.7500,19.0000,3,0,1,3,-168.7500
1.9830,181.1875,-4.0625,25.0669,64.4578,-254.2500,263.4886,0.0000,0.0000,0.0700,0.0700,0.7000,1.9000,-9.5200,26,-2.3750,-22.7500,19.0000,3,0,1,3,-168.7500
1.9860,SHOT
2.0070,181.1250,-4.0625,10.7430,28.6479,-239.9261,241.8691,0.0700,-0.0700,0.0000,0.0990,0.7600,1.8300,-9.5900,26,-2.3750,-22.7500,19.0000,3,0,1,3,-168.7500
2.0280,181.0000,-4.0625,17.9049,35.8099,-236.3451,239.7122,0.0800,-0.1000,-0.1100,0.1688,0.7800,1.8000,-9.7000,26,-2.0000,-22.5000,19.0000,3,0,1,3,-168.6875
2.0510,180.9375,-4.0625,71.6197,161.1444,-254.2500,309.4188,0.0900,-0.0500,-0.1000,0.1435,0.7900,1.8500,-9.7000,26,-2.0000,-22.5000,19.0000,3,0,1,3,-168.7500
2.0720,180.8125,-4.1250,82.3627,243.5071,-257.8310,364.0826,0.1500,-0.1200,0.0000,0.1921,0.8700,1.7700,-9.5900,26,-1.5625,-22.5000,19.0000,3,0,1,3,-168.7500
2.0930,180.6875,-4.2500,211.2782,275.7359,-257.8310,432.6033,0.2300,-0.0500,0.0900,0.2520,0.9500,1.8400,-9.5000,26,-1.5625,-22.5000,19.0000,3,0,1,3,-168.8125
2.1170,180.5000,-4.3125,250.6690,315.1268,-264.9930,482.0385,0.2000,0.0400,0.1200,0.2366,0.9400,1.9200,-9.4700,26,-0.8750,-22.5000,19.6875,3,0,1,3,-168.8750
2.1390,180.3750,-4.4375,146.8204,333.0317,-272.1550,454.4609,0.3300,0.2100,0.1000,0.4037,1.1300,2.0500,-9.4600,26,-0.8750,-22.5000,19.6875,3,0,1,3,-168.9375
2.1620,180.2500,-4.5625,10.7430,365.2606,-257.8310,447.2220,0.3900,0.1000,0.1800,0.4410,1.1900,1.9800,-9.4000,26,-1.1875,-22.5000,20.5000,3,0,1,3,-168.9375
2.1830,180.0625,-4.8125,-7.1620,401.0705,-264.9930,480.7599,0.3300,-0.0100,0.2900,0.4394,1.1600,1.8600,-9.2800,26,-1.1875,-22.5000,20.5000,3,0,1,3,-168.8750
2.2040,179.9375,-5.0000,96.6866,422.5564,-286.4789,519.5886,0.2600,-0.0700,0.4200,0.4989,1.1200,1.8000,-9.1600,26,-1.1875,-22.5000,20.5000,3,0,1,3,-168.8750
2.2280,179.5625,-5.1250,211.2782,415.3944,-286.4789,547.0477,0.1600,0.0000,0.5600,0.5824,1.0400,1.8700,-9.0200,26,-0.0625,-21.2500,21.0000,3,0,1,3,-168.9375
2.2530,179.4375,-5.2500,282.8979,383.1655,-290.0599,557.6574,-0.0400,0.0300,0.6700,0.6719,0.8700,1.8800,-8.9100,26,-0.0625,-21.2500,21.0000,3,0,1,3,-169.0000
2.2730,179.2500,-5.3750,329.4508,264.9930,-268.5740,500.8903,-0.1100,0.1400,0.6400,0.6643,0.8100,1.9700,-8.9300,26,-2.0000,-22.0625,19.6875,3,0,1,3,-169.1250
2.2970,179.1875,-5.4375,329.4508,139.6585,-193.3733,406.7377,-0.0600,0.1200,0.6700,0.6833,0.8600,1.9400,-8.9100,26,-2.0000,-22.0625,19.6875,3,0,1,3,-169.1875
2.3180,179.0000,-5.4375,358.0986,53.7148,-107.4296,377.7049,-0.0400,-0.1200,0.7300,0.7409,0.8900,1.6100,-8.8300,26,-0.8750,-22.7500,19.6875,3,0,1,3,-169.3125
2.3430,179.0000,-5.4375,880.9226,-42.9718,17.9049,882.1518,-0.0900,-0.3200,0.7100,0.7840,0.8400,1.4200,-8.8900,26,-0.8750,-22.7500,19.6875,3,0,1,3,-169.5000
2.3670,179.0000,-5.4375,1321.3839,-143.2395,60.8768,1330.5183,-0.1400,-0.0400,0.6000,0.6174,0.7900,1.6300,-9.0100,26,-2.0000,-21.2500,19.3750,3,0,1,3,-170.0625
2.3920,179.0000,-5.3750,1378.6796,-254.2500,103.8486,1405.7685,-0.2700,0.4500,-0.8000,0.9568,0.6300,2.0100,-10.4400,26,-2.0000,-21.2500,19.3750,3,0,1,3,-170.5625
2.4130,179.0625,-5.3125,916.7325,103.8486,42.9718,923.5960,0.2100,-0.3400,-2.9500,2.9769,1.1200,1.1600,-12.6000,26,-1.5625,-21.3750,20.5000,3,0,1,3,-171.0625
2.4370,178.9375,-5.5000,429.7184,941.7994,-239.9261,1062.6422,0.0700,-0.5600,-1.3600,1.4724,1.0200,0.9000,-11.0100,26,-1.5625,-21.3750,20.5000,3,0,1,3,-171.2500
2.4610,178.8125,-5.8750,-193.3733,1142.3345,-497.7571,1260.9852,-0.3400,0.4800,0.0600,0.5913,0.6000,2.3200,-9.6100,26,-1.1875,-21.0000,22.5000,3,0,1,3,-171.2500
2.4860,178.4375,-6.3125,-1192.4683,812.8839,-393.9085,1495.9696,-0.5300,0.9200,-0.0300,1.0622,0.5400,2.4800,-9.6500,26,-1.1875,-21.0000,22.5000,3,0,1,3,-170.7500
2.4860,SHOT
2.5070,178.3750,-6.5000,-1525.5001,662.4825,-250.6690,1681.9240,-0.2900,-0.2200,0.0000,0.3640,0.8200,1.4100,-9.5900,26,-1.1875,-21.0000,22.5000,3,0,1,3,-170.2500
2.5310,178.3125,-6.7500,-1260.5072,691.1304,-300.8029,1468.6802,0.0100,-0.5100,-0.0100,0.5102,1.4000,1.0800,-9.5100,26,-2.3750,-21.3750,20.8750,3,0,1,3,-169.7500
2.5520,178.0625,-7.1250,-153.9824,1052.8099,-415.3944,1142.2222,0.2300,-0.9400,0.0300,0.9682,1.4600,0.8300,-9.5200,26,-2.3750,-21.3750,20.8750,3,0,1,3,-169.4375
2.5760,177.8750,-7.5625,995.5142,1400.1656,-469.1092,1780.8918,0.0100,-1.0000,0.3300,1.0531,1.3000,0.7300,-9.2300,26,-1.5625,-22.5000,20.1875,3,0,1,3,-169.6250
2.6010,177.6250,-8.0625,1926.5705,1700.9685,-590.8627,2637.0603,-0.8000,0.0700,0.3300,0.8682,0.6200,1.6600,-9.2300,26,-1.5625,-22.5000,20.1875,3,0,1,3,-170.1875
2.6250,177.2500,-8.6875,1804.8170,1998.1903,-633.8346,2766.2023,-0.6400,-0.0300,0.2100,0.6742,0.8900,1.4500,-9.3500,26,-2.3750,-23.1875,20.5000,3,0,1,3,-170.8125
2.6500,176.8125,-9.6250,1529.0811,2119.9438,-730.5212,2714.0214,-0.4000,-0.4300,0.1800,0.6142,1.2400,0.9700,-9.3700,26,-2.3750,-23.1875,20.5000,3,0,1,3,-171.5625
2.6700,176.3750,-10.3125,1844.2078,2123.5249,-902.4085,2953.7775,-0.4400,-0.4800,0.1200,0.6621,1.1400,1.0000,-9.2100,26,-2.0000,-21.6875,20.5000,3,0,1,3,-172.0625
2.6950,175.6875,-11.1875,2485.2043,1446.7185,-1052.8099,3062.2939,-1.5600,0.0200,1.5400,2.1922,0.3300,1.1600,-8.0000,26,-2.0000,-21.6875,20.5000,3,0,1,3,-173.1875
2.7160,175.2500,-11.1875,2037.5811,-157.5634,-945.3804,2251.7343,0.5100,0.6400,-0.2600,0.8587,2.4200,1.6600,-9.8200,26,-3.3750,-21.0000,21.6875,3,0,1,3,-173.8750
2.7410,175.0000,-10.8750,669.6444,-995.5142,-651.7395,1365.3703,1.1700,0.9500,-0.2900,1.5348,2.6200,1.6600,-9.6700,26,-3.3750,-21.0000,21.6875,3,0,1,3,-174.1875
2.7650,174.9375,-10.4375,-619.5106,-1428.8134,82.3627,1559.5144,0.0300,0.7100,0.2700,0.7602,1.7700,1.7100,-9.3200,26,-2.6875,-20.5625,22.0625,3,0,1,3,-174.1250
2.7890,175.1250,-9.7500,-1450.2994,-1525.5001,325.8698,2129.9553,-0.4600,0.1900,0.3200,0.5917,1.1900,1.2600,-9.2800,26,-2.6875,-20.5625,22.0625,3,0,1,3,-173.6250
2.8100,175.3125,-9.2500,-1922.9896,-1435.9754,336.6127,2423.4731,-0.4500,-0.2700,0.4100,0.6660,1.1300,0.8900,-9.1900,26,-2.0000,-19.5000,22.8750,3,0,1,3,-173.0625
2.8340,175.3750,-8.8125,-1393.0036,-1049.2290,161.1444,1751.3732,0.1200,-0.8000,-0.2200,0.8383,1.6000,0.5000,-9.8300,26,-2.0000,-19.5000,22.8750,3,0,1,3,-172.5000
2.8380,SHOT
2.8590,175.5000,-8.3750,-458.3663,-716.1973,46.5528,851.5899,0.0900,-0.1700,-0.0500,0.1987,1.5200,1.1600,-9.6600,26,-2.0000,-19.5000,22.8750,3,0,1,3,-172.0000
2.8790,175.3750,-8.1875,-182.6303,-694.7114,-42.9718,719.6001,0.2100,0.2100,-0.1600,0.3373,1.6000,1.5600,-9.7700,26,-1.1875,-20.5625,21.3750,3,0,1,3,-171.9375
2.9040,175.4375,-7.8750,-250.6690,-880.9226,-39.3908,916.7395,-0.0700,-0.1300,-0.2100,0.2567,1.2500,1.2400,-9.8300,26,-1.1875,-20.5625,21.3750,3,0,1,3,-171.8750
