# Sesion:108 Fecha:2026-03-08 21:04:07 Shots:0 Duracion:10,88s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.3740,119.6250,-6.5625,-2678.5776,905.9895,1543.4050,3221.4428,-0.9000,-1.7200,-0.9700,2.1701,0.2500,-1.2200,-10.7000,26,0.1875,-23.8750,16.5625,0,0,0,1,-177.4375
0.3980,120.3125,-7.1250,-2334.8029,1092.2008,1038.4859,2778.9675,-0.7000,-1.7700,-0.6400,2.0081,0.5100,-1.1400,-10.3500,26,-1.0000,-25.1875,16.5625,0,0,0,1,-176.2500
0.4260,120.5625,-7.5625,-2216.6306,1120.8487,569.3768,2548.3217,-0.9000,-1.4700,-0.2800,1.7462,0.4200,-0.6500,-9.9600,26,-1.0000,-25.1875,16.5625,0,0,0,1,-175.5000
0.4510,120.8750,-8.1250,-1922.9896,1106.5247,368.8416,2249.0732,-0.9500,-1.1900,-0.2900,1.5501,0.4400,-0.2600,-9.9500,26,-0.8750,-25.6875,15.5625,0,0,0,1,-174.5000
0.4760,121.0000,-8.5000,-1593.5389,1056.3909,333.0317,1940.6798,-0.6600,-0.6800,-0.7000,1.1781,0.8100,0.3800,-10.3300,26,-0.8750,-25.6875,15.5625,0,0,0,1,-173.9375
0.5000,121.1875,-9.0625,-1704.5494,1131.5916,311.5458,2069.5529,-0.6100,-1.0800,-0.7000,1.4243,0.9300,0.0700,-10.3100,26,-0.5625,-27.5625,16.8750,0,0,0,1,-173.0625
0.5250,121.3125,-9.4375,-1521.9191,1160.2395,196.9542,1923.8463,-0.5700,-0.9700,-0.7100,1.3304,1.0700,0.3100,-10.2900,26,-0.5625,-27.5625,16.8750,0,0,0,1,-172.5625
0.5490,121.3125,-10.0625,-1482.5283,1217.5352,-17.9049,1918.4897,-0.5700,-0.5100,-0.8000,1.1068,1.1400,0.8500,-10.3500,26,-1.6875,-28.3750,15.6875,0,0,0,1,-171.8125
0.5740,121.3125,-10.5000,-1589.9578,1285.5740,-107.4296,2047.4881,-0.7400,-0.0500,-0.8400,1.1206,1.0800,1.4500,-10.3600,26,-1.6875,-28.3750,15.6875,0,0,0,1,-171.2500
0.5990,121.3125,-11.1250,-1776.1691,1382.2607,-64.4578,2251.5720,-0.7800,0.3400,-0.8800,1.2241,1.1200,1.9400,-10.3700,26,-0.1875,-27.5000,16.0000,0,0,0,1,-170.3750
0.6270,121.3750,-11.6250,-2187.9826,1453.8803,121.7535,2629.8022,-0.6600,-0.3900,-0.9100,1.1899,1.3500,1.3800,-10.3400,26,-0.1875,-27.5000,16.0000,0,0,0,1,-169.6875
0.6520,121.5000,-12.4375,-1794.0740,1589.9578,175.4683,2403.6340,-0.7100,-1.1900,-0.7600,1.5804,1.3900,0.6900,-10.1500,26,-1.5000,-28.0625,16.0625,0,0,0,1,-168.5625
0.6760,121.5000,-13.0000,-741.2642,1686.6445,71.6197,1843.7385,-0.6600,-0.4200,-0.1900,0.8050,1.5800,1.5200,-9.5300,26,-1.5000,-28.0625,16.0625,0,0,0,1,-168.2500
0.7010,121.4375,-13.8125,-236.3451,1636.5107,32.2289,1653.8032,-0.6500,0.2400,0.2600,0.7401,1.6900,2.2100,-9.0500,26,-2.1875,-28.6875,16.5625,0,0,0,2,-168.0625
0.7250,121.4375,-14.3125,-737.6832,1482.5283,121.7535,1660.3887,-0.5500,0.0700,0.3500,0.6557,1.9100,2.1000,-8.9200,26,-2.1875,-28.6875,16.5625,0,0,0,2,-167.8125
0.7500,121.5625,-15.0000,-1102.9437,1314.2219,214.8592,1729.1120,-0.4000,-0.2500,0.2000,0.5123,2.1400,1.8200,-9.0300,26,-2.3750,-29.2500,14.7500,0,0,0,2,-167.2500
0.7750,121.6250,-15.4375,-547.8909,1299.8980,247.0881,1432.1214,-0.4600,-0.2300,0.5800,0.7752,2.1900,1.8800,-8.6000,26,-2.3750,-29.2500,14.7500,0,0,0,2,-167.0000
0.7990,121.6875,-15.8750,605.1867,1192.4683,350.9367,1382.5296,-0.4300,-0.0500,1.0300,1.1173,2.2800,2.0300,-8.1500,26,-3.0000,-29.6875,14.3750,0,0,0,2,-167.0625
0.8240,121.7500,-16.5000,830.7888,974.0283,436.8803,1352.7030,-0.3100,0.0200,1.0100,1.0567,2.4900,2.0400,-8.2500,26,-3.0000,-29.6875,14.3750,0,0,0,2,-167.4375
0.8480,121.8125,-16.8125,461.9472,748.4262,458.3663,991.7846,-0.2300,-0.3300,0.8600,0.9494,2.6200,1.6300,-8.3000,26,-2.5000,-29.6875,15.2500,0,0,0,2,-167.6875
0.8730,122.0000,-17.1875,436.8803,673.2254,444.0423,917.2080,-0.2300,-0.4500,1.0900,1.2015,2.6700,1.4800,-8.0600,26,-2.5000,-29.6875,15.2500,0,0,0,2,-168.0000
0.8930,176.6250,-17.4375,565.7958,544.3099,408.2324,884.9022,-0.2500,-0.3400,1.1900,1.2626,2.6800,1.5600,-7.9600,26,-3.8750,-29.5625,15.3750,0,0,0,2,-168.1875
0.9180,176.6875,-17.5625,186.2113,386.7465,393.9085,582.5903,-0.1900,-0.0700,1.3500,1.3651,2.7800,1.7900,-7.8000,26,-3.8750,-29.5625,15.3750,0,0,0,2,-168.3750
0.9380,176.8750,-17.8125,-325.8698,250.6690,418.9754,586.9978,-0.1200,-0.3300,1.2800,1.3273,2.8700,1.5400,-7.8600,26,-4.2500,-29.1875,16.2500,0,0,0,2,-168.3750
0.9630,177.0625,-17.9375,-558.6339,153.9824,372.4226,688.8258,-0.0600,-0.8000,1.1700,1.4186,2.9100,1.1300,-7.9700,26,-4.2500,-29.1875,16.2500,0,0,0,2,-168.2500
0.9880,177.1875,-18.0000,-222.0211,103.8486,286.4789,377.0253,-0.2900,-0.2400,1.5000,1.5465,2.7300,1.6600,-7.6200,26,-4.1875,-29.1875,15.5625,0,0,0,2,-168.1875
1.0120,177.3125,-18.0625,128.9155,-14.3239,426.1374,445.4407,-0.3100,0.2200,1.5900,1.6348,2.7200,2.1100,-7.5300,26,-4.1875,-29.1875,15.5625,0,0,0,2,-168.3125
1.0330,177.5625,-18.0000,-315.1268,-204.1162,576.5388,688.0155,-0.3100,0.2500,1.6800,1.7266,2.7100,2.1400,-7.4400,26,-5.2500,-29.1875,14.8750,0,0,0,2,-168.3125
1.0580,177.8750,-17.9375,-701.8733,-436.8803,648.1585,1050.5236,-0.1800,-1.0400,1.2400,1.6284,2.8300,0.8800,-7.8800,26,-5.2500,-29.1875,14.8750,0,0,0,2,-168.1250
1.0820,178.1875,-17.8125,89.5247,-512.0811,576.5388,776.2980,-0.1300,-1.1200,1.1900,1.6393,2.8600,0.7900,-7.9400,26,-5.2500,-29.1875,14.8750,0,0,0,2,-168.0625
1.1060,178.5000,-17.6250,920.3135,-612.3486,551.4719,1235.3416,-0.3700,-0.4000,1.2300,1.3453,2.6000,1.4200,-8.0500,26,-5.6875,-29.1875,14.5000,0,0,0,2,-168.4375
1.1270,178.7500,-17.3125,830.7888,-802.1409,569.3768,1287.5675,-0.2600,-0.6200,0.9500,1.1638,2.6600,1.1500,-8.2300,26,-5.6875,-29.1875,14.5000,0,0,0,2,-169.0000
1.1520,178.9375,-17.0625,594.4437,-880.9226,451.2043,1154.5445,-0.1600,-1.1200,0.7000,1.3304,2.7100,0.6100,-8.5000,26,-6.0625,-29.1875,16.2500,0,0,0,2,-169.2500
1.1760,179.0625,-16.7500,673.2254,-923.8945,290.0599,1179.3846,-0.2000,-0.9800,0.5700,1.1512,2.6000,0.6800,-8.6700,26,-6.0625,-29.1875,16.2500,0,0,0,2,-169.5625
1.2010,179.1250,-16.3125,583.7008,-1013.4191,14.3239,1169.5854,-0.2000,-0.7300,0.5200,0.9183,2.5500,0.9000,-8.7300,26,-5.6875,-28.7500,15.0625,0,0,0,2,-169.9375
1.2250,179.1250,-15.9375,451.2043,-1110.1057,-93.1056,1201.9104,-0.2900,-0.5100,0.1700,0.6108,2.3600,1.0800,-9.1200,26,-5.6875,-28.7500,15.0625,0,0,0,2,-170.1250
1.2500,179.0625,-15.3125,315.1268,-1231.8592,-211.2782,1288.9610,-0.3500,-0.4500,-0.0100,0.5702,2.2300,1.1300,-9.3300,26,-5.0000,-28.0625,17.0000,0,0,0,2,-170.3125
1.2740,179.0000,-14.8750,293.6409,-1267.6691,-254.2500,1325.8405,-0.3000,-0.3900,-0.4600,0.6736,2.2200,1.1800,-9.8100,26,-5.0000,-28.0625,17.0000,0,0,0,2,-170.3750
1.2950,178.8750,-14.4375,497.7571,-1188.8874,-261.4120,1315.1242,-0.2100,-0.2300,-0.5700,0.6495,2.1300,1.6900,-9.9500,26,-4.1875,-28.3750,17.0000,1,0,0,2,-170.5000
1.3230,178.7500,-13.8750,640.9965,-1085.0388,-136.0775,1267.5578,-0.2900,0.6500,-0.5100,0.8756,2.0600,2.1500,-9.9100,26,-4.1875,-28.3750,17.0000,1,0,0,2,-170.8750
1.3450,178.7500,-13.5000,60.8768,-1081.4578,39.3908,1083.8859,-0.2800,0.4400,-0.7800,0.9383,2.0100,1.9300,-10.1900,26,-4.1875,-29.5625,17.5000,2,0,0,2,-170.9375
1.3690,178.8125,-13.1875,-243.5071,-991.9332,161.1444,1034.0186,-0.3000,-0.4200,-0.9500,1.0812,1.9100,1.0800,-10.3900,26,-4.1875,-29.5625,17.5000,2,0,0,2,-170.8750
1.3890,178.7500,-12.7500,136.0775,-880.9226,111.0106,898.2567,-0.3100,-0.3800,-0.8000,0.9383,1.8500,1.1200,-10.2400,26,-2.6875,-27.3750,17.0000,3,0,0,2,-170.8750
1.4180,178.8125,-12.4375,218.4402,-827.2078,50.1338,857.0311,-0.3400,-0.3900,-0.7200,0.8866,1.8400,1.1000,-10.2000,26,-2.6875,-27.3750,17.0000,3,0,0,2,-171.0000
1.4380,178.8125,-12.1250,96.6866,-784.2360,-32.2289,790.8306,-0.2800,-0.2600,-0.7600,0.8506,1.7400,1.1900,-10.2400,26,-3.5000,-28.0625,17.0625,3,0,0,2,-171.1250
1.4630,178.8125,-11.6250,-10.7430,-748.4262,-107.4296,756.1734,-0.2600,-0.4100,-0.7700,0.9103,1.7000,1.0300,-10.2700,26,-3.5000,-28.0625,17.0625,3,0,0,2,-171.2500
1.4830,178.8125,-11.3125,214.8592,-698.2923,-168.3063,749.7357,-0.3000,-0.2400,-0.5400,0.6627,1.6200,1.1800,-10.0500,26,-2.6875,-28.0625,16.6875,3,0,0,2,-171.4375
1.5080,178.6875,-11.0000,254.2500,-730.5212,-179.0493,793.9540,-0.2600,0.0400,-0.4800,0.5474,1.5800,1.4500,-10.0000,26,-2.6875,-28.0625,16.6875,3,0,0,2,-171.5625
1.5320,178.6250,-10.6250,171.8873,-741.2642,-179.0493,781.7138,-0.2600,0.0400,-0.5700,0.6278,1.5400,1.4300,-10.1100,26,-2.6875,-28.0625,16.6875,3,0,0,2,-171.6250
1.5530,178.5000,-10.3750,214.8592,-712.6163,-136.0775,756.6396,-0.1900,0.2600,-0.7000,0.7705,1.5700,1.6500,-10.2400,26,-2.2500,-28.3750,17.0625,3,0,0,2,-171.6875
1.5780,178.4375,-10.1250,-236.3451,-619.5106,-93.1056,669.5678,-0.1600,0.1400,-0.6700,0.7029,1.5400,1.5300,-10.2200,26,-2.2500,-28.3750,17.0625,3,0,0,2,-171.6875
1.6020,178.3750,-9.7500,-343.7747,-587.2817,-107.4296,688.9282,-0.3300,-0.0200,-0.5800,0.6676,1.3300,1.3800,-10.1400,26,-2.1875,-27.0000,18.2500,3,0,0,2,-171.5625
1.6260,178.3750,-9.5000,-60.8768,-562.2149,-75.2007,570.4793,-0.2100,0.0100,-0.6900,0.7213,1.4000,1.4300,-10.2500,26,-2.1875,-27.0000,18.2500,3,0,0,2,-171.5000
1.6470,178.1250,-9.3125,93.1056,-490.5951,-17.9049,499.6727,-0.2900,0.3900,-0.5900,0.7644,1.3500,1.7800,-10.1700,26,-1.1875,-28.7500,18.2500,3,0,0,2,-171.5625
1.6720,178.1875,-9.0625,-290.0599,-454.7853,89.5247,546.7897,-0.2700,-0.2000,-0.5500,0.6445,1.2700,1.2200,-10.1300,26,-1.1875,-28.7500,18.2500,3,0,0,2,-171.4375
1.6920,178.1875,-8.9375,-171.8873,-426.1374,60.8768,463.5130,-0.2700,-0.3800,-0.6600,0.8080,1.2400,1.0500,-10.2400,26,-2.2500,-27.6875,17.6875,3,0,0,2,-171.3750
1.7200,178.1875,-8.8125,68.0387,-329.4508,-14.3239,336.7080,-0.2700,-0.0400,-0.2400,0.3635,1.2200,1.4000,-9.8200,26,-2.2500,-27.6875,17.6875,3,0,0,2,-171.3750
1.7410,178.1250,-8.6250,-75.2007,-325.8698,-75.2007,342.7848,-0.2700,0.1200,-0.0500,0.2997,1.2000,1.5700,-9.6300,26,-1.1875,-28.0625,16.6875,3,0,0,2,-171.3750
1.7660,178.1250,-8.5000,-225.6021,-408.2324,-28.6479,467.3016,-0.3200,0.0600,-0.2600,0.4167,1.1300,1.5200,-9.8400,26,-1.1875,-28.0625,16.6875,3,0,0,2,-171.3125
1.7860,178.1250,-8.3750,-282.8979,-418.9754,-25.0669,506.1620,-0.3200,-0.1100,-0.3500,0.4868,1.0900,1.3300,-9.9400,26,-1.1875,-28.3750,18.3750,3,0,0,2,-171.2500
1.8110,178.0625,-8.0625,-14.3239,-393.9085,-21.4859,394.7540,-0.2600,0.0100,-0.3500,0.4361,1.1200,1.4800,-9.9500,26,-1.1875,-28.3750,18.3750,3,0,0,2,-171.1875
1.8320,178.0625,-7.9375,-96.6866,-390.3275,-10.7430,402.2677,-0.2700,-0.0700,-0.3400,0.4398,1.0700,1.4000,-9.9400,26,-1.1875,-28.3750,18.3750,3,0,0,2,-171.1875
1.8560,177.8125,-7.7500,-229.1831,-390.3275,-25.0669,453.3308,-0.2400,-0.2800,-0.4100,0.5515,1.0700,1.2000,-9.9900,26,-0.5000,-28.0625,17.6875,3,0,0,2,-171.1875
1.8800,177.8125,-7.5625,-196.9542,-379.5845,-114.5916,442.7264,-0.2400,-0.3100,-0.3200,0.5061,1.0300,1.1700,-9.9300,26,-0.5000,-28.0625,17.6875,3,0,0,2,-171.1250
1.9010,177.6875,-7.3125,-179.0493,-386.7465,-182.6303,463.6651,-0.2100,-0.1000,-0.2600,0.3489,1.0300,1.3900,-9.8700,26,-0.7500,-27.6875,17.6875,3,0,0,2,-171.1250
1.9260,177.6250,-7.1250,-286.4789,-433.2994,-175.4683,548.2770,-0.2400,0.0800,-0.3700,0.4482,0.9800,1.5800,-9.9800,26,-0.7500,-27.6875,17.6875,3,0,0,2,-171.0625
1.9500,177.4375,-7.0000,-297.2219,-444.0423,-103.8486,544.3335,-0.2200,-0.0700,-0.6700,0.7087,0.9600,1.4600,-10.2900,26,-0.0625,-28.3750,17.6875,3,0,0,2,-170.9375
1.9750,177.4375,-6.8125,-28.6479,-297.2219,21.4859,299.3713,-0.2000,0.0800,-0.6700,0.7038,0.9500,1.6200,-10.2900,26,-0.0625,-28.3750,17.6875,3,0,0,2,-170.8750
1.9960,177.2500,-6.7500,-64.4578,-196.9542,107.4296,233.4243,-0.1800,0.0700,-0.4100,0.4532,0.9700,1.6000,-10.0300,26,0.1875,-28.7500,17.2500,3,0,0,2,-170.8750
2.0200,177.3125,-6.6250,-225.6021,-250.6690,168.3063,376.9063,-0.1800,-0.3400,-0.2700,0.4700,0.9500,1.2000,-9.8800,26,0.1875,-28.7500,17.2500,3,0,0,2,-170.8125
2.0440,177.3125,-6.5000,-157.5634,-272.1550,121.7535,337.2217,-0.1500,-0.4500,-0.5300,0.7113,0.9600,1.1100,-10.1500,26,-0.0625,-28.7500,17.7500,3,0,0,2,-170.7500
2.0690,177.3750,-6.4375,-50.1338,-250.6690,28.6479,257.2335,-0.1400,-0.4300,-0.6000,0.7513,0.9300,1.1700,-10.2300,26,-0.0625,-28.7500,17.7500,3,0,0,2,-170.7500
2.0900,177.3750,-6.3750,85.9437,-171.8873,-42.9718,196.9217,-0.1600,-0.2400,-0.6400,0.7020,0.9200,1.3100,-10.2600,26,1.0000,-28.7500,17.2500,3,0,0,2,-170.7500
2.1140,177.0000,-6.2500,-7.1620,-128.9155,-64.4578,144.3097,-0.1200,-0.1600,-0.6400,0.6705,0.9500,1.3800,-10.2700,26,1.0000,-28.7500,17.2500,3,0,0,2,-170.8125
2.1350,177.0000,-6.1875,-103.8486,-60.8768,-57.2958,133.3166,-0.1500,-0.1100,-0.5600,0.5901,0.9000,1.4300,-10.1800,26,1.0000,-28.7500,17.2500,3,0,0,2,-170.8125
2.1590,176.9375,-6.1875,-196.9542,-46.5528,-32.2289,204.9313,-0.1700,-0.2700,-0.3800,0.4962,0.8800,1.2900,-10.0000,26,-0.5000,-27.3750,18.0625,3,0,0,2,-170.7500
2.1790,177.0000,-6.0625,-60.8768,-68.0387,7.1620,91.5781,-0.1600,-0.3300,-0.3900,0.5354,0.8700,1.2200,-10.0200,26,-0.5000,-27.3750,18.0625,3,0,0,2,-170.7500
2.2040,177.0000,-6.0625,96.6866,-50.1338,28.6479,112.6162,-0.1900,-0.2200,-0.3400,0.4473,0.8400,1.3200,-9.9700,26,-1.1875,-28.3750,17.7500,3,0,0,2,-170.8125
2.2290,177.0000,-6.0000,-85.9437,-53.7148,25.0669,104.4028,-0.1700,-0.3400,-0.2700,0.4663,0.8500,1.1900,-9.9000,26,-1.1875,-28.3750,17.7500,3,0,0,2,-170.8750
2.2530,176.9375,-5.8750,-75.2007,-82.3627,-46.5528,120.8550,-0.1600,-0.4900,-0.3700,0.6345,0.8400,1.0300,-10.0100,26,-0.0625,-27.6875,16.8750,3,0,0,2,-170.9375
2.2780,176.9375,-5.8125,114.5916,-71.6197,-107.4296,172.6318,-0.0900,-0.3100,-0.5900,0.6725,0.9000,1.1900,-10.2200,26,-0.0625,-27.6875,16.8750,3,0,0,2,-171.0625
2.2980,176.8750,-5.8125,114.5916,25.0669,-118.1725,166.5062,-0.0800,0.0400,-0.4800,0.4883,0.8900,1.5200,-10.0700,26,-0.0625,-28.7500,17.2500,3,0,0,2,-171.1250
2.3230,176.8125,-5.8750,-125.3345,75.2007,-96.6866,175.2489,-0.0800,-0.2100,-0.2600,0.3437,0.9200,1.2800,-9.9000,26,-0.0625,-28.7500,17.2500,3,0,0,2,-171.0625
2.3440,176.7500,-5.8750,0.0000,85.9437,-107.4296,137.5770,-0.1200,-0.1800,-0.1400,0.2577,0.8800,1.3200,-9.7800,26,-0.0625,-28.7500,17.7500,3,0,0,2,-171.0625
2.3680,176.6875,-5.8750,118.1725,71.6197,-107.4296,175.0293,-0.1100,0.1200,-0.1100,0.1965,0.9000,1.6200,-9.7400,26,-0.0625,-28.7500,17.7500,3,0,0,2,-171.0625
2.3920,176.6250,-5.8750,0.0000,28.6479,-89.5247,93.9966,-0.0900,0.0300,-0.1400,0.1691,0.9100,1.5400,-9.7800,26,0.1875,-29.5625,16.5625,3,0,0,2,-171.1250
2.4170,176.5625,-5.8750,-25.0669,32.2289,-78.7817,88.7333,-0.0800,0.1100,-0.1900,0.2337,0.9200,1.6100,-9.8300,26,0.1875,-29.5625,16.5625,3,0,0,2,-171.1250
2.4380,176.5625,-5.8750,-21.4859,14.3239,-50.1338,56.3934,-0.0700,0.1500,-0.1800,0.2445,0.9200,1.6400,-9.8300,26,-0.0625,-28.3750,18.0625,3,0,0,2,-171.1250
2.4620,176.5000,-5.8750,-64.4578,39.3908,-17.9049,77.6339,-0.0700,0.0800,-0.1900,0.2177,0.9300,1.5800,-9.8300,26,-0.0625,-28.3750,18.0625,3,0,0,2,-171.0625
2.4830,176.5000,-5.8750,-93.1056,42.9718,-10.7430,103.1051,-0.0600,0.0000,-0.1200,0.1342,0.9400,1.5100,-9.7500,26,-0.0625,-28.3750,18.0625,3,0,0,2,-171.0625
2.5070,176.4375,-5.8750,14.3239,35.8099,-7.1620,39.2277,-0.1000,0.0400,-0.0100,0.1082,0.9000,1.5500,-9.6500,26,0.5625,-28.0625,17.2500,3,0,0,2,-171.0000
2.5320,176.4375,-5.8750,50.1338,-21.4859,28.6479,61.6096,-0.0700,0.1000,0.0000,0.1221,0.9300,1.6100,-9.6200,26,0.5625,-28.0625,17.2500,3,0,0,2,-171.0625
2.5560,176.3750,-5.8750,-28.6479,-57.2958,21.4859,67.5659,-0.0500,-0.0700,-0.0500,0.0995,0.9500,1.4300,-9.6900,26,0.1875,-27.6875,17.2500,3,0,0,2,-171.0625
2.5770,176.3750,-5.8750,53.7148,-78.7817,0.0000,95.3511,-0.0500,0.0000,-0.2900,0.2943,0.9400,1.6100,-10.0200,26,0.1875,-27.6875,17.2500,3,0,0,2,-171.0625
2.6020,176.3750,-5.8125,111.0106,-25.0669,46.5528,122.9588,-0.0300,0.3100,-0.3100,0.4394,0.9700,1.8100,-9.9500,26,-0.0625,-29.5625,16.8750,3,0,0,2,-171.1250
2.6260,176.3750,-5.8125,-189.7923,-3.5810,100.2676,214.6800,-0.1000,0.1000,0.0000,0.1414,0.9000,1.6000,-9.6400,26,-0.0625,-29.5625,16.8750,3,0,0,2,-171.1250
2.6470,176.3750,-5.8125,-243.5071,-35.8099,121.7535,274.5942,-0.1000,-0.2500,0.0400,0.2722,0.9300,1.1800,-9.6400,26,0.1875,-28.3750,18.5000,3,0,0,2,-171.0000
2.6750,176.4375,-5.8125,85.9437,-114.5916,71.6197,160.1466,-0.0600,-0.2100,-0.1100,0.2445,0.9200,1.3000,-9.7500,26,0.1875,-28.3750,18.5000,3,0,0,2,-171.0000
2.6960,176.4375,-5.7500,-3.5810,-132.4965,10.7430,132.9795,-0.0500,-0.1100,-0.2400,0.2687,0.9200,1.4000,-9.8800,26,0.5625,-28.7500,17.2500,3,0,0,2,-171.0625
2.7200,176.4375,-5.6875,-71.6197,-143.2395,-10.7430,160.5065,-0.0400,-0.1200,-0.4100,0.4291,0.9200,1.4200,-10.0200,26,0.5625,-28.7500,17.2500,3,0,0,2,-171.0000
2.7410,176.5000,-5.6250,-103.8486,-100.2676,-32.2289,147.9082,-0.0200,0.0200,-0.4200,0.4210,0.9400,1.5400,-10.0600,26,0.5625,-28.3750,17.7500,3,0,0,2,-171.0000
2.7650,176.5000,-5.6250,-139.6585,-68.0387,10.7430,155.7214,-0.0700,0.0900,-0.4000,0.4159,0.8900,1.6200,-10.0400,26,0.5625,-28.3750,17.7500,3,0,0,2,-170.9375
2.7860,176.5000,-5.6250,-150.4014,-28.6479,78.7817,172.1855,-0.0500,0.1300,-0.4000,0.4236,0.9000,1.6700,-10.0400,26,-0.0625,-27.6875,18.0625,3,0,0,2,-170.8750
2.8100,176.5625,-5.6250,-232.7641,7.1620,139.6585,271.5418,-0.0400,0.0700,-0.2900,0.3010,0.9100,1.6300,-9.9200,26,-0.0625,-27.6875,18.0625,3,0,0,2,-170.8125
2.8340,176.6250,-5.6250,-297.2219,42.9718,204.1162,363.1127,-0.0800,-0.4200,-0.1300,0.4469,0.8800,1.1500,-9.7600,26,-0.0625,-27.6875,18.0625,3,0,0,2,-170.6875
2.8590,176.6875,-5.6250,-7.1620,21.4859,164.7254,166.2750,-0.0400,-0.4200,-0.0800,0.4294,0.9100,1.1400,-9.7100,26,0.1875,-28.3750,17.7500,3,0,0,2,-170.6875
2.8800,176.7500,-5.6250,-35.8099,-32.2289,78.7817,92.3450,-0.0400,-0.2700,-0.1900,0.3326,0.9200,1.2900,-9.8200,26,0.1875,-28.3750,17.7500,3,0,0,2,-170.6875
2.9050,176.7500,-5.6250,-103.8486,-39.3908,7.1620,111.2990,-0.0400,-0.3700,-0.2300,0.4375,0.9200,1.1900,-9.8600,26,0.1875,-28.3750,17.7500,3,0,0,2,-170.6875
2.9290,176.7500,-5.6250,-10.7430,-42.9718,-39.3908,59.2759,-0.0600,-0.3000,-0.2400,0.3888,0.8900,1.2500,-9.8700,26,0.1875,-28.3750,17.7500,3,0,0,2,-170.7500
2.9500,176.7500,-5.5625,-32.2289,-39.3908,-78.7817,93.7918,-0.0700,-0.1200,-0.1800,0.2274,0.8800,1.4400,-9.8100,26,-0.0625,-28.0625,17.2500,3,0,0,2,-170.7500
2.9740,176.6875,-5.5625,-103.8486,-42.9718,-75.2007,135.2267,-0.0700,-0.0500,-0.1900,0.2086,0.8800,1.5100,-9.8200,26,-0.0625,-28.0625,17.2500,3,0,0,2,-170.7500
