# Sesion:110 Fecha:2026-03-08 21:04:43 Shots:0 Duracion:1,67s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.3280,148.6875,-10.0625,1235.4403,2384.9367,-1382.2607,3020.7416,-0.9500,-0.9100,1.3900,1.9138,0.8100,0.8400,-8.0900,26,5.0000,-20.8750,22.7500,3,0,0,3,-169.3750
0.3530,147.7500,-11.0625,1314.2219,2216.6306,-1554.1480,3009.3200,-0.8800,-0.1100,1.1400,1.4443,0.9900,1.5700,-8.3300,26,4.5625,-20.0625,23.6875,3,0,0,3,-169.8125
0.3770,147.1250,-11.6875,752.0072,2051.9050,-1568.4719,2689.9689,-0.8000,-0.6700,0.4800,1.1486,1.2300,0.9700,-8.9600,26,4.5625,-20.0625,23.6875,3,0,0,3,-170.0000
0.4020,146.5625,-12.5000,1264.0881,1944.4755,-1632.9296,2836.4348,-0.6900,-0.1000,0.1600,0.7153,1.4300,1.5000,-9.2700,26,3.0625,-21.0000,23.2500,3,0,0,3,-170.3125
0.4290,145.8750,-13.0625,1378.6796,1965.9614,-1568.4719,2868.0771,0.0000,0.8400,-0.1100,0.8472,2.2600,2.3700,-9.5200,26,3.0625,-21.0000,23.2500,3,0,0,3,-170.6250
0.4510,145.3125,-13.9375,372.4226,2055.4860,-1393.0036,2510.8127,0.1900,0.6100,0.2000,0.6695,2.5600,2.1200,-9.1800,26,3.5000,-20.8750,23.3750,3,0,0,3,-170.8125
0.4790,144.8125,-14.5625,103.8486,1976.7044,-1339.2888,2389.9455,0.2200,-0.2400,0.4200,0.5314,2.7800,0.9400,-8.8000,26,3.5000,-20.8750,23.3750,3,0,0,3,-170.6875
0.5000,144.5625,-15.1250,880.9226,1761.8452,-1364.3557,2396.1613,0.4100,0.6700,0.9000,1.1946,3.0100,2.1800,-8.4300,26,2.5625,-20.5000,24.5625,2,0,0,3,-170.6875
0.5240,143.8125,-15.8125,465.5282,1564.8909,-1196.0494,2023.8909,0.0400,3.4600,0.6500,3.5208,2.7300,4.9600,-8.6500,26,2.5625,-20.5000,24.5625,2,0,0,3,-170.8125
0.5480,143.8750,-16.2500,-837.9508,1482.5283,-863.0177,1909.1492,0.3500,2.7300,0.6900,2.8375,3.1100,4.1000,-8.2600,26,1.8750,-20.8750,25.0000,2,0,0,3,-170.5000
0.5730,143.6875,-17.0625,-1017.0001,1657.9965,-218.4402,1957.2833,0.8000,3.2600,1.2700,3.5889,3.6800,4.9100,-7.9500,26,1.8750,-20.8750,25.0000,2,0,0,3,-169.8125
0.5940,144.0625,-17.6250,-966.8663,1589.9578,691.1304,1985.0585,0.4200,5.1500,2.3100,5.6599,3.4000,6.8500,-6.8700,26,2.6875,-20.8750,25.3750,2,0,0,3,-169.5625
0.6190,144.6875,-18.1250,-3215.7255,1135.1726,1897.9227,3902.7707,-0.4900,0.9100,2.7900,2.9753,2.6000,2.8000,-6.3100,26,2.6875,-20.8750,25.3750,2,0,0,3,-168.8125
0.6430,146.6875,-18.7500,-3287.3454,361.6796,2929.2468,4417.9111,-1.0400,-0.4000,2.8100,3.0229,2.1100,1.6200,-6.2400,26,2.0000,-21.5625,23.8750,2,0,0,3,-167.3750
0.6670,147.8750,-18.9375,-1930.1516,-275.7359,3222.8876,3766.7651,-0.9500,-0.5800,1.7200,2.0487,2.2200,1.5000,-7.3000,26,2.0000,-21.5625,23.8750,2,0,0,3,-166.9375
0.6880,149.1875,-18.9375,-762.7501,-855.8557,3724.2258,3896.6826,-0.2900,1.0400,0.8800,1.3929,2.7700,3.8300,-8.0500,26,0.7500,-22.0000,23.8750,2,0,0,3,-167.0625
0.7130,151.8750,-18.7500,-734.1022,-1854.9509,5124.3911,5499.0117,-1.3900,1.5400,1.1600,2.3768,1.7500,3.5300,-7.9000,26,0.7500,-22.0000,23.8750,2,0,0,3,-167.6250
0.7370,153.9375,-18.3125,-1604.2818,-2771.6833,5693.7680,6532.6064,-1.5500,0.0700,1.1400,1.9254,1.5200,2.0300,-7.9500,26,-0.6875,-21.5625,22.6875,2,0,0,3,-167.8125
0.7620,156.3125,-17.6250,-2535.3383,-3903.2751,5546.9477,7241.0034,-2.4000,-1.2100,0.9400,2.8474,0.4800,0.7700,-8.2000,26,-0.6875,-21.5625,22.6875,2,0,0,3,-167.8125
0.7820,159.4375,-16.1250,-2671.4157,-4469.0708,5063.5146,7262.7978,-2.2000,-2.5000,1.1400,3.5199,0.5100,-0.4500,-8.0500,26,-0.6875,-21.5625,22.6875,2,0,0,3,-167.3750
0.8070,161.6250,-14.8750,-1145.9156,-4812.8457,4461.9086,6662.2246,-1.8400,-1.3400,1.1700,2.5593,0.6100,0.6400,-8.1000,26,-1.7500,-23.7500,23.0625,2,0,0,3,-167.3750
0.8320,163.8125,-12.7500,229.1831,-5253.3066,3570.2434,6355.8154,-2.0500,-1.5700,1.4600,2.9663,0.1200,0.4300,-7.8800,26,-1.7500,-23.7500,23.0625,2,0,0,3,-167.8125
0.8560,165.3125,-11.2500,1507.5952,-5328.5073,3380.4509,6487.9335,-1.7100,-0.2500,1.2400,2.1270,0.1900,1.6400,-8.1800,26,-1.0625,-24.8750,21.5000,2,0,0,3,-168.6250
0.8800,166.5625,-9.6875,1342.8698,-5149.4580,3333.8981,6279.7368,-1.2900,-0.1100,1.0600,1.6733,0.2300,1.6000,-8.4600,26,-1.0625,-24.8750,21.5000,2,0,0,3,-169.3750
0.9050,168.4375,-7.4375,1310.6409,-5006.2187,3351.8032,6165.5976,-1.1500,-0.0700,0.5700,1.2854,0.1200,1.5500,-9.0100,26,-0.1875,-24.7500,21.8750,2,0,0,3,-170.3750
0.9290,169.6875,-6.0000,1042.0670,-4852.2363,3409.0988,6020.9682,-0.6500,0.7400,-0.5400,1.1233,0.2500,2.2500,-10.1800,26,-0.1875,-24.7500,21.8750,2,0,0,3,-170.8750
0.9540,171.0000,-4.6250,-888.0846,-4486.9755,3462.8137,5736.9614,0.0700,0.7500,-0.9900,1.2440,0.7600,2.2600,-10.6500,26,0.5000,-24.7500,22.0000,2,0,0,3,-171.1250
0.9790,172.9375,-2.7500,-2345.5458,-4200.4970,3323.1552,5847.1464,0.4600,-1.3400,-1.3700,1.9708,0.8000,-0.2700,-11.2900,26,0.5000,-24.7500,22.0000,2,0,0,3,-170.4375
1.0000,174.1875,-1.6250,-1396.5845,-3706.3208,2939.9897,4932.6264,0.2300,-1.4800,-2.5200,2.9315,0.4400,0.2400,-12.1700,26,0.1875,-24.6875,22.0625,2,0,0,3,-169.8750
1.0240,175.6250,-0.3125,648.1585,-2728.7114,2316.8981,3637.8554,0.2700,-0.1100,-2.8300,2.8450,0.3300,1.5800,-12.4900,26,0.1875,-24.6875,22.0625,2,0,0,3,-170.0000
1.0480,176.4375,0.2500,322.2888,-2148.5917,2202.3066,3093.6176,0.3900,0.6000,-2.7500,2.8416,0.3400,2.2800,-12.4100,26,1.5000,-24.6875,21.6875,2,0,0,3,-170.1250
1.0730,177.2500,0.6875,-580.1198,-1432.3945,2277.5073,2752.3322,0.8100,0.0000,-2.1800,2.3256,0.6500,1.7100,-11.8300,26,1.5000,-24.6875,21.6875,2,0,0,3,-170.0625
1.0930,178.4375,1.1250,-598.0247,-981.1903,2306.1552,2576.5712,0.7100,-0.3900,-1.9500,2.1116,0.5100,1.3400,-11.6000,26,1.0625,-25.0000,21.0000,2,0,0,3,-169.7500
1.1220,179.2500,1.1875,-232.7641,-598.0247,2238.1164,2328.2993,0.2500,-0.7300,-1.8000,1.9584,0.0300,1.0300,-11.4400,26,1.0625,-25.0000,21.0000,2,0,0,3,-169.6250
1.1430,180.3125,1.1875,-28.6479,-189.7923,1965.9614,1975.3090,-0.0400,-0.5500,-1.7200,1.8062,-0.2400,1.2100,-11.3600,26,0.7500,-24.8750,21.7500,2,0,0,3,-169.5625
1.1670,180.9375,1.0625,-272.1550,-14.3239,1790.4931,1811.1154,0.0700,-0.4100,-1.5400,1.5952,-0.1100,1.3600,-11.1800,26,0.7500,-24.8750,21.7500,2,0,0,3,-169.5000
1.1880,181.5000,0.9375,-587.2817,121.7535,1640.0916,1746.3173,0.2500,-0.5800,-1.5100,1.6368,0.2400,0.9400,-11.2000,26,0.3750,-24.8750,20.5625,3,0,0,3,-169.2500
1.2130,182.1875,0.6875,-726.9402,329.4508,1281.9930,1510.1278,0.4400,-1.2700,-1.4800,1.9992,0.3200,0.6000,-11.1000,26,0.3750,-24.8750,20.5625,3,0,0,3,-168.9375
1.2370,182.5000,0.4375,-605.1867,580.1198,920.3135,1244.8962,0.5800,-0.9800,-1.2700,1.7058,0.5000,0.9300,-10.8800,26,0.3750,-24.8750,20.5625,3,0,0,3,-168.6875
1.2620,182.6875,0.1250,-952.5424,870.1797,562.2149,1407.3503,0.4000,-0.7300,-1.1300,1.4035,0.4100,1.2500,-10.7400,26,0.1875,-25.6875,21.5000,3,0,0,3,-168.3750
1.2820,182.6875,-0.3750,-1493.2712,1260.5072,-25.0669,1954.3198,0.7100,-0.2100,-0.7300,1.0398,0.7900,1.8500,-10.3100,26,0.1875,-25.6875,21.5000,3,0,0,3,-167.7500
1.3070,182.5625,-0.8125,-2023.2572,1317.8029,-307.9648,2434.1357,0.7800,-0.2600,-0.4700,0.9470,0.9300,1.9100,-10.0300,26,-0.5625,-25.5625,21.0625,3,0,0,3,-167.1250
1.3310,182.3750,-1.1875,-2298.9931,1242.6021,-744.8452,2717.3928,0.6000,-0.4700,-0.3800,0.8516,0.8400,1.8900,-9.8900,26,-0.5625,-25.5625,21.0625,3,0,0,3,-166.3750
1.3550,181.8125,-1.6875,-2270.3452,1224.6972,-1013.4191,2771.5283,0.4500,-0.1300,-0.4600,0.6565,0.7400,2.3600,-9.9400,26,-0.5625,-25.8750,19.8750,3,0,0,3,-165.1875
1.3800,181.3750,-2.0000,-2392.0988,1192.4683,-1206.7923,2932.6550,0.4900,0.2900,-0.6200,0.8418,0.8600,2.9900,-10.0400,26,-0.5625,-25.8750,19.8750,3,0,0,3,-164.3750
1.4050,180.6250,-2.3750,-2685.7397,1128.0106,-1339.2888,3206.1347,0.5000,0.3600,-0.6500,0.8956,0.9100,3.2100,-10.0200,26,-1.0000,-27.0625,18.2500,3,0,0,3,-163.0625
1.4290,180.1250,-2.5625,-2818.2360,1034.9050,-1332.1268,3284.5158,0.6900,-0.4800,-0.6500,1.0625,1.1500,2.5900,-9.9500,26,-1.0000,-27.0625,18.2500,3,0,0,3,-162.0625
1.4540,179.4375,-2.8750,-1643.6727,1038.4859,-1156.6585,2262.2934,0.3300,0.2900,-0.8400,0.9479,0.8300,3.4800,-10.1000,26,-1.2500,-26.6875,17.6875,3,0,0,3,-160.9375
1.4790,179.1250,-3.1250,-1160.2395,1113.6867,-848.6937,1818.4429,0.2700,0.6700,-1.0500,1.2745,0.8100,3.9300,-10.2900,26,-1.2500,-26.6875,17.6875,3,0,0,3,-160.5000
1.5030,178.6875,-3.4375,-1156.6585,1221.1163,-422.5564,1734.2254,0.3300,1.0000,-1.1500,1.5593,0.9600,4.3600,-10.3400,26,0.1875,-27.7500,17.5000,3,0,0,3,-160.1250
1.5280,178.6250,-4.0625,-1557.7290,1342.8698,214.8592,2067.8452,0.3700,0.8800,-0.9700,1.3610,1.0700,4.3200,-10.1200,26,0.1875,-27.7500,17.5000,3,0,0,3,-159.3750
1.5480,178.6875,-4.5625,-2005.3522,1317.8029,540.7290,2459.7622,0.4600,0.4700,-0.8700,1.0906,1.2400,4.0100,-9.9800,26,-0.1875,-28.0625,16.7500,3,0,0,3,-158.7500
1.5730,178.8125,-5.0625,-2460.1374,1328.5458,598.0247,2859.1860,0.0600,-0.2000,-0.6200,0.6542,0.9700,3.5100,-9.6500,26,-0.1875,-28.0625,16.7500,3,0,0,3,-158.0000
1.5970,179.0000,-5.8125,-2832.5600,1375.0987,408.2324,3175.0507,0.0700,-0.3400,-0.5000,0.6087,1.0600,3.5100,-9.4600,26,-0.5625,-28.5000,16.2500,3,0,0,3,-156.6250
1.6220,179.0000,-6.2500,-3434.1657,1357.1938,200.5352,3698.0649,-0.1700,-0.6900,-0.1500,0.7263,0.9300,3.4400,-8.9700,26,-0.5625,-28.5000,16.2500,3,0,0,3,-155.5000
1.6430,178.9375,-6.8125,-4476.2329,1289.1550,-211.2782,4662.9624,-0.3200,-0.4500,0.0100,0.5523,0.8400,3.9000,-8.6900,26,-1.2500,-28.8750,14.7500,3,0,0,3,-153.3750
1.6670,178.8125,-7.1250,-5246.1450,1307.0599,-426.1374,5423.2866,-0.3900,-0.6300,-0.2400,0.7788,0.8300,3.9700,-8.8100,26,-1.2500,-28.8750,14.7500,3,0,0,3,-151.6250
