# Sesion:95 Fecha:2026-03-08 20:53:30 Shots:0 Duracion:0,88s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0170,219.6875,-59.6250,-1110.1057,12479.7373,8136.0009,14938.8984,2.6800,0.0900,1.5400,3.0923,9.3100,0.1700,5.4400,23,-12.7500,-15.2500,-27.3750,2,0,0,3
0.0410,218.3125,-56.5000,-2066.2290,8093.0288,4454.7470,9466.3183,0.1800,-1.5000,0.3400,1.5485,8.2300,-1.8500,5.9400,23,-12.7500,-15.2500,-27.3750,2,0,0,3
0.0580,217.2500,-53.5000,-2710.8066,9278.3349,4916.6943,10844.8076,-0.6000,-0.2300,0.1800,0.6673,7.0800,-0.9200,6.2200,23,-7.1875,-13.1875,-31.8750,1,0,0,3
0.0820,215.8750,-49.8125,-2750.1975,10474.3847,5600.6625,12191.9541,0.1000,0.9400,-0.5200,1.0789,7.3800,-0.1200,5.9500,23,-7.1875,-13.1875,-31.8750,1,0,0,3
0.1030,214.0000,-44.4375,-1342.8698,9403.6699,4848.6552,10664.9785,-0.1200,0.1800,-0.6100,0.6472,6.7400,-1.1500,6.2500,23,-7.1875,-13.1875,-31.8750,1,0,0,3
0.1230,212.9375,-41.2500,-601.6057,8565.7187,4064.4194,9500.1562,-0.5700,-0.2200,-1.0000,1.1719,5.8900,-1.7600,6.2000,23,-4.2500,-10.1875,-34.1875,1,0,0,3
0.1440,211.9375,-38.1875,-161.1444,8429.6416,3939.0849,9305.9775,-0.9600,1.1100,-0.4600,1.5380,5.1000,-0.5800,7.0500,23,-4.2500,-10.1875,-34.1875,1,0,0,3
0.1640,211.4375,-35.1875,1500.4332,8422.4794,1568.4719,8697.6757,-1.1300,1.4200,-1.9100,2.6347,4.5100,-0.3200,5.9000,23,-0.5625,-7.6875,-36.3750,0,0,0,3
0.1860,211.0625,-32.2500,2535.3383,8726.8632,1009.8381,9143.6240,-0.7200,2.5500,-1.4200,3.0062,4.5100,0.8600,6.6900,23,-0.5625,-7.6875,-36.3750,0,0,0,3
0.2060,210.6875,-29.4375,4415.3559,8354.4414,687.5494,9474.4277,0.1400,0.5500,-0.5600,0.7973,4.9600,-0.9600,7.8400,23,-0.5625,-7.6875,-36.3750,0,0,0,3
0.2270,210.0625,-26.6250,3330.3171,8060.8002,1786.9121,8902.8408,0.2300,-3.7600,4.0400,5.5238,4.6300,-5.1600,12.6900,23,4.0625,-7.2500,-38.6875,0,0,0,3
0.2510,210.6250,-24.6875,-572.9578,5733.1591,-1446.7185,5940.5712,-0.1700,0.6600,1.3200,1.4856,3.7900,-0.6700,10.1900,23,4.0625,-7.2500,-38.6875,0,0,0,3
0.2710,210.1875,-23.0625,222.0211,4612.3105,1192.4683,4769.1386,-0.0400,2.3400,-1.8200,2.9647,3.6600,0.9900,7.1400,23,8.8750,-9.8750,-38.0625,0,0,0,3
0.2920,209.9375,-21.6250,2986.5424,2245.2783,3.5810,3736.4050,0.9400,0.5000,-1.6900,1.9974,4.5100,-0.7100,7.3600,23,8.8750,-9.8750,-38.0625,0,0,0,3
0.3120,209.8750,-21.2500,3609.6340,-1113.6867,-1074.2958,3927.3232,1.5700,0.3600,-0.7900,1.7940,5.1600,-0.6300,8.2700,23,10.6875,-9.8750,-38.2500,0,0,0,3
0.3330,210.1250,-22.4375,4805.6835,-2657.0917,-1371.5177,5660.0170,-0.3000,-0.6100,0.0000,0.6798,3.4400,-1.3400,9.0300,23,10.6875,-9.8750,-38.2500,0,0,0,3
0.3530,209.8125,-22.9375,3079.6481,-1332.1268,777.0740,3444.2182,0.1400,-3.2200,-1.3200,3.4829,3.9600,-3.7900,7.6800,23,10.6875,-9.8750,-38.2500,0,0,0,3
0.3740,210.3125,-23.4375,5647.2153,-1915.8276,-2653.5107,6527.0634,3.0600,1.7900,-1.0200,3.6889,6.9700,1.5700,7.9600,23,8.5625,-12.1875,-37.1875,0,0,0,3
0.3990,210.8125,-24.5625,6048.2856,-3036.6762,-2735.8735,7299.8745,1.0700,-2.7700,-2.8400,4.1089,5.1600,-2.5900,6.0700,23,8.5625,-12.1875,-37.1875,0,0,0,3
0.4180,211.6250,-26.0625,6467.2612,-5360.7363,-3437.7468,9076.4013,0.6600,-3.2900,0.7000,3.4278,4.9700,-2.6500,9.4800,23,8.7500,-14.7500,-38.0000,0,0,0,3
