# Sesion:109 Fecha:2026-03-08 21:04:25 Shots:3 Duracion:9,87s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.2590,180.5625,3.4375,1453.8803,2965.0566,1539.8240,3643.6777,-0.5300,-0.1600,1.2600,1.3763,-1.0400,1.2700,-8.4200,26,3.0625,-26.0000,19.2500,3,0,0,2,-171.3125
0.2830,181.2500,1.8750,1042.0670,2814.6552,1543.4050,3374.9499,-0.5700,-0.8900,1.2900,1.6677,-0.8900,0.4800,-8.4000,26,3.0625,-26.0000,19.2500,3,0,0,2,-171.9375
0.3080,181.6250,0.9375,1296.3170,2617.7009,1382.2607,3231.6313,-0.4400,-1.3100,1.4800,2.0249,-0.6000,0.0000,-8.2300,26,2.0625,-25.1875,18.8750,3,0,0,2,-172.3125
0.3280,181.9375,0.0625,2073.3911,2273.9262,938.2184,3217.1330,-0.4800,-0.4500,1.2700,1.4303,-0.4200,0.6900,-8.4600,26,2.0625,-25.1875,18.8750,3,0,0,2,-172.8750
0.3530,182.3125,-1.0625,1998.1903,2073.3911,802.1409,2989.1713,-0.3300,0.0000,0.7200,0.7920,-0.1500,1.0300,-9.0200,26,0.5000,-25.1875,19.6875,3,0,0,2,-173.9375
0.3770,182.5000,-1.7500,1604.2818,2023.2572,755.5881,2690.3908,-0.4100,0.3100,0.5000,0.7171,-0.0500,1.2100,-9.2500,26,0.5000,-25.1875,19.6875,3,0,0,2,-174.5625
0.4020,182.8125,-2.8125,318.7078,2080.5529,744.8452,2232.7268,-0.3300,0.0500,0.3700,0.4983,0.1500,0.9100,-9.3800,26,-0.5625,-24.5000,22.0000,3,0,0,2,-174.9375
0.4270,183.0625,-3.5625,-304.3838,2191.5634,726.9402,2328.9572,-0.4900,-0.0800,0.5300,0.7262,0.0900,0.6200,-8.9700,26,-0.5625,-24.5000,22.0000,3,0,0,2,-174.8750
0.4510,183.3750,-4.7500,-533.5670,2259.6022,744.8452,2438.2966,-0.5500,-0.6500,0.8300,1.1891,0.2600,0.2500,-8.8900,26,-2.3750,-23.0000,21.2500,3,0,0,2,-174.6250
0.4760,183.6250,-5.5000,-307.9648,2241.6975,651.7395,2354.7429,-0.4700,-0.7300,0.9000,1.2505,0.4700,0.1900,-8.8100,26,-2.3750,-23.0000,21.2500,3,0,0,2,-174.5625
0.4960,183.7500,-6.2500,-236.3451,2209.4685,458.3663,2268.8564,-0.3200,-0.8700,0.6500,1.1322,0.8100,0.0600,-9.0400,26,-2.7500,-24.5000,21.8750,3,0,0,2,-174.4375
0.5240,183.8125,-7.3750,-121.7535,2223.7924,128.9155,2230.8510,-0.4000,-0.5600,0.9800,1.1975,0.8500,0.3800,-8.6900,26,-2.7500,-24.5000,21.8750,3,0,0,2,-174.3750
0.5450,183.8125,-8.1250,118.1725,2148.5917,-32.2289,2152.0803,-0.5200,-0.0800,1.3300,1.4303,0.8600,0.8600,-8.3200,26,-4.0625,-23.3750,21.5000,3,0,0,2,-174.3750
0.5700,183.6875,-8.8125,-103.8486,1765.4262,-53.7148,1769.2935,-0.4600,0.5900,1.6300,1.7935,1.0900,1.5400,-7.9900,26,-4.0625,-23.3750,21.5000,3,0,0,2,-174.3750
0.5900,183.6875,-9.6250,-426.1374,1446.7185,35.8099,1508.5986,-0.2100,-0.0200,1.2100,1.2283,1.4200,0.9300,-8.4000,26,-5.1875,-24.0625,21.8750,3,0,0,2,-174.2500
0.6150,183.6875,-10.0625,-68.0387,1249.7641,68.0387,1253.4627,-0.3200,0.2800,0.9700,1.0591,1.3900,1.2500,-8.6300,26,-5.1875,-24.0625,21.8750,3,0,0,2,-174.1250
0.6400,183.7500,-10.4375,286.4789,1138.7536,179.0493,1187.8083,-0.3600,0.4600,0.3000,0.6567,1.4500,1.4200,-9.2800,26,-5.5000,-24.0625,22.0000,3,0,0,2,-174.2500
0.6640,183.8750,-11.0000,504.9191,1077.8768,408.2324,1258.3383,-0.2300,0.5200,-0.0600,0.5718,1.6400,1.4400,-9.6400,26,-5.5000,-24.0625,22.0000,3,0,0,2,-174.4375
0.6840,184.0000,-11.4375,587.2817,1192.4683,565.7958,1444.6472,-0.1900,0.6500,-0.0100,0.6773,1.7500,1.5400,-9.5800,26,-5.5000,-24.0625,22.0000,3,0,0,2,-174.6875
0.7130,184.1875,-11.8750,300.8029,1253.3452,755.5881,1494.0783,-0.1200,0.0600,0.1700,0.2166,1.9200,0.9000,-9.3800,26,-5.8750,-24.7500,21.1875,3,0,0,2,-174.8750
0.7330,184.5625,-12.5000,261.4120,1210.3734,773.4931,1460.0107,-0.2300,0.0000,0.3400,0.4105,1.8900,0.8100,-9.1900,26,-5.8750,-24.7500,21.1875,3,0,0,2,-175.1250
0.7580,184.7500,-12.8750,121.7535,1102.9437,701.8733,1312.9870,-0.2300,-0.1600,0.1000,0.2975,1.9600,0.4500,-9.5900,26,-6.5625,-23.0000,21.2500,3,0,0,2,-175.1875
0.7830,185.0625,-13.4375,-168.3063,1052.8099,540.7290,1195.4595,-0.2800,-0.5000,-0.2700,0.6335,2.0000,0.2900,-9.7700,26,-6.5625,-23.0000,21.2500,3,0,0,2,-175.1875
0.8070,185.1875,-13.8750,-28.6479,1156.6585,401.0705,1224.5559,-0.3400,-0.0400,-0.1500,0.3738,2.0000,0.7400,-9.6400,26,-7.3750,-23.3750,22.0625,3,0,0,2,-175.2500
0.8320,185.3125,-14.3125,-451.2043,1321.3839,336.6127,1436.2968,-0.3100,-0.1400,0.1600,0.3759,2.1400,0.6600,-9.2900,26,-7.3750,-23.3750,22.0625,3,0,0,2,-175.1250
0.8530,185.6250,-15.0000,-812.8839,1382.2607,318.7078,1634.9311,-0.4400,-0.4600,0.2700,0.6914,2.0900,0.3800,-9.1500,26,-8.3750,-23.3750,20.0625,3,0,0,2,-174.8125
0.8810,185.7500,-15.5000,-562.2149,1414.4896,272.1550,1546.2647,-0.4200,-0.8000,0.8500,1.2405,2.2300,0.0800,-8.5300,26,-8.3750,-23.3750,20.0625,3,0,0,2,-174.6250
0.9020,185.8125,-15.9375,393.9085,1210.3734,64.4578,1274.4890,-0.3400,-0.4100,0.9500,1.0891,2.3800,0.4400,-8.4200,26,-8.3750,-23.3750,21.0000,3,0,0,2,-174.6250
0.9260,185.7500,-16.4375,594.4437,880.9226,-68.0387,1064.9024,-0.1200,0.1800,0.4300,0.4814,2.6500,1.0100,-8.9300,26,-8.3750,-23.3750,21.0000,3,0,0,2,-174.8750
0.9500,185.6875,-16.7500,189.7923,816.4649,-146.8204,850.9948,0.0300,0.3900,0.3200,0.5054,2.8800,1.2000,-9.0200,26,-9.0625,-24.0625,21.0000,3,0,0,2,-175.0000
0.9750,185.6250,-17.1250,-555.0529,709.0353,-93.1056,905.2532,-0.1800,0.5600,0.7600,0.9610,2.7000,1.3900,-8.5700,26,-9.0625,-24.0625,21.0000,3,0,0,2,-174.8750
0.9960,185.6250,-17.3125,-716.1973,526.4050,32.2289,889.4265,-0.2900,0.2500,0.5700,0.6867,2.6200,1.1200,-8.7400,26,-9.5000,-24.0625,21.6875,3,0,0,2,-174.6250
1.0210,185.6875,-17.5000,-322.2888,544.3099,111.0106,642.2357,-0.0500,-0.0700,-0.3200,0.3314,2.9000,0.8100,-9.6200,26,-9.5000,-24.0625,21.6875,3,0,0,2,-174.5000
1.0440,185.8125,-17.8750,436.8803,802.1409,143.2395,924.5605,-0.0900,0.7500,0.1100,0.7633,2.9100,1.6300,-9.1700,26,-10.1875,-23.6875,21.7500,3,0,0,2,-174.6250
1.0690,185.8750,-18.1250,-236.3451,730.5212,229.1831,801.2772,-0.0600,0.7600,0.5900,0.9640,2.9900,1.6400,-8.6800,26,-10.1875,-23.6875,21.7500,3,0,0,2,-174.6250
1.0900,186.0000,-18.3125,-1020.5811,501.3381,354.5177,1191.0534,-0.0900,0.1800,0.9000,0.9222,3.0000,1.1200,-8.3400,26,-10.0625,-23.3750,21.0625,3,0,0,2,-174.3750
1.1150,186.3750,-18.5000,-1128.0106,186.2113,422.5564,1218.8669,-0.1700,-0.4900,0.7800,0.9367,2.9300,0.5100,-8.4600,26,-10.0625,-23.3750,21.0625,3,0,0,2,-173.7500
1.1390,186.5000,-18.5000,-286.4789,57.2958,408.2324,502.0027,-0.1600,-0.9100,0.5500,1.0753,2.9500,0.1000,-8.6800,26,-9.6875,-23.6875,20.6875,3,0,0,2,-173.6250
1.1640,186.6250,-18.5625,848.6937,25.0669,376.0036,928.5947,-0.0600,0.0300,-0.0300,0.0735,3.0500,1.0000,-9.2800,26,-9.6875,-23.6875,20.6875,3,0,0,2,-173.8125
1.1840,186.8125,-18.5625,329.4508,85.9437,508.5001,611.9611,-0.1400,0.2900,-0.0200,0.3226,2.9900,1.2200,-9.2700,26,-9.6875,-23.6875,20.6875,3,0,0,2,-174.2500
1.2090,187.1875,-18.6250,-411.8134,125.3345,562.2149,708.0852,-0.1900,-0.2900,0.1200,0.3669,2.9400,0.6400,-9.1100,26,-11.5625,-24.7500,20.6875,3,0,0,2,-174.1875
1.2330,187.4375,-18.6875,-676.8064,89.5247,444.0423,814.4048,-0.2100,-0.6800,0.5300,0.8874,2.9300,0.2800,-8.7000,26,-11.5625,-24.7500,20.6875,3,0,0,2,-174.0625
1.2580,187.6875,-18.7500,-576.5388,-10.7430,275.7359,639.1735,-0.1800,-1.0200,0.7400,1.2729,2.9600,-0.0200,-8.4800,26,-10.5000,-24.5000,20.2500,3,0,0,2,-173.8125
1.2820,187.6875,-18.6875,-132.4965,-100.2676,-121.7535,205.9923,-0.3300,-0.8900,0.7800,1.2286,2.8000,0.1000,-8.4400,26,-10.5000,-24.5000,20.2500,3,0,0,2,-173.6875
1.3070,187.5625,-18.6250,422.5564,-189.7923,-239.9261,521.6699,-0.4800,-0.0500,0.9400,1.0566,2.6500,0.9200,-8.2900,26,-11.5625,-25.1875,20.6875,3,0,0,2,-173.8750
1.3320,187.5000,-18.5000,-7.1620,-354.5177,-229.1831,422.2073,-0.2800,-0.1800,0.5300,0.6259,2.8100,0.8000,-8.7100,26,-11.5625,-25.1875,20.6875,3,0,0,2,-173.8750
1.3560,187.4375,-18.3750,-100.2676,-322.2888,-161.1444,374.0203,-0.3300,-0.5600,0.4000,0.7632,2.7500,0.4400,-8.8400,26,-10.5000,-24.5000,19.8750,3,0,0,2,-173.8125
1.3800,187.3750,-18.2500,264.9930,-214.8592,-71.6197,348.5902,-0.2400,-0.2400,0.7400,0.8141,2.8200,0.7500,-8.5100,26,-10.5000,-24.5000,19.8750,3,0,0,2,-173.8125
1.4010,187.3750,-18.1250,189.7923,-264.9930,-57.2958,330.9459,-0.3800,0.2600,1.0200,1.1191,2.6600,1.2400,-8.2400,26,-11.1875,-24.5000,22.2500,3,0,0,2,-173.8750
1.4260,187.3750,-17.9375,-272.1550,-519.2430,3.5810,586.2546,-0.4200,0.0700,0.9600,1.0502,2.6000,1.0700,-8.3000,26,-11.1875,-24.5000,22.2500,3,0,0,2,-173.8125
1.4470,187.4375,-17.7500,-171.8873,-615.9296,-17.9049,639.7149,-0.3200,-0.1900,0.7700,0.8552,2.6600,0.8100,-8.5000,26,-10.8750,-24.5000,21.0625,3,0,0,2,-173.7500
1.4750,187.4375,-17.5000,236.3451,-691.1304,-211.2782,760.3674,-0.2400,-0.3800,0.6300,0.7739,2.6900,0.6100,-8.6600,26,-10.8750,-24.5000,21.0625,3,0,0,2,-173.7500
1.4950,187.3750,-17.1250,390.3275,-777.0740,-325.8698,928.6500,-0.3700,0.1800,0.4000,0.5738,2.5100,1.1700,-8.9100,26,-10.8750,-24.0625,20.2500,3,0,0,2,-173.8750
1.5200,187.2500,-16.8125,418.9754,-848.6937,-297.2219,992.0495,-0.4400,0.3300,0.0600,0.5533,2.4000,1.3100,-9.2600,26,-10.8750,-24.0625,20.2500,3,0,0,2,-174.0000
1.5410,187.1875,-16.5000,390.3275,-830.7888,-257.8310,953.4372,-0.2800,0.4000,-0.2300,0.5397,2.4800,1.3500,-9.5900,26,-10.0625,-24.7500,20.2500,3,0,0,2,-174.1250
1.5690,187.0625,-16.1250,-111.0106,-712.6163,-236.3451,758.9495,-0.2800,0.5100,0.0000,0.5818,2.4400,1.4600,-9.3700,26,-10.0625,-24.7500,20.2500,3,0,0,2,-174.1875
1.5890,187.0000,-15.8750,-529.9860,-709.0353,-218.4402,911.7742,-0.3700,0.4500,0.2400,0.6301,2.3100,1.4400,-9.1300,26,-9.0000,-23.6875,21.5000,3,0,0,2,-173.9375
1.6150,187.0000,-15.6250,-583.7008,-780.6550,-132.4965,983.7094,-0.4200,-0.0900,0.0000,0.4295,2.1900,0.9500,-9.4000,26,-9.0000,-23.6875,21.5000,3,0,0,2,-173.7500
1.6350,186.9375,-15.1875,-290.0599,-773.4931,-164.7254,842.3543,-0.3900,-0.1900,-0.1000,0.4452,2.1800,0.8700,-9.5100,26,-9.0000,-23.6875,21.5000,3,0,0,2,-173.5000
1.6590,186.8750,-14.9375,60.8768,-741.2642,-182.6303,765.8540,-0.3800,0.0600,-0.2900,0.4818,2.1600,1.2300,-9.7600,26,-9.0000,-24.7500,21.0625,3,0,0,2,-173.5000
1.6840,186.8750,-14.6875,82.3627,-644.5775,-168.3063,671.2606,-0.2200,0.3600,-0.2100,0.4713,2.2400,1.4200,-9.6400,26,-9.0000,-24.7500,21.0625,3,0,0,2,-173.5000
1.7080,186.7500,-14.3750,-207.6972,-644.5775,-136.0775,690.7499,-0.2500,0.5500,0.0000,0.6042,2.1800,1.6300,-9.4400,26,-8.2500,-25.5625,21.5625,3,0,0,2,-173.5000
1.7330,186.7500,-14.1250,-569.3768,-669.6444,-82.3627,882.8348,-0.3200,0.1400,0.0800,0.3583,2.0500,1.2600,-9.3600,26,-8.2500,-25.5625,21.5625,3,0,0,2,-173.3125
1.7580,186.7500,-13.7500,-537.1480,-734.1022,-107.4296,915.9558,-0.3100,-0.2100,0.1000,0.3876,2.0200,0.9300,-9.3400,26,-8.2500,-24.5000,21.8750,3,0,0,2,-173.0000
1.7820,186.6875,-13.5000,-128.9155,-766.3311,-186.2113,799.0977,-0.3000,0.1200,0.0300,0.3245,2.0100,1.4200,-9.5000,26,-8.2500,-24.5000,21.8750,3,0,0,2,-172.8750
1.8030,186.6250,-13.2500,39.3908,-802.1409,-168.3063,820.5539,-0.2100,0.3400,-0.2000,0.4469,2.0100,1.5200,-9.6700,26,-8.2500,-25.1875,21.1875,3,0,0,2,-172.8750
1.8310,186.5625,-12.8125,-53.7148,-759.1691,-161.1444,777.9399,-0.1400,0.4100,-0.1400,0.4553,2.0300,1.5900,-9.6300,26,-8.2500,-25.1875,21.1875,3,0,0,2,-172.8750
1.8520,186.5000,-12.5625,-179.0493,-730.5212,-146.8204,766.3394,-0.1100,0.4000,-0.1000,0.4267,2.0200,1.5900,-9.5900,26,-7.5000,-26.0000,22.3750,3,0,0,2,-172.8125
1.8760,186.4375,-12.3125,-587.2817,-730.5212,-85.9437,941.2478,-0.1400,0.5300,0.0300,0.5490,1.9200,1.7800,-9.4600,26,-7.5000,-26.0000,22.3750,3,0,0,2,-172.6250
1.8970,186.5000,-11.8750,-759.1691,-780.6550,-28.6479,1089.3028,-0.3100,0.3900,0.1300,0.5149,1.7000,1.6900,-9.3600,26,-7.5000,-24.7500,20.3750,3,0,0,2,-172.1250
1.9220,186.5000,-11.6250,-418.9754,-791.3980,7.1620,895.4900,-0.1100,-0.3500,-0.2100,0.4227,1.8700,1.0100,-9.7900,26,-7.5000,-24.7500,20.3750,3,0,0,2,-171.9375
1.9420,186.5000,-11.3750,136.0775,-726.9402,-53.7148,741.5149,-0.0400,0.1600,-0.3000,0.3423,1.8700,1.4900,-9.8200,26,-7.1875,-25.1875,21.1875,3,0,0,2,-171.9375
1.9700,186.5000,-11.0000,-25.0669,-633.8346,-85.9437,640.1257,-0.0500,0.3900,-0.1300,0.4141,1.8200,1.7200,-9.6600,26,-7.1875,-25.1875,21.1875,3,0,0,2,-172.0000
1.9910,186.5000,-10.7500,-275.7359,-691.1304,-35.8099,744.9657,-0.1200,0.3200,0.0700,0.3489,1.7100,1.6700,-9.4600,26,-6.0000,-25.1875,20.6875,3,0,0,2,-171.9375
2.0160,186.4375,-10.5625,-196.9542,-741.2642,32.2289,767.6602,-0.0100,-0.1800,-0.3100,0.3586,1.7500,1.1800,-9.8600,26,-6.0000,-25.1875,20.6875,3,0,0,2,-171.8750
2.0360,186.4375,-10.1875,17.9049,-687.5494,-28.6479,688.3789,0.0100,-0.2500,-0.3900,0.4634,1.7500,1.1100,-9.9500,26,-6.0000,-25.1875,20.6875,3,0,0,2,-171.8125
2.0610,186.3125,-9.9375,-3.5810,-644.5775,-89.5247,650.7747,-0.0100,0.0000,-0.2600,0.2602,1.6800,1.3700,-9.8200,26,-5.6875,-25.1875,20.7500,3,0,0,2,-171.8125
2.0850,186.3125,-9.7500,-333.0317,-648.1585,-125.3345,739.4108,-0.0700,-0.0200,-0.2600,0.2700,1.5600,1.3600,-9.8300,26,-5.6875,-25.1875,20.7500,3,0,0,2,-171.7500
2.1060,186.0000,-9.3750,-297.2219,-637.4155,-139.6585,717.0383,-0.0900,-0.1900,-0.5500,0.5888,1.5000,1.2100,-10.1200,26,-4.7500,-25.0625,22.0000,3,0,0,2,-171.5625
2.1300,185.9375,-9.1875,-214.8592,-547.8909,-168.3063,612.1077,-0.0400,-0.1300,-0.5300,0.5472,1.5200,1.2800,-10.1000,26,-4.7500,-25.0625,22.0000,3,0,0,2,-171.5000
2.1550,185.9375,-9.0000,-207.6972,-454.7853,-207.6972,541.3925,-0.0300,0.0600,-0.2800,0.2879,1.4600,1.4800,-9.7800,26,-6.6875,-25.0625,20.0000,3,0,0,2,-171.4375
2.1790,185.8750,-8.7500,-171.8873,-444.0423,-175.4683,507.4524,-0.0500,0.1200,-0.1000,0.1640,1.4400,1.5700,-9.6800,26,-6.6875,-25.0625,20.0000,3,0,0,2,-171.3750
2.2000,185.8125,-8.6250,-354.5177,-454.7853,-146.8204,595.0367,-0.0100,0.2400,-0.0200,0.2410,1.4500,1.7100,-9.6100,26,-5.1875,-25.0625,20.3750,3,0,0,2,-171.2500
2.2250,185.7500,-8.4375,-594.4437,-497.7571,-121.7535,784.8244,-0.1300,-0.1200,-0.1600,0.2385,1.2900,1.3900,-9.7500,26,-5.1875,-25.0625,20.3750,3,0,0,2,-171.0625
2.2490,185.6250,-8.1250,-429.7184,-533.5670,-175.4683,707.2062,-0.0800,-0.3800,-0.4300,0.5794,1.3100,1.1600,-10.0100,26,-4.3750,-24.3750,20.0000,3,0,0,2,-170.8125
2.2700,185.5625,-8.0000,42.9718,-436.8803,-225.6021,493.5659,0.0000,-0.2300,-0.4600,0.5143,1.3600,1.3100,-10.0400,26,-4.3750,-24.3750,20.0000,3,0,0,2,-170.7500
2.2940,185.5000,-7.8750,168.3063,-343.7747,-229.1831,446.1311,-0.0900,0.3200,-0.3900,0.5124,1.1900,1.9800,-9.9000,26,-5.1875,-25.5000,20.7500,3,0,0,2,-170.8125
2.3190,185.4375,-7.6875,-196.9542,-290.0599,-139.6585,377.3992,-0.2600,0.1600,-0.1600,0.3447,1.0500,1.7200,-9.7500,26,-5.1875,-25.5000,20.7500,3,0,0,2,-170.7500
2.3390,185.3750,-7.5625,-93.1056,-268.5740,-93.1056,299.1142,-0.2100,0.0000,-0.0700,0.2214,1.0800,1.5600,-9.6600,26,-4.7500,-25.5000,21.1875,3,0,0,2,-170.6875
2.3640,185.3125,-7.5000,60.8768,-272.1550,-89.5247,292.8976,-0.2000,0.0300,-0.1500,0.2518,1.0700,1.6000,-9.7500,26,-4.7500,-25.5000,21.1875,3,0,0,2,-170.6875
2.3880,185.3125,-7.3125,-3.5810,-282.8979,-103.8486,301.3778,-0.1800,0.0200,-0.1300,0.2229,1.0700,1.5800,-9.7300,26,-4.7500,-25.5000,21.1875,3,0,0,2,-170.6875
2.4090,185.1875,-7.1875,-103.8486,-286.4789,-132.4965,332.2800,-0.2200,0.0400,-0.0300,0.2256,1.0000,1.6100,-9.6400,26,-4.0625,-24.6875,20.0000,3,0,0,2,-170.6875
2.4340,185.1250,-7.0625,-150.4014,-290.0599,-143.2395,356.7532,-0.2200,0.0000,-0.1300,0.2555,0.9800,1.5000,-9.7200,26,-4.0625,-24.6875,20.0000,3,0,0,2,-170.6250
2.4540,185.0625,-6.9375,-89.5247,-297.2219,-193.3733,365.7167,-0.2100,-0.0800,-0.1200,0.2548,0.9600,1.5000,-9.7300,26,-4.3750,-25.8750,20.7500,3,0,0,2,-170.5625
2.4780,185.0000,-6.7500,-50.1338,-293.6409,-232.7641,378.0443,-0.2500,-0.0100,-0.1000,0.2694,0.9000,1.5700,-9.7000,26,-4.3750,-25.8750,20.7500,3,0,0,2,-170.5625
2.5020,184.8750,-6.6250,10.7430,-275.7359,-243.5071,368.0237,-0.2000,0.0200,-0.1900,0.2766,0.9300,1.6100,-9.8000,26,-4.0625,-26.5625,20.3750,3,0,0,2,-170.5625
2.5240,184.7500,-6.5000,39.3908,-232.7641,-225.6021,326.5381,-0.2100,0.2500,-0.1800,0.3728,0.8800,1.8400,-9.7900,26,-4.0625,-26.5625,20.3750,3,0,0,2,-170.5625
2.5480,184.6250,-6.3125,10.7430,-225.6021,-164.7254,279.5464,-0.1700,0.2700,-0.1600,0.3569,0.9100,1.8700,-9.7700,26,-4.0625,-25.0625,20.8750,3,0,0,2,-170.5000
2.5720,184.6250,-6.2500,10.7430,-229.1831,-107.4296,253.3405,-0.2100,0.3100,-0.0300,0.3756,0.8500,1.9200,-9.6400,26,-4.0625,-25.0625,20.8750,3,0,0,2,-170.5000
2.5930,184.6250,-6.1250,-57.2958,-275.7359,-39.3908,284.3673,-0.1700,0.2500,-0.0100,0.3025,0.8700,1.8700,-9.6300,26,-3.2500,-26.1875,20.3750,3,0,0,2,-170.4375
2.6180,184.6250,-6.0000,-7.1620,-300.8029,17.9049,301.4204,-0.1200,0.0000,-0.4900,0.5045,0.8900,1.6100,-10.1000,26,-3.2500,-26.1875,20.3750,3,0,0,2,-170.3750
2.6380,184.6250,-5.8750,118.1725,-229.1831,32.2289,259.8622,-0.1600,0.2100,-0.4700,0.5391,0.8300,1.8300,-10.0900,26,-3.2500,-26.1875,20.3750,3,0,0,2,-170.4375
2.6630,184.6250,-5.8125,14.3239,-157.5634,68.0387,172.2227,-0.1400,0.2600,-0.4100,0.5053,0.8600,1.8000,-10.0000,26,-4.0625,-25.0625,22.0625,3,0,0,2,-170.4375
2.6870,184.6875,-5.7500,-64.4578,-100.2676,121.7535,170.3887,-0.1300,0.1500,-0.2300,0.3038,0.8500,1.7700,-9.8600,26,-4.0625,-25.0625,22.0625,3,0,0,2,-170.4375
2.7120,184.7500,-5.6875,-121.7535,-100.2676,132.4965,205.9923,-0.1300,0.0200,-0.2300,0.2650,0.8400,1.6400,-9.8500,26,-3.6875,-26.1875,20.3750,3,0,0,2,-170.3750
2.7360,184.8125,-5.6875,-78.7817,-71.6197,111.0106,153.8158,-0.1000,-0.3100,-0.1800,0.3722,0.8600,1.3100,-9.8000,26,-3.6875,-26.1875,20.3750,3,0,0,2,-170.3750
2.7610,184.8125,-5.6250,118.1725,-17.9049,-17.9049,120.8550,-0.1200,-0.2100,-0.0600,0.2492,0.8500,1.4100,-9.6800,26,-3.6875,-25.8750,20.3750,3,0,0,2,-170.3750
2.7860,184.7500,-5.6250,96.6866,-28.6479,-35.8099,107.0110,-0.1200,-0.0400,0.0100,0.1269,0.8400,1.5700,-9.6100,26,-3.6875,-25.8750,20.3750,3,0,0,2,-170.4375
2.8100,184.7500,-5.6250,-21.4859,-60.8768,-68.0387,93.7918,-0.1000,0.0000,0.0900,0.1345,0.8500,1.6200,-9.5200,26,-3.2500,-27.0000,20.0000,3,0,0,2,-170.4375
2.8350,184.7500,-5.5625,17.9049,-100.2676,-64.4578,120.5362,-0.1000,-0.0800,0.0600,0.1414,0.8500,1.5300,-9.5500,26,-3.2500,-27.0000,20.0000,3,0,0,2,-170.4375
2.8550,184.6875,-5.5000,243.5071,-125.3345,-46.5528,277.7978,-0.0800,0.1600,0.0300,0.1814,0.8500,1.7600,-9.5900,26,-4.0625,-25.8750,19.5625,3,0,0,2,-170.5000
2.8800,184.6875,-5.4375,42.9718,-168.3063,-28.6479,176.0520,-0.0800,0.2000,-0.0100,0.2156,0.8400,1.8000,-9.6400,26,-4.0625,-25.8750,19.5625,3,0,0,2,-170.5625
2.9000,184.6875,-5.3750,-107.4296,-189.7923,0.0000,218.0876,-0.0400,-0.0300,-0.1300,0.1393,0.8700,1.5600,-9.7600,26,-3.0000,-26.1875,20.5000,3,0,0,2,-170.5000
2.9290,184.6875,-5.3125,-96.6866,-179.0493,-25.0669,205.0251,-0.0500,-0.2300,-0.3100,0.3892,0.8500,1.3700,-9.9400,26,-3.0000,-26.1875,20.5000,3,0,0,2,-170.5000
2.9490,184.6875,-5.2500,128.9155,-103.8486,-68.0387,178.9777,-0.0400,-0.0600,-0.3400,0.3476,0.8500,1.5400,-9.9800,26,-3.0000,-25.0625,21.2500,3,0,0,2,-170.5000
