# Sesion:112 Fecha:2026-03-08 21:05:14 Shots:3 Duracion:17,74s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.4500,178.8125,-0.6875,-1038.4859,-608.7677,494.1761,1301.2536,0.3500,-0.7100,0.6600,1.0306,0.3600,1.3300,-8.8400,26,0.8750,-25.6875,21.5000,3,0,3,3,-167.3125
0.4750,178.9375,-0.4375,-1951.6375,-837.9508,161.1444,2130.0278,-0.3600,-0.1200,0.6700,0.7700,-0.3000,2.1800,-8.8500,26,0.8750,-26.7500,21.5000,3,0,3,3,-166.6875
0.5000,178.8750,0.0000,-2513.8522,-1038.4859,-89.5247,2721.3820,-0.7900,-0.1300,0.7100,1.0701,-0.7900,2.3100,-8.7800,26,0.8750,-26.7500,21.5000,3,0,3,3,-165.5000
0.5200,179.0000,0.3125,-1930.1516,-1174.5634,279.3169,2276.6428,-0.3500,-0.7700,0.7300,1.1173,-0.4100,1.7900,-8.7300,26,0.5000,-26.7500,20.2500,3,0,3,3,-164.8125
0.5450,179.3750,0.6250,-558.6339,-1289.1550,2438.6516,2814.4296,-0.2500,-0.3600,-0.2200,0.4904,-0.3900,2.2800,-9.6700,26,0.5000,-26.7500,20.2500,3,0,3,3,-164.4375
0.5690,181.2500,0.7500,-440.4613,-1113.6867,4537.1093,4692.5117,-0.0900,-0.4400,-0.5600,0.7178,-0.2200,2.2200,-10.0000,26,0.5000,-26.7500,20.2500,3,0,3,3,-164.1875
0.5900,182.8125,0.6250,709.0353,-913.1515,4243.4687,4398.1362,0.0200,0.2700,-0.6000,0.6583,-0.1400,2.6200,-10.1400,26,1.2500,-27.1875,20.0000,3,0,3,3,-164.2500
0.6140,184.3125,0.6875,1615.0247,-845.1127,2435.0705,3041.7246,-0.1300,0.2700,-0.8000,0.8543,-0.2600,2.8200,-10.2700,26,1.2500,-27.1875,20.0000,3,0,3,3,-164.8750
0.6390,185.0625,0.7500,1668.7396,-701.8733,1837.0458,2579.1579,0.0300,0.1600,-1.0600,1.0724,-0.1000,2.6200,-10.5500,26,-0.5625,-25.6875,20.2500,3,0,3,3,-165.4375
0.6640,185.5000,0.8125,744.8452,-512.0811,755.5881,1178.1063,0.0900,-0.1600,-0.5500,0.5798,-0.0600,2.2100,-10.0600,26,-0.5625,-25.6875,20.2500,3,0,3,3,-165.8125
0.6880,185.7500,1.0625,916.7325,-522.8240,-35.8099,1055.9477,-0.1300,-0.5200,-0.5900,0.7971,-0.3200,1.8100,-10.1200,26,-1.2500,-25.6875,20.2500,3,0,3,3,-166.1875
0.7130,185.5000,1.2500,827.2078,-494.1761,-848.6937,1284.0421,0.0500,-0.2800,-0.3900,0.4827,-0.1900,1.9800,-9.9300,26,-1.2500,-25.6875,20.2500,3,0,3,3,-166.5000
0.7370,184.8750,1.6250,469.1092,-329.4508,-1303.4790,1423.9588,-0.0700,0.0000,-0.1700,0.1838,-0.3500,2.2300,-9.7200,26,-1.0000,-25.2500,21.5000,3,0,3,3,-166.8125
0.7620,184.5000,1.8125,343.7747,-254.2500,-931.0565,1024.5439,-0.2700,0.1300,0.0200,0.3003,-0.6500,1.9800,-9.7400,26,-1.0000,-25.2500,21.5000,3,0,3,3,-166.9375
0.7820,184.2500,1.8750,218.4402,-143.2395,-512.0811,574.8571,-0.1500,-0.1100,0.2300,0.2958,-0.4800,2.0700,-9.3200,26,-0.2500,-25.2500,20.6875,3,0,3,3,-167.0625
0.8110,184.0625,2.0000,272.1550,-161.1444,-436.8803,539.3517,-0.2400,-0.2800,0.3800,0.5295,-0.5900,1.8800,-9.1600,26,-0.2500,-25.2500,20.6875,3,0,3,3,-167.1875
0.8320,183.9375,2.1250,325.8698,-218.4402,-558.6339,682.6265,-0.2100,0.0300,0.2100,0.2985,-0.5700,2.1800,-9.3400,26,-1.0625,-24.8750,21.8750,3,0,3,3,-167.2500
0.8560,183.6875,2.2500,812.8839,-393.9085,-666.0634,1122.3121,-0.0300,0.3500,0.0800,0.3603,-0.4400,2.4500,-9.4800,26,-1.0625,-24.8750,21.8750,3,0,3,3,-167.4375
0.8770,183.3125,2.5625,1174.5634,-472.6902,-694.7114,1444.1811,0.0900,0.1200,-0.0600,0.1616,-0.3400,2.1500,-9.6400,26,0.3750,-24.1875,21.8750,3,0,3,3,-168.0000
0.9010,183.1250,2.7500,1210.3734,-333.0317,-651.7395,1414.4533,0.1200,-0.0800,-0.3700,0.3971,-0.1500,1.7600,-9.8400,26,0.3750,-24.1875,21.8750,3,0,3,3,-168.4375
0.9260,183.0000,2.8125,852.2747,-132.4965,-336.6127,925.8702,0.3400,-0.0100,-0.2300,0.4106,-0.1400,1.8600,-9.8400,26,0.7500,-24.5000,21.8750,3,0,3,3,-168.6875
0.9510,182.7500,2.8750,565.7958,-39.3908,-440.4613,718.1105,0.2500,0.2200,-0.3000,0.4482,-0.2400,2.0700,-9.9200,26,0.7500,-24.5000,21.8750,3,0,3,3,-169.0625
0.9510,SHOT
0.9710,182.6250,2.8750,161.1444,35.8099,-354.5177,391.0660,0.2200,-0.3100,-0.3700,0.5305,-0.2700,1.5200,-9.9900,26,0.7500,-23.3750,23.0625,3,0,3,3,-169.1875
0.9950,182.5000,2.8750,-522.8240,100.2676,-282.8979,602.8514,-0.0400,-0.2400,0.0300,0.2452,-0.5300,1.6300,-9.5700,26,0.7500,-23.3750,23.0625,3,0,3,3,-169.0625
1.0160,182.3750,2.8125,-984.7713,57.2958,-211.2782,1008.8090,-0.1600,-0.1600,0.1700,0.2830,-0.6600,1.7500,-9.4300,26,0.7500,-23.3750,23.0625,3,0,3,3,-168.6250
1.0400,182.3125,2.8750,-923.8945,-28.6479,-100.2676,929.7609,-0.0900,-0.0500,0.2400,0.2612,-0.5900,1.9200,-9.3400,26,0.3750,-24.8750,22.2500,3,0,3,3,-168.3125
1.0650,182.3125,2.8750,-454.7853,-96.6866,10.7430,465.0735,-0.3200,-0.1500,0.3200,0.4768,-0.8200,1.8600,-9.2500,26,0.3750,-24.8750,22.2500,3,0,3,3,-168.1250
1.0850,182.2500,2.9375,161.1444,-125.3345,-118.1725,235.8834,-0.1400,-0.3700,0.0100,0.3957,-0.6600,1.6400,-9.5700,26,1.1875,-25.2500,23.0625,3,0,3,3,-168.0625
1.1100,182.0625,3.0000,179.0493,-71.6197,-504.9191,540.4918,-0.1500,0.1300,-0.1400,0.2429,-0.6700,2.1300,-9.7300,26,1.1875,-25.2500,23.0625,3,0,3,3,-168.1875
1.1310,181.8125,3.0625,-100.2676,0.0000,-759.1691,765.7619,-0.0100,0.3100,-0.2800,0.4179,-0.5400,2.3100,-9.8600,26,1.1875,-23.7500,21.8750,3,0,3,3,-168.1875
1.1550,181.5000,3.1250,-168.3063,14.3239,-877.3416,893.4542,0.2200,-0.0600,-0.1900,0.2968,-0.3200,1.9300,-9.7800,26,1.1875,-23.7500,21.8750,3,0,3,3,-168.1250
1.1760,181.0625,3.1875,-143.2395,32.2289,-605.1867,622.7417,0.3000,-0.3400,-0.1600,0.4808,-0.2500,1.6600,-9.7400,26,1.1875,-24.5000,23.5000,3,0,3,3,-168.1250
1.2000,180.8750,3.2500,555.0529,-14.3239,-469.1092,726.8785,0.2100,-0.1900,-0.2300,0.3648,-0.3400,1.7900,-9.8200,26,1.1875,-24.5000,23.5000,3,0,3,3,-168.2500
1.2210,180.8125,3.2500,963.2853,14.3239,-121.7535,971.0549,0.1800,-0.2100,-0.1400,0.3100,-0.3700,1.7100,-9.7300,26,1.5625,-23.7500,21.8750,3,0,3,3,-168.5625
1.2490,180.8750,3.1875,297.2219,60.8768,322.2888,442.6250,0.0800,0.2500,-0.1200,0.2886,-0.4600,2.1300,-9.7200,26,1.5625,-23.7500,21.8750,3,0,3,3,-168.8125
1.2690,181.0000,3.1250,14.3239,78.7817,279.3169,290.5679,0.1300,0.0200,-0.0500,0.1407,-0.4100,1.9000,-9.6600,26,1.5625,-23.7500,21.8750,3,0,3,3,-168.8750
1.2940,180.8750,3.1250,42.9718,78.7817,103.8486,137.2504,0.0000,-0.1000,0.1000,0.1414,-0.5500,1.7800,-9.5200,26,2.2500,-24.5000,21.0625,3,0,3,3,-168.8750
1.3150,180.8750,3.0625,125.3345,64.4578,-17.9049,142.0709,0.0000,-0.2000,0.1600,0.2561,-0.5300,1.6600,-9.4500,26,2.2500,-24.5000,21.0625,3,0,3,3,-168.9375
1.3390,180.8750,3.0625,-82.3627,71.6197,7.1620,109.3814,0.0200,-0.2300,0.2100,0.3121,-0.5000,1.6300,-9.3900,26,0.7500,-24.5000,21.5000,3,0,3,3,-169.0000
1.3640,180.8125,3.0625,-175.4683,21.4859,-179.0493,251.6137,-0.0100,-0.5000,0.1900,0.5350,-0.5400,1.3600,-9.4100,26,0.7500,-24.5000,21.5000,3,0,3,3,-168.9375
1.3850,180.7500,3.0625,-264.9930,-35.8099,-264.9930,376.4637,0.1300,-0.1300,-0.0700,0.1967,-0.3500,1.8100,-9.7600,26,0.7500,-25.6875,22.2500,3,0,3,3,-168.8750
1.4090,180.6250,3.1250,-716.1973,-28.6479,-214.8592,748.2805,0.1200,0.0800,-0.1700,0.2229,-0.4000,2.0000,-9.7700,26,0.7500,-25.6875,22.2500,3,0,3,3,-168.6875
1.4300,180.5000,3.1250,-1357.1938,60.8768,-222.0211,1376.5806,0.0000,0.0400,-0.0600,0.0721,-0.5400,2.0300,-9.6500,26,1.5625,-24.5000,22.0000,3,0,3,3,-168.2500
1.4550,180.3750,3.0625,-1847.7889,100.2676,-311.5458,1876.5495,0.0400,-0.0600,-0.0100,0.0728,-0.4800,2.0700,-9.5600,26,1.5625,-24.5000,22.0000,3,0,3,3,-167.6875
1.4790,180.0625,3.0625,-1543.4050,100.2676,-630.2536,1670.1413,0.0500,0.0000,0.1400,0.1487,-0.4800,2.2300,-9.3900,26,1.5625,-24.8750,20.2500,3,0,3,3,-166.8125
1.5030,179.8125,3.1250,-1077.8768,39.3908,-755.5881,1316.9219,-0.0400,0.5300,0.1900,0.5644,-0.5800,2.8200,-9.3200,26,1.5625,-24.8750,20.2500,3,0,3,3,-166.4375
1.5240,179.5625,3.1875,-497.7571,-64.4578,-569.3768,759.0170,-0.0200,0.3000,0.1200,0.3237,-0.5600,2.3400,-9.4800,26,1.5625,-25.6875,20.2500,3,0,3,3,-166.2500
1.5490,179.3125,3.3125,239.9261,-103.8486,-551.4719,610.3034,0.1000,0.4300,0.2200,0.4933,-0.4600,2.7600,-9.2800,26,1.5625,-25.6875,20.2500,3,0,3,3,-166.2500
1.5690,179.1875,3.3750,46.5528,21.4859,-401.0705,404.3344,-0.1700,0.3100,0.2200,0.4164,-0.7500,2.6300,-9.2800,26,1.5625,-25.6875,20.2500,3,0,3,3,-166.2500
1.5940,178.9375,3.4375,243.5071,-85.9437,-619.5106,671.1746,0.1800,0.0800,0.0600,0.2059,-0.4100,2.3800,-9.4400,26,2.2500,-25.6875,21.5000,3,0,3,3,-166.3750
1.6170,178.6875,3.5000,-529.9860,-32.2289,-264.9930,593.4182,0.0700,0.2900,0.0300,0.2998,-0.5200,2.6100,-9.4700,26,2.2500,-25.6875,21.5000,3,0,3,3,-166.2500
1.6420,178.6875,3.5625,211.2782,-125.3345,-60.8768,253.0873,0.1000,0.0000,-0.1600,0.1887,-0.5000,2.3000,-9.6700,26,1.8750,-24.8750,21.0625,3,0,3,3,-166.3125
1.6670,178.6875,3.5625,315.1268,-78.7817,-32.2289,326.4202,0.1100,0.1100,-0.0500,0.1634,-0.5000,2.4000,-9.5700,26,1.8750,-24.8750,21.0625,3,0,3,3,-166.3750
1.6880,178.5625,3.6250,504.9191,-89.5247,7.1620,512.8442,0.0900,0.0200,-0.0100,0.0927,-0.5200,2.2800,-9.5300,26,2.6875,-24.8750,20.6875,3,0,3,3,-166.6250
1.7120,178.6250,3.6250,594.4437,-64.4578,196.9542,629.5309,0.0100,-0.0200,0.0000,0.0224,-0.6100,2.2000,-9.5200,26,2.6875,-24.8750,20.6875,3,0,3,3,-166.8125
1.7330,178.7500,3.6250,723.3593,-46.5528,247.0881,765.8121,-0.0800,-0.0600,0.0800,0.1281,-0.7000,2.1200,-9.4500,26,1.8750,-25.6875,21.0625,3,0,3,3,-167.0625
1.7580,178.8125,3.6250,823.6268,-114.5916,-53.7148,833.2933,0.0900,-0.3400,-0.0700,0.3586,-0.5300,1.7700,-9.6200,26,1.8750,-25.6875,21.0625,3,0,3,3,-167.3125
1.7820,178.6875,3.6875,802.1409,-103.8486,60.8768,811.1231,0.0000,-0.1800,-0.0700,0.1931,-0.6200,1.8800,-9.6300,26,3.0000,-26.0000,21.5000,3,0,3,3,-167.7500
1.8060,178.7500,3.6875,730.5212,-82.3627,304.3838,795.6723,0.0100,0.0400,-0.0600,0.0728,-0.6100,2.0600,-9.6400,26,3.0000,-26.0000,21.5000,3,0,3,3,-168.0000
1.8270,179.0625,3.6250,698.2923,3.5810,494.1761,855.4736,0.0400,-0.0900,0.1000,0.1404,-0.5700,1.8700,-9.4700,26,2.6875,-25.6875,20.6875,3,0,3,3,-168.1875
1.8510,179.1875,3.6250,744.8452,-71.6197,236.3451,784.7182,0.0500,-0.0200,0.0600,0.0806,-0.5600,1.9000,-9.5200,26,2.6875,-25.6875,20.6875,3,0,3,3,-168.5625
1.8730,179.2500,3.6250,572.9578,-60.8768,0.0000,576.1828,0.0800,-0.0400,-0.0100,0.0900,-0.5400,1.8500,-9.6100,26,2.2500,-24.8750,22.2500,3,0,3,3,-168.7500
1.8970,179.1250,3.6875,444.0423,-3.5810,-250.6690,509.9229,0.0400,-0.0100,-0.0800,0.0900,-0.5800,1.8400,-9.6900,26,2.2500,-24.8750,22.2500,3,0,3,3,-168.9375
1.9170,179.0000,3.6875,376.0036,46.5528,-343.7747,511.5925,0.1500,-0.1100,-0.0600,0.1954,-0.4800,1.7200,-9.6700,26,2.2500,-24.8750,22.2500,3,0,3,3,-169.1875
1.9410,178.8750,3.6875,325.8698,68.0387,-68.0387,339.7788,0.1700,0.0000,-0.1200,0.2081,-0.4500,1.8000,-9.7300,26,2.6875,-24.5000,22.6875,3,0,3,3,-169.3125
1.9660,178.8750,3.6250,300.8029,78.7817,10.7430,311.1340,0.0000,-0.0200,-0.0500,0.0539,-0.6100,1.7500,-9.6800,26,2.6875,-24.5000,22.6875,3,0,3,3,-169.3750
1.9870,178.6875,3.6250,304.3838,39.3908,-157.5634,345.0035,0.0800,-0.1800,0.0000,0.1970,-0.5300,1.5800,-9.6200,26,3.0625,-24.5000,21.5000,3,0,3,3,-169.5000
2.0110,178.5625,3.5625,139.6585,82.3627,-218.4402,272.0372,0.0400,-0.1100,-0.0200,0.1187,-0.5600,1.6400,-9.6500,26,3.0625,-24.5000,21.5000,3,0,3,3,-169.6250
2.0320,178.5000,3.5625,-171.8873,125.3345,-204.1162,294.8176,0.1000,-0.1400,0.0000,0.1720,-0.5100,1.6000,-9.6300,26,2.2500,-24.8750,22.6875,3,0,3,3,-169.6250
2.0560,178.4375,3.5000,-415.3944,111.0106,-57.2958,433.7726,0.0900,0.0000,0.0400,0.0985,-0.5000,1.7900,-9.5800,26,2.2500,-24.8750,22.6875,3,0,3,3,-169.5000
2.0810,178.4375,3.4375,-504.9191,128.9155,100.2676,530.6751,-0.0700,0.1800,0.2200,0.2927,-0.6600,1.9900,-9.3900,26,2.2500,-24.8750,22.6875,3,0,3,3,-169.3125
2.1050,178.5000,3.4375,-300.8029,64.4578,114.5916,328.2810,-0.1000,0.2900,0.0500,0.3108,-0.6900,2.1300,-9.5600,26,2.2500,-24.8750,22.6875,3,0,3,3,-169.1875
2.1260,178.5000,3.3750,-279.3169,39.3908,-35.8099,284.3447,0.0200,-0.0900,-0.1700,0.1934,-0.5500,1.7600,-9.7800,26,2.2500,-23.3750,21.5000,3,0,3,3,-169.0625
2.1510,178.3750,3.3750,-522.8240,53.7148,-168.3063,551.8670,0.0900,-0.1900,-0.1800,0.2768,-0.4800,1.6900,-9.7800,26,2.2500,-23.3750,21.5000,3,0,3,3,-168.8750
2.1750,178.2500,3.3750,-587.2817,85.9437,-293.6409,662.2017,0.0400,-0.0900,-0.0200,0.1005,-0.5400,1.8200,-9.6200,26,2.2500,-24.8750,21.5000,3,0,3,3,-168.6875
2.1960,178.1250,3.3750,-598.0247,103.8486,-350.9367,701.1239,0.0300,-0.0700,0.2100,0.2234,-0.5500,1.8800,-9.3700,26,2.2500,-24.8750,21.5000,3,0,3,3,-168.5000
2.2200,177.9375,3.3750,-408.2324,17.9049,-307.9648,511.6802,0.0900,-0.0500,0.2500,0.2704,-0.4900,1.9300,-9.3300,26,2.2500,-24.8750,21.5000,3,0,3,3,-168.2500
2.2450,177.9375,3.4375,-150.4014,-39.3908,-171.8873,231.7703,0.0400,0.0400,0.1100,0.1237,-0.5400,2.0400,-9.4600,26,1.5625,-24.5000,21.8750,3,0,3,3,-168.1875
2.2690,177.8750,3.4375,153.9824,-78.7817,-53.7148,181.1144,0.0400,-0.0400,-0.1200,0.1327,-0.5500,1.9400,-9.7100,26,1.5625,-24.5000,21.8750,3,0,3,3,-168.1875
2.2900,177.8125,3.4375,261.4120,-28.6479,-35.8099,265.4040,0.0800,0.1100,-0.1200,0.1814,-0.5100,2.0900,-9.7100,26,2.6875,-24.1875,20.6875,3,0,3,3,-168.3125
2.3140,177.8125,3.4375,297.2219,-21.4859,-7.1620,298.0835,0.1000,-0.0300,-0.0900,0.1378,-0.4700,1.9300,-9.5700,26,2.6875,-24.1875,20.6875,3,0,3,3,-168.4375
2.3390,177.7500,3.4375,236.3451,-10.7430,32.2289,238.7742,0.1100,-0.0300,0.0600,0.1288,-0.4800,1.8900,-9.5300,26,3.0000,-24.1875,21.0625,3,0,3,3,-168.5000
2.3630,177.8125,3.4375,354.5177,-14.3239,114.5916,372.8527,0.0400,-0.0600,0.0000,0.0721,-0.5500,1.8500,-9.5900,26,3.0000,-24.1875,21.0625,3,0,3,3,-168.6875
2.3840,177.8750,3.4375,444.0423,10.7430,143.2395,466.6975,0.0700,-0.2500,0.0300,0.2613,-0.5200,1.6300,-9.5600,26,2.2500,-24.5000,20.6875,3,0,3,3,-168.8125
2.4090,177.8750,3.4375,483.4331,3.5810,93.1056,492.3303,0.0300,-0.1900,0.0100,0.1926,-0.5500,1.6500,-9.6000,26,2.2500,-24.5000,20.6875,3,0,3,3,-169.0000
2.4290,177.9375,3.4375,580.1198,-21.4859,71.6197,584.9188,0.0700,-0.0200,-0.0900,0.1158,-0.5100,1.7800,-9.7100,26,3.0000,-24.5000,21.8750,3,0,3,3,-169.1875
2.4530,177.9375,3.3750,418.9754,0.0000,111.0106,433.4325,0.0800,-0.3100,-0.1500,0.3536,-0.5000,1.4700,-9.7800,26,3.0000,-24.5000,21.8750,3,0,3,3,-169.4375
2.4750,177.9375,3.3750,175.4683,39.3908,60.8768,189.8598,0.1100,-0.1300,-0.1700,0.2406,-0.4600,1.6300,-9.8000,26,2.2500,-24.8750,21.0625,3,0,3,3,-169.5625
2.4990,177.9375,3.3750,-103.8486,93.1056,60.8768,152.1814,0.0000,0.0500,-0.0200,0.0539,-0.5700,1.8200,-9.6500,26,2.2500,-24.8750,21.0625,3,0,3,3,-169.5625
2.5190,177.9375,3.3125,-17.9049,111.0106,50.1338,123.1151,0.0700,-0.1700,0.0000,0.1838,-0.4900,1.6000,-9.6300,26,2.2500,-24.8750,21.0625,3,0,3,3,-169.5625
2.5440,177.9375,3.2500,57.2958,93.1056,-10.7430,109.8494,0.0300,-0.1500,0.0000,0.1530,-0.5200,1.6100,-9.6200,26,2.6875,-23.7500,21.0625,3,0,3,3,-169.5625
2.5680,177.8750,3.2500,-53.7148,89.5247,-53.7148,117.4105,0.0000,-0.2400,0.0500,0.2452,-0.5500,1.5200,-9.5700,26,2.6875,-23.7500,21.0625,3,0,3,3,-169.5625
2.5890,177.8750,3.1875,-350.9367,93.1056,7.1620,363.1480,0.0000,-0.1800,-0.0100,0.1803,-0.5500,1.6000,-9.6400,26,1.8750,-24.1875,20.2500,3,0,3,3,-169.4375
2.6130,177.8750,3.1250,-408.2324,107.4296,57.2958,426.0019,0.0900,-0.3600,-0.0800,0.3796,-0.4500,1.4400,-9.7000,26,1.8750,-24.1875,20.2500,3,0,3,3,-169.3125
2.6370,177.9375,3.0625,-522.8240,150.4014,204.1162,581.0585,0.0600,-0.2000,-0.0400,0.2126,-0.4600,1.6400,-9.6700,26,2.2500,-24.1875,21.8750,3,0,3,3,-169.1875
2.6620,177.9375,3.0000,-408.2324,139.6585,-10.7430,431.5942,-0.0200,-0.9100,-0.3800,0.9864,-0.5400,0.9500,-9.9900,26,2.2500,-24.1875,21.8750,3,0,3,3,-169.0000
2.6830,177.8125,3.0000,487.0141,171.8873,-343.7747,620.4104,0.1000,-0.5100,-0.2900,0.5951,-0.4000,1.3200,-9.9100,26,2.6875,-24.5000,20.6875,3,0,3,3,-169.1250
2.7080,177.6875,2.9375,232.7641,275.7359,-293.6409,465.2251,0.0500,-0.0900,-0.1100,0.1507,-0.4400,1.7200,-9.7300,26,2.6875,-24.5000,20.6875,3,0,3,3,-169.1875
2.7320,177.5000,2.8125,17.9049,293.6409,-315.1268,431.1037,0.0900,-0.2100,0.0200,0.2293,-0.3800,1.6000,-9.6000,26,2.2500,-24.5000,21.5000,3,0,3,3,-169.2500
2.7570,177.3750,2.7500,10.7430,300.8029,-290.0599,418.0102,0.0400,0.1500,0.0300,0.1581,-0.4200,1.9700,-9.5800,26,2.2500,-24.5000,21.5000,3,0,3,3,-169.2500
2.7770,177.2500,2.6250,-111.0106,300.8029,-254.2500,409.2051,0.0000,0.2300,0.1500,0.2746,-0.4700,1.9800,-9.3800,26,2.2500,-24.1875,22.2500,3,0,3,3,-169.2500
2.8010,177.1875,2.5625,-64.4578,243.5071,-111.0106,275.2705,0.0300,0.2800,0.2800,0.3971,-0.3900,2.1100,-9.3300,26,2.2500,-24.1875,22.2500,3,0,3,3,-169.2500
2.8220,177.1250,2.4375,-68.0387,182.6303,-3.5810,194.9254,0.0300,0.1200,0.4300,0.4474,-0.3800,1.9600,-9.1800,26,2.2500,-24.1875,22.2500,3,0,3,3,-169.1875
2.8470,177.0625,2.3750,-71.6197,121.7535,10.7430,141.6641,0.0000,0.1300,0.4800,0.4973,-0.4000,1.9700,-9.1300,26,2.6875,-24.5000,21.5000,3,0,3,3,-169.1250
2.8670,177.0625,2.3750,-68.0387,-25.0669,32.2289,79.3494,0.0900,0.1100,0.4100,0.4339,-0.3200,1.9700,-9.2000,26,2.6875,-24.5000,21.5000,3,0,3,3,-169.0625
2.8920,177.1250,2.4375,-64.4578,-103.8486,82.3627,147.3871,0.0500,-0.0300,0.3200,0.3253,-0.3600,1.8200,-9.2900,26,1.8750,-24.1875,21.0625,3,0,3,3,-169.0000
2.9160,177.1875,2.4375,-78.7817,-168.3063,150.4014,239.0694,0.0600,-0.2200,0.2300,0.3239,-0.3200,1.6000,-9.4200,26,1.8750,-24.1875,21.0625,3,0,3,3,-169.0000
2.9410,177.2500,2.5000,-10.7430,-250.6690,157.5634,296.2712,0.1300,-0.1500,0.1000,0.2223,-0.3000,1.7100,-9.5000,26,1.8750,-24.1875,22.6875,3,0,3,3,-169.0000
2.9650,177.3125,2.6250,-64.4578,-261.4120,146.8204,306.6713,0.1100,-0.2200,0.0300,0.2478,-0.3300,1.6400,-9.5800,26,1.8750,-24.1875,22.6875,3,0,3,3,-169.0000
