# Sesion:113 Fecha:2026-03-08 21:05:34 Shots:0 Duracion:6,75s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.3280,174.5625,2.5625,-222.0211,3022.3522,1418.0705,3345.8676,-0.7800,-0.2400,0.5500,0.9841,-1.2300,-0.2300,-9.2400,26,5.3750,-18.7500,25.0000,3,0,3,3,-179.8750
0.3520,175.0000,1.5625,89.5247,2947.1516,1418.0705,3271.7949,-0.6300,-0.5900,0.5200,1.0077,-0.9000,-0.5700,-9.2700,26,4.7500,-17.5625,26.1875,3,0,3,3,-179.8750
0.3760,175.5000,0.5625,662.4825,2875.5319,1332.1268,3237.6115,-0.6600,-0.2000,0.6400,0.9409,-0.6800,-0.2300,-9.1500,26,4.7500,-17.5625,26.1875,3,0,3,3,179.9375
0.4010,176.1250,-0.8125,537.1480,2807.4931,1310.6409,3144.5708,-0.5400,-0.0100,0.8900,1.0411,-0.4000,-0.0600,-8.9100,26,2.5625,-18.7500,25.3750,3,0,3,3,179.6250
0.4260,176.6250,-1.6875,229.1831,2682.1586,1307.0599,2992.4748,-0.5600,0.0400,0.9700,1.1208,-0.1900,-0.0400,-8.8200,26,2.5625,-18.7500,25.3750,3,0,3,3,179.5000
0.4500,177.3125,-3.0000,-32.2289,2524.5952,1332.1268,2854.6772,-0.5800,-0.0900,0.8500,1.0330,-0.0600,-0.1800,-8.9300,26,0.6875,-18.7500,25.0000,3,0,3,3,179.5000
0.4750,177.7500,-3.8125,78.7817,2474.4614,1353.6127,2821.6013,-0.4800,-0.2300,0.6900,0.8714,0.3400,-0.4000,-9.0800,26,0.6875,-18.7500,25.0000,3,0,3,3,179.4375
0.4990,178.1875,-4.6875,415.3944,2460.1374,1360.7747,2841.9248,-0.5000,-0.1400,0.8400,0.9875,0.3600,-0.2700,-8.9200,26,0.2500,-18.5000,26.6875,3,0,3,3,179.3125
0.5230,178.8750,-5.8750,243.5071,2395.6796,1382.2607,2776.5483,-0.4900,0.0000,1.0200,1.1316,0.5100,-0.1400,-8.7200,26,0.2500,-18.5000,26.6875,3,0,3,3,179.0625
0.5440,179.4375,-6.6875,-157.5634,2309.7360,1382.2607,2696.3591,-0.4500,-0.1400,0.9900,1.0964,0.7500,-0.3100,-8.7700,26,-2.2500,-18.5000,25.3750,3,0,3,3,179.0000
0.5690,180.1250,-7.8125,-870.1797,2198.7255,1256.9261,2677.9599,-0.4300,-0.5100,1.0000,1.2021,0.9000,-0.6300,-8.7000,26,-2.2500,-18.5000,25.3750,3,0,3,3,179.2500
0.5930,180.5625,-8.5000,-873.7606,2073.3911,1131.5916,2518.5129,-0.4700,-0.9900,1.1000,1.5527,0.9700,-1.0700,-8.5900,26,-3.0000,-18.8750,26.2500,3,0,3,3,179.5000
0.6180,180.8750,-9.1875,-372.4226,1890.7607,963.2853,2154.4355,-0.4100,-0.9800,1.0100,1.4658,1.2000,-1.0400,-8.6500,26,-3.0000,-18.8750,26.2500,3,0,3,3,179.6250
0.6390,181.3125,-10.0625,300.8029,1683.0635,734.1022,1860.6695,-0.3600,-0.2300,0.9300,1.0234,1.3400,-0.3000,-8.7200,26,-4.3750,-19.5625,26.6875,3,0,3,3,179.5000
0.6630,181.5625,-10.5625,207.6972,1564.8909,730.5212,1739.4490,-0.3400,0.0000,0.7700,0.8417,1.4600,-0.1000,-8.8600,26,-4.3750,-19.5625,26.6875,3,0,3,3,179.3750
0.6870,181.8125,-11.0625,0.0000,1500.4332,769.9121,1686.4354,-0.2100,-0.1800,0.6200,0.6789,1.7800,-0.3900,-9.0900,26,-5.5000,-18.8750,26.2500,3,0,3,3,179.3125
0.7120,182.1875,-11.8125,-222.0211,1475.3663,680.3874,1639.7945,-0.2200,-0.4100,0.3800,0.6007,1.7900,-0.5200,-9.2100,26,-5.5000,-18.8750,26.2500,3,0,3,3,179.3125
0.7330,182.4375,-12.3125,-161.1444,1493.2712,619.5106,1624.6907,-0.2600,-0.4800,0.3700,0.6595,1.8300,-0.5800,-9.2000,26,-5.5000,-18.8750,26.2500,3,0,3,3,179.3125
0.7580,182.6875,-12.8125,96.6866,1504.0142,580.1198,1614.9136,-0.1200,-0.1700,0.5900,0.6256,2.0900,-0.3000,-8.9500,26,-6.5625,-19.5625,25.5000,3,0,3,3,179.2500
0.7780,183.0000,-13.5625,-35.8099,1478.9472,537.1480,1573.8790,0.0100,0.0300,0.6200,0.6208,2.3200,-0.1000,-8.9000,26,-6.5625,-19.5625,25.5000,3,0,3,3,179.1250
0.8030,183.2500,-14.0625,-580.1198,1478.9472,512.0811,1669.1467,-0.0300,0.0200,0.7800,0.7808,2.3500,-0.1000,-8.7200,26,-7.2500,-19.1875,24.7500,3,0,3,3,179.1875
0.8280,183.4375,-14.5625,-984.7713,1371.5177,436.8803,1744.0468,-0.2800,-0.2600,1.0700,1.1362,2.2100,-0.3200,-8.4000,26,-7.2500,-19.1875,24.7500,3,0,3,3,179.4375
0.8520,184.0000,-15.1875,-748.4262,1188.8874,354.5177,1448.8884,-0.1100,-0.3000,1.0600,1.1071,2.4600,-0.3200,-8.3900,26,-9.1875,-20.0000,25.5625,3,0,3,3,179.8750
0.8760,184.1250,-15.5625,-304.3838,1034.9050,325.8698,1126.8846,-0.2400,0.1000,1.2100,1.2376,2.4100,0.1000,-8.2200,26,-9.1875,-20.0000,25.5625,3,0,3,3,-179.9375
0.9010,184.5000,-16.0000,93.1056,762.7501,447.6233,889.2823,-0.2400,0.3600,1.1800,1.2568,2.4500,0.3500,-8.2400,26,-9.0625,-18.5000,24.3750,3,0,3,3,179.9375
0.9250,184.6875,-16.1875,89.5247,572.9578,540.7290,792.8954,-0.1400,0.3100,1.0400,1.0942,2.6900,0.0700,-8.5500,26,-9.0625,-18.5000,24.3750,3,0,3,3,179.8125
0.9500,184.9375,-16.3750,-3.5810,440.4613,529.9860,689.1329,-0.0200,-0.1100,0.7700,0.7781,2.7500,-0.1500,-8.6300,26,-9.5000,-20.0000,24.8750,3,0,3,3,179.7500
0.9740,185.1875,-16.5625,0.0000,411.8134,447.6233,608.2409,-0.0900,-0.0900,0.7100,0.7213,2.7000,-0.1400,-8.6800,26,-9.5000,-20.0000,24.8750,3,0,3,3,179.6875
0.9950,185.5625,-16.6875,-78.7817,376.0036,354.5177,522.7504,-0.1000,0.0000,0.7800,0.7864,2.7300,0.0300,-8.5800,26,-11.0000,-19.1875,25.6875,3,0,3,3,179.6875
1.0190,185.6875,-16.8750,-504.9191,404.6515,275.7359,703.3608,-0.0300,0.1600,0.6000,0.6217,2.8200,0.1400,-8.7700,26,-11.0000,-19.1875,25.6875,3,0,3,3,179.7500
1.0440,185.8750,-17.0625,-669.6444,461.9472,214.8592,841.4174,-0.0400,-0.0900,0.7200,0.7267,2.8300,-0.0900,-8.6400,26,-10.1875,-18.8750,25.2500,3,0,3,3,-179.9375
1.0690,186.0000,-17.2500,-619.5106,454.7853,150.4014,783.0987,-0.1600,-0.0300,0.9700,0.9836,2.7200,0.0700,-8.2500,26,-10.1875,-18.8750,25.2500,3,0,3,3,-179.7500
1.0890,186.0625,-17.3750,-744.8452,411.8134,103.8486,857.4201,-0.1400,0.3900,1.3800,1.4409,2.8000,0.4800,-7.9600,26,-10.1875,-20.0000,24.5000,3,0,3,3,-179.5625
1.1140,186.2500,-17.5625,-1013.4191,304.3838,196.9542,1076.3172,-0.0600,0.2900,1.4500,1.4799,2.9000,0.4300,-7.8800,26,-10.1875,-20.0000,24.5000,3,0,3,3,-179.1250
1.1340,186.3750,-17.6250,-1181.7254,153.9824,264.9930,1220.8222,0.0000,0.0000,1.4400,1.4400,2.9600,0.1900,-7.9000,26,-11.2500,-20.0000,23.6875,3,0,3,3,-178.7500
1.1630,186.7500,-17.6875,-877.3416,-64.4578,304.3838,930.8773,-0.0800,-0.3200,1.3700,1.4091,2.8900,-0.0500,-7.9600,26,-11.2500,-20.0000,23.6875,3,0,3,3,-178.3750
1.1830,187.0000,-17.6250,-608.7677,-229.1831,329.4508,729.1507,-0.0600,-0.3500,1.3200,1.3669,2.9000,-0.0400,-8.0100,26,-11.2500,-20.0000,23.6875,3,0,3,3,-178.0625
1.2080,187.2500,-17.5000,-526.4050,-361.6796,293.6409,702.9505,-0.2200,-0.4700,1.3500,1.4463,2.7300,-0.1500,-7.9800,26,-11.0000,-20.0000,23.6875,3,0,3,3,-178.0000
1.2280,187.3750,-17.4375,-572.9578,-648.1585,214.8592,891.3779,-0.2900,-0.5600,1.5900,1.7105,2.6200,-0.2300,-7.7600,26,-11.0000,-20.0000,23.6875,3,0,3,3,-177.9375
1.2530,187.6250,-17.1250,-547.8909,-852.2747,139.6585,1022.7713,-0.3400,-0.8600,1.5100,1.7707,2.5400,-0.5200,-7.8500,26,-11.2500,-20.6875,23.6875,3,0,3,3,-177.8750
1.2770,187.6875,-16.7500,-411.8134,-1031.3240,3.5810,1110.5100,-0.3100,-0.8300,1.1800,1.4756,2.4800,-0.4500,-8.2000,26,-11.2500,-20.6875,23.6875,3,0,3,3,-177.6875
1.3020,187.7500,-16.1875,-329.4508,-1163.8205,-182.6303,1223.2619,-0.3500,-0.4900,1.0500,1.2104,2.3800,-0.0900,-8.3500,26,-11.2500,-20.6875,23.6875,3,0,3,3,-177.5625
1.3310,187.6875,-15.8125,-576.5388,-1224.6972,-264.9930,1379.3120,-0.2900,-0.4600,0.8700,1.0260,2.3400,-0.0100,-8.5500,26,-11.2500,-20.6875,23.6875,3,0,3,3,-177.3125
1.3510,187.6875,-15.1250,-522.8240,-1242.6021,-347.3557,1392.1425,-0.3400,-0.1700,0.6900,0.7878,2.2200,0.3100,-8.7500,26,-10.5625,-21.0625,22.5625,3,0,3,3,-177.0000
1.3760,187.6250,-14.7500,-519.2430,-1231.8592,-318.7078,1374.2871,-0.3000,0.2300,0.7600,0.8488,2.1900,0.7500,-8.7000,26,-10.5625,-21.0625,22.5625,3,0,3,3,-176.8125
1.4000,187.5625,-14.3125,-866.5987,-1292.7360,-232.7641,1573.6389,-0.2800,0.2600,0.7400,0.8328,2.1000,0.8600,-8.7400,26,-9.7500,-21.8750,23.0000,3,0,3,3,-176.5625
1.4250,187.5625,-13.6250,-1020.5811,-1378.6796,-182.6303,1725.0208,-0.1900,-0.1800,0.3100,0.4057,2.1100,0.4800,-9.1800,26,-9.7500,-21.8750,23.0000,3,0,3,3,-176.0000
1.4450,187.5625,-13.1250,-519.2430,-1360.7747,-232.7641,1474.9577,-0.1900,-0.0200,0.2100,0.2839,2.0300,0.6700,-9.3000,26,-9.5000,-21.5000,23.3750,3,0,3,3,-175.7500
1.4710,187.5625,-12.6875,-96.6866,-1400.1656,-143.2395,1410.7904,-0.3000,0.6500,0.3300,0.7883,1.8100,1.3700,-9.2100,26,-9.5000,-21.5000,23.3750,3,0,3,3,-175.6875
1.4950,187.5625,-11.9375,-100.2676,-1450.2994,-25.0669,1453.9774,-0.2800,0.5300,0.2100,0.6351,1.7500,1.2500,-9.3400,26,-8.7500,-21.5000,23.3750,3,0,3,3,-175.6250
1.5190,187.5625,-11.4375,-7.1620,-1471.7854,25.0669,1472.0162,-0.2100,0.3200,-0.0700,0.3891,1.6900,1.0500,-9.6600,26,-8.7500,-21.5000,23.3750,3,0,3,3,-175.6250
1.5390,187.6250,-10.9375,0.0000,-1471.7854,78.7817,1473.8923,-0.2100,0.4100,-0.2800,0.5391,1.6100,1.1300,-9.8900,26,-8.3750,-22.1875,23.7500,3,0,3,3,-175.6250
1.5640,187.6875,-10.1875,-257.8310,-1446.7185,107.4296,1473.4355,-0.1400,0.0700,-0.6800,0.6978,1.5900,0.8100,-10.3000,26,-8.3750,-22.1875,23.7500,3,0,3,3,-175.6250
1.5890,187.7500,-9.7500,-290.0599,-1285.5740,75.2007,1320.0343,-0.2000,-0.2000,-1.0500,1.0874,1.4600,0.5400,-10.6800,26,-7.2500,-21.5000,24.1875,3,0,3,3,-175.5000
1.6130,187.8125,-9.3750,-128.9155,-952.5424,32.2289,961.7665,-0.2700,-0.1500,-0.8300,0.8856,1.2900,0.6000,-10.4800,26,-7.2500,-21.5000,24.1875,3,0,3,3,-175.4375
1.6340,187.8125,-8.9375,-204.1162,-852.2747,46.5528,877.6120,-0.3500,-0.0900,-0.3000,0.4697,1.1700,0.6800,-9.9500,26,-7.2500,-21.5000,24.1875,3,0,3,3,-175.3750
1.6590,187.8750,-8.6250,-136.0775,-841.5318,64.4578,854.8963,-0.3000,-0.1200,-0.2500,0.4085,1.1500,0.6600,-9.9200,26,-6.8750,-21.5000,23.3750,3,0,3,3,-175.3125
1.6830,187.9375,-8.1875,-25.0669,-880.9226,75.2007,884.4818,-0.3000,-0.0700,-0.3500,0.4663,1.0900,0.7000,-10.0300,26,-6.8750,-21.5000,23.3750,3,0,3,3,-175.3125
1.7040,187.9375,-7.8750,-57.2958,-902.4085,64.4578,906.5202,-0.2800,-0.2100,-0.6900,0.7737,1.0600,0.5700,-10.3800,26,-6.0625,-21.5000,23.3750,3,0,3,3,-175.3750
1.7280,188.0000,-7.5625,-7.1620,-805.7219,50.1338,807.3119,-0.1900,-0.2700,-0.9600,1.0152,1.0800,0.5100,-10.6500,26,-6.0625,-21.5000,23.3750,3,0,3,3,-175.3125
1.7530,188.0000,-7.2500,50.1338,-558.6339,0.0000,560.8790,-0.1300,-0.0900,-0.7100,0.7274,1.1100,0.6800,-10.4100,26,-6.5000,-22.1875,23.0000,3,0,3,3,-175.3750
1.7770,188.0000,-7.1250,-96.6866,-461.9472,-14.3239,472.1745,-0.1200,-0.0800,-0.6200,0.6366,1.0800,0.6900,-10.3200,26,-6.5000,-22.1875,23.0000,3,0,3,3,-175.3750
1.8010,188.0000,-6.9375,-329.4508,-365.2606,-42.9718,493.7608,-0.1400,-0.0500,-0.6000,0.6181,1.1000,0.6800,-10.3600,26,-5.7500,-22.5625,23.3750,3,0,3,3,-175.3125
1.8230,188.0000,-6.8125,-379.5845,-179.0493,-57.2958,423.5870,-0.1200,-0.1600,-0.6300,0.6610,1.0300,0.6600,-10.3300,26,-5.7500,-22.5625,23.3750,3,0,3,3,-175.0625
1.8470,188.0000,-6.7500,-107.4296,-42.9718,-50.1338,126.0995,-0.1900,-0.1200,-0.2300,0.3216,0.9600,0.7100,-9.9400,26,-5.7500,-22.1875,24.1875,3,0,3,3,-175.0625
1.8710,187.9375,-6.7500,7.1620,-25.0669,-10.7430,28.1967,-0.2200,0.3900,0.3400,0.5622,0.9300,1.2200,-9.3600,26,-5.7500,-22.1875,24.1875,3,0,3,3,-175.0625
1.8920,188.0000,-6.6875,-386.7465,-132.4965,96.6866,420.0911,-0.1900,0.1200,0.2300,0.3216,0.9500,0.9800,-9.4600,26,-6.0625,-22.5625,23.7500,3,0,3,3,-174.9375
1.9160,188.0625,-6.6250,-340.1937,-161.1444,111.0106,392.4572,-0.1600,-0.2100,0.1000,0.2823,0.9700,0.6500,-9.5900,26,-6.0625,-22.5625,23.7500,3,0,3,3,-174.8125
1.9410,188.1250,-6.5625,-3.5810,-204.1162,89.5247,222.9146,-0.1800,-0.1100,0.1700,0.2709,0.9500,0.8500,-9.5400,26,-6.0625,-22.1875,24.1875,3,0,3,3,-174.7500
1.9620,188.1250,-6.5000,114.5916,-232.7641,85.9437,273.3069,-0.1200,-0.0200,0.2000,0.2341,0.9800,0.8400,-9.4900,26,-6.0625,-22.1875,24.1875,3,0,3,3,-174.8750
1.9860,188.1875,-6.3750,53.7148,-268.5740,57.2958,279.8215,-0.1700,-0.0200,0.3500,0.3896,0.9200,0.8400,-9.3500,26,-6.0625,-22.1875,24.1875,3,0,3,3,-174.8750
2.0080,188.1875,-6.2500,-3.5810,-343.7747,57.2958,348.5350,-0.1900,0.0200,0.2600,0.3226,0.8800,0.8900,-9.4400,26,-5.7500,-22.1875,22.5625,3,0,3,3,-174.8750
2.0310,188.2500,-6.1250,-35.8099,-411.8134,64.4578,418.3628,-0.1900,-0.0100,0.1300,0.2304,0.8400,0.8500,-9.5800,26,-5.7500,-22.1875,22.5625,3,0,3,3,-174.8750
2.0520,188.2500,-5.9375,-46.5528,-426.1374,75.2007,435.2188,-0.1900,-0.1500,0.1300,0.2748,0.8200,0.7100,-9.5800,26,-5.0000,-21.8750,24.1875,3,0,3,3,-174.8750
2.0770,188.2500,-5.7500,68.0387,-447.6233,53.7148,455.9399,-0.2100,-0.3100,0.1200,0.3932,0.7700,0.5400,-9.5900,26,-5.0000,-21.8750,24.1875,3,0,3,3,-174.8750
2.1000,188.2500,-5.5625,232.7641,-458.3663,14.3239,514.2800,-0.1700,-0.1500,0.1700,0.2834,0.8100,0.7800,-9.5200,26,-5.3750,-22.5625,22.1875,3,0,3,3,-175.0000
2.1250,188.2500,-5.3125,-35.8099,-494.1761,10.7430,495.5883,-0.1200,0.0400,0.0700,0.1446,0.7900,0.8800,-9.6500,26,-5.3750,-22.5625,22.1875,3,0,3,3,-175.0625
2.1460,188.1875,-5.1875,-229.1831,-504.9191,25.0669,555.0644,-0.1200,-0.0800,-0.0100,0.1446,0.7600,0.7600,-9.7400,26,-4.5625,-23.2500,23.0000,3,0,3,3,-175.0000
2.1710,188.1875,-5.0000,-182.6303,-490.5951,25.0669,524.0856,-0.1300,-0.1400,-0.2300,0.2990,0.7600,0.7100,-10.0100,26,-4.5625,-23.2500,23.0000,3,0,3,3,-174.9375
2.1910,188.2500,-4.8125,-75.2007,-404.6515,21.4859,412.1402,-0.0500,-0.0900,-0.3000,0.3172,0.7600,0.7700,-10.0400,26,-5.0000,-21.5000,23.3750,3,0,3,3,-174.8750
2.2150,188.2500,-4.6250,-189.7923,-322.2888,32.2289,375.4063,-0.1100,-0.1600,-0.1700,0.2581,0.6800,0.7100,-9.9000,26,-5.0000,-21.5000,23.3750,3,0,3,3,-174.8125
2.2360,188.2500,-4.5625,-279.3169,-293.6409,7.1620,405.3322,-0.1100,-0.1400,0.0000,0.1780,0.6700,0.7400,-9.7300,26,-5.0000,-22.1875,23.0000,3,0,3,3,-174.7500
2.2610,188.2500,-4.4375,-361.6796,-340.1937,14.3239,496.7384,-0.0800,-0.1400,-0.0400,0.1661,0.6600,0.7600,-9.7800,26,-5.0000,-22.1875,23.0000,3,0,3,3,-174.6250
2.2850,188.2500,-4.1875,-290.0599,-415.3944,3.5810,506.6558,-0.1400,-0.5100,-0.2800,0.5984,0.5700,0.4100,-10.0200,26,-5.0000,-22.1875,23.0000,3,0,3,3,-174.5000
2.3060,188.2500,-4.0625,7.1620,-401.0705,-60.8768,405.7275,-0.1100,-0.4800,-0.4700,0.6807,0.5800,0.4400,-10.2100,26,-4.5625,-22.5625,24.1875,3,0,3,3,-174.5000
2.3310,188.1875,-3.9375,71.6197,-325.8698,-143.2395,363.0951,-0.0300,-0.0600,-0.5700,0.5739,0.6400,0.8600,-10.3100,26,-4.5625,-22.5625,24.1875,3,0,3,3,-174.5000
2.3550,188.1250,-3.8125,-222.0211,-200.5352,-161.1444,339.8165,-0.0500,-0.0800,-0.3800,0.3915,0.6000,0.8500,-10.1200,26,-4.5625,-22.5625,23.7500,3,0,3,3,-174.4375
2.3790,188.0625,-3.7500,-236.3451,-168.3063,-164.7254,333.6473,-0.0900,-0.0500,-0.2600,0.2796,0.5100,0.9900,-10.0000,26,-4.5625,-22.5625,23.7500,3,0,3,3,-174.3750
2.4040,188.0625,-3.6875,-218.4402,-121.7535,-118.1725,276.5950,-0.0500,0.0400,-0.3200,0.3263,0.5700,1.0200,-10.0600,26,-4.2500,-22.8750,23.3750,3,0,3,3,-174.2500
2.4280,188.0000,-3.6250,-171.8873,-71.6197,-78.7817,202.1910,-0.0400,-0.0700,-0.2300,0.2437,0.5800,0.9100,-9.9600,26,-4.2500,-22.8750,23.3750,3,0,3,3,-174.1875
2.4530,187.9375,-3.6250,-17.9049,-42.9718,-46.5528,65.8356,-0.1000,0.0400,0.0000,0.1077,0.5100,1.0300,-9.7400,26,-3.8750,-22.8750,23.7500,3,0,3,3,-174.1875
2.4770,187.9375,-3.6250,-28.6479,-32.2289,-7.1620,43.7115,-0.0900,0.0400,0.1500,0.1794,0.5200,1.0300,-9.5800,26,-3.8750,-22.8750,23.7500,3,0,3,3,-174.1250
2.5020,187.8750,-3.6250,-68.0387,-64.4578,-14.3239,94.8116,-0.0500,-0.1100,0.0400,0.1273,0.5600,0.8800,-9.6900,26,-3.5000,-21.8750,23.3750,3,0,3,3,-174.1250
2.5270,187.8750,-3.5625,21.4859,-85.9437,-32.2289,94.2691,0.0000,-0.0300,-0.0200,0.0361,0.6000,0.9600,-9.7600,26,-3.5000,-21.8750,23.3750,3,0,3,3,-174.1250
2.5470,187.6875,-3.5625,-85.9437,-53.7148,-60.8768,118.2268,-0.0700,-0.0300,0.0100,0.0768,0.5300,0.9600,-9.7200,26,-3.0625,-21.8750,23.7500,3,0,3,3,-174.1250
2.5710,187.6250,-3.5000,-214.8592,-25.0669,-93.1056,235.5026,-0.0700,-0.1800,0.0700,0.2054,0.5300,0.7900,-9.5300,26,-3.0625,-21.8750,23.7500,3,0,3,3,-174.0625
2.5930,187.6250,-3.5000,32.2289,-78.7817,-121.7535,148.5570,-0.1000,-0.0800,0.2500,0.2809,0.4900,0.9300,-9.4800,26,-5.3750,-22.8750,24.5625,3,0,3,3,-174.0000
2.6170,187.6875,-3.4375,100.2676,-132.4965,-75.2007,182.3844,-0.1600,0.2500,0.1600,0.3372,0.4300,1.2600,-9.5600,26,-5.3750,-22.8750,24.5625,3,0,3,3,-174.0625
2.6380,187.6875,-3.3750,-75.2007,-186.2113,0.0000,200.8228,-0.1900,0.1000,0.0700,0.2258,0.3900,1.1100,-9.6600,26,-5.3750,-22.8750,24.5625,3,0,3,3,-174.0625
2.6650,187.6875,-3.3125,17.9049,-196.9542,46.5528,203.1717,-0.0800,-0.1900,-0.1600,0.2610,0.4800,0.8200,-9.9000,26,-4.2500,-23.6875,23.0000,3,0,3,3,-174.0000
2.6870,187.7500,-3.2500,96.6866,-150.4014,35.8099,182.3492,-0.0400,-0.1500,-0.3200,0.3557,0.5100,0.8500,-10.0600,26,-4.2500,-23.6875,23.0000,3,0,3,3,-174.0625
2.7110,187.7500,-3.1875,-57.2958,-57.2958,7.1620,81.3444,0.0000,-0.2000,-0.2700,0.3360,0.5600,0.8000,-10.0100,26,-4.5625,-22.5625,23.0000,3,0,3,3,-174.0625
2.7350,187.7500,-3.1875,-114.5916,35.8099,-57.2958,133.0277,-0.0200,-0.2600,-0.0100,0.2610,0.5200,0.7400,-9.7500,26,-4.5625,-22.5625,23.0000,3,0,3,3,-174.0000
2.7560,187.6875,-3.2500,-100.2676,68.0387,-100.2676,157.2783,-0.0600,-0.1100,0.1500,0.1954,0.4800,0.9000,-9.5800,26,-3.8750,-22.1875,22.5625,3,0,3,3,-174.0000
2.7810,187.6875,-3.2500,-157.5634,28.6479,-125.3345,203.3609,-0.1100,-0.1800,0.2900,0.3586,0.4400,0.8500,-9.4300,26,-3.8750,-22.1875,22.5625,3,0,3,3,-173.9375
2.8050,187.6250,-3.2500,-17.9049,-75.2007,-139.6585,159.6252,-0.1100,-0.0300,0.1900,0.2216,0.4300,0.9900,-9.5300,26,-4.2500,-22.8750,23.0000,3,0,3,3,-173.8750
2.8290,187.5625,-3.1875,21.4859,-103.8486,-118.1725,158.7795,-0.0700,0.1700,0.0100,0.1841,0.4600,1.2100,-9.7200,26,-4.2500,-22.8750,23.0000,3,0,3,3,-173.8750
2.8500,187.5000,-3.1250,-96.6866,-100.2676,-57.2958,150.6144,-0.0400,0.2200,-0.0800,0.2375,0.4300,1.0700,-9.8700,26,-3.8750,-22.5625,23.7500,3,0,3,3,-173.8750
2.8750,187.5000,-3.1250,-128.9155,-39.3908,3.5810,134.8468,-0.0400,-0.1300,-0.0900,0.1631,0.4800,0.9200,-9.8200,26,-3.8750,-22.5625,23.7500,3,0,3,3,-173.8125
2.8990,187.5000,-3.0625,-28.6479,-21.4859,-14.3239,38.5684,-0.0600,-0.2200,-0.0600,0.2358,0.4600,0.8300,-9.8000,26,-4.2500,-22.8750,22.1875,3,0,3,3,-173.7500
2.9240,187.5000,-3.0625,-46.5528,-3.5810,-89.5247,100.9686,-0.0800,-0.1800,0.0800,0.2126,0.4400,0.8700,-9.6400,26,-4.2500,-22.8750,22.1875,3,0,3,3,-173.7500
2.9450,187.4375,-3.0625,-28.6479,-35.8099,-132.4965,140.2083,-0.0400,-0.1500,0.1000,0.1847,0.4800,0.8900,-9.6200,26,-3.5000,-23.2500,22.1875,3,0,3,3,-173.7500
