# Sesion:119 Fecha:2026-03-08 21:09:44 Shots:41 Duracion:16,95s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.4880,129.5625,-5.5625,-866.5987,-487.0141,494.1761,1110.1289,-0.0500,0.0000,-0.2700,0.2746,0.9400,0.5200,-9.9500,26,15.0000,-10.8750,31.0625,0,0,0,3,-171.2500
0.5130,129.7500,-5.4375,143.2395,-497.7571,633.8346,818.5512,0.1300,-0.4400,-0.3800,0.5957,1.0500,1.0700,-10.0200,26,15.0000,-10.8750,31.0625,0,0,0,3,-171.0000
0.5370,130.1250,-5.1875,608.7677,-540.7290,655.3205,1045.1940,0.3900,0.1100,-0.8200,0.9147,1.2900,1.5800,-10.4800,26,15.0000,-12.0000,30.2500,0,0,0,3,-171.2500
0.5620,130.3125,-5.0625,-85.9437,-429.7184,637.4155,773.5262,0.3400,-0.8500,-1.0000,1.3558,1.2100,0.6200,-10.6500,26,15.0000,-12.0000,30.2500,0,0,0,3,-171.3125
0.5860,130.5000,-5.0000,-336.6127,-200.5352,383.1655,548.0313,0.2600,-1.1500,-0.9000,1.4833,1.1200,0.3400,-10.5600,26,16.0625,-12.0000,30.7500,0,0,0,3,-171.1875
0.6080,130.6875,-4.9375,-103.8486,-107.4296,118.1725,190.5004,0.2800,-0.9800,-0.7000,1.2364,1.1300,0.5200,-10.3600,26,16.0625,-12.0000,30.7500,0,0,0,3,-171.1250
0.6320,129.3750,-4.8750,-28.6479,-125.3345,-157.5634,203.3609,0.2300,-0.4200,-0.7500,0.8898,1.0200,1.2200,-10.4700,26,17.1875,-11.5625,31.1875,0,0,0,3,-171.1250
0.6560,129.3125,-4.8750,-257.8310,-68.0387,-307.9648,407.3677,0.1500,0.1000,-1.0300,1.0457,0.9900,1.6200,-10.6800,26,17.1875,-11.5625,31.1875,0,0,0,3,-171.0625
0.6770,128.0625,-4.8125,-529.9860,42.9718,-272.1550,597.3275,0.2200,-0.0400,-1.1400,1.1617,1.0500,1.5000,-10.7900,26,16.0625,-11.5625,31.5000,0,0,0,3,-170.8750
0.7010,128.0000,-4.8750,-544.3099,225.6021,-204.1162,623.5648,0.2000,0.1100,-1.1800,1.2019,1.1100,1.9300,-10.8600,26,16.0625,-11.5625,31.5000,0,0,0,3,-170.6250
0.7220,128.0000,-5.0000,-526.4050,551.4719,-28.6479,762.9182,0.2500,0.2500,-1.1500,1.2031,1.1300,1.8800,-10.7800,26,15.3750,-10.7500,31.0625,0,0,0,3,-170.5000
0.7460,126.9375,-5.3125,-358.0986,709.0353,96.6866,800.1962,0.2500,0.3700,-1.1400,1.2243,1.1600,2.0200,-10.7600,26,15.3750,-10.7500,31.0625,0,0,0,3,-170.2500
0.7460,SHOT
0.7670,127.0000,-5.6250,-376.0036,877.3416,193.3733,973.9098,0.2300,0.4200,-1.0700,1.1723,1.2000,2.0900,-10.6800,26,15.3750,-10.7500,31.0625,0,0,0,3,-170.1250
0.7920,126.1875,-6.0000,-748.4262,1102.9437,376.0036,1384.9206,0.6600,2.4500,-1.7800,3.0994,1.7200,4.1700,-11.3800,26,15.7500,-12.2500,30.7500,0,0,0,3,-169.9375
0.8160,126.5000,-6.6875,-1020.5811,1464.6234,945.3804,2020.0126,0.7500,2.3000,-1.3700,2.7802,1.9000,4.0700,-10.9500,26,15.7500,-12.2500,30.7500,0,0,0,3,-169.5000
0.8370,126.1875,-7.3125,-1228.2783,1632.9296,1475.3663,2520.2844,0.7800,2.2700,-0.2800,2.4165,2.0300,4.1000,-9.8400,26,15.3750,-12.6875,30.7500,0,0,0,3,-169.1250
0.8610,126.8125,-8.0000,-2195.1445,1690.2254,2005.3522,3420.0817,0.6400,2.1100,0.0000,2.2049,2.0700,4.1100,-9.4800,26,15.3750,-12.6875,30.7500,0,0,0,3,-168.5625
0.8850,127.4375,-9.1250,-4046.5144,1726.0354,2997.2854,5323.2695,0.4300,0.5400,0.3600,0.7785,1.9900,2.7300,-9.0600,26,14.5625,-13.0625,31.0625,0,0,0,3,-166.8750
0.9100,128.6875,-9.9375,-3122.6201,1615.0247,3584.5671,5020.7753,0.5500,0.3500,-0.4000,0.7649,2.2600,2.7000,-9.7600,26,14.5625,-13.0625,31.0625,0,0,0,3,-165.8750
0.9300,129.4375,-10.8125,-1428.8134,1593.5389,4318.6694,4819.9355,0.6000,0.1600,-0.4500,0.7669,2.7000,2.7100,-9.8100,26,13.8750,-15.8750,31.0625,0,0,0,3,-165.4375
0.9550,130.8750,-11.7500,-1188.8874,1650.8347,4673.1870,5096.8012,0.8600,0.3100,-1.3000,1.5892,2.9400,2.7500,-10.5600,26,13.8750,-15.8750,31.0625,0,0,0,3,-165.2500
0.9760,132.6250,-13.1875,-2209.4685,1887.1798,4902.3701,5698.8095,0.9100,0.5400,-1.1300,1.5481,3.1600,3.0200,-10.3500,26,12.5000,-17.3750,30.7500,0,0,0,3,-164.9375
1.0000,134.2500,-14.2500,-2614.1198,1933.7325,4945.3417,5918.5600,0.7900,0.8200,-1.7300,2.0711,3.2000,3.3800,-10.5800,26,12.5000,-17.3750,30.7500,0,0,0,3,-164.4375
1.0250,136.0625,-15.4375,-2334.8029,2209.4685,6474.4233,7228.5000,-0.2100,0.4600,0.1600,0.5304,2.5000,3.0900,-8.8800,26,10.5625,-18.1875,31.5000,0,0,0,3,-163.8750
1.0490,138.6875,-17.4375,-1844.2078,2080.5529,7047.3808,7575.9736,-1.6800,0.0500,0.5500,1.7684,1.2500,2.6800,-8.4100,26,10.5625,-18.1875,31.5000,0,0,0,3,-163.6250
1.0700,141.3125,-18.7500,-1145.9156,1618.6058,7960.5322,8203.8457,-1.9700,-0.4000,-0.1300,2.0144,1.1800,2.1400,-9.0600,26,7.6875,-21.0625,31.0625,0,0,0,3,-164.0000
1.0940,143.5625,-19.8750,-2445.8137,1052.8099,8340.1171,8754.8828,-1.5700,-0.3000,-1.5500,2.2265,1.8500,2.1600,-10.4000,26,7.6875,-21.0625,31.0625,0,0,0,3,-164.3125
1.0980,SHOT
1.1190,148.0625,-21.5000,-4630.2153,1042.0670,8322.2119,9580.3974,-2.3000,-0.1300,-2.4300,3.3484,1.3000,2.3600,-11.2000,26,7.6875,-21.0625,31.0625,0,0,0,3,-164.0625
1.1430,151.0625,-22.7500,-6657.0532,1332.1268,8264.9160,10695.7822,-3.0600,-3.0100,-2.0800,4.7697,0.7100,-1.7500,-10.1200,26,4.7500,-23.5625,31.0625,0,0,0,3,-162.8125
1.1640,155.3125,-24.6250,-2162.9157,1296.3170,7348.1835,7768.8125,-3.0500,-4.9500,-1.4100,5.9827,1.0200,-2.2400,-9.9000,26,4.7500,-23.5625,31.0625,0,0,0,3,-162.1875
1.1890,157.1250,-25.6250,1085.0388,1145.9156,6424.2895,6615.2797,-3.0500,-4.4600,-0.8400,5.4681,1.1800,-1.9500,-9.3200,26,0.5000,-26.5000,28.7500,0,0,0,3,-163.5000
1.2130,158.7500,-26.5000,3878.2080,1038.4859,5725.9970,6993.2817,-3.6000,0.9200,0.1600,3.7191,0.8300,2.9200,-8.3500,26,0.5000,-26.5000,28.7500,0,0,0,3,-165.5000
1.2340,159.6250,-27.1875,3573.8242,594.4437,5783.2929,6824.3725,-3.8100,2.8200,0.1300,4.7419,0.7100,4.4900,-8.4000,26,-0.3750,-26.8750,28.0000,1,0,0,3,-167.8125
1.2580,162.3750,-27.9375,744.8452,85.9437,6306.1166,6350.5346,-3.8700,2.2000,-0.1300,4.4535,0.7100,3.6300,-8.6700,26,-0.3750,-26.8750,28.0000,1,0,0,3,-170.4375
1.2830,163.9375,-28.1250,-1890.7607,-712.6163,6997.2470,7283.1494,-4.0700,-0.1800,-0.1500,4.0767,0.4700,0.3500,-8.4000,26,-2.7500,-24.5625,30.3750,1,0,0,3,-171.2500
1.3070,166.5000,-28.1875,-1317.8029,-1235.4403,7126.1625,7351.5375,-3.9800,-2.0100,0.8600,4.5409,0.6500,-0.8700,-7.6900,26,-2.7500,-24.5625,30.3750,1,0,0,3,-171.9375
1.3280,169.6250,-27.8125,2123.5249,-2170.0776,6538.8808,7209.4077,-3.2400,-1.6300,0.6800,3.6901,1.3300,-0.7100,-7.9300,26,-6.5625,-26.6875,29.5625,1,0,0,3,-173.9375
1.3530,171.6250,-27.2500,3251.5356,-2420.7468,6238.0781,7439.4970,-3.0100,0.4600,0.0200,3.0450,1.5500,3.0100,-9.0500,26,-6.5625,-26.6875,29.5625,1,0,0,3,-176.0000
1.3730,173.3125,-26.4375,870.1797,-2743.0354,5650.7963,6341.3686,-2.6000,2.7900,-0.5600,3.8546,1.6900,2.9700,-9.3700,26,-6.2500,-24.0625,31.8750,1,0,0,3,-178.1875
1.3980,176.1250,-25.0625,-1049.2290,-2836.1411,5349.9936,6145.4868,-1.6300,1.0300,0.4500,1.9800,2.5200,1.0800,-8.4200,26,-6.2500,-24.0625,31.8750,1,0,0,3,-179.6875
1.4220,177.9375,-24.0625,-1489.6903,-2954.3137,5056.3525,6042.6689,-1.4800,-0.9600,1.4700,2.2963,2.5200,-0.9600,-7.4700,26,-6.8750,-22.0625,31.0625,1,0,0,3,-179.9375
1.4470,179.4375,-22.9375,-300.8029,-3623.9580,3534.4333,5071.0722,-0.3500,-1.0600,1.7200,2.0505,3.3700,-1.1400,-7.3400,26,-6.8750,-22.0625,31.0625,1,0,0,3,179.6875
1.4470,SHOT
1.4670,180.7500,-21.0000,451.2043,-3903.2751,2051.9050,4432.7705,0.1800,0.3200,1.1500,1.2072,3.7000,0.1700,-8.0000,26,-6.8750,-22.0625,31.0625,1,0,0,3,179.0000
1.4920,181.2500,-19.6875,-143.2395,-3828.0742,1589.9578,4147.6059,1.6900,0.6300,-0.3300,1.8335,4.9100,0.4700,-9.5900,26,-5.5000,-21.5625,30.7500,1,0,0,3,178.8750
1.5160,181.5625,-18.1250,-2187.9826,-2778.8454,-182.6303,3541.5539,2.3900,-0.5700,-0.9500,2.6343,5.4400,-0.6100,-10.2700,26,-5.5000,-21.5625,30.7500,1,0,0,3,179.6875
1.5410,181.4375,-17.3125,-2187.9826,-2435.0705,-598.0247,3327.8325,2.6400,-1.6900,-0.9800,3.2842,5.5600,-1.6000,-10.3400,26,-4.8750,-20.0000,30.2500,1,0,0,3,-179.4375
1.5650,181.1250,-16.6250,136.0775,-1654.4156,-1360.7747,2146.4658,2.7800,-1.7200,-1.2400,3.4963,5.5500,-1.5900,-10.6500,26,-4.8750,-20.0000,30.2500,1,0,0,3,-179.0625
1.5900,180.2500,-15.8750,1708.1304,-1421.6514,-1582.7958,2728.3779,2.5400,-1.0600,-1.8800,3.3331,5.2300,-0.9900,-11.3100,26,-3.5000,-20.6875,30.3750,1,0,0,3,-179.5625
1.6140,179.5000,-15.4375,2248.8593,-1281.9930,-1815.5600,3161.8242,1.9100,-0.0400,-2.6600,3.2750,4.5000,-0.1200,-12.1200,26,-3.5000,-20.6875,30.3750,1,0,0,3,179.8125
1.6390,178.3750,-14.9375,1908.6656,-802.1409,-2019.6762,2892.3220,1.6300,0.3700,-2.5200,3.0239,4.1700,0.2100,-11.9900,26,-2.7500,-20.6875,31.0000,1,0,0,3,179.0000
1.6630,177.6250,-14.8125,1650.8347,-290.0599,-1797.6551,2457.8352,1.1500,0.7200,-2.5200,2.8620,3.6600,0.5000,-12.0000,26,-2.7500,-20.6875,31.0000,1,0,0,3,178.6250
1.6840,177.0625,-14.9375,1131.5916,404.6515,-1425.2325,1864.2774,0.3200,1.5800,-2.0700,2.6237,2.8700,1.3000,-11.5400,26,-0.6875,-19.1875,30.5000,0,0,0,3,178.3125
1.7090,176.6250,-15.4375,-315.1268,1239.0212,-655.3205,1436.6362,-0.4200,1.5400,-1.1900,1.9910,2.1800,1.2700,-10.6300,26,-0.6875,-19.1875,30.5000,0,0,0,3,178.3125
1.7300,176.5625,-15.9375,-1020.5811,1367.9367,-261.4120,1726.6074,-0.5600,0.3400,-0.6000,0.8884,2.1200,0.1200,-10.0300,26,-0.7500,-17.2500,32.0625,0,0,0,3,178.6250
1.7540,176.5625,-16.3750,-547.8909,1228.2783,-103.8486,1348.9390,-0.4500,0.1200,-0.7800,0.9085,2.3400,-0.0200,-10.1800,26,-0.7500,-17.2500,32.0625,0,0,0,3,178.9375
1.7780,176.5000,-16.9375,196.9542,1160.2395,-82.3627,1179.7161,-0.2900,0.5600,-1.7900,1.8978,2.5600,0.4200,-11.1700,26,0.3750,-17.6875,32.1875,0,0,0,3,179.0625
1.8030,176.4375,-17.3750,762.7501,1285.5740,10.7430,1494.8591,-0.3100,1.3300,-2.3500,2.7180,2.7000,1.9900,-11.5100,26,0.3750,-17.6875,32.1875,0,0,0,3,178.8125
1.8240,176.5000,-17.8750,712.6163,1511.1761,311.5458,1699.5693,-0.0700,2.5000,-1.8900,3.1348,2.9700,2.2500,-11.2100,26,-1.8750,-18.0000,31.3750,0,0,0,3,178.5625
1.8490,176.8750,-18.7500,-526.4050,1897.9227,970.4473,2195.6733,0.0500,2.2600,-1.4800,2.7019,3.2100,2.0100,-10.7600,26,-1.8750,-18.0000,31.3750,0,0,0,3,178.4375
1.8730,177.3750,-19.4375,-1564.8909,2184.4016,1120.8487,2911.4938,-0.1100,0.5600,-1.2300,1.3559,3.1500,0.3600,-10.4700,26,-3.0000,-17.6875,31.7500,0,0,0,3,178.7500
1.8970,177.8125,-20.2500,-2800.3312,2427.9086,805.7219,3792.8596,-0.1400,0.5000,-0.5300,0.7420,3.3100,0.4400,-9.7000,26,-3.0000,-17.6875,31.7500,0,0,0,3,179.1875
1.8970,SHOT
1.9180,178.3750,-21.5000,-3745.7116,2499.5283,196.9542,4507.4145,-0.3500,-0.5200,-0.0200,0.6271,3.2300,-0.3900,-9.1400,26,-3.0000,-17.6875,31.7500,0,0,0,3,-179.1875
1.9420,177.6250,-22.3125,-3681.2539,2367.0319,-286.4789,4385.9482,-0.5200,-0.4800,1.0600,1.2745,3.1600,0.1400,-7.8100,26,-4.1875,-18.0000,31.0625,0,0,0,3,-177.8750
1.9670,177.6875,-23.0000,-4490.5566,1922.9896,-1031.3240,4992.6562,-0.9300,-1.4200,1.5000,2.2652,2.9500,-0.7200,-7.4600,26,-4.1875,-18.0000,31.0625,0,0,0,3,-176.3750
1.9910,176.7500,-23.7500,-3742.1306,1228.2783,-1067.1339,4080.5617,-1.6700,-0.8800,3.3200,3.8191,2.2800,0.0400,-5.5900,26,-6.0000,-18.6875,30.1875,0,0,0,3,-174.0000
2.0160,176.6875,-23.9375,-2850.4650,300.8029,-834.3698,2985.2648,-2.0800,-1.0700,3.6100,4.3016,1.8800,0.1100,-5.2700,26,-6.0000,-18.6875,30.1875,0,0,0,3,-172.8125
2.0370,175.9375,-23.6250,-805.7219,-820.0458,-193.3733,1165.7856,-2.2100,-1.0100,3.5000,4.2608,1.7200,0.2300,-5.3900,26,-6.3750,-21.6875,27.3750,0,0,0,3,-172.0000
2.0610,176.0000,-23.2500,583.7008,-1321.3839,268.5740,1469.3175,-2.2700,-1.1600,3.4600,4.2977,1.6000,0.0600,-5.4500,26,-6.3750,-21.6875,27.3750,0,0,0,3,-172.1250
2.0820,175.1875,-22.7500,1937.3135,-1679.4825,458.3663,2604.6008,-2.1200,-2.0800,3.0300,4.2428,1.7100,-1.5100,-6.3200,26,-5.7500,-22.5625,29.0625,0,0,0,3,-172.7500
2.1060,175.0625,-22.1250,4307.9262,-2098.4580,46.5528,4792.0688,-2.0900,-1.1400,1.8700,3.0273,1.5400,-0.3100,-7.1800,26,-5.7500,-22.5625,29.0625,0,0,0,3,-174.0000
2.1300,173.7500,-20.8750,4100.2294,-2714.3876,-791.3980,4980.5712,-2.1700,-1.1900,0.9700,2.6582,1.3300,-0.5600,-8.1500,26,-5.7500,-22.5000,29.0625,0,0,0,3,-176.0625
2.1550,173.1250,-19.7500,4010.7045,-3427.0039,-1468.2043,5475.9228,-1.4200,0.0500,-0.6500,1.5625,1.9700,0.9600,-10.2100,26,-5.7500,-22.5000,29.0625,0,0,0,3,-177.3125
2.1760,172.3750,-18.4375,3681.2539,-3953.4089,-1500.4332,5606.4580,-0.7600,2.2100,-2.5300,3.4442,2.2300,2.3800,-11.8700,26,-4.8750,-20.5625,30.1875,0,0,0,3,-178.4375
2.2010,171.0000,-16.3750,2349.1269,-3939.0849,-658.9015,4633.4589,-0.3100,3.0400,-3.2600,4.4683,2.4600,3.0800,-12.6700,26,-4.8750,-20.5625,30.1875,0,0,0,3,-179.7500
2.2210,170.9375,-15.2500,1074.2958,-3305.2502,161.1444,3479.1894,0.2400,3.6700,-3.8700,5.3389,2.8200,3.6300,-13.3300,26,-2.6875,-19.0625,31.3750,0,0,0,3,179.7500
2.2490,170.5000,-14.3750,-458.3663,-1650.8347,1239.0212,2114.3625,0.6700,1.7500,-3.7700,4.2100,3.0600,1.7000,-13.2800,26,-2.6875,-19.0625,31.3750,0,0,0,3,179.6875
2.2490,SHOT
2.2700,171.1875,-13.8125,-93.1056,-666.0634,1267.6691,1435.0241,0.4000,-1.4800,-2.0700,2.5759,2.7400,-1.5300,-11.6000,26,-2.6875,-19.0625,31.3750,0,0,0,3,179.6875
2.2940,170.6875,-13.6250,1486.1092,-461.9472,705.4543,1708.6783,-0.4600,-2.0600,-0.3200,2.1349,1.7600,-1.5200,-8.7700,26,-0.0625,-18.6875,31.0625,0,0,0,3,179.2500
2.3150,170.6250,-13.1875,3333.8981,-1149.4965,28.6479,3526.6188,-0.7100,-0.4000,0.5000,0.9561,1.5200,-0.7600,-9.0400,26,-0.0625,-18.6875,31.0625,0,0,0,3,177.8125
2.3400,169.8750,-12.6250,5067.0957,-1776.1691,32.2289,5369.4760,-0.0400,3.1500,-0.2700,3.1618,2.1000,2.5200,-9.8200,26,-0.5000,-18.6875,31.0625,0,0,0,3,176.2500
2.3640,169.8750,-12.0000,3036.6762,-1657.9965,709.0353,3531.7258,-0.8600,2.9700,-0.7600,3.1840,1.1400,2.0700,-10.3200,26,-0.5000,-18.6875,31.0625,0,0,0,3,175.0000
2.3890,169.8125,-11.5625,1221.1163,-709.0353,1604.2818,2137.1889,-1.3400,1.6000,-1.1200,2.3685,0.6000,0.6000,-10.6800,26,-0.8750,-18.6875,31.3750,0,0,0,3,174.2500
2.4130,170.6875,-11.1875,777.0740,-444.0423,1987.4473,2179.6706,-0.7900,1.9500,-1.2900,2.4679,1.1100,0.8800,-10.8500,26,-0.8750,-18.6875,31.3750,0,0,0,3,173.5625
2.4340,171.0000,-11.0000,171.8873,-300.8029,2410.0036,2434.7783,-0.9700,1.3400,-0.9200,1.8929,0.9000,0.2200,-10.4800,26,-0.0625,-16.8750,32.5625,0,0,0,3,173.3125
2.4590,171.8750,-10.8125,21.4859,-111.0106,2703.6445,2706.0080,-0.9100,0.0100,-1.2900,1.5787,0.9100,-1.1300,-10.8500,26,-0.0625,-16.8750,32.5625,0,0,0,3,173.1875
2.4790,172.8125,-10.6875,225.6021,75.2007,2621.2819,2632.0468,-0.8000,-0.3500,-1.0500,1.3656,1.0100,-1.5500,-10.6100,26,-0.0625,-17.6875,33.6875,0,0,0,3,172.8750
2.5040,173.6875,-10.6250,479.8522,168.3063,2528.1762,2578.8098,-0.8600,-0.1900,-0.5600,1.0437,0.9400,-1.4400,-10.1200,26,-0.0625,-17.6875,33.6875,0,0,0,3,172.5625
2.5240,174.5000,-10.5625,444.0423,114.5916,2521.0144,2562.3852,-0.8800,0.0000,-0.0100,0.8801,0.9000,-1.3100,-9.5600,26,-0.5000,-16.8750,33.2500,0,0,0,3,172.2500
2.5520,175.3750,-10.3750,-139.6585,-35.8099,2603.3769,2607.3662,-1.2900,0.1300,0.6800,1.4640,0.4700,-1.2100,-8.8600,26,-0.5000,-16.8750,33.2500,0,0,0,3,171.9375
2.5730,176.2500,-10.1875,-1092.2008,-100.2676,2589.0529,2811.7880,-1.5400,0.0700,1.0300,1.8540,0.2000,-1.2500,-8.5200,26,-1.7500,-16.1875,33.6875,1,0,0,3,172.0625
2.5980,176.8125,-10.0625,-1350.0318,-261.4120,2266.7644,2651.2531,-1.5000,-1.7400,0.8200,2.4393,0.1900,-2.9800,-8.7500,26,-1.7500,-16.1875,33.6875,1,0,0,3,172.3750
2.6010,SHOT
2.6220,177.8750,-9.7500,-1307.0599,-454.7853,1811.9790,2280.0227,-1.4900,-1.5300,0.4400,2.1805,0.1700,-2.7200,-9.1400,26,-1.7500,-16.1875,33.6875,1,0,0,3,172.8750
2.6430,178.2500,-9.5000,-1930.1516,-440.4613,1364.3557,2404.3623,-1.1600,-1.5300,-0.6800,2.0369,0.8000,-2.4300,-10.6700,26,-2.8750,-16.5000,32.0625,1,0,0,3,173.3750
2.6670,178.6875,-9.3750,-2846.8840,-118.1725,902.4085,2988.8217,-0.3700,-1.3500,-1.2700,1.8901,1.2200,-2.2600,-10.9000,26,-2.8750,-16.5000,32.0625,1,0,0,3,174.1250
2.6920,178.8125,-9.3125,-3165.5917,136.0775,598.0247,3224.4567,-0.4400,-1.7900,-1.3300,2.2730,1.1400,-2.5300,-10.9700,26,-2.1875,-17.6875,32.8750,1,0,0,3,175.5625
2.7160,179.0000,-9.4375,-3176.3347,343.7747,175.4683,3199.6987,-0.6800,-1.9300,-0.4800,2.1018,0.9300,-2.4000,-10.1400,26,-2.1875,-17.6875,32.8750,1,0,0,3,176.6250
2.7370,178.8750,-9.5625,-3115.4580,408.2324,-304.3838,3156.7995,-0.7500,-1.9900,-0.2800,2.1450,0.8900,-2.2800,-9.9500,26,-3.2500,-20.1875,31.6875,2,0,0,3,177.6875
2.7610,178.5625,-9.7500,-2793.1691,282.8979,-1099.3627,3015.0329,-0.6800,-1.8900,-0.1900,2.0176,0.9800,-2.0100,-9.8500,26,-3.2500,-20.1875,31.6875,2,0,0,3,179.2500
2.7820,178.1250,-9.8125,-2162.9157,121.7535,-1597.1198,2691.4345,-0.8700,-1.7700,-0.1500,1.9780,0.8000,-1.7400,-9.8200,26,-4.0625,-20.5625,30.5000,2,0,0,3,-179.7500
2.8070,177.5000,-9.8125,-1299.8980,-107.4296,-2177.2397,2538.0402,-1.2600,-0.7000,-0.2200,1.4581,0.4000,-0.5100,-9.8800,26,-4.0625,-20.5625,30.5000,2,0,0,3,-179.0625
2.8310,176.3750,-9.6875,-773.4931,-136.0775,-2377.7749,2504.1210,-1.2300,-0.0400,-0.3900,1.2910,0.4200,0.2200,-10.0600,26,-3.6875,-21.3750,29.7500,2,0,0,3,-178.3750
2.8560,175.5625,-9.6250,-365.2606,-64.4578,-2460.1374,2487.9401,-1.3400,0.6000,-0.3900,1.5191,0.3000,0.9200,-10.0600,26,-3.6875,-21.3750,29.7500,2,0,0,3,-178.0625
2.8760,174.6875,-9.6250,-14.3239,10.7430,-2467.2995,2467.3645,-1.3500,1.0200,-0.2500,1.7104,0.3000,1.6900,-9.6400,26,-2.8750,-21.0625,30.0625,2,0,0,3,-177.8750
2.9010,173.3750,-9.5625,569.3768,-25.0669,-2198.7255,2271.3898,-1.3500,1.7900,-0.0700,2.2431,0.2800,2.1400,-9.7300,26,-2.8750,-21.0625,30.0625,2,0,0,3,-177.8750
