# Sesion:15 Fecha:2026-03-08 20:18:29 Shots:0 Duracion:0,89s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0250,159.6250,-8.0000,-2460.1374,-29697.1191,45317.3828,54236.8554,-1.8400,-3.6700,2.1700,4.6436,-0.4700,-3.3300,11.8700,25,40.1875,2.1875,-3.5625,0,3,1,3
0.0410,149.4375,-15.5000,-6610.5004,-19312.2597,25156.4277,32396.1113,-2.7500,-1.9500,1.6900,3.7711,-0.1300,-2.2700,11.1400,25,40.1875,2.1875,-3.5625,0,3,1,3
0.0660,147.6250,-19.1250,-10116.2861,-8723.2822,250.6690,13360.3046,-3.3700,-1.6200,1.8700,4.1807,-0.1500,-2.5700,11.0800,25,20.5625,-6.5000,-8.1875,0,3,1,3
0.0870,153.6875,-21.0625,-5557.6909,-2531.7573,-22048.1328,22878.3281,-4.1000,-2.3000,2.8800,5.5131,-0.7800,-3.4100,12.0900,25,20.5625,-6.5000,-8.1875,0,3,1,3
0.1070,165.1250,-21.7500,-182.6303,1324.9649,-36776.7304,36801.0429,-4.7000,-2.9400,2.7500,6.1884,-1.3400,-3.0500,11.3300,25,6.5625,-4.0000,-7.7500,0,3,1,3
0.1280,178.8750,-20.9375,-78.7817,501.3381,-40286.0937,40289.2890,-5.1200,-3.3700,0.9400,6.2012,-1.7200,-2.3900,10.0800,25,6.5625,-4.0000,-7.7500,0,3,1,3
0.1480,191.9375,-19.7500,-2467.2995,-3129.7819,-30778.5761,31035.5253,-5.0300,-3.6800,0.2400,6.2371,-1.7600,-2.1500,9.3600,25,13.6875,-8.6875,-8.5625,0,3,1,3
0.1720,201.3750,-19.6250,-5339.2504,-6431.4511,-15190.5439,17338.5058,-4.9100,-3.8800,0.6700,6.2938,-1.5200,-2.2100,9.7200,25,13.6875,-8.6875,-8.5625,0,3,1,3
0.1930,205.6250,-22.5000,-7520.0712,-7398.3173,1951.6375,10728.2558,-5.1700,-3.6300,0.5100,6.3377,-1.4200,-2.2900,9.4800,25,13.6875,-8.6875,-8.5625,0,3,1,3
0.2130,202.0000,-25.3750,-7527.2329,-7226.4301,15981.9414,19086.7226,-5.4700,-2.9700,0.9500,6.2964,-1.2600,-2.3300,9.7800,25,23.8750,-7.0625,-10.8750,0,3,1,3
0.2370,195.1875,-27.6250,-8350.8603,-5776.1308,23584.3750,25677.2910,-5.6800,-1.7400,0.9100,6.0098,-1.1300,-2.1000,9.5900,25,23.8750,-7.0625,-10.8750,0,3,1,3
0.2550,187.7500,-28.1875,-10506.6132,-3881.7890,23727.6152,26238.4628,-5.5300,-0.2800,0.6300,5.5728,-0.8900,-1.7900,9.1400,25,21.0000,-4.5625,-13.5625,0,3,1,3
