# Sesion:60 Fecha:2026-03-08 20:36:23 Shots:0 Duracion:1,69s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0210,116.7500,19.1250,-3649.0249,1188.8874,-959.7044,3955.9914,-0.0500,-1.2200,0.7200,1.4175,-3.2700,-1.5300,-8.5300,24,24.5000,-2.3750,24.3750,2,0,1,3
0.0400,116.1875,18.6875,-3527.2714,1110.1057,-1253.3452,3904.4658,-0.0600,-0.3700,1.1200,1.1811,-3.2100,-0.5100,-8.1500,24,24.0000,-6.0000,24.1875,2,0,1,3
0.0620,115.5000,18.3750,-3763.6164,938.2184,-1389.4227,4120.1406,0.0900,-0.4300,0.9600,1.0557,-2.9900,-0.4000,-8.3300,24,24.0000,-6.0000,24.1875,2,0,1,3
0.0820,114.8125,18.0625,-3659.7680,845.1127,-1457.4614,4028.9343,0.4300,-0.5400,0.4400,0.8186,-2.6100,-0.3200,-8.8700,24,24.0000,-6.0000,24.1875,2,0,1,3
0.1020,113.8750,17.8125,-3495.0424,877.3416,-1536.2431,3917.2812,0.4400,-0.5000,0.4300,0.7928,-2.5600,-0.1200,-8.8900,24,24.0000,-5.2500,24.1875,2,0,1,3
0.1230,113.1875,17.5625,-3448.4897,888.0846,-1561.3100,3888.2470,0.3600,-0.7400,0.7500,1.1134,-2.5700,-0.1100,-8.5800,24,24.0000,-5.2500,24.1875,2,0,1,3
0.1430,112.4375,17.3125,-3366.1271,827.2078,-1657.9965,3842.4001,0.3600,-0.9000,0.8500,1.2892,-2.6000,-0.2900,-8.3800,24,23.8750,-7.7500,22.7500,2,0,1,3
0.1670,111.6250,17.0625,-3040.2573,719.7783,-1883.5987,3648.1762,0.3700,-0.3600,0.5600,0.7616,-2.4900,0.5300,-8.7700,24,23.8750,-7.7500,22.7500,2,0,1,3
0.1840,110.8125,16.8750,-3097.5532,784.2360,-2044.7431,3793.5256,0.7100,1.2400,-0.2100,1.4442,-2.1200,2.2800,-9.5400,24,25.3750,-8.2500,22.7500,2,0,1,3
0.2090,109.9375,16.6875,-3541.5954,1013.4191,-1876.4367,4134.1181,1.0300,1.9100,-0.3500,2.1981,-1.7600,3.1100,-9.6700,24,25.3750,-8.2500,22.7500,2,0,1,3
0.2290,108.7500,16.2500,-3828.0742,1210.3734,-1686.6445,4354.7587,0.9700,1.1500,-0.1200,1.5092,-1.7700,2.5300,-9.4400,24,25.3750,-8.2500,22.7500,3,0,1,3
0.2500,107.9375,15.9375,-3899.6940,1249.7641,-1754.6832,4455.1586,0.9100,0.9500,0.7100,1.4949,-1.7800,2.5200,-8.5800,24,25.0000,-9.0000,20.8750,3,0,1,3
0.2710,107.0625,15.6875,-4304.3457,1099.3627,-1890.7607,4828.1430,0.9400,1.9100,1.9500,2.8869,-1.7000,3.6700,-7.3100,24,25.0000,-9.0000,20.8750,3,0,1,3
0.2900,106.2500,15.5625,-5174.5253,444.0423,-1708.1304,5467.2294,1.0000,5.3600,4.9100,7.3374,-1.6200,7.3600,-4.3100,24,25.2500,-9.1875,21.2500,3,0,1,3
0.3110,105.5625,15.7500,-5890.7221,-512.0811,-1034.9050,6002.8212,0.0000,3.0300,3.9000,4.9387,-2.6500,5.3300,-5.2400,24,25.2500,-9.1875,21.2500,3,0,1,3
0.3320,105.1250,16.1875,-5085.0004,-1339.2888,-598.0247,5292.3110,0.2800,-0.2500,1.5300,1.5754,-2.4500,2.3100,-7.5200,24,25.2500,-9.1875,21.2500,3,0,1,3
0.3530,104.8750,16.7500,-2936.4086,-1697.3874,-494.1761,3427.5107,0.6600,-1.4600,0.1900,1.6135,-2.1600,1.2800,-8.7700,24,25.2500,-10.5000,20.8750,3,0,1,3
0.3770,104.6875,17.3750,-1042.0670,-1615.0247,-612.3486,2017.2207,1.0700,-0.6700,-1.3400,1.8410,-1.8900,2.1600,-10.2500,24,25.2500,-10.5000,20.8750,3,0,1,3
0.3970,104.4375,17.8750,-948.9614,-1246.1832,-888.0846,1800.6094,1.2700,-0.6100,-2.3100,2.7058,-1.7700,2.2600,-11.1800,24,24.8750,-10.8750,19.0000,3,0,1,3
0.4180,103.9375,18.1875,-2302.5742,46.5528,-1647.2536,2831.5119,1.4100,-1.2700,-3.5700,4.0430,-1.6600,1.6800,-12.3900,24,24.8750,-10.8750,19.0000,3,0,1,3
0.4380,103.1875,18.3125,-1786.9121,1138.7536,-2205.8874,3058.7177,0.6700,-0.9700,-3.2800,3.4854,-2.3900,2.0500,-12.0800,24,25.6875,-11.0000,19.1875,3,0,1,3
0.4580,101.6875,17.9375,-970.4473,1869.2747,-2381.3559,3179.1213,-0.2900,1.2100,-1.3000,1.7995,-3.3200,4.2600,-10.1100,24,25.6875,-11.0000,19.1875,3,0,1,3
0.4790,100.8125,17.5000,-852.2747,2180.8205,-1829.8840,2971.6706,-1.1800,1.7800,-0.3500,2.1641,-4.1300,4.8400,-9.1800,24,25.6875,-11.0000,19.1875,3,0,1,3
0.5000,100.2500,16.9375,-365.2606,1940.8945,-805.7219,2132.9965,-1.0200,2.2900,0.7400,2.6138,-3.8800,5.3600,-8.1100,24,26.7500,-11.0000,18.3750,3,0,1,3
0.5200,100.1250,16.5000,-873.7606,1414.4896,168.3063,1671.0970,-0.5000,1.9500,0.6600,2.1185,-3.2900,5.0500,-8.2100,24,26.7500,-11.0000,18.3750,3,0,1,3
0.5410,99.9375,16.0625,-1410.9085,870.1797,701.8733,1800.1394,-0.0100,0.8800,0.8000,1.1893,-2.7300,4.0600,-8.0600,24,26.7500,-10.0000,20.3750,3,0,1,3
0.5610,100.1250,15.8125,-1299.8980,318.7078,916.7325,1622.2540,0.3300,0.5100,0.9500,1.1276,-2.3500,3.7700,-7.8900,24,26.7500,-10.0000,20.3750,3,0,1,3
0.5820,100.4375,15.7500,-1188.8874,-211.2782,1031.3240,1587.9927,0.2900,0.1600,0.8000,0.8659,-2.3700,3.5000,-8.0200,24,26.7500,-10.0000,20.3750,3,0,1,3
0.6020,100.5625,15.8125,-275.7359,-680.3874,1303.4790,1495.9996,-0.0700,0.0900,0.5600,0.5715,-2.7400,3.4900,-8.2300,24,25.2500,-9.2500,19.0625,3,0,1,3
0.6270,101.2500,15.8750,1969.5424,-931.0565,1915.8276,2901.0961,0.1500,-0.1500,-0.8200,0.8470,-2.0300,3.0800,-10.3800,24,25.2500,-9.2500,19.0625,3,0,1,3
0.6470,102.1250,15.8125,4136.0390,-555.0529,2542.5002,4886.6362,1.0300,-0.1000,-2.2000,2.4312,-1.6400,3.0900,-11.0800,24,24.1875,-10.8750,20.2500,3,0,1,3
0.6680,103.3125,15.4375,4207.6586,347.3557,2789.5883,5060.3212,0.7400,1.3800,-1.4300,2.1206,-1.8200,4.3200,-10.4200,24,24.1875,-10.8750,20.2500,3,0,1,3
0.6870,104.3125,14.8750,2173.6586,1059.9719,2900.5988,3776.4807,-0.3000,-0.1700,0.6700,0.7535,-2.7600,2.7200,-8.3600,24,25.2500,-11.5625,20.1875,3,0,1,3
0.7090,105.2500,14.1875,1346.4508,959.7044,2692.9016,3160.0126,-0.1900,-1.7800,0.6800,1.9149,-2.5500,1.0800,-8.3900,24,25.2500,-11.5625,20.1875,3,0,1,3
0.7280,106.4375,13.3750,2352.7080,880.9226,1869.2747,3131.3652,-0.0200,-2.9000,0.2300,2.9092,-2.2900,-0.1100,-8.8900,24,25.2500,-11.5625,20.1875,3,0,1,3
0.7500,106.6250,13.1875,2900.5988,905.9895,784.2360,3138.3620,0.0300,-2.5400,0.2400,2.5515,-2.1700,0.1000,-8.9300,24,23.7500,-11.1875,21.0000,3,0,1,3
0.7740,106.8125,12.7500,2757.3593,823.6268,-315.1268,2894.9433,-0.2700,-1.3500,1.1500,1.7939,-2.4400,1.1400,-8.0800,24,23.7500,-11.1875,21.0000,3,0,1,3
0.7900,106.5625,12.6250,1962.3804,379.5845,-1092.2008,2277.7016,-0.4100,-0.8200,1.8200,2.0379,-2.5600,1.5400,-7.4400,24,23.5000,-12.6875,22.1875,3,0,1,3
0.8140,106.1875,12.8125,1747.5212,-297.2219,-1453.8803,2292.5834,-0.4600,-0.5300,2.5000,2.5966,-2.6300,1.7100,-6.7800,24,23.5000,-12.6875,22.1875,3,0,1,3
0.8310,105.8125,13.1875,1722.4543,-1092.2008,-1357.1938,2449.8420,0.0300,0.3400,2.5200,2.5430,-2.2000,2.4700,-6.7700,24,23.5000,-12.6875,22.1875,3,0,1,3
0.8520,105.5625,13.7500,1726.0354,-1554.1480,-995.5142,2526.9790,0.4200,0.0100,1.2800,1.3472,-1.9100,2.0400,-8.0200,24,23.0625,-12.0000,22.5000,3,0,1,3
0.8770,105.4375,14.3125,1851.3698,-1375.0987,-766.3311,2430.1708,0.4900,-0.7100,0.0000,0.8627,-2.1400,0.8200,-9.4200,24,23.0625,-12.0000,22.5000,3,0,1,3
0.8970,105.1875,14.6875,1804.8170,-923.8945,-902.4085,2219.2985,0.1700,-1.3300,-0.2200,1.3587,-2.3100,0.4600,-9.5300,24,23.0625,-9.2500,21.3750,3,0,1,3
0.9170,104.8750,15.0000,1546.9860,-461.9472,-1235.4403,2032.9471,-0.1100,-0.2600,-0.7100,0.7641,-2.6600,1.3800,-10.0400,24,23.0625,-9.2500,21.3750,3,0,1,3
0.9380,104.5000,15.1250,1296.3170,-132.4965,-1335.7078,1866.0408,0.0500,-0.4000,0.6600,0.7734,-2.5100,1.1500,-8.6600,24,24.1875,-9.2500,22.1875,3,0,1,3
0.9580,104.0625,15.2500,1808.3980,-576.5388,-1221.1163,2256.9504,0.1700,0.5100,1.4300,1.5277,-2.4300,1.9600,-7.9000,24,24.1875,-9.2500,22.1875,3,0,1,3
0.9790,103.6250,15.8125,1686.6445,-1256.9261,-1235.4403,2439.4560,-0.3400,0.0000,0.8300,0.8969,-3.0200,1.3300,-8.5000,24,24.1875,-9.2500,22.1875,3,0,1,3
0.9990,103.5625,16.1250,1192.4683,-1629.3487,-1006.2572,2255.9501,0.3100,1.7600,-0.4800,1.8504,-2.4500,3.0100,-9.8000,24,23.7500,-9.2500,23.0000,3,0,1,3
1.0240,103.2500,16.9375,630.2536,-1364.3557,-655.3205,1639.5521,0.2700,0.0500,-1.3000,1.3287,-2.5800,1.2400,-10.6000,24,23.7500,-9.2500,23.0000,3,0,1,3
1.0400,103.0625,17.3125,426.1374,-938.2184,-658.9015,1223.1099,0.2200,-1.2400,-1.5700,2.0127,-2.6900,-0.0800,-10.8600,24,25.2500,-7.5625,22.1875,3,0,1,3
1.0650,102.8125,17.5625,719.7783,-487.0141,-1113.6867,1412.6435,0.5300,-2.3000,-2.1800,3.2130,-2.4200,-1.1900,-11.4600,24,25.2500,-7.5625,22.1875,3,0,1,3
1.0820,102.3125,17.6250,777.0740,-10.7430,-1708.1304,1876.6110,0.6500,-0.7200,-1.7300,1.9834,-2.3200,0.3000,-11.0200,24,25.2500,-7.5625,22.1875,3,0,1,3
1.1060,101.6250,17.6250,64.4578,264.9930,-2048.3242,2066.3996,0.4600,0.3400,-0.2300,0.6165,-2.5000,1.3200,-9.5200,24,25.2500,-7.1875,22.1875,3,0,1,3
1.1270,100.9375,17.6250,-268.5740,157.5634,-2026.8382,2050.6174,0.2900,0.7800,0.4700,0.9557,-2.6800,1.7500,-8.8200,24,25.2500,-7.1875,22.1875,3,0,1,3
1.1460,100.3125,17.7500,-440.4613,-89.5247,-1754.6832,1811.3348,0.6000,0.8900,-0.3200,1.1200,-2.3800,1.8500,-9.6100,24,25.2500,-6.3750,22.1875,3,0,1,3
1.1670,99.8125,17.8125,-433.2994,-14.3239,-1364.3557,1431.5795,0.7900,1.7200,-1.1700,2.2252,-2.2000,2.6700,-10.4600,24,25.2500,-6.3750,22.1875,3,0,1,3
1.1870,99.4375,17.7500,-318.7078,379.5845,-719.7783,873.9221,0.7000,1.2600,-0.9200,1.7100,-2.1900,1.9400,-9.9500,24,25.2500,-5.2500,21.3750,3,0,1,3
1.2080,99.3125,17.5000,143.2395,809.3029,-136.0775,833.0701,0.3600,-0.0300,0.0300,0.3625,-2.5600,0.9000,-9.2700,24,25.2500,-5.2500,21.3750,3,0,1,3
1.2280,99.3750,17.1875,1156.6585,909.5705,171.8873,1481.4597,-0.4100,-0.3100,0.6700,0.8445,-3.2900,0.5600,-8.6600,24,25.2500,-5.2500,21.3750,3,0,1,3
1.2480,99.3750,16.8750,1203.2114,791.3980,132.4965,1446.2309,-0.5000,-0.5000,0.9700,1.2004,-3.3300,0.3100,-8.3700,24,26.0625,-4.5625,22.5625,3,0,1,3
1.2700,99.3750,16.6875,605.1867,35.8099,-594.4437,849.0563,-0.9900,-0.4500,2.5200,2.7446,-3.8100,0.3200,-6.8300,24,26.0625,-4.5625,22.5625,3,0,1,3
1.2900,99.1250,16.8125,-14.3239,-995.5142,-977.6093,1395.3399,-0.7200,0.2300,2.6900,2.7942,-3.5900,0.9800,-6.6400,24,25.6875,-4.1875,22.1875,3,0,1,3
