# Sesion:20 Fecha:2026-03-18 23:26:46 Shots:0 Duracion:26,25s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0050,-0.305908,-0.452209,0.447205,-0.708496
0.0170,-0.302368,-0.454041,0.447876,-0.708374
0.0250,-0.302368,-0.454041,0.447876,-0.708374
0.0370,-0.300842,-0.454834,0.448425,-0.708191
0.0460,-0.299438,-0.455627,0.448975,-0.707947
0.0540,-0.298096,-0.456360,0.449524,-0.707703
0.0660,-0.296021,-0.457581,0.450256,-0.707275
0.0740,-0.296021,-0.457581,0.450256,-0.707275
0.0860,-0.295288,-0.458008,0.450684,-0.707031
0.0950,-0.294861,-0.458313,0.451111,-0.706787
0.1070,-0.294678,-0.458496,0.451538,-0.706421
0.1150,-0.294373,-0.459351,0.452820,-0.705200
0.1270,-0.294373,-0.459839,0.453980,-0.704102
0.1350,-0.294617,-0.460022,0.455017,-0.703247
0.1440,-0.295044,-0.459900,0.455872,-0.702576
0.1560,-0.295776,-0.459595,0.456238,-0.702209
0.1650,-0.296509,-0.459229,0.456543,-0.701965
0.1770,-0.297302,-0.458862,0.456726,-0.701782
0.1850,-0.298157,-0.458435,0.456970,-0.701538
0.1930,-0.299011,-0.458008,0.457153,-0.701294
0.2050,-0.299744,-0.457581,0.457397,-0.701111
0.2170,-0.300354,-0.457214,0.457520,-0.700989
0.2260,-0.300781,-0.456848,0.457642,-0.700989
0.2380,-0.301025,-0.456543,0.457642,-0.701050
0.2460,-0.301086,-0.456360,0.457642,-0.701172
0.2540,-0.300964,-0.456299,0.457581,-0.701294
0.2670,-0.300720,-0.456299,0.457642,-0.701355
0.2750,-0.300415,-0.456421,0.457764,-0.701355
0.2870,-0.300110,-0.456604,0.458008,-0.701233
0.2950,-0.299805,-0.456848,0.458313,-0.700989
0.3030,-0.299622,-0.457031,0.458740,-0.700684
0.3160,-0.299561,-0.457092,0.459290,-0.700256
0.3240,-0.299500,-0.457092,0.459900,-0.699890
0.3360,-0.299377,-0.456970,0.460449,-0.699646
0.3450,-0.299316,-0.456787,0.460999,-0.699463
0.3570,-0.299194,-0.456421,0.461487,-0.699402
0.3650,-0.299011,-0.456055,0.461853,-0.699463
0.3770,-0.298889,-0.455566,0.462158,-0.699646
0.3850,-0.298767,-0.455078,0.462341,-0.699890
0.3970,-0.298706,-0.454651,0.462463,-0.700134
0.4060,-0.298706,-0.454224,0.462524,-0.700378
0.4150,-0.298767,-0.453918,0.462585,-0.700500
0.4260,-0.298889,-0.453613,0.462769,-0.700562
0.4350,-0.299072,-0.453308,0.462891,-0.700562
0.4470,-0.299316,-0.453125,0.463013,-0.700500
0.4550,-0.299438,-0.452942,0.463135,-0.700500
0.4670,-0.299500,-0.452759,0.463257,-0.700500
0.4760,-0.299500,-0.452637,0.463379,-0.700500
0.4870,-0.299438,-0.452576,0.463440,-0.700500
0.4960,-0.299377,-0.452454,0.463623,-0.700500
0.5040,-0.299316,-0.452332,0.463806,-0.700500
0.5160,-0.299316,-0.452209,0.464050,-0.700439
0.5250,-0.299255,-0.452087,0.464355,-0.700317
0.5370,-0.299194,-0.452026,0.464722,-0.700134
0.5450,-0.299133,-0.451904,0.465088,-0.699951
0.5540,-0.299072,-0.451904,0.465454,-0.699768
0.5660,-0.299072,-0.451904,0.465820,-0.699524
0.5780,-0.299011,-0.452026,0.466187,-0.699219
0.5870,-0.298950,-0.452087,0.466675,-0.698914
0.5950,-0.298889,-0.452209,0.467102,-0.698547
0.6060,-0.298706,-0.452393,0.467529,-0.698242
0.6150,-0.298462,-0.452515,0.467896,-0.697998
0.6270,-0.298218,-0.452698,0.468262,-0.697754
0.6350,-0.297974,-0.452820,0.468628,-0.697571
0.6440,-0.297791,-0.452881,0.468933,-0.697388
0.6560,-0.297607,-0.452820,0.469299,-0.697205
