# Sesion:3 Fecha:2026-03-18 20:03:36 Shots:1 Duracion:10,08s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.9490,165.4375,-12.0000,179.1875
0.9620,165.6250,-12.1250,179.3750
0.9700,165.8125,-12.2500,179.5625
0.9820,166.0000,-12.3125,179.7500
0.9910,166.1875,-12.4375,179.8750
1.0020,166.4375,-12.5000,179.9375
1.0110,166.6250,-12.5625,-179.8750
1.0190,166.8750,-12.6250,-179.8125
1.0310,167.1250,-12.6875,-179.7500
1.0400,167.3750,-12.7500,-179.6250
1.0510,167.6875,-12.8125,-179.3750
1.0600,168.0000,-12.8125,-179.2500
1.0720,168.3125,-12.8750,-179.0000
1.0810,168.5625,-12.9375,-178.8125
1.0930,168.8125,-12.9375,-178.6250
1.1010,169.0625,-13.0000,-178.5000
1.1090,169.3125,-13.0625,-178.3750
1.1210,169.5000,-13.1250,-178.3125
1.1300,169.7500,-13.2500,-178.1875
1.1410,169.9375,-13.3125,-178.0625
1.1500,170.1875,-13.4375,-177.8750
1.1620,170.4375,-13.5000,-177.6250
1.1710,170.6875,-13.5625,-177.3125
1.1830,171.1250,-13.6250,-177.0625
1.1910,171.3750,-13.6875,-176.7500
1.1990,171.6875,-13.7500,-176.4375
1.2110,171.9375,-13.8125,-176.1250
1.2190,172.2500,-13.8750,-175.8750
1.2320,172.5000,-13.8750,-175.6250
1.2400,172.7500,-13.8750,-175.5000
1.2520,173.0000,-13.8125,-175.5625
1.2600,173.1875,-13.8125,-175.6250
1.2730,173.3750,-13.8125,-175.8125
1.2810,173.5625,-13.7500,-175.9375
1.2900,173.7500,-13.7500,-176.0000
1.3010,174.0000,-13.6875,-176.0625
1.3090,174.2500,-13.6875,-176.0625
1.3220,174.5000,-13.6875,-176.0625
1.3310,174.8125,-13.6875,-176.0625
1.3430,175.0625,-13.6875,-176.0625
1.3510,175.2500,-13.7500,-176.0625
1.3590,175.4375,-13.7500,-176.0625
1.3710,175.6250,-13.8125,-176.1250
1.3800,175.8125,-13.8125,-176.1875
1.3900,175.9375,-13.8125,-176.2500
1.4000,176.0625,-13.8125,-176.3125
1.4120,176.1250,-13.8125,-176.4375
1.4210,176.1875,-13.8125,-176.5625
1.4320,176.3125,-13.8125,-176.6250
1.4410,176.3125,-13.8125,-176.7500
1.4500,176.3750,-13.7500,-176.8750
1.4610,176.3750,-13.7500,-176.9375
1.4690,176.4375,-13.6875,-177.0625
1.4820,176.5000,-13.6250,-177.1250
1.4890,176.5000,-13.6250,-177.1250
1.5030,176.5625,-13.4375,-177.2500
1.5100,176.5625,-13.3750,-177.2500
1.5220,176.5625,-13.2500,-177.2500
1.5310,176.5625,-13.2500,-177.2500
1.5390,176.6875,-13.1875,-177.1875
1.5520,176.6875,-13.0625,-177.1250
1.5600,176.6875,-12.9375,-177.0625
1.5720,176.6875,-12.8750,-177.0625
1.5800,176.6875,-12.8750,-177.0625
1.5920,176.8750,-12.6250,-177.1250
1.6010,176.8125,-12.5000,-177.1250
1.6130,176.8125,-12.4375,-177.1250
1.6210,176.8125,-12.3125,-177.1250
1.6290,176.8125,-12.3125,-177.1250
1.6410,176.7500,-12.2500,-177.1875
1.6490,176.6875,-12.1875,-177.1875
1.6620,176.6250,-12.1875,-177.2500
1.6700,176.6250,-12.1875,-177.3125
1.6820,176.6250,-12.2500,-177.3125
1.6900,176.6250,-12.2500,-177.2500
1.6990,176.6250,-12.2500,-177.1875
1.7120,176.6250,-12.2500,-177.1250
1.7200,176.6250,-12.2500,-177.1250
1.7310,176.7500,-12.2500,-177.1250
1.7400,176.6875,-12.2500,-177.1250
1.7520,176.6250,-12.2500,-177.1875
1.7600,176.6250,-12.1875,-177.1875
1.7720,176.5625,-12.1250,-177.2500
1.7800,176.5625,-12.1250,-177.2500
1.7890,176.5625,-12.1250,-177.2500
1.8020,176.5000,-12.0000,-177.3125
1.8090,176.4375,-11.9375,-177.4375
1.8220,176.3750,-11.8750,-177.5625
1.8300,176.3750,-11.8750,-177.5625
1.8420,176.4375,-11.7500,-177.6250
1.8510,176.5000,-11.6875,-177.5000
1.8630,176.5625,-11.6250,-177.3750
1.8710,176.5625,-11.6250,-177.3750
1.8790,176.6250,-11.5625,-177.1250
1.8910,176.8125,-11.5000,-176.9375
1.8990,176.8750,-11.4375,-176.9375
1.9120,176.9375,-11.4375,-177.0000
1.9210,176.9375,-11.4375,-177.0000
1.9330,176.9375,-11.3750,-177.0625
1.9400,177.0625,-11.2500,-177.1250
1.9530,177.1250,-11.1875,-177.1250
1.9610,177.1250,-11.1875,-177.1250
1.9730,177.1875,-11.1875,-177.1250
1.9820,177.2500,-11.1250,-177.1250
1.9900,177.3750,-11.0625,-177.1250
2.0020,177.3750,-11.0625,-177.1250
2.0100,177.3750,-11.0000,-177.0625
2.0230,177.4375,-10.9375,-177.0000
2.0300,177.6250,-10.8750,-176.8750
2.0380,177.6250,-10.8750,-176.8750
2.0510,177.6250,-10.8750,-176.8750
2.0640,177.6875,-10.8125,-176.8125
2.0720,177.6875,-10.7500,-176.9375
2.0790,177.7500,-10.6875,-177.0000
2.0920,177.7500,-10.6875,-177.0000
2.1000,177.8125,-10.6250,-177.0625
2.1120,177.8125,-10.5625,-177.0625
2.1200,177.8750,-10.5625,-177.0625
2.1280,177.9375,-10.5000,-177.0000
2.1410,178.0000,-10.4375,-176.9375
2.1530,178.0625,-10.4375,-176.8750
2.1620,178.1250,-10.3750,-176.8750
2.1700,178.1875,-10.3125,-176.8750
2.1820,178.1875,-10.2500,-176.8750
2.1900,178.2500,-10.1875,-176.8750
2.2020,178.2500,-10.1250,-176.9375
2.2110,178.3125,-10.0625,-177.0000
2.2220,178.3125,-9.9375,-177.0625
2.2310,178.3125,-9.8750,-177.1250
2.2440,178.3750,-9.7500,-177.2500
2.2520,178.3750,-9.6875,-177.3125
2.2600,178.3750,-9.6250,-177.3125
2.2720,178.4375,-9.5000,-177.3125
2.2800,178.5000,-9.4375,-177.3125
2.2930,178.5000,-9.3125,-177.2500
2.3010,178.5625,-9.2500,-177.2500
2.3130,178.5625,-9.1250,-177.3125
2.3210,178.5625,-9.0625,-177.3750
2.3330,178.5625,-9.0000,-177.5000
2.3410,178.6250,-8.9375,-177.6250
2.3500,178.6250,-8.8125,-177.7500
2.3630,178.6875,-8.7500,-177.8125
2.3700,178.6875,-8.6875,-177.8125
2.3820,178.8125,-8.6250,-177.7500
2.3910,178.8750,-8.5625,-177.6875
2.4030,178.9375,-8.5000,-177.6875
2.4110,179.0000,-8.4375,-177.6875
2.4240,179.0000,-8.3750,-177.7500
2.4310,179.0625,-8.3125,-177.8125
2.4400,179.0625,-8.2500,-177.8125
2.4520,179.0625,-8.1875,-177.8125
2.4610,179.1250,-8.1250,-177.8125
2.4720,179.1250,-8.1250,-177.7500
2.4810,179.1250,-8.0625,-177.7500
2.4890,179.1250,-8.0000,-177.8125
2.5010,179.1250,-7.9375,-177.8125
2.5140,179.1250,-7.8750,-177.8125
2.5220,179.1250,-7.8125,-177.8125
2.5310,179.1250,-7.6875,-177.8125
2.5420,179.2500,-7.6250,-177.8750
2.5510,179.2500,-7.5625,-177.8750
2.5630,179.2500,-7.5000,-177.9375
2.5710,179.2500,-7.4375,-178.0000
2.5840,179.1875,-7.3750,-178.0625
2.5910,179.1875,-7.3125,-178.0625
2.6030,179.1875,-7.2500,-178.0625
2.6130,179.1875,-7.1875,-178.0625
2.6250,179.1875,-7.1250,-178.0625
2.6330,179.1875,-7.0625,-178.1250
2.6410,179.3750,-7.0000,-178.1875
2.6530,179.3125,-6.9375,-178.2500
2.6610,179.3125,-6.8750,-178.2500
2.6730,179.3125,-6.8125,-178.3125
2.6820,179.3125,-6.8125,-178.3125
2.6900,179.3750,-6.7500,-178.2500
2.7030,179.4375,-6.6875,-178.1875
2.7150,179.4375,-6.6875,-178.1875
2.7220,179.4375,-6.6250,-178.1250
2.7310,179.4375,-6.6250,-178.1250
2.7420,179.5000,-6.6250,-178.1875
2.7520,179.5625,-6.5625,-178.2500
2.7630,179.5625,-6.5625,-178.2500
2.7720,179.5625,-6.5000,-178.2500
2.7800,179.6250,-6.4375,-178.2500
2.7930,179.6250,-6.4375,-178.2500
2.8040,179.6250,-6.3750,-178.2500
2.8130,179.6875,-6.3125,-178.1875
2.8210,179.6875,-6.3125,-178.1875
2.8330,179.6875,-6.2500,-178.1875
2.8410,179.7500,-6.1875,-178.1875
2.8540,179.7500,-6.1250,-178.1875
2.8620,179.7500,-6.1250,-178.2500
2.8750,179.7500,-6.0625,-178.2500
2.8820,179.7500,-6.0000,-178.2500
2.8910,179.8125,-5.9375,-178.2500
2.9030,179.8125,-5.8750,-178.2500
2.9110,179.8125,-5.8125,-178.1875
2.9230,179.8125,-5.7500,-178.1250
2.9320,179.8125,-5.7500,-178.1250
2.9400,179.8125,-5.6875,-178.1250
2.9520,179.8125,-5.6875,-178.1250
2.9640,179.8125,-5.6250,-178.1875
2.9720,179.8125,-5.6250,-178.1875
2.9810,179.8125,-5.6250,-178.1250
2.9930,179.8125,-5.5625,-178.1250
3.0010,179.8125,-5.5625,-178.0625
3.0130,179.8125,-5.5625,-178.0000
3.0220,179.8125,-5.5000,-178.0000
3.0300,179.8125,-5.4375,-177.9375
3.0420,179.8750,-5.4375,-177.9375
3.0540,179.8750,-5.3750,-178.0000
3.0630,179.8750,-5.3750,-178.0000
3.0710,179.8750,-5.3125,-178.0625
3.0830,179.8750,-5.3125,-178.0625
3.0910,179.8750,-5.2500,-178.0625
3.1040,179.8750,-5.2500,-178.0000
3.1110,179.8750,-5.2500,-178.0000
3.1240,179.8750,-5.1875,-177.9375
3.1330,179.9375,-5.1875,-177.9375
3.1410,179.9375,-5.1875,-177.9375
3.1520,179.9375,-5.1875,-177.9375
3.1600,179.9375,-5.1250,-177.9375
3.1730,179.9375,-5.1250,-177.9375
3.1810,179.9375,-5.1250,-177.9375
3.1940,179.9375,-5.1250,-177.9375
3.2020,179.9375,-5.1250,-177.9375
3.2140,179.9375,-5.0625,-177.9375
3.2230,180.0000,-5.0625,-177.9375
3.2310,180.0000,-5.0625,-177.9375
3.2420,180.0000,-5.0625,-177.9375
3.2510,180.0000,-5.0000,-177.9375
3.2640,180.0625,-5.0000,-177.9375
3.2710,180.0625,-5.0000,-177.8750
3.2790,180.0625,-4.9375,-177.8750
3.2920,180.0625,-4.9375,-177.8125
3.3050,180.1250,-4.9375,-177.8125
3.3120,180.1250,-4.9375,-177.7500
3.3210,180.1250,-4.9375,-177.6875
3.3320,180.1875,-4.9375,-177.6875
3.3410,180.1875,-4.9375,-177.6250
3.3540,180.2500,-4.9375,-177.6250
3.3610,180.2500,-4.9375,-177.6875
3.3740,180.2500,-4.9375,-177.6875
3.3830,180.3125,-4.9375,-177.6875
3.3900,180.3125,-4.9375,-177.6250
3.4030,180.3750,-5.0000,-177.6250
3.4100,180.3750,-5.0000,-177.5625
3.4240,180.4375,-5.0000,-177.5000
3.4320,180.4375,-5.0000,-177.4375
3.4440,180.5000,-5.0000,-177.4375
3.4520,180.5000,-5.0000,-177.4375
3.4630,180.5625,-5.0000,-177.4375
3.4720,180.5625,-5.0000,-177.4375
3.4800,180.5625,-5.0000,-177.4375
3.4930,180.6250,-5.0000,-177.4375
3.5010,180.6250,-5.0000,-177.5000
3.5130,180.6250,-4.9375,-177.5000
3.5220,180.6250,-4.9375,-177.5000
3.5330,180.6250,-4.9375,-177.5000
3.5410,180.6250,-4.8750,-177.5000
3.5540,180.6250,-4.8750,-177.5000
3.5630,180.6250,-4.8750,-177.4375
3.5740,180.6250,-4.8750,-177.4375
3.5830,180.6250,-4.8750,-177.4375
3.5910,180.6250,-4.8125,-177.4375
3.6030,180.6250,-4.8125,-177.4375
3.6110,180.6250,-4.8125,-177.4375
3.6240,180.6250,-4.8125,-177.4375
3.6320,180.6250,-4.8125,-177.4375
3.6400,180.6250,-4.7500,-177.5000
3.6530,180.6250,-4.7500,-177.4375
3.6640,180.6250,-4.7500,-177.4375
3.6720,180.6250,-4.7500,-177.3750
3.6820,180.6250,-4.6875,-177.3750
3.6930,180.6250,-4.6875,-177.3125
3.7020,180.6250,-4.6875,-177.3125
3.7140,180.6250,-4.6875,-177.3125
3.7220,180.6250,-4.6875,-177.2500
3.7300,180.6250,-4.6250,-177.2500
3.7420,180.6875,-4.6250,-177.1875
3.7510,180.6875,-4.6250,-177.1875
3.7630,180.6875,-4.6250,-177.1875
3.7710,180.6250,-4.6250,-177.1875
3.7840,180.6250,-4.6250,-177.2500
3.7920,180.6250,-4.6250,-177.2500
3.8040,180.6250,-4.6250,-177.1875
3.8130,180.5625,-4.6250,-177.1875
3.8240,180.5625,-4.5625,-177.1250
3.8330,180.5625,-4.5625,-177.1250
3.8410,180.5625,-4.5625,-177.0625
3.8520,180.5625,-4.5625,-177.0625
3.8610,180.6250,-4.5625,-177.0625
3.8740,180.6250,-4.5625,-177.0625
3.8820,180.6250,-4.5625,-177.1250
3.8900,180.6250,-4.5625,-177.1250
3.9020,180.6250,-4.5625,-177.1250
3.9140,180.6250,-4.5625,-177.1250
3.9230,180.6250,-4.5625,-177.1250
3.9310,180.6250,-4.5625,-177.0625
3.9430,180.6250,-4.5625,-177.0625
3.9520,180.6250,-4.5625,-177.0625
3.9640,180.6875,-4.5625,-177.0625
3.9730,180.6875,-4.5625,-177.0625
3.9810,180.6875,-4.5625,-177.0625
3.9930,180.6875,-4.5000,-177.1250
4.0050,180.6875,-4.5000,-177.1250
4.0130,180.6875,-4.4375,-177.1875
4.0210,180.6875,-4.4375,-177.1875
4.0340,180.7500,-4.4375,-177.1875
4.0420,180.7500,-4.3750,-177.1875
4.0530,180.7500,-4.3750,-177.1250
4.0620,180.7500,-4.3750,-177.1250
4.0740,180.7500,-4.3750,-177.1875
4.0830,180.7500,-4.3125,-177.1875
4.0900,180.7500,-4.3125,-177.1875
4.1030,180.6875,-4.3125,-177.2500
4.1140,180.6875,-4.3125,-177.2500
4.1240,180.6875,-4.3125,-177.2500
4.1320,180.6250,-4.3125,-177.2500
4.1440,180.6250,-4.3125,-177.2500
4.1520,180.6250,-4.3125,-177.2500
4.1640,180.6250,-4.3125,-177.2500
4.1720,180.6250,-4.3125,-177.2500
4.1810,180.6250,-4.3125,-177.2500
4.1930,180.6250,-4.2500,-177.2500
4.2050,180.6250,-4.2500,-177.2500
4.2130,180.6250,-4.2500,-177.2500
4.2210,180.6250,-4.2500,-177.2500
4.2340,180.6250,-4.2500,-177.2500
4.2430,180.6250,-4.2500,-177.3125
4.2540,180.6250,-4.2500,-177.3125
4.2630,180.6250,-4.2500,-177.3125
4.2710,180.6250,-4.2500,-177.3125
4.2840,180.6250,-4.2500,-177.3125
4.2920,180.6250,-4.2500,-177.2500
4.3030,180.6250,-4.2500,-177.2500
4.3110,180.6250,-4.2500,-177.3125
4.3240,180.6250,-4.2500,-177.3125
4.3320,180.5625,-4.2500,-177.3125
4.3440,180.5625,-4.2500,-177.3125
4.3520,180.5625,-4.2500,-177.3750
4.3650,180.5625,-4.2500,-177.3750
4.3730,180.5625,-4.2500,-177.3750
4.3820,180.5625,-4.2500,-177.3125
4.3930,180.5625,-4.2500,-177.3125
4.4020,180.5625,-4.2500,-177.3125
4.4150,180.5625,-4.2500,-177.3125
4.4230,180.5625,-4.1875,-177.3125
4.4300,180.5625,-4.1875,-177.3125
4.4430,180.6250,-4.1875,-177.3125
4.4510,180.6250,-4.1875,-177.3125
4.4640,180.6250,-4.1875,-177.3125
4.4750,180.6250,-4.1875,-177.3750
4.4840,180.6250,-4.1875,-177.3750
4.4920,180.6250,-4.1875,-177.3750
4.5040,180.6250,-4.1875,-177.3750
4.5130,180.6250,-4.1875,-177.3750
4.5200,180.6250,-4.1875,-177.3750
4.5330,180.6250,-4.1875,-177.3750
4.5410,180.6250,-4.1875,-177.3750
4.5540,180.6250,-4.1875,-177.4375
4.5610,180.6250,-4.1875,-177.4375
4.5740,180.6250,-4.1875,-177.4375
4.5820,180.6250,-4.1875,-177.4375
4.5940,180.5625,-4.1875,-177.4375
4.6030,180.5625,-4.1250,-177.4375
4.6140,180.5625,-4.1250,-177.4375
4.6230,180.5625,-4.1250,-177.4375
4.6310,180.5000,-4.0625,-177.3750
4.6430,180.5000,-4.0625,-177.3750
4.6510,180.5000,-4.0625,-177.3750
4.6640,180.5000,-4.0625,-177.3750
4.6720,180.5000,-4.0625,-177.3750
4.6840,180.5000,-4.0625,-177.3750
4.6930,180.5000,-4.0625,-177.3750
4.7040,180.5000,-4.0625,-177.3750
4.7130,180.5000,-4.0625,-177.3750
4.7210,180.5625,-4.0625,-177.3125
4.7340,180.5625,-4.0625,-177.3750
4.7410,180.5625,-4.0625,-177.3750
4.7540,180.5625,-4.0625,-177.3750
4.7630,180.5000,-4.0625,-177.3750
4.7740,180.5000,-4.0625,-177.4375
4.7830,180.5000,-4.0625,-177.4375
4.7910,180.4375,-4.0000,-177.4375
4.8040,180.4375,-4.0000,-177.4375
4.8160,180.3750,-4.0000,-177.4375
4.8240,180.3750,-4.0000,-177.4375
4.8330,180.3750,-4.0000,-177.3750
4.8440,180.3750,-3.9375,-177.3750
4.8530,180.3750,-3.9375,-177.3750
4.8610,180.3750,-3.9375,-177.3750
4.8740,180.3750,-3.9375,-177.3750
4.8810,180.3750,-3.8750,-177.4375
4.8940,180.3750,-3.8750,-177.4375
4.9020,180.3750,-3.8750,-177.5000
4.9140,180.4375,-3.8125,-177.5000
4.9230,180.4375,-3.8125,-177.5000
4.9350,180.4375,-3.8125,-177.5000
4.9430,180.4375,-3.8125,-177.5000
4.9510,180.4375,-3.7500,-177.5000
4.9640,180.4375,-3.7500,-177.5000
4.9720,180.4375,-3.7500,-177.4375
4.9830,180.4375,-3.7500,-177.4375
4.9920,180.4375,-3.7500,-177.4375
5.0040,180.4375,-3.7500,-177.4375
5.0120,180.4375,-3.7500,-177.3750
5.0240,180.4375,-3.6875,-177.3750
5.0330,180.4375,-3.6875,-177.4375
5.0400,180.4375,-3.6875,-177.4375
5.0540,180.4375,-3.6875,-177.3750
5.0610,180.4375,-3.6875,-177.3750
5.0730,180.4375,-3.6875,-177.3750
5.0820,180.4375,-3.6875,-177.3750
5.0940,180.4375,-3.6875,-177.3750
5.1020,180.4375,-3.6875,-177.3750
5.1150,180.4375,-3.6875,-177.3750
5.1230,180.4375,-3.6875,-177.3750
5.1310,180.4375,-3.7500,-177.3750
5.1430,180.4375,-3.7500,-177.3750
5.1510,180.4375,-3.7500,-177.3125
5.1640,180.4375,-3.7500,-177.3125
5.1720,180.4375,-3.7500,-177.3125
5.1840,180.4375,-3.7500,-177.3125
5.1930,180.4375,-3.7500,-177.3125
5.2010,180.4375,-3.7500,-177.3125
5.2130,180.4375,-3.7500,-177.3125
5.2220,180.4375,-3.7500,-177.3125
5.2340,180.4375,-3.7500,-177.3125
5.2420,180.4375,-3.7500,-177.2500
5.2530,180.4375,-3.7500,-177.2500
5.2630,180.4375,-3.7500,-177.2500
5.2750,180.3750,-3.7500,-177.2500
5.2830,180.3750,-3.7500,-177.2500
5.2910,180.3750,-3.8125,-177.2500
5.3040,180.3750,-3.8125,-177.2500
5.3120,180.3750,-3.8125,-177.2500
5.3240,180.3750,-3.8750,-177.2500
5.3310,180.3750,-3.8750,-177.2500
5.3430,180.3750,-3.8750,-177.1875
5.3530,180.3750,-3.8750,-177.1875
5.3650,180.3750,-3.8750,-177.1875
5.3730,180.3750,-3.8750,-177.1875
5.3810,180.3750,-3.8750,-177.2500
5.3930,180.3750,-3.8750,-177.3125
5.4020,180.3750,-3.8125,-177.3125
5.4140,180.3750,-3.8125,-177.3125
5.4220,180.3750,-3.8125,-177.3125
5.4340,180.3750,-3.7500,-177.2500
5.4420,180.3750,-3.7500,-177.2500
5.4550,180.3750,-3.7500,-177.2500
5.4620,180.3125,-3.7500,-177.1875
5.4710,180.3125,-3.6875,-177.1875
5.4830,180.3125,-3.6875,-177.1875
5.4910,180.3125,-3.6875,-177.1875
5.5030,180.3125,-3.6875,-177.1875
5.5120,180.3125,-3.6875,-177.2500
5.5240,180.3125,-3.6875,-177.2500
5.5330,180.3125,-3.6875,-177.1875
5.5410,180.3125,-3.6875,-177.1875
5.5530,180.3125,-3.6875,-177.1875
5.5610,180.3125,-3.6875,-177.1875
5.5730,180.3125,-3.6875,-177.1875
5.5810,180.3125,-3.6875,-177.1875
5.5930,180.3125,-3.6875,-177.1875
5.6020,180.3125,-3.6875,-177.1875
5.6150,180.3125,-3.6875,-177.1250
5.6220,180.3125,-3.6875,-177.1250
5.6310,180.3125,-3.6250,-177.1250
5.6430,180.3750,-3.6250,-177.1250
5.6510,180.3750,-3.6250,-177.1875
5.6630,180.3750,-3.6250,-177.1875
5.6720,180.3750,-3.6250,-177.1875
5.6840,180.3750,-3.6250,-177.1875
5.6920,180.3750,-3.6250,-177.1875
5.7040,180.3750,-3.6250,-177.1250
5.7130,180.3750,-3.6250,-177.1250
5.7250,180.3750,-3.6250,-177.1250
5.7330,180.3125,-3.6250,-177.1250
5.7450,180.3125,-3.6250,-177.1250
5.7530,180.3125,-3.6250,-177.1875
5.7620,180.3125,-3.6250,-177.1875
5.7740,180.3125,-3.6250,-177.1875
5.7830,180.3125,-3.6250,-177.1875
5.7950,180.3125,-3.6250,-177.1250
5.8020,180.3125,-3.5625,-177.1250
5.8150,180.3125,-3.5625,-177.1250
5.8230,180.2500,-3.5625,-177.1250
5.8350,180.2500,-3.5625,-177.1250
5.8440,180.2500,-3.5625,-177.1250
5.8520,180.2500,-3.5625,-177.1250
5.8640,180.2500,-3.5625,-177.1250
5.8720,180.1875,-3.5625,-177.1250
5.8840,180.1875,-3.5625,-177.1250
5.8930,180.1875,-3.5625,-177.1250
5.9050,180.1875,-3.5625,-177.1250
5.9130,180.1875,-3.5625,-177.1250
5.9260,180.1875,-3.5000,-177.1250
5.9340,180.1875,-3.5000,-177.1250
5.9420,180.1875,-3.5000,-177.1250
5.9550,180.1250,-3.5000,-177.1250
5.9630,180.1250,-3.5000,-177.1250
5.9750,180.1250,-3.5000,-177.1250
5.9830,180.1250,-3.5000,-177.1250
5.9940,180.1250,-3.5000,-177.1250
6.0030,180.0625,-3.5000,-177.1250
6.0120,180.0625,-3.5000,-177.1250
6.0240,180.0625,-3.5000,-177.1250
6.0320,180.0625,-3.5000,-177.1250
6.0440,180.0625,-3.4375,-177.1250
6.0530,180.0625,-3.5000,-177.1250
6.0650,180.0625,-3.5000,-177.1250
6.0730,180.0625,-3.5000,-177.1250
6.0850,180.0625,-3.4375,-177.0625
6.0940,180.0625,-3.4375,-177.0625
6.1010,180.0625,-3.4375,-177.0625
6.1140,180.0625,-3.4375,-177.1250
6.1220,180.0625,-3.4375,-177.1250
6.1340,180.0625,-3.5000,-177.1250
6.1420,180.0000,-3.5000,-177.1875
6.1540,180.0000,-3.5000,-177.1875
6.1630,180.0000,-3.5000,-177.1875
6.1760,180.0000,-3.5000,-177.1250
6.1840,180.0000,-3.5000,-177.1250
6.1910,180.0000,-3.5000,-177.1250
6.2040,180.0000,-3.5000,-177.1250
6.2120,180.0000,-3.5000,-177.1250
6.2240,180.0000,-3.5000,-177.1250
6.2330,180.0000,-3.5000,-177.1875
6.2440,180.0000,-3.5000,-177.1875
6.2530,180.0000,-3.5000,-177.1875
6.2650,180.0000,-3.5000,-177.1875
6.2740,180.0000,-3.4375,-177.1875
6.2820,179.9375,-3.4375,-177.1875
6.2950,179.9375,-3.4375,-177.1250
6.3030,179.9375,-3.4375,-177.1250
6.3140,179.9375,-3.5000,-177.1250
