# Sesion:7 Fecha:2026-03-18 21:06:28 Shots:1 Duracion:8,88s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.0040,-0.697693,0.647278,0.157288,-0.263672
0.0110,-0.699768,0.645264,0.161438,-0.260620
0.0240,-0.702026,0.642944,0.165527,-0.257568
0.0330,-0.704468,0.640442,0.169556,-0.254517
0.0450,-0.706848,0.638062,0.173584,-0.251343
0.0530,-0.708862,0.635925,0.177673,-0.247986
0.0650,-0.710571,0.634216,0.181824,-0.244446
0.0740,-0.712036,0.632812,0.185974,-0.240723
0.0820,-0.713379,0.631470,0.190125,-0.236938
0.0940,-0.714844,0.630066,0.194153,-0.233093
0.1020,-0.716431,0.628479,0.197998,-0.229248
0.1140,-0.718079,0.626770,0.201660,-0.225525
0.1220,-0.719727,0.625061,0.205200,-0.221924
0.1350,-0.721252,0.623291,0.208618,-0.218506
0.1430,-0.722717,0.621643,0.212036,-0.215149
0.1550,-0.724060,0.620056,0.215393,-0.211853
0.1640,-0.725403,0.618408,0.218872,-0.208557
0.1720,-0.726746,0.616760,0.222412,-0.205139
0.1840,-0.727966,0.615112,0.226013,-0.201599
0.1920,-0.729065,0.613586,0.229736,-0.197937
0.2050,-0.730103,0.612122,0.233582,-0.194275
0.2130,-0.731079,0.610596,0.237427,-0.190735
0.2250,-0.732056,0.608948,0.241272,-0.187195
0.2340,-0.733154,0.607178,0.245056,-0.183838
0.2420,-0.734253,0.605225,0.248840,-0.180603
0.2530,-0.735352,0.603332,0.252563,-0.177307
0.2620,-0.736267,0.601685,0.256287,-0.173889
0.2740,-0.736877,0.600281,0.260071,-0.170471
0.2830,-0.737183,0.599182,0.263855,-0.167053
0.2950,-0.737427,0.598083,0.267700,-0.163696
0.3030,-0.737671,0.596863,0.271606,-0.160645
0.3150,-0.737976,0.595520,0.275452,-0.157776
0.3240,-0.738342,0.593933,0.279358,-0.155090
0.3320,-0.738647,0.592346,0.283325,-0.152466
0.3440,-0.738892,0.590820,0.287354,-0.149780
0.3520,-0.738892,0.589355,0.291565,-0.147034
0.3640,-0.738708,0.588135,0.296021,-0.144104
0.3730,-0.738342,0.587036,0.300598,-0.140991
0.3840,-0.737793,0.585999,0.305481,-0.137817
0.3920,-0.737122,0.584900,0.310547,-0.134583
0.4050,-0.736450,0.583679,0.315735,-0.131226
0.4140,-0.736450,0.583679,0.315735,-0.131226
