# Sesion:27 Fecha:2026-06-04 20:05:38 Shots:1 Duracion:18,74s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,264496,0.742065,-0.666626,0.044495,0.054443,-7.9681,1.2427,0
0.0100,264506,0.743164,-0.665771,0.041138,0.052002,-7.4920,1.3013,0
0.0200,264516,0.744080,-0.665161,0.037964,0.049561,-7.0322,1.3423,0
0.0300,264526,0.744568,-0.664978,0.035034,0.047119,-6.5942,1.3597,0
0.0400,264536,0.744629,-0.665222,0.032227,0.044678,-6.1675,1.3637,0
0.0500,264546,0.744446,-0.665710,0.029663,0.042236,-5.7622,1.3472,0
0.0600,264556,0.744202,-0.666260,0.027161,0.039795,-5.3623,1.3259,0
0.0700,264566,0.743958,-0.666748,0.024719,0.037292,-4.9628,1.2956,0
0.0800,264576,0.743896,-0.667053,0.022339,0.034790,-4.5684,1.2622,0
0.0900,264586,0.744019,-0.667114,0.019897,0.032349,-4.1730,1.2403,0
0.1000,264596,0.744324,-0.666931,0.017395,0.029846,-3.7674,1.2190,0
0.1100,264606,0.744751,-0.666565,0.014893,0.027405,-3.3662,1.2034,0
0.1200,264616,0.745239,-0.666199,0.012390,0.025024,-2.9698,1.1929,0
0.1300,264626,0.745667,-0.665833,0.009949,0.022644,-2.5787,1.1771,0
0.1400,264636,0.745911,-0.665710,0.007507,0.020264,-2.1880,1.1603,0
0.1500,264646,0.745911,-0.665771,0.005188,0.017944,-1.8128,1.1386,0
0.1600,264656,0.745728,-0.666016,0.002869,0.015625,-1.4378,1.1167,0
0.1700,264666,0.745117,-0.666809,-0.001465,0.011169,-0.7284,1.0658,0
0.1800,264676,0.744995,-0.666992,-0.003601,0.009033,-0.3830,1.0465,0
0.1900,264686,0.745117,-0.666870,-0.005676,0.006958,-0.0471,1.0279,0
0.2000,264696,0.745361,-0.666565,-0.007751,0.004944,0.2844,1.0144,0
0.2100,264706,0.745789,-0.666077,-0.009827,0.002991,0.6115,1.0057,0
0.2200,264716,0.746277,-0.665588,-0.011902,0.001099,0.9341,1.0019,0
0.2300,264726,0.746582,-0.665161,-0.013977,-0.000793,1.2563,0.9978,0
0.2400,264736,0.746704,-0.664978,-0.015991,-0.002686,1.5731,0.9892,0
0.2500,264746,0.746521,-0.665100,-0.017883,-0.004578,1.8790,0.9719,0
0.2600,264756,0.746155,-0.665466,-0.019714,-0.006470,2.1795,0.9509,0
0.2700,264766,0.745667,-0.665894,-0.021423,-0.008301,2.4647,0.9263,0
0.2800,264776,0.745300,-0.666260,-0.023254,-0.010071,2.7560,0.9164,0
0.2900,264786,0.745056,-0.666382,-0.025085,-0.011780,3.0427,0.9112,0
0.3000,264796,0.745056,-0.666321,-0.027100,-0.013428,3.3409,0.9244,0
0.3100,264806,0.745117,-0.666077,-0.029236,-0.015015,3.6448,0.9514,0
0.3200,264816,0.745300,-0.665771,-0.031433,-0.016663,3.9589,0.9774,0
0.3300,264826,0.745483,-0.665405,-0.033691,-0.018250,4.2736,1.0128,0
0.3400,264836,0.745605,-0.665100,-0.035889,-0.019958,4.5924,1.0334,0
0.3500,264846,0.745605,-0.664917,-0.037964,-0.021729,4.9052,1.0400,0
0.3600,264856,0.745483,-0.664917,-0.039917,-0.023560,5.2122,1.0332,0
0.3700,264866,0.745178,-0.665100,-0.041748,-0.025452,5.5132,1.0132,0
0.3800,264876,0.744629,-0.665466,-0.043457,-0.027527,5.8172,0.9701,0
0.3900,264886,0.744019,-0.665955,-0.045044,-0.029602,6.1110,0.9189,0
0.4000,264896,0.743347,-0.666565,-0.046570,-0.031677,6.3998,0.8642,0
0.4100,264906,0.742249,-0.667603,-0.047607,-0.033203,6.6040,0.8234,0
0.4200,264916,0.741333,-0.668457,-0.048706,-0.034790,6.8186,0.7810,0
0.4300,264926,0.739807,-0.669800,-0.050781,-0.037659,7.2145,0.7107,0
0.4400,264936,0.739319,-0.670227,-0.051819,-0.038940,7.4014,0.6865,0
0.4500,264946,0.738892,-0.670593,-0.052734,-0.040222,7.5780,0.6524,0
0.4600,264956,0.738525,-0.670837,-0.053650,-0.041382,7.7450,0.6278,0
0.4700,264966,0.738220,-0.671021,-0.054626,-0.042603,7.9221,0.6023,0
0.4800,264976,0.737976,-0.671082,-0.055786,-0.043884,8.1195,0.5847,0
0.4900,264986,0.737854,-0.671021,-0.057129,-0.045471,8.3564,0.5540,0
0.5000,264996,0.737671,-0.670959,-0.058411,-0.046997,8.5830,0.5242,0
0.5100,265006,0.737549,-0.670898,-0.059631,-0.048462,8.8001,0.4944,0
0.5200,265016,0.737305,-0.670959,-0.060791,-0.049866,9.0072,0.4667,0
0.5300,265026,0.737000,-0.671143,-0.061707,-0.051147,9.1843,0.4316,0
0.5400,265036,0.736572,-0.671448,-0.062683,-0.052307,9.3569,0.4135,0
0.5500,265046,0.736023,-0.671814,-0.063782,-0.053528,9.5444,0.4011,0
0.5600,265056,0.735352,-0.672363,-0.064697,-0.054687,9.7117,0.3820,0
0.5700,265066,0.734619,-0.673035,-0.065674,-0.055664,9.8703,0.3849,0
0.5800,265076,0.733887,-0.673645,-0.066467,-0.056396,9.9938,0.3941,0
0.5900,265086,0.733337,-0.674072,-0.067261,-0.056946,10.1031,0.4165,0
0.6000,265096,0.733093,-0.674316,-0.068054,-0.057373,10.2041,0.4460,0
0.6100,265106,0.732971,-0.674316,-0.068848,-0.057739,10.2996,0.4780,0
0.6200,265116,0.732971,-0.674194,-0.069702,-0.058105,10.4005,0.5130,0
0.6300,265126,0.732971,-0.674072,-0.070679,-0.058533,10.5167,0.5524,0
0.6400,265136,0.732788,-0.674072,-0.071594,-0.059143,10.6413,0.5737,0
0.6500,265146,0.732483,-0.674255,-0.072449,-0.059814,10.7658,0.5874,0
0.6600,265156,0.732117,-0.674500,-0.073181,-0.060608,10.8894,0.5821,0
0.6700,265166,0.731750,-0.674744,-0.073853,-0.061340,11.0031,0.5774,0
0.6800,265176,0.731445,-0.674988,-0.074341,-0.062134,11.1064,0.5526,0
0.6900,265186,0.730957,-0.675293,-0.075073,-0.063293,11.2584,0.5178,0
0.7000,265196,0.730896,-0.675293,-0.075439,-0.063721,11.3228,0.5108,0
0.7100,265206,0.730957,-0.675232,-0.075745,-0.064026,11.3731,0.5079,0
0.7200,265216,0.731079,-0.674988,-0.076050,-0.064209,11.4129,0.5133,0
0.7300,265226,0.731201,-0.674805,-0.076355,-0.064331,11.4483,0.5245,0
0.7400,265236,0.731201,-0.674744,-0.076599,-0.064453,11.4783,0.5328,0
0.7500,265246,0.731079,-0.674866,-0.076721,-0.064453,11.4886,0.5445,0
0.7600,265256,0.730896,-0.675110,-0.076782,-0.064453,11.4940,0.5529,0
0.7700,265266,0.730652,-0.675354,-0.076782,-0.064331,11.4840,0.5673,0
0.7800,265276,0.730530,-0.675537,-0.076660,-0.064148,11.4594,0.5758,0
0.7900,265286,0.730408,-0.675659,-0.076599,-0.063843,11.4299,0.5990,0
0.8000,265296,0.730469,-0.675720,-0.076477,-0.063416,11.3867,0.6259,0
0.8100,265306,0.730408,-0.675842,-0.076355,-0.062927,11.3381,0.6593,0
0.8200,265316,0.730225,-0.676025,-0.076233,-0.062378,11.2840,0.6994,0
0.8300,265326,0.730042,-0.676392,-0.076050,-0.061768,11.2212,0.7415,0
0.8400,265336,0.729736,-0.676697,-0.075867,-0.061218,11.1617,0.7786,0
0.8500,265346,0.729614,-0.676941,-0.075745,-0.060669,11.1085,0.8186,0
0.8600,265356,0.729614,-0.677002,-0.075623,-0.060181,11.0599,0.8510,0
0.8700,265366,0.729675,-0.677002,-0.075439,-0.059692,11.0063,0.8775,0
0.8800,265376,0.729797,-0.676880,-0.075256,-0.059204,10.9523,0.9026,0
0.8900,265386,0.729919,-0.676880,-0.075012,-0.058838,10.9037,0.9135,0
0.9000,265396,0.729858,-0.677002,-0.074585,-0.058350,10.8290,0.9226,0
0.9100,265406,0.729858,-0.677063,-0.074158,-0.057861,10.7545,0.9307,0
0.9200,265416,0.729797,-0.677246,-0.073669,-0.057373,10.6751,0.9354,0
0.9300,265426,0.729797,-0.677368,-0.073059,-0.056885,10.5854,0.9296,0
0.9400,265436,0.729675,-0.677612,-0.072449,-0.056335,10.4907,0.9307,0
0.9500,265446,0.729553,-0.677856,-0.071716,-0.055786,10.3856,0.9221,0
0.9600,265456,0.729431,-0.678223,-0.070312,-0.054443,10.1616,0.9285,0
0.9700,265466,0.729553,-0.678284,-0.069641,-0.053711,10.0482,0.9370,0
0.9800,265476,0.729675,-0.678223,-0.068970,-0.052917,9.9292,0.9498,0
0.9900,265486,0.729858,-0.678162,-0.068237,-0.052124,9.8055,0.9574,0
1.0000,265496,0.730042,-0.678162,-0.067505,-0.051331,9.6822,0.9656,0
1.0100,265506,0.730042,-0.678284,-0.066711,-0.050476,9.5483,0.9761,0
1.0200,265516,0.729858,-0.678589,-0.065857,-0.049622,9.4088,0.9842,0
1.0300,265526,0.729553,-0.679016,-0.065247,-0.049011,9.3091,0.9926,0
1.0400,265536,0.729248,-0.679443,-0.064758,-0.048401,9.2197,1.0104,0
1.0500,265546,0.729004,-0.679749,-0.064392,-0.047852,9.1453,1.0315,0
1.0600,265556,0.728882,-0.679932,-0.064148,-0.047302,9.0814,1.0605,0
1.0700,265566,0.728821,-0.680054,-0.064026,-0.046814,9.0327,1.0933,0
1.0800,265576,0.728760,-0.680237,-0.063660,-0.046143,8.9493,1.1226,0
1.0900,265586,0.728577,-0.680481,-0.063293,-0.045532,8.8702,1.1478,0
1.1000,265596,0.728394,-0.680786,-0.062866,-0.044922,8.7862,1.1686,0
1.1100,265606,0.728210,-0.681091,-0.062317,-0.044434,8.7015,1.1694,0
1.1200,265616,0.728027,-0.681396,-0.061768,-0.043823,8.6072,1.1803,0
1.1300,265626,0.727966,-0.681519,-0.061157,-0.043213,8.5077,1.1845,0
1.1400,265636,0.728027,-0.681580,-0.060669,-0.042603,8.4190,1.1973,0
1.1500,265646,0.728149,-0.681519,-0.060303,-0.041992,8.3405,1.2186,0
1.1600,265656,0.728210,-0.681458,-0.059998,-0.041504,8.2764,1.2348,0
1.1700,265666,0.728271,-0.681458,-0.059753,-0.041077,8.2225,1.2511,0
1.1800,265676,0.728210,-0.681580,-0.059570,-0.040710,8.1783,1.2685,0
1.1900,265686,0.728027,-0.681763,-0.059448,-0.040466,8.1484,1.2815,0
1.2000,265696,0.727783,-0.682007,-0.059265,-0.040283,8.1179,1.2852,0
1.2100,265706,0.727539,-0.682373,-0.059143,-0.040161,8.0981,1.2894,0
1.2200,265716,0.727051,-0.682922,-0.058838,-0.040039,8.0619,1.2814,0
1.2300,265726,0.726868,-0.683105,-0.058655,-0.039856,8.0317,1.2844,0
1.2400,265736,0.726746,-0.683228,-0.058533,-0.039673,8.0066,1.2914,0
