# Sesion:30 Fecha:2026-06-04 20:11:12 Shots:1 Duracion:18,10s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,586006,0.729065,-0.680664,0.057495,0.043274,-8.2067,359.1218,0
0.0100,586016,0.729492,-0.680542,0.054749,0.041260,-7.8185,359.1718,0
0.0200,586026,0.730042,-0.680298,0.052063,0.039246,-7.4357,359.2179,0
0.0300,586036,0.730591,-0.679993,0.049438,0.037231,-7.0579,359.2590,0
0.0400,586046,0.731140,-0.679687,0.046814,0.035217,-6.6803,359.2997,0
0.0500,586056,0.731567,-0.679504,0.044250,0.033203,-6.3077,359.3338,0
0.0600,586066,0.731812,-0.679504,0.041809,0.031189,-5.9453,359.3565,0
0.0700,586076,0.731934,-0.679626,0.039368,0.029114,-5.5781,359.3730,0
0.0800,586086,0.731934,-0.679871,0.037048,0.027039,-5.2211,359.3789,0
0.0900,586096,0.731750,-0.680176,0.035278,0.025513,-4.9529,359.3873,0
0.1000,586106,0.731628,-0.680481,0.033447,0.023926,-4.6750,359.3958,0
0.1100,586116,0.731689,-0.680542,0.031128,0.021912,-4.3228,359.4080,0
0.1200,586126,0.731873,-0.680542,0.028870,0.019897,-3.9761,359.4159,0
0.1300,586136,0.731995,-0.680542,0.026611,0.017944,-3.6340,359.4287,0
0.1400,586146,0.732056,-0.680664,0.024414,0.015930,-3.2924,359.4311,0
0.1500,586156,0.731873,-0.680908,0.022339,0.014038,-2.9702,359.4335,0
0.1600,586166,0.731567,-0.681396,0.020386,0.012207,-2.6631,359.4309,0
0.1700,586176,0.731079,-0.681946,0.018372,0.010437,-2.3554,359.4382,0
0.1800,586186,0.730652,-0.682495,0.016785,0.009216,-2.1266,359.4586,0
0.1900,586196,0.730408,-0.682800,0.014832,0.007751,-1.8482,359.4880,0
0.2000,586206,0.730286,-0.683044,0.010925,0.004883,-1.2966,359.5534,0
0.2100,586216,0.730591,-0.682739,0.009033,0.003601,-1.0380,359.5947,0
0.2200,586226,0.731079,-0.682251,0.007263,0.002563,-0.8089,359.6469,0
0.2300,586236,0.731384,-0.681946,0.005798,0.001770,-0.6243,359.6952,0
0.2400,586246,0.731567,-0.681763,0.004395,0.000916,-0.4399,359.7334,0
0.2500,586256,0.731567,-0.681763,0.002991,0.000122,-0.2603,359.7766,0
0.2600,586266,0.731506,-0.681824,0.001587,-0.000671,-0.0806,359.8197,0
0.2700,586276,0.731384,-0.682007,0.000183,-0.001465,0.0991,359.8629,0
0.2800,586286,0.731201,-0.682129,-0.001221,-0.002319,0.2836,359.9011,0
0.2900,586296,0.731079,-0.682312,-0.002686,-0.003113,0.4684,359.9492,0
0.3000,586306,0.730957,-0.682434,-0.004150,-0.003906,0.6531,359.9974,0
0.3100,586316,0.730835,-0.682495,-0.005615,-0.004700,0.8378,0.0456,0
0.3200,586326,0.730774,-0.682556,-0.007019,-0.005432,1.0127,0.0941,0
0.3300,586336,0.730835,-0.682495,-0.008362,-0.006226,1.1873,0.1326,0
0.3400,586346,0.730896,-0.682373,-0.009644,-0.007019,1.3567,0.1662,0
0.3500,586356,0.730957,-0.682312,-0.010803,-0.007935,1.5255,0.1801,0
0.3600,586366,0.730896,-0.682373,-0.011841,-0.008972,1.6935,0.1745,0
0.3700,586376,0.730530,-0.682678,-0.012756,-0.010193,1.8656,0.1447,0
0.3800,586386,0.729980,-0.683228,-0.013611,-0.011475,2.0373,0.1058,0
0.3900,586396,0.729370,-0.683838,-0.014526,-0.012756,2.2143,0.0722,0
0.4000,586406,0.728821,-0.684387,-0.015442,-0.014038,2.3913,0.0386,0
0.4100,586416,0.728394,-0.684814,-0.016602,-0.015442,2.5984,0.0139,0
0.4200,586426,0.728210,-0.684937,-0.017822,-0.016785,2.8057,359.9982,0
0.4300,586436,0.728333,-0.684753,-0.019165,-0.018127,3.0233,359.9909,0
0.4400,586446,0.728394,-0.684570,-0.020386,-0.019287,3.2162,359.9893,0
0.4500,586456,0.728699,-0.684204,-0.021667,-0.020447,3.4144,359.9915,0
0.4600,586466,0.729004,-0.683716,-0.024292,-0.022766,3.8158,0.0014,0
0.4700,586476,0.728699,-0.683960,-0.025452,-0.023865,3.9990,0.0020,0
0.4800,586486,0.728333,-0.684265,-0.026428,-0.024963,4.1668,359.9888,0
0.4900,586496,0.728027,-0.684509,-0.027405,-0.026001,4.3299,359.9804,0
0.5000,586506,0.727905,-0.684570,-0.028320,-0.026978,4.4831,359.9713,0
0.5100,586516,0.727966,-0.684387,-0.029297,-0.027832,4.6317,359.9758,0
0.5200,586526,0.728271,-0.684021,-0.030334,-0.028625,4.7808,359.9888,0
0.5300,586536,0.728638,-0.683533,-0.031372,-0.029358,4.9250,0.0060,0
0.5400,586546,0.729065,-0.683044,-0.032349,-0.030029,5.0596,0.0233,0
0.5500,586556,0.729492,-0.682495,-0.033264,-0.030762,5.1936,0.0302,0
0.5600,586566,0.729797,-0.682068,-0.034058,-0.031555,5.3222,0.0231,0
0.5700,586576,0.730042,-0.681702,-0.034790,-0.032349,5.4456,0.0116,0
0.5800,586586,0.730225,-0.681458,-0.035461,-0.033264,5.5737,359.9856,0
0.5900,586596,0.730286,-0.681335,-0.036072,-0.034180,5.6966,359.9558,0
0.6000,586606,0.730286,-0.681213,-0.036621,-0.035156,5.8190,359.9162,0
0.6100,586616,0.730347,-0.681152,-0.037109,-0.036011,5.9271,359.8821,0
0.6200,586626,0.730408,-0.680969,-0.037720,-0.036865,6.0450,359.8570,0
0.6300,586636,0.730530,-0.680725,-0.038391,-0.037598,6.1585,359.8464,0
0.6400,586646,0.730774,-0.680420,-0.039001,-0.038269,6.2623,359.8353,0
0.6500,586656,0.731018,-0.680054,-0.039734,-0.038818,6.3666,359.8437,0
0.6600,586666,0.731323,-0.679687,-0.040466,-0.039246,6.4616,359.8620,0
0.6700,586676,0.731567,-0.679321,-0.041260,-0.039551,6.5519,359.8956,0
0.6800,586686,0.731873,-0.679016,-0.042114,-0.039917,6.6528,359.9287,0
0.6900,586696,0.731873,-0.678894,-0.042908,-0.040161,6.7384,359.9696,0
0.7000,586706,0.731873,-0.678833,-0.043762,-0.040344,6.8246,0.0208,0
0.7100,586716,0.731689,-0.678955,-0.044556,-0.040466,6.9008,0.0742,0
0.7200,586726,0.731201,-0.679382,-0.045959,-0.040527,7.0236,0.1836,0
0.7300,586736,0.730957,-0.679626,-0.046509,-0.040466,7.0650,0.2343,0
0.7400,586746,0.730774,-0.679810,-0.047058,-0.040405,7.1065,0.2845,0
0.7500,586756,0.730713,-0.679871,-0.047546,-0.040344,7.1428,0.3286,0
0.7600,586766,0.730774,-0.679749,-0.047974,-0.040222,7.1691,0.3715,0
