# Sesion:57 Fecha:2026-04-06 20:55:46 Shots:1 Duracion:10,88s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2901277,-0.736389,0.604675,-0.239075,0.186890,69.5879,0,0
0.0100,2901287,-0.736023,0.605164,-0.236328,0.190247,70.1059,0,0
0.0200,2901297,-0.735596,0.605713,-0.233582,0.193542,70.6082,0,0
0.0300,2901307,-0.734985,0.606384,-0.230896,0.196777,71.0889,0,0
0.0400,2901317,-0.734314,0.607178,-0.228333,0.200012,71.5523,0,0
0.0500,2901327,-0.733521,0.607971,-0.225830,0.203125,71.9977,0,0
0.0600,2901337,-0.732666,0.608887,-0.223450,0.206177,72.4326,0,0
0.0700,2901347,-0.731812,0.609680,-0.221191,0.209167,72.8594,0,0
0.0800,2901357,-0.731018,0.610535,-0.218994,0.212097,73.2861,0,0
0.0900,2901367,-0.730164,0.611267,-0.216919,0.214966,73.7151,0,0
0.1000,2901377,-0.729248,0.612000,-0.214905,0.217834,74.1487,0,0
0.1100,2901387,-0.728516,0.612549,-0.212891,0.220703,74.5971,0,0
0.1200,2901397,-0.727905,0.612976,-0.210815,0.223572,75.0887,0,0
0.1300,2901407,-0.727356,0.613281,-0.208740,0.226501,75.5941,0,0
0.1400,2901417,-0.726868,0.613464,-0.206543,0.229370,76.1019,0,0
0.1500,2901427,-0.726379,0.613708,-0.204407,0.232178,76.5972,0,0
0.1600,2901437,-0.725769,0.614136,-0.202393,0.234863,77.0573,0,0
0.1700,2901447,-0.724976,0.614685,-0.200378,0.237427,77.4775,0,0
0.1800,2901457,-0.724182,0.615295,-0.198547,0.239929,77.8858,0,0
0.1900,2901467,-0.723328,0.615845,-0.196777,0.242371,78.2900,0,0
0.2000,2901477,-0.722473,0.616455,-0.195129,0.244812,78.6796,0,0
0.2100,2901487,-0.721558,0.617065,-0.193604,0.247192,79.0421,0,0
0.2200,2901497,-0.720520,0.617737,-0.192261,0.249573,79.3850,0,0
0.2300,2901507,-0.719360,0.618530,-0.191040,0.251953,79.7269,0,0
0.2400,2901517,-0.717163,0.619995,-0.188538,0.256409,80.0798,0,0
0.2500,2901527,-0.716248,0.620544,-0.187195,0.258606,80.4538,0,0
0.2600,2901537,-0.715515,0.620911,-0.185730,0.260681,80.8539,0,0
0.2700,2901547,-0.715027,0.621155,-0.184143,0.262756,81.2738,0,0
0.2800,2901557,-0.714661,0.621216,-0.182373,0.264709,81.7114,0,0
0.2900,2901567,-0.714417,0.621216,-0.180542,0.266602,82.1648,0,0
0.3000,2901577,-0.714355,0.621094,-0.178650,0.268433,82.6258,0,0
0.3100,2901587,-0.714355,0.620972,-0.176636,0.270020,83.0895,0,0
0.3200,2901597,-0.714417,0.620789,-0.174622,0.271545,83.5383,0,0
0.3300,2901607,-0.714355,0.620789,-0.172607,0.272949,83.9606,0,0
0.3400,2901617,-0.714233,0.620972,-0.170715,0.274231,84.3487,0,0
0.3500,2901627,-0.713928,0.621216,-0.168884,0.275452,84.7068,0,0
0.3600,2901637,-0.713623,0.621521,-0.167114,0.276733,85.0571,0,0
0.3700,2901647,-0.713440,0.621643,-0.165222,0.277954,85.4195,0,0
0.3800,2901657,-0.713318,0.621704,-0.163269,0.279297,85.7979,0,0
0.3900,2901667,-0.713196,0.621765,-0.161255,0.280640,86.1818,0,0
0.4000,2901677,-0.713074,0.621765,-0.159241,0.282043,86.5686,0,0
0.4100,2901687,-0.712891,0.621826,-0.157227,0.283508,86.9409,0,0
0.4200,2901697,-0.712708,0.621887,-0.155334,0.284912,87.3089,0,0
0.4300,2901707,-0.712585,0.621826,-0.153381,0.286377,87.6828,0,0
0.4400,2901717,-0.712585,0.621704,-0.151367,0.287842,88.0696,0,0
0.4500,2901727,-0.712585,0.621521,-0.149353,0.289246,88.4591,0,0
0.4600,2901737,-0.712585,0.621338,-0.147278,0.290710,88.8340,0,0
0.4700,2901747,-0.712585,0.621155,-0.145325,0.292053,89.1925,0,0
0.4800,2901757,-0.712524,0.620972,-0.143494,0.293396,89.5430,0,0
0.4900,2901767,-0.712524,0.620789,-0.141724,0.294678,89.9028,0,0
0.5000,2901777,-0.712585,0.620544,-0.139954,0.295898,90.2666,0,0
0.5100,2901787,-0.712708,0.620239,-0.138184,0.297058,90.6180,0,0
0.5200,2901797,-0.712646,0.619873,-0.134888,0.299377,90.9429,0,0
0.5300,2901807,-0.712402,0.619995,-0.133362,0.300598,91.2283,0,0
