# Sesion:12 Fecha:2026-04-06 20:21:04 Shots:2 Duracion:10,24s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,896217,0.756897,-0.645996,0.098694,0.003845,70.7257,1,0
0.0100,896227,0.756958,-0.646179,0.097046,0.002319,71.0274,0,0
0.0200,896237,0.757141,-0.646240,0.095398,0.000793,71.3436,0,0
0.0300,896247,0.757324,-0.646240,0.093750,-0.000793,71.6661,0,0
0.0400,896257,0.757568,-0.646179,0.092102,-0.002258,71.9890,0,0
0.0500,896267,0.757935,-0.646057,0.090515,-0.003723,72.3296,0,0
0.0600,896277,0.758301,-0.645752,0.089294,-0.004883,72.6679,0,0
0.0700,896287,0.758606,-0.645508,0.088135,-0.005981,72.9897,0,0
0.0800,896297,0.758850,-0.645386,0.086975,-0.007080,73.2857,0,0
0.0900,896307,0.758972,-0.645325,0.085876,-0.008118,73.5608,0,0
0.1000,896317,0.759094,-0.645386,0.084839,-0.009094,73.8212,0,0
0.1100,896327,0.759216,-0.645325,0.083801,-0.010010,74.0947,0,0
0.1200,896337,0.759399,-0.645203,0.082825,-0.010925,74.3791,0,0
0.1300,896347,0.759705,-0.644958,0.081787,-0.011719,74.6664,0,0
0.1400,896357,0.760071,-0.644653,0.080811,-0.012512,74.9408,0,0
0.1500,896367,0.760376,-0.644409,0.079834,-0.013306,75.1846,0,0
0.1600,896377,0.760559,-0.644287,0.078979,-0.014038,75.3987,0,0
0.1700,896387,0.760620,-0.644409,0.077271,-0.015442,75.5959,0,0
0.1800,896397,0.760559,-0.644592,0.076477,-0.016113,75.7800,0,0
0.1900,896407,0.760437,-0.644775,0.075684,-0.016785,75.9594,0,0
0.2000,896417,0.760376,-0.644958,0.074890,-0.017456,76.1395,0,0
0.2100,896427,0.760254,-0.645142,0.074097,-0.018127,76.3128,0,0
0.2200,896437,0.760132,-0.645325,0.073303,-0.018738,76.4764,0,0
0.2300,896447,0.760010,-0.645569,0.072571,-0.019348,76.6392,0,0
0.2400,896457,0.759827,-0.645813,0.071838,-0.019958,76.7895,0,0
0.2500,896467,0.759705,-0.646057,0.071167,-0.020569,76.9492,0,0
0.2600,896477,0.759583,-0.646240,0.070557,-0.021057,77.0992,0,0
0.2700,896487,0.759583,-0.646301,0.070007,-0.021606,77.2758,0,0
0.2800,896497,0.759705,-0.646179,0.069519,-0.022034,77.4676,0,0
0.2900,896507,0.759888,-0.645935,0.069031,-0.022400,77.6642,0,0
0.3000,896517,0.760193,-0.645691,0.068542,-0.022705,77.8660,0,0
0.3100,896527,0.760376,-0.645569,0.067139,-0.023804,78.0831,0,0
0.3200,896537,0.760620,-0.645386,0.065796,-0.024902,78.3112,0,0
0.3300,896547,0.760986,-0.645020,0.064453,-0.026001,78.5630,0,0
0.3400,896557,0.761658,-0.644287,0.064026,-0.026367,78.8183,0,0
0.3500,896567,0.762207,-0.643677,0.063660,-0.026794,79.0468,0,0
0.3600,896577,0.762329,-0.643555,0.063293,-0.027222,79.1987,0,0
0.3700,896587,0.762390,-0.643494,0.062988,-0.027649,79.3313,0,0
0.3800,896597,0.762329,-0.643494,0.062744,-0.028137,79.4533,0,0
0.3900,896607,0.762146,-0.643799,0.062439,-0.028625,79.5527,0,0
0.4000,896617,0.762024,-0.643921,0.062195,-0.029114,79.6324,0,0
0.4100,896627,0.761780,-0.644165,0.062012,-0.029602,79.7048,0,0
0.4200,896637,0.761536,-0.644470,0.061829,-0.029968,79.8014,0,0
0.4300,896647,0.761475,-0.644531,0.061707,-0.030334,79.9011,0,0
0.4400,896657,0.761414,-0.644653,0.061584,-0.030640,79.9910,0,0
0.4500,896667,0.761292,-0.644714,0.061462,-0.030945,80.0558,0,0
0.4600,896677,0.760925,-0.645203,0.061401,-0.031372,80.1234,0,0
0.4700,896687,0.760803,-0.645264,0.061401,-0.031555,80.2018,0,0
0.4800,896697,0.760437,-0.645752,0.060364,-0.032593,80.2708,0,0
0.4900,896707,0.760193,-0.646057,0.059326,-0.033630,80.3617,0,0
0.5000,896717,0.760071,-0.646301,0.058472,-0.034607,80.4657,0,0
0.5100,896727,0.759888,-0.646545,0.057739,-0.035461,80.5647,0,0
0.5200,896737,0.759766,-0.646729,0.057068,-0.036316,80.6740,0,0
0.5300,896747,0.759705,-0.646729,0.056396,-0.037170,80.7965,0,0
0.5400,896757,0.759766,-0.646729,0.055847,-0.037964,80.9203,0,0
0.5500,896767,0.759644,-0.646851,0.055420,-0.038574,81.0132,0,0
0.5600,896777,0.759460,-0.647034,0.055054,-0.039185,81.0921,0,0
0.5700,896787,0.759277,-0.647278,0.054810,-0.039673,81.1642,0,0
0.5800,896797,0.759094,-0.647461,0.054443,-0.040161,81.2424,0,0
0.5900,896807,0.758972,-0.647644,0.054016,-0.040588,81.3306,0,0
0.6000,896817,0.758850,-0.647705,0.053650,-0.041016,81.4235,0,0
