# Sesion:54 Fecha:2026-04-06 20:53:21 Shots:1 Duracion:13,31s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2761447,-0.726440,0.644348,-0.201172,0.128723,67.9784,0,0
0.0100,2761457,-0.726990,0.643799,-0.198547,0.132690,68.7284,0,0
0.0200,2761467,-0.727478,0.643188,-0.196106,0.136536,69.4556,0,0
0.0300,2761477,-0.727783,0.642700,-0.193848,0.140259,70.1487,0,0
0.0400,2761487,-0.728027,0.642212,-0.191833,0.143860,70.7885,0,0
0.0500,2761497,-0.728149,0.641846,-0.189880,0.147461,71.4064,0,0
0.0600,2761507,-0.728210,0.641541,-0.187988,0.150940,72.0037,0,0
0.0700,2761517,-0.728210,0.641235,-0.186218,0.154358,72.5884,0,0
0.0800,2761527,-0.728210,0.640930,-0.184509,0.157776,73.1625,0,0
0.0900,2761537,-0.728149,0.640625,-0.182861,0.161133,73.7344,0,0
0.1000,2761547,-0.728149,0.640259,-0.181213,0.164429,74.2993,0,0
0.1100,2761557,-0.728210,0.639343,-0.178040,0.170837,74.8470,0,0
0.1200,2761567,-0.728149,0.639038,-0.176575,0.173889,75.3646,0,0
0.1300,2761577,-0.727905,0.638916,-0.175110,0.176758,75.8441,0,0
0.1400,2761587,-0.727600,0.638916,-0.173706,0.179565,76.2950,0,0
0.1500,2761597,-0.727234,0.638977,-0.172241,0.182190,76.7331,0,0
0.1600,2761607,-0.726990,0.638977,-0.170715,0.184692,77.1727,0,0
0.1700,2761617,-0.726807,0.638916,-0.169128,0.187073,77.6171,0,0
0.1800,2761627,-0.726685,0.638794,-0.167542,0.189270,78.0580,0,0
0.1900,2761637,-0.726501,0.638733,-0.165894,0.191406,78.4815,0,0
0.2000,2761647,-0.726318,0.638733,-0.164368,0.193420,78.8857,0,0
0.2100,2761657,-0.726135,0.638794,-0.162842,0.195435,79.2854,0,0
0.2200,2761667,-0.726013,0.638672,-0.161255,0.197449,79.6906,0,0
0.2300,2761677,-0.726013,0.638489,-0.159607,0.199402,80.1082,0,0
0.2400,2761687,-0.726074,0.638184,-0.157959,0.201477,80.5330,0,0
0.2500,2761697,-0.726135,0.637817,-0.156372,0.203552,80.9509,0,0
0.2600,2761707,-0.726135,0.637512,-0.154907,0.205688,81.3540,0,0
0.2700,2761717,-0.726013,0.637329,-0.153503,0.207764,81.7459,0,0
0.2800,2761727,-0.725769,0.637207,-0.152161,0.209900,82.1135,0,0
0.2900,2761737,-0.725342,0.637329,-0.151306,0.211670,82.4561,0,0
0.3000,2761747,-0.724915,0.637451,-0.150452,0.213440,82.7846,0,0
0.3100,2761757,-0.724487,0.637573,-0.149475,0.215210,83.1089,0,0
0.3200,2761767,-0.724060,0.637634,-0.148499,0.217041,83.4373,0,0
0.3300,2761777,-0.723755,0.637634,-0.147461,0.218811,83.7687,0,0
0.3400,2761787,-0.723511,0.637573,-0.146362,0.220520,84.1103,0,0
0.3500,2761797,-0.723328,0.637451,-0.145203,0.222229,84.4626,0,0
0.3600,2761807,-0.723328,0.637146,-0.143860,0.223877,84.8270,0,0
0.3700,2761817,-0.723389,0.636841,-0.142395,0.225525,85.1999,0,0
0.3800,2761827,-0.723572,0.636414,-0.140808,0.227051,85.5685,0,0
0.3900,2761837,-0.723877,0.635742,-0.137146,0.230225,85.9210,0,0
0.4000,2761847,-0.723999,0.635437,-0.135132,0.231873,86.2613,0,0
0.4100,2761857,-0.724060,0.635193,-0.133240,0.233521,86.5979,0,0
0.4200,2761867,-0.724182,0.634888,-0.131287,0.235168,86.9324,0,0
0.4300,2761877,-0.724243,0.634583,-0.129700,0.236572,87.2800,0,0
0.4400,2761887,-0.724487,0.634094,-0.128113,0.237976,87.6439,0,0
0.4500,2761897,-0.724854,0.633423,-0.126404,0.239502,88.0330,0,0
0.4600,2761907,-0.725342,0.632629,-0.124573,0.241089,88.4436,0,0
0.4700,2761917,-0.725952,0.631653,-0.122681,0.242798,88.8587,0,0
0.4800,2761927,-0.726624,0.630615,-0.120483,0.244690,89.2637,0,0
0.4900,2761937,-0.727112,0.629700,-0.118469,0.246582,89.6410,0,0
0.5000,2761947,-0.727417,0.628967,-0.116455,0.248413,89.9757,0,0
0.5100,2761957,-0.727539,0.628479,-0.114624,0.250183,90.2717,0,0
0.5200,2761967,-0.727478,0.628174,-0.112854,0.251892,90.5412,0,0
0.5300,2761977,-0.727356,0.627930,-0.111145,0.253540,90.7925,0,0
0.5400,2761987,-0.727173,0.627808,-0.109680,0.255005,91.0329,0,0
