# Sesion:44 Fecha:2026-04-06 20:45:56 Shots:1 Duracion:15,94s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2333837,-0.736572,0.650574,-0.165466,0.082520,65.9828,0,0
0.0100,2333847,-0.736816,0.650513,-0.162842,0.086182,66.6785,0,0
0.0200,2333857,-0.737122,0.650330,-0.160095,0.089844,67.3876,0,0
0.0300,2333867,-0.737427,0.650146,-0.157227,0.093506,68.0891,0,0
0.0400,2333877,-0.737610,0.650085,-0.154480,0.097107,68.7497,0,0
0.0500,2333887,-0.737366,0.650452,-0.151855,0.100647,69.3423,0,0
0.0600,2333897,-0.736694,0.651245,-0.149414,0.104004,69.8768,0,0
0.0700,2333907,-0.735657,0.652405,-0.147156,0.107239,70.3411,0,0
0.0800,2333917,-0.734436,0.653809,-0.145020,0.110352,70.7775,0,0
0.0900,2333927,-0.733276,0.655029,-0.142883,0.113342,71.2256,0,0
0.1000,2333937,-0.732483,0.655884,-0.140686,0.116333,71.7308,0,0
0.1100,2333947,-0.732178,0.656189,-0.138306,0.119263,72.3110,0,0
0.1200,2333957,-0.732361,0.656006,-0.135803,0.122192,73.0397,0,0
0.1300,2333967,-0.732910,0.655273,-0.133179,0.125122,73.7906,0,0
0.1400,2333977,-0.733765,0.654358,-0.130493,0.128052,74.5132,0,0
0.1500,2333987,-0.734497,0.653503,-0.127869,0.130981,75.1693,0,0
0.1600,2333997,-0.734924,0.652893,-0.125244,0.133850,75.7313,0,0
0.1700,2334007,-0.734802,0.652893,-0.122864,0.136780,76.1793,0,0
0.1800,2334017,-0.732849,0.654602,-0.118591,0.142517,76.5407,0,0
0.1900,2334027,-0.731323,0.656067,-0.116577,0.145325,76.8596,0,0
0.2000,2334037,-0.729797,0.657532,-0.114563,0.148132,77.1779,0,0
0.2100,2334047,-0.728394,0.658813,-0.112488,0.150757,77.5293,0,0
0.2200,2334057,-0.727356,0.659729,-0.110291,0.153381,77.9403,0,0
0.2300,2334067,-0.726746,0.660156,-0.107910,0.155945,78.4201,0,0
0.2400,2334077,-0.726562,0.660217,-0.105408,0.158386,78.9660,0,0
0.2500,2334087,-0.726746,0.659851,-0.102905,0.160706,79.5587,0,0
0.2600,2334097,-0.727112,0.659302,-0.100342,0.162964,80.1689,0,0
0.2700,2334107,-0.727417,0.658752,-0.097900,0.165161,80.7607,0,0
0.2800,2334117,-0.727600,0.658386,-0.095581,0.167236,81.3120,0,0
0.2900,2334127,-0.727539,0.658264,-0.093445,0.169250,81.8121,0,0
0.3000,2334137,-0.727234,0.658386,-0.091431,0.171204,82.2578,0,0
0.3100,2334147,-0.726624,0.658813,-0.089478,0.173096,82.6595,0,0
0.3200,2334157,-0.725891,0.659363,-0.087585,0.174988,83.0295,0,0
0.3300,2334167,-0.725098,0.659973,-0.085693,0.176880,83.3847,0,0
0.3400,2334177,-0.724365,0.660522,-0.083801,0.178711,83.7671,0,0
0.3500,2334187,-0.723877,0.660889,-0.081726,0.180481,84.1816,0,0
0.3600,2334197,-0.723633,0.660950,-0.079590,0.182129,84.6295,0,0
0.3700,2334207,-0.723572,0.660828,-0.077393,0.183838,85.1058,0,0
0.3800,2334217,-0.723572,0.660583,-0.075256,0.185425,85.5832,0,0
0.3900,2334227,-0.723572,0.660400,-0.073242,0.186951,86.0391,0,0
0.4000,2334237,-0.723450,0.660278,-0.071472,0.188477,86.4432,0,0
0.4100,2334247,-0.723206,0.660278,-0.069824,0.190002,86.8200,0,0
0.4200,2334257,-0.722839,0.660400,-0.068420,0.191589,87.1916,0,0
0.4300,2334267,-0.722473,0.660461,-0.067017,0.193176,87.5874,0,0
0.4400,2334277,-0.722290,0.660339,-0.065552,0.194763,88.0157,0,0
0.4500,2334287,-0.722351,0.659973,-0.064026,0.196289,88.4809,0,0
0.4600,2334297,-0.723206,0.658447,-0.060547,0.199280,88.9726,0,0
0.4700,2334307,-0.723938,0.657471,-0.058777,0.200684,89.4682,0,0
0.4800,2334317,-0.724609,0.656433,-0.057007,0.201965,89.9521,0,0
0.4900,2334327,-0.725220,0.655518,-0.055420,0.203186,90.4045,0,0
0.5000,2334337,-0.725708,0.654724,-0.053894,0.204346,90.8152,0,0
0.5100,2334347,-0.726013,0.654175,-0.052551,0.205444,91.1820,0,0
0.5200,2334357,-0.726135,0.653748,-0.051392,0.206543,91.5192,0,0
0.5300,2334367,-0.726257,0.653442,-0.050110,0.207642,91.8446,0,0
0.5400,2334377,-0.726379,0.653015,-0.048889,0.208679,92.1751,0,0
0.5500,2334387,-0.726685,0.652466,-0.047607,0.209595,92.5214,0,0
0.5600,2334397,-0.727173,0.651733,-0.046204,0.210449,92.8859,0,0
0.5700,2334407,-0.727722,0.651001,-0.044678,0.211304,93.2533,0,0
0.5800,2334417,-0.728149,0.650330,-0.043213,0.212097,93.6039,0,0
0.5900,2334427,-0.728577,0.649658,-0.041931,0.212891,93.9209,0,0
0.6000,2334437,-0.728882,0.649170,-0.040710,0.213745,94.1938,0,0
0.6100,2334447,-0.728882,0.648926,-0.039673,0.214600,94.4257,0,0
0.6200,2334457,-0.728699,0.648865,-0.038696,0.215515,94.6234,0,0
0.6300,2334467,-0.728455,0.648926,-0.037842,0.216431,94.7984,0,0
0.6400,2334477,-0.728210,0.648987,-0.036987,0.217163,94.9758,0,0
0.6500,2334487,-0.728149,0.648865,-0.036255,0.217834,95.1677,0,0
0.6600,2334497,-0.728271,0.648621,-0.035583,0.218384,95.3830,0,0
0.6700,2334507,-0.728149,0.648499,-0.034363,0.219238,95.6474,0,0
0.6800,2334517,-0.728271,0.648132,-0.033142,0.219971,95.9137,0,0
0.6900,2334527,-0.728516,0.647766,-0.032043,0.220520,96.1724,0,0
0.7000,2334537,-0.728760,0.647400,-0.031067,0.221008,96.4075,0,0
0.7100,2334547,-0.728943,0.647095,-0.030151,0.221375,96.6022,0,0
0.7200,2334557,-0.728882,0.647034,-0.029297,0.221802,96.7451,0,0
0.7300,2334567,-0.728638,0.647278,-0.028809,0.222107,96.8555,0,0
0.7400,2334577,-0.728210,0.647705,-0.028748,0.222168,96.9507,0,0
0.7500,2334587,-0.728271,0.647644,-0.029053,0.222046,97.0632,0,0
