# Sesion:48 Fecha:2026-04-06 20:48:48 Shots:1 Duracion:12,19s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2498927,-0.771912,0.614441,-0.146118,0.072144,68.7893,0,0
0.0100,2498937,-0.772522,0.614014,-0.143433,0.075195,69.3830,0,0
0.0200,2498947,-0.772949,0.613708,-0.140747,0.078064,69.9307,0,0
0.0300,2498957,-0.773315,0.613708,-0.135803,0.083435,70.4326,0,0
0.0400,2498967,-0.773132,0.614014,-0.133423,0.085937,70.8948,0,0
0.0500,2498977,-0.772888,0.614502,-0.131226,0.088440,71.3290,0,0
0.0600,2498987,-0.772583,0.614929,-0.129089,0.090942,71.7601,0,0
0.0700,2498997,-0.772461,0.615173,-0.126892,0.093445,72.2212,0,0
0.0800,2499007,-0.772583,0.615112,-0.124695,0.096069,72.7194,0,0
0.0900,2499017,-0.772766,0.614929,-0.122437,0.098633,73.2300,0,0
0.1000,2499027,-0.772888,0.614807,-0.120178,0.101196,73.7189,0,0
0.1100,2499037,-0.772766,0.614990,-0.117981,0.103760,74.1629,0,0
0.1200,2499047,-0.772339,0.615479,-0.115784,0.106201,74.5560,0,0
0.1300,2499057,-0.771729,0.616211,-0.113708,0.108643,74.9096,0,0
0.1400,2499067,-0.770996,0.617065,-0.111694,0.111084,75.2404,0,0
0.1500,2499077,-0.770203,0.617981,-0.109802,0.113464,75.5718,0,0
0.1600,2499087,-0.769531,0.618713,-0.107849,0.115845,75.9249,0,0
0.1700,2499097,-0.769043,0.619141,-0.105957,0.118225,76.3110,0,0
0.1800,2499107,-0.768799,0.619385,-0.103943,0.120544,76.7387,0,0
0.1900,2499117,-0.768799,0.619263,-0.101807,0.122803,77.2208,0,0
0.2000,2499127,-0.768982,0.618958,-0.099609,0.125000,77.7241,0,0
0.2100,2499137,-0.769226,0.618591,-0.097351,0.127075,78.2227,0,0
0.2200,2499147,-0.769348,0.618408,-0.095154,0.129089,78.6937,0,0
0.2300,2499157,-0.769287,0.618347,-0.093079,0.130981,79.1288,0,0
0.2400,2499167,-0.769165,0.618469,-0.091064,0.132690,79.5298,0,0
