# Sesion:17 Fecha:2026-04-06 20:23:58 Shots:1 Duracion:8,40s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,1064197,0.750000,-0.652161,0.110474,-0.005737,71.1227,0,0
0.0100,1064207,0.749939,-0.652344,0.109375,-0.007080,71.3639,0,0
0.0200,1064217,0.749878,-0.652588,0.108276,-0.008362,71.5995,0,0
0.0300,1064227,0.749817,-0.652893,0.107117,-0.009766,71.8327,0,0
0.0400,1064237,0.749817,-0.653076,0.105896,-0.011108,72.0837,0,0
0.0500,1064247,0.749817,-0.653137,0.104675,-0.012512,72.3502,0,0
0.0600,1064257,0.749939,-0.653259,0.103394,-0.013916,72.6210,0,0
0.0700,1064267,0.750000,-0.653320,0.102112,-0.015381,72.8867,0,0
0.0800,1064277,0.750000,-0.653503,0.100830,-0.016907,73.1383,0,0
0.0900,1064287,0.749878,-0.653748,0.099548,-0.018433,73.3786,0,0
0.1000,1064297,0.749817,-0.654053,0.098328,-0.019958,73.6330,0,0
0.1100,1064307,0.749756,-0.654175,0.097107,-0.021545,73.9025,0,0
0.1200,1064317,0.749817,-0.654236,0.095886,-0.023132,74.1894,0,0
0.1300,1064327,0.750061,-0.654053,0.094666,-0.024658,74.4772,0,0
0.1400,1064337,0.750366,-0.653870,0.093567,-0.026184,74.7564,0,0
0.1500,1064347,0.750610,-0.653625,0.092834,-0.027344,75.0309,0,0
0.1600,1064357,0.750977,-0.653320,0.091431,-0.029541,75.2850,0,0
0.1700,1064367,0.751038,-0.653259,0.090820,-0.030457,75.5171,0,0
0.1800,1064377,0.751099,-0.653259,0.090271,-0.031311,75.7308,0,0
0.1900,1064387,0.751099,-0.653320,0.089722,-0.031982,75.9352,0,0
0.2000,1064397,0.751038,-0.653381,0.089172,-0.032593,76.1344,0,0
0.2100,1064407,0.751099,-0.653381,0.088623,-0.033081,76.3321,0,0
0.2200,1064417,0.751221,-0.653320,0.088074,-0.033447,76.5319,0,0
0.2300,1064427,0.751160,-0.653381,0.087524,-0.033752,76.6988,0,0
0.2400,1064437,0.751221,-0.653381,0.086975,-0.033997,76.8783,0,0
0.2500,1064447,0.751221,-0.653442,0.086426,-0.034180,77.0454,0,0
0.2600,1064457,0.751221,-0.653564,0.085876,-0.034424,77.1947,0,0
0.2700,1064467,0.751160,-0.653687,0.084961,-0.035095,77.3305,0,0
0.2800,1064477,0.751099,-0.653870,0.083923,-0.035767,77.4765,0,0
0.2900,1064487,0.751038,-0.653992,0.082886,-0.036499,77.6256,0,0
0.3000,1064497,0.751038,-0.654114,0.081848,-0.037354,77.7802,0,0
0.3100,1064507,0.751038,-0.654175,0.080811,-0.038330,77.9440,0,0
0.3200,1064517,0.751038,-0.654175,0.080322,-0.038940,78.1108,0,0
0.3300,1064527,0.751038,-0.654236,0.079834,-0.039490,78.2693,0,0
0.3400,1064537,0.750977,-0.654297,0.079468,-0.040039,78.4130,0,0
0.3500,1064547,0.750854,-0.654480,0.079163,-0.040527,78.5402,0,0
0.3600,1064557,0.750671,-0.654663,0.078918,-0.041016,78.6582,0,0
0.3700,1064567,0.750488,-0.654907,0.078735,-0.041382,78.7649,0,0
0.3800,1064577,0.750305,-0.655029,0.078552,-0.041626,78.8712,0,0
0.3900,1064587,0.750183,-0.655273,0.078369,-0.041809,78.9811,0,0
0.4000,1064597,0.750061,-0.655396,0.078308,-0.041931,79.0814,0,0
0.4100,1064607,0.749878,-0.655579,0.078186,-0.041931,79.1802,0,0
0.4200,1064617,0.749817,-0.655701,0.078125,-0.041931,79.2806,0,0
0.4300,1064627,0.749756,-0.655762,0.078064,-0.041809,79.3754,0,0
0.4400,1064637,0.749695,-0.655945,0.077393,-0.042053,79.4758,0,0
0.4500,1064647,0.749573,-0.656128,0.076843,-0.042419,79.5578,0,0
0.4600,1064657,0.749451,-0.656250,0.076294,-0.042725,79.6482,0,0
0.4700,1064667,0.749390,-0.656372,0.075806,-0.043091,79.7367,0,0
0.4800,1064677,0.749268,-0.656494,0.075317,-0.043457,79.8233,0,0
0.4900,1064687,0.749084,-0.656738,0.074768,-0.043945,79.9076,0,0
0.5000,1064697,0.749023,-0.656860,0.074280,-0.044434,80.0015,0,0
0.5100,1064707,0.748901,-0.657043,0.073853,-0.044983,80.0891,0,0
0.5200,1064717,0.748779,-0.657227,0.073425,-0.045532,80.1739,0,0
0.5300,1064727,0.748596,-0.657410,0.073059,-0.046021,80.2545,0,0
0.5400,1064737,0.748474,-0.657532,0.072754,-0.046509,80.3455,0,0
0.5500,1064747,0.748413,-0.657593,0.072388,-0.046936,80.4494,0,0
0.5600,1064757,0.748474,-0.657532,0.071899,-0.047363,80.5672,0,0
0.5700,1064767,0.748657,-0.657349,0.071472,-0.047791,80.6959,0,0
0.5800,1064777,0.748840,-0.657166,0.071045,-0.048218,80.8195,0,0
0.5900,1064787,0.748901,-0.657104,0.070618,-0.048584,80.9157,0,0
0.6000,1064797,0.748779,-0.657227,0.070251,-0.048950,80.9867,0,0
0.6100,1064807,0.748474,-0.657593,0.069946,-0.049194,81.0287,0,0
0.6200,1064817,0.748108,-0.658020,0.069580,-0.049561,81.0610,0,0
0.6300,1064827,0.747803,-0.658447,0.069275,-0.049866,81.1008,0,0
0.6400,1064837,0.747437,-0.658875,0.068909,-0.050232,81.1465,0,0
0.6500,1064847,0.747070,-0.659302,0.068481,-0.050598,81.1942,0,0
0.6600,1064857,0.746765,-0.659668,0.068054,-0.051086,81.2729,0,0
0.6700,1064867,0.746521,-0.659912,0.067688,-0.051575,81.3538,0,0
0.6800,1064877,0.746338,-0.660095,0.067383,-0.052002,81.4314,0,0
0.6900,1064887,0.746155,-0.660278,0.067200,-0.052429,81.5136,0,0
0.7000,1064897,0.745972,-0.660461,0.067078,-0.052795,81.5923,0,0
0.7100,1064907,0.745789,-0.660645,0.067017,-0.053162,81.6802,0,0
0.7200,1064917,0.745667,-0.660706,0.066895,-0.054138,81.7782,0,0
0.7300,1064927,0.745605,-0.660767,0.066833,-0.054687,81.8588,0,0
0.7400,1064937,0.745483,-0.660828,0.066895,-0.055237,81.9319,0,0
0.7500,1064947,0.745361,-0.660889,0.067017,-0.055786,81.9985,0,0
0.7600,1064957,0.745361,-0.660889,0.067139,-0.056274,82.0802,0,0
0.7700,1064967,0.745361,-0.660828,0.067261,-0.056763,82.1555,0,0
0.7800,1064977,0.745361,-0.660767,0.067383,-0.057251,82.2337,0,0
0.7900,1064987,0.745483,-0.660645,0.067383,-0.057739,82.3128,0,0
0.8000,1064997,0.745544,-0.660522,0.067444,-0.058105,82.3786,0,0
0.8100,1065007,0.745422,-0.660583,0.067505,-0.058533,82.4173,0,0
0.8200,1065017,0.745361,-0.660583,0.067566,-0.058838,82.4612,0,0
0.8300,1065027,0.745422,-0.660522,0.067627,-0.059082,82.5132,0,0
0.8400,1065037,0.745483,-0.660400,0.067627,-0.059204,82.5744,0,0
0.8500,1065047,0.745605,-0.660278,0.067566,-0.059387,82.6368,0,0
0.8600,1065057,0.745789,-0.660095,0.067505,-0.059509,82.6966,0,0
0.8700,1065067,0.745911,-0.659973,0.067444,-0.059509,82.7427,0,0
0.8800,1065077,0.745972,-0.659912,0.067444,-0.059448,82.7800,0,0
0.8900,1065087,0.746033,-0.659851,0.067444,-0.059265,82.8190,0,0
0.9000,1065097,0.746094,-0.659790,0.067444,-0.059021,82.8541,0,0
0.9100,1065107,0.746155,-0.659729,0.067444,-0.058777,82.8905,0,0
0.9200,1065117,0.746216,-0.659668,0.067444,-0.058533,82.9250,0,0
0.9300,1065127,0.746277,-0.659607,0.067383,-0.058289,82.9584,0,0
0.9400,1065137,0.746338,-0.659607,0.067383,-0.058105,82.9935,0,0
0.9500,1065147,0.746338,-0.659607,0.067322,-0.057922,83.0329,0,0
0.9600,1065157,0.746399,-0.659607,0.067200,-0.057861,83.0763,0,0
0.9700,1065167,0.746460,-0.659546,0.067078,-0.057983,83.1087,0,0
0.9800,1065177,0.746460,-0.659546,0.066956,-0.058105,83.1204,0,0
0.9900,1065187,0.746338,-0.659607,0.066833,-0.058228,83.1222,0,0
1.0000,1065197,0.746155,-0.659851,0.066833,-0.058411,83.1233,0,0
1.0100,1065207,0.745789,-0.660217,0.066895,-0.058838,83.1303,0,0
1.0200,1065217,0.745667,-0.660339,0.066956,-0.059021,83.1482,0,0
1.0300,1065227,0.745667,-0.660339,0.067078,-0.059204,83.1831,0,0
1.0400,1065237,0.745789,-0.660156,0.067200,-0.059265,83.2352,0,0
1.0500,1065247,0.745972,-0.659912,0.067261,-0.059265,83.2912,0,0
1.0600,1065257,0.746155,-0.659668,0.067261,-0.059265,83.3426,0,0
1.0700,1065267,0.746277,-0.659607,0.067261,-0.059204,83.3737,0,0
1.0800,1065277,0.746216,-0.659668,0.067383,-0.059082,83.3800,0,0
1.0900,1065287,0.746094,-0.659790,0.067444,-0.058960,83.3748,0,0
1.1000,1065297,0.745972,-0.659912,0.067566,-0.058838,83.3661,0,0
1.1100,1065307,0.745850,-0.660095,0.067688,-0.058716,83.3572,0,0
1.1200,1065317,0.745667,-0.660217,0.067749,-0.058594,83.3517,0,0
1.1300,1065327,0.745605,-0.660339,0.067810,-0.058472,83.3531,0,0
1.1400,1065337,0.745544,-0.660400,0.067871,-0.058411,83.3590,0,0
1.1500,1065347,0.745483,-0.660461,0.067932,-0.058350,83.3729,0,0
1.1600,1065357,0.745483,-0.660461,0.067993,-0.058289,83.3908,0,0
1.1700,1065367,0.745483,-0.660522,0.068054,-0.058289,83.4079,0,0
1.1800,1065377,0.745422,-0.660522,0.068115,-0.058289,83.4169,0,0
1.1900,1065387,0.745300,-0.660645,0.068176,-0.058350,83.4125,0,0
1.2000,1065397,0.745117,-0.660828,0.068298,-0.058472,83.3988,0,0
1.2100,1065407,0.744934,-0.661011,0.068420,-0.058533,83.3834,0,0
1.2200,1065417,0.744812,-0.661194,0.068542,-0.058655,83.3812,0,0
1.2300,1065427,0.744690,-0.661255,0.068726,-0.058716,83.3851,0,0
1.2400,1065437,0.744629,-0.661316,0.068909,-0.058716,83.3928,0,0
1.2500,1065447,0.744629,-0.661316,0.069092,-0.058716,83.4119,0,0
1.2600,1065457,0.744629,-0.661255,0.069275,-0.058716,83.4391,0,0
1.2700,1065467,0.744751,-0.661133,0.069458,-0.058716,83.4619,0,0
1.2800,1065477,0.744873,-0.660950,0.069641,-0.058777,83.4709,0,0
1.2900,1065487,0.744812,-0.660950,0.069946,-0.058838,83.4617,0,0
1.3000,1065497,0.744690,-0.661133,0.070129,-0.058899,83.4380,0,0
1.3100,1065507,0.744507,-0.661255,0.070312,-0.058960,83.4120,0,0
1.3200,1065517,0.744324,-0.661438,0.070496,-0.059021,83.3868,0,0
1.3300,1065527,0.744141,-0.661621,0.070679,-0.059082,83.3645,0,0
1.3400,1065537,0.743958,-0.661804,0.070801,-0.059082,83.3434,0,0
1.3500,1065547,0.743774,-0.661987,0.070984,-0.059143,83.3226,0,0
1.3600,1065557,0.743652,-0.662109,0.071167,-0.059204,83.3075,0,0
1.3700,1065567,0.743530,-0.662292,0.071289,-0.059204,83.2926,0,0
1.3800,1065577,0.743408,-0.662415,0.071472,-0.059265,83.2809,0,0
1.3900,1065587,0.743286,-0.662476,0.071594,-0.059265,83.2786,0,0
1.4000,1065597,0.743286,-0.662415,0.071716,-0.059326,83.2913,0,0
1.4100,1065607,0.743408,-0.662292,0.071899,-0.059387,83.3147,0,0
1.4200,1065617,0.743469,-0.662170,0.072021,-0.059387,83.3331,0,0
1.4300,1065627,0.743530,-0.662109,0.072205,-0.059448,83.3423,0,0
1.4400,1065637,0.743469,-0.662170,0.072388,-0.059509,83.3345,0,0
1.4500,1065647,0.743347,-0.662292,0.072632,-0.059509,83.3066,0,0
1.4600,1065657,0.743164,-0.662476,0.072876,-0.059509,83.2743,0,0
1.4700,1065667,0.742981,-0.662598,0.073181,-0.059448,83.2489,0,0
1.4800,1065677,0.742920,-0.662720,0.073425,-0.059448,83.2335,0,0
1.4900,1065687,0.742859,-0.662720,0.073730,-0.059387,83.2260,0,0
1.5000,1065697,0.742859,-0.662659,0.074036,-0.059387,83.2235,0,0
1.5100,1065707,0.742859,-0.662659,0.074341,-0.059387,83.2247,0,0
1.5200,1065717,0.742859,-0.662598,0.074646,-0.059326,83.2258,0,0
1.5300,1065727,0.742859,-0.662598,0.074951,-0.059326,83.2279,0,0
1.5400,1065737,0.742920,-0.662476,0.075195,-0.059387,83.2304,0,0
1.5500,1065747,0.742981,-0.662415,0.075378,-0.059448,83.2275,0,0
1.5600,1065757,0.742981,-0.662354,0.075562,-0.059509,83.2171,0,0
1.5700,1065767,0.742920,-0.662415,0.075989,-0.059753,83.1982,0,0
1.5800,1065777,0.742798,-0.662476,0.076172,-0.059814,83.1736,0,0
1.5900,1065787,0.742737,-0.662537,0.076416,-0.059814,83.1544,0,0
1.6000,1065797,0.742737,-0.662537,0.076599,-0.059753,83.1433,0,0
1.6100,1065807,0.742676,-0.662537,0.076782,-0.059692,83.1302,0,0
1.6200,1065817,0.742676,-0.662537,0.076965,-0.059631,83.1160,0,0
1.6300,1065827,0.742615,-0.662537,0.077148,-0.059570,83.0977,0,0
1.6400,1065837,0.742615,-0.662598,0.077332,-0.059448,83.0772,0,0
1.6500,1065847,0.742554,-0.662598,0.077515,-0.059204,83.0584,0,0
1.6600,1065857,0.742554,-0.662659,0.077698,-0.059021,83.0403,0,0
1.6700,1065867,0.742615,-0.662598,0.077881,-0.058838,83.0285,0,0
1.6800,1065877,0.742615,-0.662598,0.078003,-0.058594,83.0154,0,0
1.6900,1065887,0.742615,-0.662537,0.078064,-0.058411,83.0017,0,0
1.7000,1065897,0.742615,-0.662598,0.078064,-0.058228,82.9863,0,0
1.7100,1065907,0.742615,-0.662659,0.078125,-0.058044,82.9687,0,0
1.7200,1065917,0.742554,-0.662659,0.078125,-0.057922,82.9489,0,0
1.7300,1065927,0.742554,-0.662659,0.078125,-0.057861,82.9360,0,0
1.7400,1065937,0.742554,-0.662659,0.078125,-0.057861,82.9279,0,0
1.7500,1065947,0.742554,-0.662720,0.078125,-0.057861,82.9257,0,0
1.7600,1065957,0.742554,-0.662720,0.078064,-0.057922,82.9241,0,0
1.7700,1065967,0.742615,-0.662659,0.078064,-0.057922,82.9293,0,0
1.7800,1065977,0.742676,-0.662537,0.078064,-0.057983,82.9340,0,0
1.7900,1065987,0.742737,-0.662476,0.078186,-0.057983,82.9390,0,0
1.8000,1065997,0.742859,-0.662354,0.078308,-0.057983,82.9426,0,0
1.8100,1066007,0.742920,-0.662231,0.078491,-0.057922,82.9413,0,0
1.8200,1066017,0.742981,-0.662170,0.078613,-0.057861,82.9298,0,0
1.8300,1066027,0.742981,-0.662109,0.078796,-0.057800,82.9165,0,0
1.8400,1066037,0.742981,-0.662109,0.078979,-0.057678,82.9086,0,0
1.8500,1066047,0.743103,-0.661987,0.079224,-0.057434,82.9051,0,0
1.8600,1066057,0.743164,-0.661926,0.079285,-0.057312,82.9006,0,0
1.8700,1066067,0.743164,-0.661865,0.079407,-0.057129,82.8892,0,0
1.8800,1066077,0.743103,-0.661987,0.079529,-0.057068,82.8592,0,0
1.8900,1066087,0.742981,-0.662048,0.079651,-0.057007,82.8254,0,0
1.9000,1066097,0.742920,-0.662170,0.079834,-0.057007,82.7962,0,0
1.9100,1066107,0.742859,-0.662231,0.079895,-0.057129,82.7738,0,0
1.9200,1066117,0.742798,-0.662231,0.080017,-0.057190,82.7579,0,0
1.9300,1066127,0.742798,-0.662231,0.080139,-0.057312,82.7476,0,0
1.9400,1066137,0.742798,-0.662231,0.080200,-0.057434,82.7430,0,0
1.9500,1066147,0.742859,-0.662109,0.080261,-0.057495,82.7465,0,0
1.9600,1066157,0.742981,-0.661987,0.080383,-0.057556,82.7504,0,0
1.9700,1066167,0.743042,-0.661926,0.080383,-0.057495,82.7493,0,0
1.9800,1066177,0.743042,-0.661865,0.080444,-0.057434,82.7441,0,0
1.9900,1066187,0.743103,-0.661804,0.080566,-0.057312,82.7313,0,0
2.0000,1066197,0.743103,-0.661804,0.080750,-0.057129,82.7101,0,0
2.0100,1066207,0.743164,-0.661804,0.080811,-0.056885,82.6929,0,0
2.0200,1066217,0.743164,-0.661743,0.080933,-0.056641,82.6783,0,0
2.0300,1066227,0.743225,-0.661743,0.080994,-0.056396,82.6590,0,0
2.0400,1066237,0.743164,-0.661804,0.080994,-0.056091,82.6323,0,0
2.0500,1066247,0.743103,-0.661865,0.080994,-0.055847,82.6052,0,0
2.0600,1066257,0.743164,-0.661865,0.080994,-0.055664,82.5901,0,0
2.0700,1066267,0.743164,-0.661865,0.080933,-0.055481,82.5739,0,0
2.0800,1066277,0.743164,-0.661865,0.080872,-0.055359,82.5596,0,0
2.0900,1066287,0.743164,-0.661865,0.080872,-0.055237,82.5461,0,0
2.1000,1066297,0.743225,-0.661865,0.080811,-0.055176,82.5356,0,0
2.1100,1066307,0.743225,-0.661865,0.080811,-0.055176,82.5256,0,0
2.1200,1066317,0.743225,-0.661865,0.080750,-0.055176,82.5079,0,0
2.1300,1066327,0.743103,-0.661987,0.080750,-0.055176,82.4898,0,0
2.1400,1066337,0.743103,-0.661987,0.080750,-0.055237,82.4828,0,0
2.1500,1066347,0.743164,-0.661926,0.080750,-0.055176,82.4850,0,0
2.1600,1066357,0.743286,-0.661804,0.080811,-0.055115,82.4966,0,0
2.1700,1066367,0.743408,-0.661682,0.080872,-0.055054,82.5058,0,0
2.1800,1066377,0.743469,-0.661560,0.080933,-0.054993,82.5074,0,0
2.1900,1066387,0.743469,-0.661560,0.080994,-0.054932,82.4977,0,0
2.2000,1066397,0.743408,-0.661621,0.081055,-0.054871,82.4789,0,0
2.2100,1066407,0.743347,-0.661682,0.081116,-0.054810,82.4568,0,0
2.2200,1066417,0.743347,-0.661682,0.081116,-0.054810,82.4423,0,0
