# Sesion:67 Fecha:2026-04-06 21:02:50 Shots:1 Duracion:11,24s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3309897,-0.731018,0.654480,-0.169922,0.091736,70.3754,0,0
0.0100,3309907,-0.731262,0.654541,-0.166260,0.095947,70.9644,0,0
0.0200,3309917,-0.731689,0.654419,-0.162415,0.100159,71.5873,0,0
0.0300,3309927,-0.732300,0.654053,-0.158447,0.104248,72.2411,0,0
0.0400,3309937,-0.733948,0.652832,-0.150146,0.112305,72.9120,0,0
0.0500,3309947,-0.734802,0.652100,-0.145996,0.116272,73.5811,0,0
0.0600,3309957,-0.735535,0.651428,-0.141907,0.120300,74.2349,0,0
0.0700,3309967,-0.736145,0.650818,-0.137878,0.124451,74.8701,0,0
0.0800,3309977,-0.736633,0.650330,-0.133911,0.128601,75.4888,0,0
0.0900,3309987,-0.736938,0.649902,-0.130066,0.132751,76.0870,0,0
0.1000,3309997,-0.737183,0.649536,-0.126282,0.136841,76.6740,0,0
0.1100,3310007,-0.737427,0.649109,-0.122559,0.140747,77.2567,0,0
0.1200,3310017,-0.737671,0.648682,-0.118835,0.144531,77.8463,0,0
0.1300,3310027,-0.738037,0.648193,-0.115112,0.148193,78.4399,0,0
0.1400,3310037,-0.738342,0.647644,-0.111389,0.151733,79.0313,0,0
0.1500,3310047,-0.738586,0.647156,-0.107727,0.155151,79.6159,0,0
0.1600,3310057,-0.738831,0.646729,-0.104065,0.158447,80.1856,0,0
0.1700,3310067,-0.738953,0.646301,-0.100464,0.161682,80.7472,0,0
0.1800,3310077,-0.739075,0.645874,-0.096924,0.164917,81.3006,0,0
0.1900,3310087,-0.739136,0.645569,-0.093445,0.167969,81.8388,0,0
0.2000,3310097,-0.739075,0.645325,-0.090088,0.171021,82.3853,0,0
0.2100,3310107,-0.738892,0.645142,-0.086853,0.173950,82.9061,0,0
0.2200,3310117,-0.738586,0.645081,-0.083801,0.176941,83.4016,0,0
0.2300,3310127,-0.738159,0.645142,-0.080933,0.179932,83.8800,0,0
0.2400,3310137,-0.737610,0.645264,-0.078125,0.182983,84.3386,0,0
0.2500,3310147,-0.736938,0.645447,-0.075500,0.185974,84.7807,0,0
0.2600,3310157,-0.736328,0.645630,-0.072876,0.188965,85.2303,0,0
0.2700,3310167,-0.735718,0.645752,-0.070312,0.191895,85.6995,0,0
0.2800,3310177,-0.735229,0.645691,-0.067688,0.194702,86.1938,0,0
0.2900,3310187,-0.734924,0.645508,-0.065063,0.197327,86.7071,0,0
0.3000,3310197,-0.734802,0.645142,-0.062500,0.199829,87.2318,0,0
0.3100,3310207,-0.734863,0.644592,-0.059937,0.202148,87.7485,0,0
0.3200,3310217,-0.734924,0.643677,-0.055054,0.206238,88.2480,0,0
0.3300,3310227,-0.734802,0.643433,-0.052673,0.208008,88.7144,0,0
0.3400,3310237,-0.734558,0.643372,-0.050415,0.209778,89.1381,0,0
0.3500,3310247,-0.734009,0.643555,-0.048157,0.211548,89.5232,0,0
0.3600,3310257,-0.733337,0.643921,-0.046021,0.213318,89.8701,0,0
0.3700,3310267,-0.732483,0.644409,-0.043945,0.215027,90.1970,0,0
0.3800,3310277,-0.731689,0.644836,-0.041992,0.216797,90.5308,0,0
0.3900,3310287,-0.731140,0.645020,-0.039978,0.218506,90.8962,0,0
0.4000,3310297,-0.730835,0.644958,-0.037964,0.220154,91.3012,0,0
0.4100,3310307,-0.730713,0.644592,-0.035889,0.221863,91.7413,0,0
0.4200,3310317,-0.730774,0.644104,-0.033691,0.223511,92.1974,0,0
0.4300,3310327,-0.730835,0.643555,-0.031494,0.225098,92.6499,0,0
0.4400,3310337,-0.730835,0.643127,-0.029297,0.226685,93.0817,0,0
0.4500,3310347,-0.730713,0.642883,-0.027161,0.228210,93.4851,0,0
0.4600,3310357,-0.730347,0.642761,-0.025085,0.229736,93.8475,0,0
0.4700,3310367,-0.729736,0.643005,-0.023193,0.231262,94.1587,0,0
0.4800,3310377,-0.728943,0.643433,-0.021362,0.232666,94.4504,0,0
0.4900,3310387,-0.728210,0.643860,-0.019531,0.234070,94.7401,0,0
0.5000,3310397,-0.727600,0.644165,-0.017761,0.235352,95.0621,0,0
0.5100,3310407,-0.727173,0.644165,-0.015930,0.236572,95.4277,0,0
0.5200,3310417,-0.727051,0.643860,-0.013916,0.237915,95.8195,0,0
0.5300,3310427,-0.726990,0.643555,-0.011963,0.239258,96.2114,0,0
0.5400,3310437,-0.726868,0.643250,-0.010071,0.240479,96.5592,0,0
0.5500,3310447,-0.726624,0.643127,-0.008423,0.241638,96.8867,0,0
0.5600,3310457,-0.726318,0.643066,-0.006897,0.242676,97.1959,0,0
0.5700,3310467,-0.726013,0.643005,-0.005493,0.243652,97.4948,0,0
0.5800,3310477,-0.725708,0.643066,-0.004272,0.244507,97.7928,0,0
0.5900,3310487,-0.725525,0.643005,-0.003113,0.245300,98.1031,0,0
0.6000,3310497,-0.724976,0.643005,-0.000732,0.246887,98.4232,0,0
0.6100,3310507,-0.724792,0.642883,0.000366,0.247742,98.7342,0,0
0.6200,3310517,-0.724609,0.642761,0.001343,0.248596,99.0272,0,0
0.6300,3310527,-0.724548,0.642578,0.001831,0.249207,99.2914,0,0
0.6400,3310537,-0.724487,0.642517,0.002258,0.249634,99.5366,0,0
0.6500,3310547,-0.724487,0.642395,0.002625,0.249817,99.7756,0,0
0.6600,3310557,-0.724609,0.642212,0.003052,0.249939,100.0188,0,0
0.6700,3310567,-0.724854,0.641907,0.003479,0.250061,100.2748,0,0
0.6800,3310577,-0.725281,0.641418,0.003967,0.250122,100.5438,0,0
0.6900,3310587,-0.725708,0.640869,0.004456,0.250244,100.8117,0,0
0.7000,3310597,-0.726135,0.640259,0.004822,0.250488,101.0682,0,0
0.7100,3310607,-0.726501,0.639832,0.005005,0.250732,101.2858,0,0
0.7200,3310617,-0.726379,0.639771,0.005066,0.251038,101.4426,0,0
0.7300,3310627,-0.726135,0.639954,0.004883,0.251404,101.5519,0,0
0.7400,3310637,-0.725891,0.640137,0.004578,0.251648,101.6422,0,0
0.7500,3310647,-0.725708,0.640259,0.004395,0.251770,101.7445,0,0
0.7600,3310657,-0.725769,0.640137,0.004333,0.251831,101.8749,0,0
0.7700,3310667,-0.725952,0.640015,0.004395,0.251831,102.0148,0,0
0.7800,3310677,-0.726135,0.639771,0.004456,0.251770,102.1523,0,0
0.7900,3310687,-0.726318,0.639587,0.004395,0.251648,102.2783,0,0
0.8000,3310697,-0.726501,0.639526,0.004150,0.251465,102.3865,0,0
0.8100,3310707,-0.726685,0.639404,0.003845,0.251282,102.4957,0,0
0.8200,3310717,-0.726929,0.639221,0.003418,0.250977,102.5955,0,0
0.8300,3310727,-0.727173,0.639038,0.002869,0.250610,102.6801,0,0
0.8400,3310737,-0.727539,0.638855,0.002258,0.250183,102.7394,0,0
0.8500,3310747,-0.727783,0.638733,0.001648,0.249756,102.7813,0,0
0.8600,3310757,-0.727966,0.638672,0.001038,0.249329,102.8198,0,0
0.8700,3310767,-0.728088,0.638672,0.000549,0.248901,102.8633,0,0
0.8800,3310777,-0.728577,0.638489,-0.000122,0.248108,102.9098,0,0
0.8900,3310787,-0.728821,0.638367,-0.000427,0.247681,102.9538,0,0
0.9000,3310797,-0.729065,0.638184,-0.000793,0.247314,102.9920,0,0
0.9100,3310807,-0.729248,0.638123,-0.001282,0.246948,103.0262,0,0
0.9200,3310817,-0.729431,0.638062,-0.001892,0.246582,103.0448,0,0
0.9300,3310827,-0.729553,0.638062,-0.002563,0.246216,103.0475,0,0
0.9400,3310837,-0.729553,0.638184,-0.003296,0.245850,103.0254,0,0
0.9500,3310847,-0.729492,0.638428,-0.004150,0.245483,102.9852,0,0
0.9600,3310857,-0.729431,0.638611,-0.005127,0.245117,102.9384,0,0
0.9700,3310867,-0.729553,0.638611,-0.006104,0.244751,102.9061,0,0
0.9800,3310877,-0.729858,0.638367,-0.007019,0.244446,102.9014,0,0
0.9900,3310887,-0.730286,0.638000,-0.007813,0.244141,102.9162,0,0
1.0000,3310897,-0.730774,0.637573,-0.008545,0.243835,102.9365,0,0
1.0100,3310907,-0.731201,0.637146,-0.009216,0.243530,102.9473,0,0
1.0200,3310917,-0.731567,0.636841,-0.009888,0.243286,102.9430,0,0
1.0300,3310927,-0.731873,0.636597,-0.010559,0.243042,102.9233,0,0
1.0400,3310937,-0.732056,0.636475,-0.011292,0.242676,102.8762,0,0
1.0500,3310947,-0.732117,0.636475,-0.012024,0.242310,102.8039,0,0
1.0600,3310957,-0.732178,0.636658,-0.012878,0.241821,102.7099,0,0
1.0700,3310967,-0.732117,0.636902,-0.013733,0.241211,102.6037,0,0
1.0800,3310977,-0.732178,0.637085,-0.014709,0.240417,102.5019,0,0
1.0900,3310987,-0.732361,0.637207,-0.015503,0.239563,102.4161,0,0
1.1000,3310997,-0.732666,0.637207,-0.016235,0.238586,102.3688,0,0
