# Sesion:13 Fecha:2026-04-06 20:21:48 Shots:1 Duracion:12,65s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,938527,0.747070,-0.657166,0.099854,0.005981,70.7200,0,0
0.0100,938537,0.747070,-0.657349,0.098633,0.004639,71.0172,0,0
0.0200,938547,0.747192,-0.657471,0.097473,0.003235,71.3207,0,0
0.0300,938557,0.747437,-0.657471,0.095032,0.000549,71.6155,0,0
0.0400,938567,0.747559,-0.657593,0.093811,-0.000793,71.9033,0,0
0.0500,938577,0.747559,-0.657715,0.092529,-0.002136,72.1748,0,0
0.0600,938587,0.747375,-0.658081,0.091370,-0.003479,72.4141,0,0
0.0700,938597,0.747192,-0.658447,0.090149,-0.004822,72.6391,0,0
0.0800,938607,0.746948,-0.658875,0.088989,-0.006104,72.8629,0,0
0.0900,938617,0.746765,-0.659241,0.087830,-0.007385,73.0967,0,0
0.1000,938627,0.746765,-0.659363,0.086731,-0.008667,73.3520,0,0
0.1100,938637,0.746643,-0.659607,0.085632,-0.009888,73.5867,0,0
0.1200,938647,0.746460,-0.659912,0.084534,-0.011047,73.8149,0,0
0.1300,938657,0.746399,-0.660156,0.083496,-0.012329,74.0535,0,0
0.1400,938667,0.746521,-0.660095,0.082520,-0.013550,74.3257,0,0
0.1500,938677,0.746704,-0.659973,0.081543,-0.014771,74.6092,0,0
0.1600,938687,0.747009,-0.659729,0.080688,-0.015930,74.8942,0,0
0.1700,938697,0.747314,-0.659485,0.079773,-0.017090,75.1815,0,0
0.1800,938707,0.747437,-0.659363,0.078979,-0.018188,75.4322,0,0
0.1900,938717,0.747375,-0.659485,0.078308,-0.019165,75.6567,0,0
0.2000,938727,0.747192,-0.659729,0.077698,-0.020081,75.8460,0,0
0.2100,938737,0.746887,-0.660156,0.077148,-0.020935,76.0112,0,0
0.2200,938747,0.746521,-0.660583,0.076660,-0.021667,76.1666,0,0
0.2300,938757,0.746277,-0.660889,0.076233,-0.022339,76.3369,0,0
0.2400,938767,0.746155,-0.661011,0.075745,-0.022827,76.5388,0,0
0.2500,938777,0.746155,-0.661072,0.075317,-0.023315,76.7379,0,0
0.2600,938787,0.746155,-0.661133,0.075012,-0.023682,76.9283,0,0
0.2700,938797,0.746155,-0.661133,0.074707,-0.024048,77.1169,0,0
0.2800,938807,0.746155,-0.661133,0.074402,-0.024353,77.2993,0,0
0.2900,938817,0.746216,-0.661072,0.074097,-0.024719,77.4709,0,0
0.3000,938827,0.746216,-0.661133,0.073853,-0.025024,77.5972,0,0
0.3100,938837,0.745667,-0.661804,0.073364,-0.025574,77.6905,0,0
0.3200,938847,0.745422,-0.662170,0.071716,-0.027161,77.7816,0,0
0.3300,938857,0.745056,-0.662598,0.071411,-0.027466,77.8820,0,0
0.3400,938867,0.744812,-0.662903,0.071167,-0.027771,78.0006,0,0
0.3500,938877,0.744568,-0.663208,0.070862,-0.028015,78.1141,0,0
0.3600,938887,0.744385,-0.663452,0.069275,-0.029541,78.2261,0,0
0.3700,938897,0.744263,-0.663696,0.067688,-0.031006,78.3545,0,0
0.3800,938907,0.744141,-0.663940,0.066162,-0.032410,78.4919,0,0
0.3900,938917,0.743958,-0.664185,0.064758,-0.033752,78.6336,0,0
0.4000,938927,0.743835,-0.664429,0.063293,-0.035095,78.7879,0,0
0.4100,938937,0.743713,-0.664612,0.061829,-0.036438,78.9529,0,0
0.4200,938947,0.743530,-0.664856,0.060364,-0.037781,79.1172,0,0
0.4300,938957,0.743347,-0.665161,0.058960,-0.039124,79.2876,0,0
0.4400,938967,0.743103,-0.665466,0.057556,-0.040466,79.4677,0,0
0.4500,938977,0.743042,-0.665588,0.056091,-0.041809,79.6733,0,0
0.4600,938987,0.742981,-0.665710,0.054749,-0.043091,79.8763,0,0
0.4700,938997,0.742798,-0.665894,0.053528,-0.044312,80.0743,0,0
0.4800,939007,0.742493,-0.666199,0.052429,-0.045532,80.2593,0,0
0.4900,939017,0.742249,-0.666565,0.051453,-0.046631,80.4437,0,0
0.5000,939027,0.742065,-0.666687,0.050415,-0.047729,80.6443,0,0
0.5100,939037,0.741943,-0.666870,0.049500,-0.048767,80.8435,0,0
0.5200,939047,0.741760,-0.667053,0.048523,-0.049805,81.0380,0,0
0.5300,939057,0.741516,-0.667358,0.047607,-0.050842,81.2290,0,0
0.5400,939067,0.741272,-0.667542,0.046753,-0.051819,81.4244,0,0
0.5500,939077,0.741150,-0.667725,0.046021,-0.052795,81.6091,0,0
0.5600,939087,0.740967,-0.667908,0.045227,-0.053711,81.7826,0,0
0.5700,939097,0.740723,-0.668152,0.044495,-0.054626,81.9566,0,0
0.5800,939107,0.740479,-0.668335,0.043823,-0.055542,82.1323,0,0
0.5900,939117,0.740295,-0.668518,0.043274,-0.056396,82.2853,0,0
0.6000,939127,0.739441,-0.669373,0.042419,-0.058167,82.4076,0,0
0.6100,939137,0.739014,-0.669739,0.042236,-0.059082,82.5425,0,0
0.6200,939147,0.738647,-0.670105,0.042114,-0.059937,82.6726,0,0
0.6300,939157,0.738281,-0.670471,0.042114,-0.060791,82.8041,0,0
0.6400,939167,0.738037,-0.670593,0.042236,-0.061523,82.9482,0,0
0.6500,939177,0.737915,-0.670715,0.042419,-0.062134,83.0989,0,0
0.6600,939187,0.737854,-0.670654,0.042664,-0.062683,83.2569,0,0
0.6700,939197,0.737976,-0.670471,0.042969,-0.063232,83.4230,0,0
0.6800,939207,0.738159,-0.670227,0.043213,-0.063660,83.5897,0,0
0.6900,939217,0.738281,-0.670044,0.043457,-0.064087,83.7398,0,0
0.7000,939227,0.738464,-0.669800,0.043640,-0.064514,83.8825,0,0
0.7100,939237,0.738586,-0.669556,0.043884,-0.064819,84.0086,0,0
0.7200,939247,0.738647,-0.669495,0.044128,-0.065063,84.1130,0,0
0.7300,939257,0.738647,-0.669495,0.044373,-0.065247,84.1995,0,0
0.7400,939267,0.738586,-0.669495,0.044617,-0.065430,84.2799,0,0
0.7500,939277,0.738586,-0.669434,0.044861,-0.065552,84.3628,0,0
0.7600,939287,0.738586,-0.669434,0.045105,-0.065613,84.4404,0,0
0.7700,939297,0.738525,-0.669495,0.045349,-0.065674,84.5080,0,0
0.7800,939307,0.738464,-0.669556,0.045593,-0.065674,84.5657,0,0
0.7900,939317,0.738403,-0.669617,0.045837,-0.065674,84.6247,0,0
0.8000,939327,0.738342,-0.669617,0.046143,-0.065552,84.6823,0,0
0.8100,939337,0.738342,-0.669617,0.046387,-0.065369,84.7405,0,0
0.8200,939347,0.738342,-0.669617,0.046692,-0.065186,84.8028,0,0
0.8300,939357,0.738403,-0.669556,0.046936,-0.064880,84.8691,0,0
0.8400,939367,0.738525,-0.669495,0.047119,-0.064636,84.9342,0,0
0.8500,939377,0.738647,-0.669312,0.047363,-0.064392,84.9908,0,0
0.8600,939387,0.738770,-0.669250,0.047485,-0.064209,85.0265,0,0
0.8700,939397,0.738770,-0.669189,0.047668,-0.063965,85.0492,0,0
0.8800,939407,0.738586,-0.669434,0.048035,-0.063660,85.0648,0,0
0.8900,939417,0.738464,-0.669556,0.048218,-0.063538,85.0812,0,0
0.9000,939427,0.738403,-0.669617,0.048340,-0.063477,85.1034,0,0
0.9100,939437,0.738342,-0.669678,0.048523,-0.063354,85.1298,0,0
0.9200,939447,0.738342,-0.669678,0.048706,-0.063354,85.1541,0,0
0.9300,939457,0.738342,-0.669678,0.048950,-0.063232,85.1784,0,0
0.9400,939467,0.738342,-0.669678,0.049133,-0.063232,85.2068,0,0
0.9500,939477,0.738403,-0.669617,0.049377,-0.063110,85.2355,0,0
0.9600,939487,0.738403,-0.669556,0.049683,-0.062988,85.2585,0,0
0.9700,939497,0.738403,-0.669617,0.049927,-0.062866,85.2624,0,0
0.9800,939507,0.738220,-0.669739,0.050293,-0.062683,85.2387,0,0
0.9900,939517,0.737915,-0.670044,0.050659,-0.062439,85.1965,0,0
1.0000,939527,0.737610,-0.670410,0.051086,-0.062134,85.1522,0,0
1.0100,939537,0.737366,-0.670654,0.051453,-0.061707,85.1170,0,0
1.0200,939547,0.737244,-0.670837,0.051819,-0.061340,85.0965,0,0
1.0300,939557,0.737183,-0.670898,0.052063,-0.060913,85.0850,0,0
1.0400,939567,0.737122,-0.671021,0.052307,-0.060486,85.0739,0,0
1.0500,939577,0.737061,-0.671082,0.052490,-0.060059,85.0575,0,0
1.0600,939587,0.736877,-0.671326,0.052734,-0.059631,85.0221,0,0
1.0700,939597,0.736633,-0.671631,0.052979,-0.059204,84.9723,0,0
1.0800,939607,0.736328,-0.671997,0.053345,-0.058838,84.9233,0,0
1.0900,939617,0.736023,-0.672302,0.053650,-0.058472,84.8921,0,0
1.1000,939627,0.735779,-0.672546,0.053894,-0.058167,84.8712,0,0
1.1100,939637,0.735657,-0.672729,0.054199,-0.057861,84.8589,0,0
1.1200,939647,0.735596,-0.672791,0.054504,-0.057617,84.8495,0,0
1.1300,939657,0.735535,-0.672852,0.054810,-0.057373,84.8435,0,0
1.1400,939667,0.735535,-0.672852,0.055115,-0.057190,84.8328,0,0
1.1500,939677,0.735474,-0.672852,0.055420,-0.057068,84.8311,0,0
1.1600,939687,0.735535,-0.672729,0.056091,-0.056824,84.8352,0,0
1.1700,939697,0.735657,-0.672607,0.056396,-0.056702,84.8455,0,0
1.1800,939707,0.735840,-0.672424,0.056702,-0.056580,84.8594,0,0
1.1900,939717,0.735962,-0.672241,0.057007,-0.056458,84.8701,0,0
1.2000,939727,0.736084,-0.672119,0.057373,-0.056274,84.8658,0,0
