# Sesion:70 Fecha:2026-04-06 21:04:59 Shots:1 Duracion:9,98s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3433587,-0.740356,0.638489,-0.179077,0.110291,67.3829,0,0
0.0100,3433597,-0.740356,0.638794,-0.175598,0.113647,68.0665,0,0
0.0200,3433607,-0.740479,0.638977,-0.172180,0.117004,68.7367,0,0
0.0300,3433617,-0.740540,0.639221,-0.168823,0.120422,69.3826,0,0
0.0400,3433627,-0.740479,0.639465,-0.165527,0.123840,70.0027,0,0
0.0500,3433637,-0.740295,0.639893,-0.162231,0.127136,70.6069,0,0
0.0600,3433647,-0.740051,0.640381,-0.158936,0.130432,71.2006,0,0
0.0700,3433657,-0.739441,0.641296,-0.152283,0.136841,71.7962,0,0
0.0800,3433667,-0.739197,0.641663,-0.148987,0.140015,72.4002,0,0
0.0900,3433677,-0.739014,0.641968,-0.145691,0.143188,73.0068,0,0
0.1000,3433687,-0.738770,0.642273,-0.142517,0.146301,73.5998,0,0
0.1100,3433697,-0.738403,0.642700,-0.139404,0.149292,74.1738,0,0
0.1200,3433707,-0.737976,0.643127,-0.136414,0.152222,74.7227,0,0
0.1300,3433717,-0.737366,0.643738,-0.133484,0.154968,75.2392,0,0
0.1400,3433727,-0.736694,0.644531,-0.130676,0.157532,75.7322,0,0
0.1500,3433737,-0.736023,0.645264,-0.127869,0.159973,76.2219,0,0
0.1600,3433747,-0.735535,0.645813,-0.125122,0.162231,76.7297,0,0
0.1700,3433757,-0.735229,0.646118,-0.122314,0.164429,77.2688,0,0
0.1800,3433767,-0.735168,0.646179,-0.119507,0.166504,77.8368,0,0
0.1900,3433777,-0.735229,0.646057,-0.116699,0.168579,78.4230,0,0
0.2000,3433787,-0.735474,0.645813,-0.113953,0.170532,79.0158,0,0
0.2100,3433797,-0.735657,0.645508,-0.111206,0.172485,79.5978,0,0
0.2200,3433807,-0.735718,0.645386,-0.108459,0.174377,80.1642,0,0
0.2300,3433817,-0.735657,0.645447,-0.105835,0.176208,80.6908,0,0
0.2400,3433827,-0.735352,0.645630,-0.103333,0.177979,81.1771,0,0
0.2500,3433837,-0.734985,0.645996,-0.100891,0.179687,81.6405,0,0
0.2600,3433847,-0.734619,0.646301,-0.098511,0.181396,82.0922,0,0
0.2700,3433857,-0.734314,0.646545,-0.096313,0.183044,82.5435,0,0
0.2800,3433867,-0.734009,0.646729,-0.094177,0.184753,83.0051,0,0
0.2900,3433877,-0.733765,0.646790,-0.092163,0.186340,83.4585,0,0
0.3000,3433887,-0.733582,0.646851,-0.090210,0.187866,83.9040,0,0
0.3100,3433897,-0.733459,0.646851,-0.088379,0.189331,84.3475,0,0
0.3200,3433907,-0.733337,0.646790,-0.086670,0.190735,84.8004,0,0
0.3300,3433917,-0.733337,0.646606,-0.085022,0.192078,85.2704,0,0
0.3400,3433927,-0.733521,0.646179,-0.083374,0.193359,85.7512,0,0
0.3500,3433937,-0.734375,0.644958,-0.080078,0.195801,86.2342,0,0
0.3600,3433947,-0.734741,0.644409,-0.078491,0.196838,86.6946,0,0
0.3700,3433957,-0.735046,0.643921,-0.077026,0.197876,87.1212,0,0
0.3800,3433967,-0.735168,0.643616,-0.075562,0.198792,87.5080,0,0
0.3900,3433977,-0.735168,0.643555,-0.074219,0.199707,87.8581,0,0
0.4000,3433987,-0.734985,0.643616,-0.072937,0.200623,88.1707,0,0
0.4100,3433997,-0.734619,0.643860,-0.071777,0.201477,88.4510,0,0
0.4200,3434007,-0.734131,0.644287,-0.070557,0.202332,88.7036,0,0
0.4300,3434017,-0.733521,0.644836,-0.069458,0.203247,88.9356,0,0
0.4400,3434027,-0.732788,0.645447,-0.068420,0.204163,89.1518,0,0
0.4500,3434037,-0.732056,0.646118,-0.067383,0.205139,89.3641,0,0
0.4600,3434047,-0.731384,0.646667,-0.066345,0.206116,89.5806,0,0
0.4700,3434057,-0.730713,0.647217,-0.065369,0.207153,89.8033,0,0
0.4800,3434067,-0.730103,0.647644,-0.064392,0.208191,90.0229,0,0
0.4900,3434077,-0.729614,0.648010,-0.063477,0.209167,90.2445,0,0
0.5000,3434087,-0.729065,0.648376,-0.062622,0.210144,90.4694,0,0
0.5100,3434097,-0.728577,0.648743,-0.061890,0.211060,90.6852,0,0
0.5200,3434107,-0.728027,0.649048,-0.061218,0.211914,90.9000,0,0
0.5300,3434117,-0.727539,0.649414,-0.060669,0.212769,91.1174,0,0
0.5400,3434127,-0.727112,0.649658,-0.060181,0.213623,91.3343,0,0
0.5500,3434137,-0.726807,0.649780,-0.059753,0.214355,91.5560,0,0
0.5600,3434147,-0.726562,0.649902,-0.059448,0.215027,91.7882,0,0
0.5700,3434157,-0.726440,0.649902,-0.059204,0.215515,92.0230,0,0
0.5800,3434167,-0.726440,0.649780,-0.059082,0.215881,92.2693,0,0
0.5900,3434177,-0.726562,0.649536,-0.058899,0.216125,92.5206,0,0
0.6000,3434187,-0.726807,0.649231,-0.058716,0.216248,92.7611,0,0
0.6100,3434197,-0.727112,0.648926,-0.058533,0.216370,92.9771,0,0
0.6200,3434207,-0.727417,0.648499,-0.058350,0.216431,93.1657,0,0
0.6300,3434217,-0.727478,0.648437,-0.058411,0.216492,93.3366,0,0
0.6400,3434227,-0.727539,0.648376,-0.058472,0.216614,93.4911,0,0
0.6500,3434237,-0.727539,0.648315,-0.058594,0.216736,93.6368,0,0
0.6600,3434247,-0.727539,0.648193,-0.058777,0.216919,93.7799,0,0
0.6700,3434257,-0.727722,0.647949,-0.058960,0.217041,93.9272,0,0
0.6800,3434267,-0.727905,0.647705,-0.059082,0.217163,94.0795,0,0
0.6900,3434277,-0.728149,0.647339,-0.059265,0.217224,94.2253,0,0
0.7000,3434287,-0.728333,0.647156,-0.059387,0.217346,94.3525,0,0
0.7100,3434297,-0.728394,0.647034,-0.059631,0.217346,94.4514,0,0
0.7200,3434307,-0.728333,0.647034,-0.059937,0.217407,94.5263,0,0
0.7300,3434317,-0.728210,0.647156,-0.060242,0.217346,94.5807,0,0
0.7400,3434327,-0.728149,0.647278,-0.060486,0.217224,94.6300,0,0
0.7500,3434337,-0.728088,0.647400,-0.060730,0.216980,94.6803,0,0
0.7600,3434347,-0.728027,0.647522,-0.060913,0.216736,94.7304,0,0
0.7700,3434357,-0.728027,0.647583,-0.061096,0.216370,94.7790,0,0
0.7800,3434367,-0.728088,0.647705,-0.061218,0.215942,94.8243,0,0
0.7900,3434377,-0.728149,0.647766,-0.061584,0.215454,94.8642,0,0
0.8000,3434387,-0.728333,0.647705,-0.062073,0.214905,94.9018,0,0
0.8100,3434397,-0.728577,0.647583,-0.062744,0.214233,94.9438,0,0
0.8200,3434407,-0.728943,0.647278,-0.063538,0.213562,94.9946,0,0
0.8300,3434417,-0.729431,0.646912,-0.064453,0.212891,95.0483,0,0
0.8400,3434427,-0.729919,0.646484,-0.065430,0.212158,95.0866,0,0
0.8500,3434437,-0.730347,0.646118,-0.066406,0.211487,95.1060,0,0
0.8600,3434447,-0.730713,0.645813,-0.067383,0.210815,95.1105,0,0
0.8700,3434457,-0.731018,0.645508,-0.068359,0.210266,95.1091,0,0
0.8800,3434467,-0.731323,0.645325,-0.069153,0.209717,95.1075,0,0
0.8900,3434477,-0.731628,0.645020,-0.069885,0.209290,95.1099,0,0
0.9000,3434487,-0.732239,0.644409,-0.070984,0.208435,95.1101,0,0
