# Sesion:42 Fecha:2026-04-06 20:44:33 Shots:1 Duracion:11,80s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2253897,-0.729431,0.660156,-0.157654,0.085022,66.7482,0,0
0.0100,2253907,-0.728882,0.661072,-0.154053,0.089661,67.3725,0,0
0.0200,2253917,-0.728149,0.662048,-0.150391,0.094177,67.9809,0,0
0.0300,2253927,-0.726440,0.664246,-0.142944,0.102905,68.5865,0,0
0.0400,2253937,-0.725647,0.665283,-0.139160,0.106995,69.2100,0,0
0.0500,2253947,-0.725098,0.666077,-0.135315,0.111023,69.8602,0,0
0.0600,2253957,-0.724731,0.666565,-0.131348,0.114990,70.5531,0,0
0.0700,2253967,-0.724609,0.666748,-0.127319,0.118774,71.2855,0,0
0.0800,2253977,-0.724670,0.666870,-0.123291,0.122375,72.0284,0,0
0.0900,2253987,-0.724670,0.666931,-0.119324,0.125854,72.7630,0,0
0.1000,2253997,-0.724609,0.667053,-0.115417,0.129089,73.4675,0,0
0.1100,2254007,-0.724426,0.667297,-0.111633,0.132080,74.1454,0,0
0.1200,2254017,-0.724182,0.667603,-0.108032,0.135010,74.8012,0,0
0.1300,2254027,-0.723877,0.667908,-0.104553,0.137756,75.4404,0,0
0.1400,2254037,-0.723511,0.668274,-0.101257,0.140442,76.0607,0,0
0.1500,2254047,-0.723145,0.668579,-0.098022,0.143005,76.6709,0,0
0.1600,2254057,-0.722778,0.668884,-0.094910,0.145508,77.2777,0,0
0.1700,2254067,-0.722534,0.669067,-0.091858,0.147949,77.8921,0,0
0.1800,2254077,-0.722351,0.669067,-0.088806,0.150452,78.5179,0,0
0.1900,2254087,-0.722290,0.669006,-0.085754,0.152893,79.1729,0,0
0.2000,2254097,-0.722229,0.668884,-0.082764,0.155334,79.8110,0,0
0.2100,2254107,-0.721985,0.668945,-0.079773,0.157715,80.4170,0,0
0.2200,2254117,-0.721619,0.669128,-0.076965,0.160156,80.9879,0,0
0.2300,2254127,-0.721130,0.669373,-0.074219,0.162476,81.5385,0,0
0.2400,2254137,-0.720642,0.669617,-0.071533,0.164856,82.0969,0,0
0.2500,2254147,-0.720276,0.669739,-0.068909,0.167114,82.6651,0,0
0.2600,2254157,-0.719971,0.669739,-0.066345,0.169373,83.2546,0,0
0.2700,2254167,-0.719910,0.669495,-0.063721,0.171570,83.8773,0,0
0.2800,2254177,-0.720154,0.668945,-0.061096,0.173767,84.5226,0,0
0.2900,2254187,-0.720520,0.668213,-0.058411,0.175842,85.1675,0,0
0.3000,2254197,-0.721008,0.667358,-0.055725,0.177856,85.7929,0,0
