# Sesion:58 Fecha:2026-04-06 20:56:29 Shots:1 Duracion:13,32s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2943057,-0.731812,0.594727,-0.262695,0.204224,70.5052,0,0
0.0100,2943067,-0.731506,0.594971,-0.260498,0.207397,70.9465,0,0
0.0200,2943077,-0.730957,0.595459,-0.258545,0.210449,71.3412,0,0
0.0300,2943087,-0.730042,0.596252,-0.256714,0.213440,71.6863,0,0
0.0400,2943097,-0.729004,0.597290,-0.255005,0.216248,71.9949,0,0
0.0500,2943107,-0.727844,0.598389,-0.253357,0.218933,72.2926,0,0
0.0600,2943117,-0.726868,0.599365,-0.251648,0.221619,72.6127,0,0
0.0700,2943127,-0.726135,0.600037,-0.249756,0.224304,72.9837,0,0
0.0800,2943137,-0.725708,0.600342,-0.247559,0.227112,73.4383,0,0
0.0900,2943147,-0.725647,0.600342,-0.245239,0.229919,73.9432,0,0
0.1000,2943157,-0.725586,0.600281,-0.242798,0.232788,74.4546,0,0
0.1100,2943167,-0.725342,0.600403,-0.240479,0.235596,74.9223,0,0
0.1200,2943177,-0.724792,0.600952,-0.238220,0.238281,75.3292,0,0
0.1300,2943187,-0.723877,0.601868,-0.236084,0.240845,75.6342,0,0
0.1400,2943197,-0.722778,0.603088,-0.233948,0.243286,75.9350,0,0
0.1500,2943207,-0.721619,0.604370,-0.231812,0.245667,76.2558,0,0
0.1600,2943217,-0.720520,0.605530,-0.229553,0.247925,76.6137,0,0
0.1700,2943227,-0.719666,0.606506,-0.227173,0.250244,77.0182,0,0
0.1800,2943237,-0.719055,0.607239,-0.224670,0.252502,77.4707,0,0
0.1900,2943247,-0.718750,0.607605,-0.222107,0.254761,77.9514,0,0
0.2000,2943257,-0.718628,0.607788,-0.216919,0.259155,78.4324,0,0
0.2100,2943267,-0.718567,0.607788,-0.214417,0.261292,78.9033,0,0
0.2200,2943277,-0.718384,0.607971,-0.211975,0.263428,79.3505,0,0
0.2300,2943287,-0.718079,0.608276,-0.209595,0.265442,79.7691,0,0
0.2400,2943297,-0.717651,0.608704,-0.207336,0.267395,80.1598,0,0
0.2500,2943307,-0.717224,0.609131,-0.205139,0.269226,80.5353,0,0
0.2600,2943317,-0.716797,0.609558,-0.203003,0.270996,80.9215,0,0
0.2700,2943327,-0.716614,0.609741,-0.200745,0.272644,81.3308,0,0
0.2800,2943337,-0.716553,0.609863,-0.198425,0.274353,81.7619,0,0
0.2900,2943347,-0.716614,0.609741,-0.196045,0.276062,82.2073,0,0
0.3000,2943357,-0.716797,0.609619,-0.193604,0.277649,82.6500,0,0
0.3100,2943367,-0.716980,0.609436,-0.191284,0.279175,83.0898,0,0
0.3200,2943377,-0.717224,0.609192,-0.188965,0.280579,83.5248,0,0
0.3300,2943387,-0.717529,0.608948,-0.186707,0.281982,83.9567,0,0
0.3400,2943397,-0.717834,0.608582,-0.184448,0.283386,84.3836,0,0
0.3500,2943407,-0.717834,0.608582,-0.182373,0.284668,84.7922,0,0
0.3600,2943417,-0.717896,0.608459,-0.180237,0.286133,85.1824,0,0
0.3700,2943427,-0.717773,0.608582,-0.178162,0.287598,85.5372,0,0
0.3800,2943437,-0.717468,0.608765,-0.176270,0.289185,85.8630,0,0
0.3900,2943447,-0.717102,0.609009,-0.174377,0.290710,86.1787,0,0
0.4000,2943457,-0.716492,0.609558,-0.172546,0.292114,86.5018,0,0
0.4100,2943467,-0.715942,0.609985,-0.170715,0.293640,86.8700,0,0
0.4200,2943477,-0.715576,0.610229,-0.168823,0.295166,87.2502,0,0
0.4300,2943487,-0.715271,0.610352,-0.166870,0.296692,87.6333,0,0
0.4400,2943497,-0.714966,0.610413,-0.164978,0.298279,88.0064,0,0
0.4500,2943507,-0.714966,0.610107,-0.162964,0.300049,88.3490,0,0
0.4600,2943517,-0.714844,0.609863,-0.161194,0.301758,88.6454,0,0
