# Sesion:80 Fecha:2026-04-06 21:10:39 Shots:1 Duracion:11,65s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3761057,-0.702393,0.600037,-0.297729,0.240784,71.1896,0,0
0.0100,3761067,-0.702087,0.599915,-0.294739,0.245544,71.7950,0,0
0.0200,3761077,-0.701904,0.599792,-0.291626,0.250122,72.4072,0,0
0.0300,3761087,-0.701721,0.599670,-0.288391,0.254578,73.0377,0,0
0.0400,3761097,-0.701843,0.599121,-0.281494,0.263123,73.6754,0,0
0.0500,3761107,-0.701904,0.598877,-0.277954,0.267151,74.2987,0,0
0.0600,3761117,-0.701904,0.598816,-0.274475,0.270935,74.8887,0,0
0.0700,3761127,-0.701660,0.599060,-0.270996,0.274475,75.4303,0,0
0.0800,3761137,-0.701294,0.599487,-0.267578,0.277832,75.9403,0,0
0.0900,3761147,-0.700928,0.599976,-0.264160,0.280945,76.4337,0,0
0.1000,3761157,-0.700623,0.600464,-0.260742,0.283936,76.9292,0,0
0.1100,3761167,-0.700378,0.600769,-0.257324,0.286804,77.4446,0,0
0.1200,3761177,-0.700378,0.600891,-0.253906,0.289673,77.9841,0,0
0.1300,3761187,-0.700439,0.600891,-0.250488,0.292542,78.5332,0,0
0.1400,3761197,-0.700439,0.600830,-0.247131,0.295471,79.0757,0,0
0.1500,3761207,-0.700256,0.600952,-0.243958,0.298401,79.5850,0,0
0.1600,3761217,-0.699829,0.601196,-0.240967,0.301270,80.0546,0,0
0.1700,3761227,-0.699280,0.601624,-0.238037,0.304077,80.5007,0,0
0.1800,3761237,-0.698547,0.602112,-0.235229,0.306824,80.9274,0,0
0.1900,3761247,-0.697876,0.602600,-0.232483,0.309570,81.3687,0,0
0.2000,3761257,-0.697205,0.603027,-0.229736,0.312195,81.8188,0,0
0.2100,3761267,-0.696655,0.603333,-0.226990,0.314819,82.2830,0,0
0.2200,3761277,-0.696289,0.603455,-0.224304,0.317383,82.7630,0,0
0.2300,3761287,-0.695984,0.603516,-0.221558,0.319824,83.2461,0,0
0.2400,3761297,-0.695679,0.603577,-0.218933,0.322144,83.7238,0,0
0.2500,3761307,-0.695435,0.603638,-0.216370,0.324402,84.1707,0,0
0.2600,3761317,-0.695129,0.603760,-0.213928,0.326477,84.5872,0,0
0.2700,3761327,-0.694702,0.603943,-0.211670,0.328369,84.9642,0,0
0.2800,3761337,-0.694092,0.604309,-0.209717,0.330139,85.3068,0,0
0.2900,3761347,-0.693420,0.604797,-0.208008,0.331787,85.6276,0,0
0.3000,3761357,-0.692688,0.605286,-0.206604,0.333374,85.9437,0,0
0.3100,3761367,-0.691956,0.605713,-0.205322,0.334839,86.2654,0,0
0.3200,3761377,-0.690857,0.606262,-0.202942,0.337585,86.5947,0,0
0.3300,3761387,-0.690491,0.606384,-0.201782,0.338928,86.9340,0,0
0.3400,3761397,-0.690125,0.606384,-0.200562,0.340271,87.2800,0,0
0.3500,3761407,-0.689819,0.606323,-0.199341,0.341675,87.6254,0,0
0.3600,3761417,-0.689453,0.606384,-0.198059,0.343079,87.9504,0,0
0.3700,3761427,-0.688904,0.606628,-0.196899,0.344482,88.2436,0,0
0.3800,3761437,-0.688232,0.606995,-0.195740,0.345764,88.5139,0,0
0.3900,3761447,-0.687439,0.607605,-0.194885,0.346863,88.7681,0,0
0.4000,3761457,-0.686707,0.608154,-0.193909,0.347900,89.0220,0,0
0.4100,3761467,-0.686035,0.608643,-0.192932,0.348877,89.2850,0,0
0.4200,3761477,-0.685547,0.608948,-0.191772,0.349854,89.5668,0,0
0.4300,3761487,-0.685242,0.609131,-0.190552,0.350830,89.8760,0,0
0.4400,3761497,-0.685181,0.609070,-0.189148,0.351868,90.2129,0,0
0.4500,3761507,-0.685181,0.608948,-0.187683,0.352844,90.5671,0,0
0.4600,3761517,-0.685181,0.608765,-0.186096,0.353882,90.9233,0,0
0.4700,3761527,-0.685181,0.608643,-0.184570,0.354919,91.2792,0,0
0.4800,3761537,-0.685181,0.608582,-0.183044,0.355957,91.6237,0,0
0.4900,3761547,-0.685242,0.608276,-0.181458,0.357117,91.9532,0,0
0.5000,3761557,-0.685303,0.608032,-0.179871,0.358215,92.2667,0,0
0.5100,3761567,-0.685303,0.607788,-0.178467,0.359314,92.5621,0,0
0.5200,3761577,-0.685120,0.607788,-0.177185,0.360291,92.8430,0,0
0.5300,3761587,-0.684937,0.607788,-0.175964,0.361267,93.1121,0,0
0.5400,3761597,-0.684814,0.607727,-0.174744,0.362122,93.3811,0,0
0.5500,3761607,-0.684753,0.607666,-0.173462,0.363037,93.6472,0,0
0.5600,3761617,-0.684692,0.607544,-0.172180,0.363892,93.9023,0,0
0.5700,3761627,-0.684570,0.607483,-0.170898,0.364746,94.1390,0,0
0.5800,3761637,-0.684570,0.607361,-0.169678,0.365662,94.3578,0,0
0.5900,3761647,-0.684448,0.607361,-0.168579,0.366455,94.5595,0,0
0.6000,3761657,-0.684082,0.607361,-0.166504,0.367981,94.7537,0,0
0.6100,3761667,-0.683899,0.607483,-0.165527,0.368652,94.9445,0,0
0.6200,3761677,-0.683777,0.607483,-0.164490,0.369263,95.1397,0,0
0.6300,3761687,-0.683655,0.607544,-0.163574,0.369812,95.3255,0,0
0.6400,3761697,-0.683472,0.607788,-0.162659,0.370178,95.4868,0,0
0.6500,3761707,-0.683167,0.608093,-0.161926,0.370483,95.6250,0,0
0.6600,3761717,-0.682861,0.608582,-0.161194,0.370667,95.7457,0,0
0.6700,3761727,-0.682495,0.609009,-0.160645,0.370789,95.8582,0,0
0.6800,3761737,-0.682190,0.609436,-0.160156,0.370911,95.9683,0,0
0.6900,3761747,-0.681885,0.609863,-0.159729,0.370972,96.0748,0,0
0.7000,3761757,-0.681641,0.610229,-0.159302,0.370972,96.1922,0,0
0.7100,3761767,-0.681641,0.610291,-0.158752,0.371033,96.3323,0,0
0.7200,3761777,-0.681824,0.610168,-0.158203,0.371155,96.5011,0,0
0.7300,3761787,-0.682129,0.609863,-0.157532,0.371338,96.6872,0,0
0.7400,3761797,-0.682434,0.609619,-0.156921,0.371521,96.8611,0,0
0.7500,3761807,-0.682495,0.609558,-0.156494,0.371643,96.9914,0,0
0.7600,3761817,-0.682434,0.609741,-0.156372,0.371643,97.0695,0,0
0.7700,3761827,-0.682190,0.610046,-0.156433,0.371521,97.1127,0,0
0.7800,3761837,-0.682068,0.610291,-0.156494,0.371277,97.1621,0,0
0.7900,3761847,-0.682129,0.610352,-0.156433,0.371033,97.2405,0,0
0.8000,3761857,-0.682434,0.610291,-0.156250,0.370728,97.3458,0,0
0.8100,3761867,-0.682800,0.610107,-0.156006,0.370361,97.4653,0,0
0.8200,3761877,-0.683289,0.609924,-0.155762,0.369873,97.5834,0,0
0.8300,3761887,-0.683899,0.609680,-0.155579,0.369324,97.6980,0,0
0.8400,3761897,-0.684265,0.609680,-0.155396,0.368774,97.7918,0,0
0.8500,3761907,-0.684509,0.609741,-0.155334,0.368164,97.8560,0,0
0.8600,3761917,-0.684509,0.610046,-0.155457,0.367554,97.8890,0,0
0.8700,3761927,-0.684326,0.610474,-0.155701,0.367065,97.9136,0,0
0.8800,3761937,-0.684326,0.610779,-0.156311,0.366333,97.9530,0,0
0.8900,3761947,-0.684692,0.610474,-0.156494,0.366028,98.0117,0,0
0.9000,3761957,-0.685181,0.610107,-0.156616,0.365723,98.0797,0,0
0.9100,3761967,-0.685425,0.609985,-0.156799,0.365356,98.1442,0,0
0.9200,3761977,-0.685669,0.609924,-0.157166,0.364929,98.1881,0,0
0.9300,3761987,-0.685913,0.609863,-0.157715,0.364380,98.2104,0,0
0.9400,3761997,-0.686157,0.609741,-0.158325,0.363831,98.2274,0,0
0.9500,3762007,-0.686462,0.609497,-0.158936,0.363220,98.2450,0,0
0.9600,3762017,-0.687012,0.609070,-0.159607,0.362732,98.2542,0,0
0.9700,3762027,-0.687500,0.608704,-0.160339,0.362122,98.2502,0,0
0.9800,3762037,-0.687927,0.608337,-0.161072,0.361511,98.2337,0,0
0.9900,3762047,-0.688293,0.608154,-0.161926,0.360840,98.2075,0,0
1.0000,3762057,-0.688660,0.607910,-0.162781,0.360107,98.1717,0,0
