# Sesion:50 Fecha:2026-04-06 20:50:41 Shots:1 Duracion:12,38s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,2607387,-0.770081,0.609985,-0.157776,0.099792,68.7426,0,0
0.0100,2607397,-0.769592,0.610901,-0.154480,0.103577,69.2809,0,0
0.0200,2607407,-0.769165,0.611572,-0.151123,0.107239,69.8602,0,0
0.0300,2607417,-0.769043,0.611938,-0.147766,0.110840,70.4814,0,0
0.0400,2607427,-0.769104,0.612000,-0.144409,0.114319,71.1273,0,0
0.0500,2607437,-0.769348,0.611816,-0.141052,0.117737,71.7769,0,0
0.0600,2607447,-0.769592,0.611572,-0.137756,0.121033,72.4077,0,0
0.0700,2607457,-0.769897,0.611328,-0.131287,0.127563,73.0141,0,0
0.0800,2607467,-0.769958,0.611328,-0.128113,0.130737,73.6010,0,0
0.0900,2607477,-0.769897,0.611389,-0.124939,0.133850,74.1728,0,0
0.1000,2607487,-0.769775,0.611450,-0.121765,0.136902,74.7303,0,0
0.1100,2607497,-0.769531,0.611694,-0.118591,0.139954,75.2719,0,0
0.1200,2607507,-0.769287,0.611938,-0.115417,0.142883,75.7960,0,0
0.1300,2607517,-0.768921,0.612305,-0.112305,0.145813,76.3075,0,0
0.1400,2607527,-0.768616,0.612549,-0.109131,0.148682,76.8273,0,0
0.1500,2607537,-0.768494,0.612610,-0.105896,0.151489,77.3738,0,0
0.1600,2607547,-0.768494,0.612427,-0.102600,0.154297,77.9430,0,0
0.1700,2607557,-0.768494,0.612244,-0.099304,0.156982,78.5134,0,0
0.1800,2607567,-0.768433,0.612183,-0.096191,0.159607,79.0618,0,0
0.1900,2607577,-0.768311,0.612122,-0.093140,0.162109,79.5909,0,0
0.2000,2607587,-0.768188,0.612122,-0.090271,0.164429,80.1078,0,0
0.2100,2607597,-0.768127,0.612061,-0.087463,0.166687,80.6241,0,0
0.2200,2607607,-0.768127,0.611816,-0.084717,0.168762,81.1566,0,0
0.2300,2607617,-0.768250,0.611450,-0.081970,0.170776,81.7136,0,0
0.2400,2607627,-0.768494,0.611023,-0.079346,0.172668,82.2709,0,0
0.2500,2607637,-0.768738,0.610474,-0.076721,0.174561,82.8219,0,0
0.2600,2607647,-0.768921,0.610046,-0.074158,0.176392,83.3511,0,0
0.2700,2607657,-0.768921,0.609802,-0.071777,0.178284,83.8444,0,0
0.2800,2607667,-0.768799,0.609680,-0.069458,0.180115,84.2700,0,0
0.2900,2607677,-0.768494,0.609802,-0.067261,0.181885,84.6675,0,0
0.3000,2607687,-0.768005,0.610046,-0.065063,0.183655,85.0536,0,0
0.3100,2607697,-0.767578,0.610352,-0.062988,0.185364,85.4402,0,0
0.3200,2607707,-0.767090,0.610657,-0.060913,0.187012,85.8283,0,0
0.3300,2607717,-0.766724,0.610840,-0.058838,0.188599,86.2263,0,0
0.3400,2607727,-0.766418,0.610901,-0.056824,0.190125,86.6336,0,0
0.3500,2607737,-0.766052,0.610901,-0.052673,0.193054,87.0420,0,0
0.3600,2607747,-0.765869,0.610779,-0.050598,0.194458,87.4503,0,0
0.3700,2607757,-0.765503,0.610962,-0.048767,0.195679,87.8442,0,0
0.3800,2607767,-0.765137,0.611267,-0.046936,0.196899,88.2238,0,0
0.3900,2607777,-0.764832,0.611267,-0.044922,0.198364,88.5959,0,0
0.4000,2607787,-0.764526,0.611328,-0.042908,0.199829,88.9523,0,0
0.4100,2607797,-0.764160,0.611450,-0.040894,0.201355,89.3001,0,0
0.4200,2607807,-0.763733,0.611511,-0.038940,0.202942,89.6460,0,0
0.4300,2607817,-0.763123,0.611938,-0.037170,0.204407,89.9884,0,0
0.4400,2607827,-0.762756,0.611938,-0.035278,0.206116,90.3328,0,0
0.4500,2607837,-0.762390,0.611938,-0.033508,0.207825,90.6743,0,0
0.4600,2607847,-0.761963,0.611938,-0.031799,0.209534,91.0048,0,0
0.4700,2607857,-0.761475,0.612061,-0.030334,0.211243,91.3123,0,0
0.4800,2607867,-0.760864,0.612305,-0.029053,0.212830,91.5943,0,0
0.4900,2607877,-0.760254,0.612610,-0.027954,0.214294,91.8579,0,0
0.5000,2607887,-0.759583,0.613037,-0.026917,0.215637,92.1048,0,0
0.5100,2607897,-0.758850,0.613525,-0.026062,0.216858,92.3497,0,0
0.5200,2607907,-0.758179,0.614014,-0.025146,0.217957,92.5839,0,0
0.5300,2607917,-0.757507,0.614502,-0.024292,0.218994,92.8252,0,0
0.5400,2607927,-0.757019,0.614807,-0.023376,0.220032,93.0882,0,0
0.5500,2607937,-0.756653,0.614868,-0.022400,0.221008,93.3757,0,0
0.5600,2607947,-0.756470,0.614868,-0.021362,0.221985,93.6862,0,0
0.5700,2607957,-0.756348,0.614746,-0.020325,0.222839,93.9720,0,0
0.5800,2607967,-0.756104,0.614746,-0.019409,0.223694,94.2289,0,0
0.5900,2607977,-0.755798,0.614868,-0.018677,0.224426,94.4638,0,0
0.6000,2607987,-0.755493,0.615051,-0.018066,0.225037,94.6806,0,0
0.6100,2607997,-0.755127,0.615356,-0.017700,0.225464,94.8991,0,0
0.6200,2608007,-0.754883,0.615540,-0.017395,0.225769,95.1376,0,0
0.6300,2608017,-0.754944,0.615356,-0.017029,0.226074,95.3941,0,0
0.6400,2608027,-0.755127,0.615112,-0.016846,0.226074,95.6424,0,0
0.6500,2608037,-0.755249,0.614990,-0.016724,0.226135,95.8576,0,0
0.6600,2608047,-0.754944,0.615234,-0.016418,0.226379,96.0283,0,0
0.6700,2608057,-0.754578,0.615662,-0.016235,0.226562,96.1590,0,0
0.6800,2608067,-0.754089,0.616211,-0.016113,0.226746,96.2721,0,0
0.6900,2608077,-0.753784,0.616577,-0.016174,0.226746,96.3949,0,0
0.7000,2608087,-0.753662,0.616699,-0.016235,0.226746,96.5425,0,0
0.7100,2608097,-0.753662,0.616699,-0.016174,0.226746,96.6981,0,0
0.7200,2608107,-0.753601,0.616821,-0.016235,0.226624,96.8358,0,0
0.7300,2608117,-0.753479,0.617065,-0.016541,0.226501,96.9404,0,0
0.7400,2608127,-0.753235,0.617371,-0.016968,0.226196,97.0220,0,0
0.7500,2608137,-0.753052,0.617737,-0.017517,0.225891,97.0993,0,0
0.7600,2608147,-0.752808,0.618103,-0.017822,0.225647,97.1892,0,0
0.7700,2608157,-0.752930,0.618103,-0.018433,0.225098,97.2940,0,0
0.7800,2608167,-0.753174,0.618042,-0.019104,0.224548,97.4046,0,0
0.7900,2608177,-0.753418,0.617859,-0.019897,0.223999,97.4984,0,0
0.8000,2608187,-0.753601,0.617859,-0.020813,0.223328,97.5627,0,0
0.8100,2608197,-0.753479,0.618164,-0.021667,0.222778,97.6005,0,0
0.8200,2608207,-0.753601,0.618286,-0.022888,0.222107,97.6216,0,0
0.8300,2608217,-0.753723,0.618286,-0.024109,0.221313,97.6399,0,0
0.8400,2608227,-0.753967,0.618225,-0.025330,0.220520,97.6838,0,0
0.8500,2608237,-0.754333,0.618103,-0.026489,0.219727,97.7221,0,0
0.8600,2608247,-0.754700,0.617859,-0.027588,0.218933,97.7474,0,0
0.8700,2608257,-0.755005,0.617676,-0.028687,0.218079,97.7520,0,0
0.8800,2608267,-0.755310,0.617615,-0.029785,0.217224,97.7440,0,0
0.8900,2608277,-0.755615,0.617554,-0.030945,0.216309,97.7360,0,0
0.9000,2608287,-0.755859,0.617493,-0.032104,0.215393,97.7338,0,0
0.9100,2608297,-0.756836,0.616760,-0.034668,0.213501,97.7426,0,0
0.9200,2608307,-0.757446,0.616272,-0.035950,0.212585,97.7510,0,0
0.9300,2608317,-0.757996,0.615784,-0.037292,0.211609,97.7449,0,0
0.9400,2608327,-0.758484,0.615417,-0.038757,0.210693,97.7143,0,0
0.9500,2608337,-0.758850,0.615234,-0.040222,0.209839,97.6507,0,0
0.9600,2608347,-0.759094,0.615112,-0.041626,0.208984,97.5661,0,0
0.9700,2608357,-0.759399,0.614990,-0.043030,0.208130,97.4764,0,0
0.9800,2608367,-0.759644,0.614807,-0.044373,0.207275,97.3906,0,0
0.9900,2608377,-0.759949,0.614563,-0.045593,0.206482,97.3089,0,0
1.0000,2608387,-0.760315,0.614380,-0.046814,0.205688,97.2230,0,0
