# Sesion:26 Fecha:2026-04-06 20:30:45 Shots:2 Duracion:8,52s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,1456557,0.747620,-0.633362,0.180176,-0.086182,71.3051,1,0
0.0100,1456567,0.747375,-0.633850,0.179382,-0.086914,71.4993,0,0
0.0200,1456577,0.747070,-0.634460,0.177429,-0.088684,71.7054,0,0
0.0300,1456587,0.746826,-0.635071,0.175476,-0.090454,71.9245,0,0
0.0400,1456597,0.746582,-0.635559,0.173584,-0.092224,72.1542,0,0
0.0500,1456607,0.746460,-0.635986,0.171692,-0.093933,72.3975,0,0
0.0600,1456617,0.746399,-0.636292,0.169922,-0.095642,72.6573,0,0
0.0700,1456627,0.746460,-0.636475,0.168091,-0.097229,72.9279,0,0
0.0800,1456637,0.746460,-0.636658,0.166321,-0.098816,73.1970,0,0
0.0900,1456647,0.746460,-0.636780,0.165466,-0.099487,73.4570,0,0
0.1000,1456657,0.746399,-0.636963,0.164612,-0.100098,73.6996,0,0
0.1100,1456667,0.746277,-0.637268,0.163818,-0.100647,73.9204,0,0
0.1200,1456677,0.746155,-0.637634,0.162170,-0.101990,74.1289,0,0
0.1300,1456687,0.745972,-0.638062,0.160522,-0.103210,74.3310,0,0
0.1400,1456697,0.745789,-0.638428,0.158936,-0.104309,74.5403,0,0
0.1500,1456707,0.745667,-0.638855,0.157349,-0.105469,74.7710,0,0
0.1600,1456717,0.745544,-0.639221,0.155762,-0.106506,75.0093,0,0
0.1700,1456727,0.745483,-0.639526,0.154175,-0.107544,75.2509,0,0
0.1800,1456737,0.745422,-0.639771,0.152588,-0.108582,75.4942,0,0
0.1900,1456747,0.745300,-0.640076,0.151001,-0.109558,75.7377,0,0
0.2000,1456757,0.745239,-0.640320,0.149475,-0.110535,75.9736,0,0
0.2100,1456767,0.745117,-0.640686,0.147888,-0.111450,76.1946,0,0
0.2200,1456777,0.744934,-0.641113,0.146423,-0.112366,76.4152,0,0
0.2300,1456787,0.744751,-0.641479,0.144958,-0.113159,76.6254,0,0
0.2400,1456797,0.744507,-0.641968,0.143494,-0.113953,76.8444,0,0
0.2500,1456807,0.744263,-0.642456,0.142029,-0.114746,77.0768,0,0
0.2600,1456817,0.744080,-0.642883,0.140442,-0.115540,77.3211,0,0
0.2700,1456827,0.743958,-0.643250,0.138855,-0.116394,77.5628,0,0
0.2800,1456837,0.743530,-0.644104,0.135620,-0.117981,77.7946,0,0
0.2900,1456847,0.743286,-0.644592,0.134033,-0.118774,78.0343,0,0
0.3000,1456857,0.742981,-0.645081,0.132507,-0.119568,78.2732,0,0
0.3100,1456867,0.742737,-0.645569,0.131042,-0.120361,78.5251,0,0
0.3200,1456877,0.742493,-0.645935,0.129517,-0.121277,78.7969,0,0
0.3300,1456887,0.742371,-0.646240,0.127991,-0.122192,79.0758,0,0
0.3400,1456897,0.742249,-0.646484,0.126465,-0.123230,79.3549,0,0
0.3500,1456907,0.742065,-0.646729,0.125000,-0.124268,79.6278,0,0
0.3600,1456917,0.742249,-0.646545,0.124390,-0.124634,79.8747,0,0
0.3700,1456927,0.742310,-0.646484,0.123962,-0.125000,80.0905,0,0
0.3800,1456937,0.742371,-0.646423,0.123657,-0.125366,80.2914,0,0
0.3900,1456947,0.741882,-0.647034,0.122620,-0.126343,80.4644,0,0
0.4000,1456957,0.741516,-0.647461,0.121704,-0.127258,80.6432,0,0
0.4100,1456967,0.741150,-0.647827,0.120850,-0.127991,80.8141,0,0
0.4200,1456977,0.740906,-0.648132,0.120239,-0.128662,80.9820,0,0
