# Sesion:66 Fecha:2026-04-06 21:02:12 Shots:1 Duracion:14,15s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3272907,-0.742249,0.628418,-0.192993,0.130188,70.0691,0,0
0.0100,3272917,-0.742554,0.628174,-0.190002,0.134033,70.6592,0,0
0.0200,3272927,-0.742737,0.628052,-0.186951,0.137756,71.2277,0,0
0.0300,3272937,-0.742798,0.628052,-0.183960,0.141357,71.7661,0,0
0.0400,3272947,-0.742554,0.628357,-0.180969,0.144836,72.2617,0,0
0.0500,3272957,-0.742187,0.628906,-0.178040,0.148193,72.7189,0,0
0.0600,3272967,-0.741577,0.629700,-0.175110,0.151306,73.1355,0,0
0.0700,3272977,-0.740662,0.630798,-0.172241,0.154297,73.5087,0,0
0.0800,3272987,-0.739563,0.632141,-0.169495,0.157104,73.8515,0,0
0.0900,3272997,-0.738403,0.633545,-0.166809,0.159729,74.1830,0,0
0.1000,3273007,-0.737427,0.634766,-0.164062,0.162292,74.5473,0,0
0.1100,3273017,-0.736816,0.635559,-0.161316,0.164734,74.9775,0,0
0.1200,3273027,-0.736633,0.635864,-0.158508,0.167175,75.4786,0,0
0.1300,3273037,-0.736755,0.635681,-0.155701,0.169617,76.0553,0,0
0.1400,3273047,-0.737183,0.635254,-0.153015,0.172058,76.6634,0,0
0.1500,3273057,-0.737671,0.634705,-0.150391,0.174438,77.2669,0,0
0.1600,3273067,-0.738037,0.634155,-0.148010,0.176819,77.8404,0,0
0.1700,3273077,-0.738220,0.633789,-0.145752,0.179138,78.3760,0,0
0.1800,3273087,-0.738281,0.633606,-0.143616,0.181396,78.8761,0,0
0.1900,3273097,-0.738220,0.633423,-0.141602,0.183716,79.3414,0,0
0.2000,3273107,-0.738159,0.633301,-0.139587,0.185913,79.7896,0,0
0.2100,3273117,-0.737976,0.633301,-0.137695,0.188171,80.2038,0,0
0.2200,3273127,-0.737610,0.633423,-0.135803,0.190308,80.5653,0,0
0.2300,3273137,-0.737000,0.633850,-0.134033,0.192505,80.8728,0,0
0.2400,3273147,-0.736084,0.634644,-0.132385,0.194641,81.1456,0,0
0.2500,3273157,-0.734924,0.635681,-0.130676,0.196716,81.4109,0,0
0.2600,3273167,-0.732849,0.637573,-0.126953,0.200867,81.7399,0,0
0.2700,3273177,-0.731995,0.638306,-0.124878,0.202881,82.0681,0,0
0.2800,3273187,-0.731384,0.638794,-0.122803,0.204773,82.4407,0,0
0.2900,3273197,-0.731018,0.639038,-0.120605,0.206604,82.8472,0,0
0.3000,3273207,-0.730835,0.639160,-0.118469,0.208313,83.2709,0,0
0.3100,3273217,-0.730652,0.639160,-0.116394,0.209839,83.6909,0,0
0.3200,3273227,-0.730347,0.639343,-0.114502,0.211304,84.0780,0,0
0.3300,3273237,-0.729919,0.639771,-0.112854,0.212585,84.4179,0,0
0.3400,3273247,-0.729187,0.640442,-0.111450,0.213806,84.7111,0,0
0.3500,3273257,-0.728333,0.641235,-0.110168,0.215027,84.9759,0,0
0.3600,3273267,-0.727600,0.641907,-0.108887,0.216187,85.2548,0,0
0.3700,3273277,-0.727051,0.642273,-0.107483,0.217407,85.5726,0,0
0.3800,3273287,-0.726868,0.642334,-0.106079,0.218689,85.9361,0,0
0.3900,3273297,-0.726929,0.642090,-0.104492,0.219971,86.3433,0,0
0.4000,3273307,-0.727173,0.641602,-0.102905,0.221252,86.7739,0,0
0.4100,3273317,-0.727539,0.641052,-0.101318,0.222534,87.2119,0,0
0.4200,3273327,-0.727600,0.640808,-0.100037,0.223633,87.5838,0,0
0.4300,3273337,-0.727417,0.640808,-0.098938,0.224670,87.9032,0,0
0.4400,3273347,-0.727234,0.640808,-0.097900,0.225708,88.2129,0,0
0.4500,3273357,-0.726624,0.641296,-0.097107,0.226624,88.4273,0,0
0.4600,3273367,-0.725952,0.641846,-0.096375,0.227539,88.6403,0,0
0.4700,3273377,-0.725098,0.642578,-0.095703,0.228394,88.8328,0,0
0.4800,3273387,-0.724365,0.643250,-0.095032,0.229187,89.0220,0,0
0.4900,3273397,-0.723694,0.643860,-0.094299,0.229919,89.2444,0,0
0.5000,3273407,-0.723145,0.644287,-0.093506,0.230652,89.5302,0,0
0.5100,3273417,-0.723083,0.644287,-0.092468,0.231323,89.8079,0,0
0.5200,3273427,-0.722839,0.644470,-0.091431,0.232056,90.0935,0,0
0.5300,3273437,-0.722900,0.644165,-0.089722,0.233276,90.3769,0,0
0.5400,3273447,-0.723022,0.643921,-0.088928,0.233887,90.6525,0,0
0.5500,3273457,-0.722961,0.643860,-0.088562,0.234375,90.8882,0,0
0.5600,3273467,-0.722839,0.643860,-0.088379,0.234802,91.0938,0,0
0.5700,3273477,-0.722595,0.643982,-0.088318,0.235168,91.2727,0,0
0.5800,3273487,-0.722229,0.644287,-0.088196,0.235596,91.4439,0,0
0.5900,3273497,-0.722107,0.644348,-0.088135,0.235901,91.6185,0,0
0.6000,3273507,-0.722046,0.644287,-0.088013,0.236145,91.8082,0,0
0.6100,3273517,-0.722229,0.644043,-0.087891,0.236450,92.0116,0,0
0.6200,3273527,-0.722412,0.643738,-0.087708,0.236694,92.2222,0,0
0.6300,3273537,-0.722473,0.643616,-0.087341,0.237061,92.4252,0,0
0.6400,3273547,-0.722473,0.643494,-0.087097,0.237366,92.6195,0,0
0.6500,3273557,-0.722473,0.643433,-0.086853,0.237610,92.8000,0,0
