# Sesion:29 Fecha:2026-04-06 20:32:41 Shots:2 Duracion:7,61s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,1567407,0.754028,-0.621338,0.188171,-0.099915,70.9418,1,0
0.0100,1567417,0.754089,-0.621460,0.186951,-0.101013,71.2308,0,0
0.0200,1567427,0.754150,-0.621582,0.185730,-0.102051,71.5094,0,0
0.0300,1567437,0.754150,-0.621765,0.184570,-0.103027,71.7858,0,0
0.0400,1567447,0.754211,-0.622009,0.182312,-0.104919,72.0566,0,0
0.0500,1567457,0.754272,-0.622131,0.181274,-0.105774,72.3171,0,0
0.0600,1567467,0.754211,-0.622314,0.180237,-0.106567,72.5619,0,0
0.0700,1567477,0.754089,-0.622681,0.179260,-0.107300,72.7831,0,0
0.0800,1567487,0.753784,-0.623108,0.178345,-0.107971,72.9745,0,0
0.0900,1567497,0.753418,-0.623718,0.177551,-0.108643,73.1425,0,0
0.1000,1567507,0.752930,-0.624451,0.176758,-0.109314,73.2898,0,0
0.1100,1567517,0.752380,-0.625183,0.175964,-0.109985,73.4331,0,0
0.1200,1567527,0.751892,-0.625854,0.175171,-0.110596,73.5875,0,0
0.1300,1567537,0.751465,-0.626465,0.174377,-0.111206,73.7494,0,0
0.1400,1567547,0.751160,-0.627014,0.173523,-0.111755,73.9212,0,0
0.1500,1567557,0.750916,-0.627441,0.172729,-0.112305,74.1021,0,0
0.1600,1567567,0.750793,-0.627747,0.171875,-0.112732,74.2966,0,0
0.1700,1567577,0.750671,-0.628052,0.171082,-0.113098,74.4953,0,0
0.1800,1567587,0.750671,-0.628235,0.170227,-0.113464,74.7034,0,0
0.1900,1567597,0.750732,-0.628296,0.169495,-0.113831,74.9108,0,0
0.2000,1567607,0.750793,-0.628357,0.168701,-0.114197,75.1237,0,0
0.2100,1567617,0.750854,-0.628418,0.167908,-0.114624,75.3316,0,0
0.2200,1567627,0.750916,-0.628418,0.167175,-0.115173,75.5358,0,0
0.2300,1567637,0.750916,-0.628479,0.166504,-0.115723,75.7319,0,0
0.2400,1567647,0.750977,-0.628540,0.165833,-0.116272,75.9219,0,0
0.2500,1567657,0.751038,-0.628479,0.165222,-0.116821,76.1340,0,0
0.2600,1567667,0.750854,-0.628906,0.163269,-0.118591,76.3666,0,0
0.2700,1567677,0.750793,-0.629150,0.161316,-0.120300,76.6205,0,0
0.2800,1567687,0.750916,-0.629211,0.159424,-0.121948,76.8812,0,0
0.2900,1567697,0.751099,-0.629150,0.157593,-0.123535,77.1356,0,0
0.3000,1567707,0.751465,-0.628723,0.157043,-0.123962,77.3644,0,0
0.3100,1567717,0.751770,-0.628418,0.156494,-0.124329,77.5629,0,0
0.3200,1567727,0.751892,-0.628357,0.155579,-0.124878,77.7130,0,0
