# Sesion:79 Fecha:2026-04-06 21:10:03 Shots:1 Duracion:13,30s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3727237,-0.698303,0.636230,-0.264099,0.194519,67.7197,0,0
0.0100,3727247,-0.697632,0.636414,-0.261719,0.199463,68.4279,0,0
0.0200,3727257,-0.696960,0.636536,-0.259399,0.204285,69.1323,0,0
0.0300,3727267,-0.696350,0.636597,-0.257019,0.209106,69.8392,0,0
0.0400,3727277,-0.695862,0.636597,-0.254639,0.213867,70.5471,0,0
0.0500,3727287,-0.695312,0.636536,-0.252197,0.218506,71.2502,0,0
0.0600,3727297,-0.694763,0.636536,-0.249756,0.223083,71.9282,0,0
0.0700,3727307,-0.694153,0.636536,-0.247314,0.227661,72.5981,0,0
0.0800,3727317,-0.693542,0.636536,-0.244873,0.232117,73.2708,0,0
0.0900,3727327,-0.692993,0.636475,-0.242371,0.236511,73.9588,0,0
0.1000,3727337,-0.692627,0.636292,-0.239746,0.240784,74.6646,0,0
0.1100,3727347,-0.692444,0.635925,-0.237000,0.244934,75.3828,0,0
0.1200,3727357,-0.692444,0.634888,-0.231201,0.252869,76.0940,0,0
0.1300,3727367,-0.692444,0.634460,-0.228271,0.256653,76.7810,0,0
0.1400,3727377,-0.692322,0.634094,-0.225464,0.260254,77.4326,0,0
0.1500,3727387,-0.692078,0.633850,-0.222778,0.263794,78.0515,0,0
0.1600,3727397,-0.691711,0.633728,-0.220215,0.267212,78.6412,0,0
0.1700,3727407,-0.691162,0.633850,-0.217773,0.270386,79.1830,0,0
0.1800,3727417,-0.690369,0.634216,-0.215454,0.273438,79.6727,0,0
0.1900,3727427,-0.689392,0.634705,-0.213318,0.276306,80.1228,0,0
0.2000,3727437,-0.688416,0.635254,-0.211304,0.278992,80.5657,0,0
0.2100,3727447,-0.687683,0.635620,-0.209167,0.281677,81.0361,0,0
0.2200,3727457,-0.687256,0.635681,-0.206970,0.284241,81.5474,0,0
0.2300,3727467,-0.687012,0.635498,-0.204651,0.286804,82.0864,0,0
0.2400,3727477,-0.686951,0.635254,-0.202271,0.289246,82.6326,0,0
0.2500,3727487,-0.686829,0.635071,-0.199829,0.291565,83.1654,0,0
0.2600,3727497,-0.686707,0.634888,-0.197510,0.293762,83.6772,0,0
0.2700,3727507,-0.686401,0.634949,-0.195435,0.295776,84.1386,0,0
0.2800,3727517,-0.686035,0.635010,-0.193604,0.297668,84.5855,0,0
0.2900,3727527,-0.685669,0.635071,-0.191772,0.299561,85.0257,0,0
0.3000,3727537,-0.685181,0.635254,-0.190063,0.301331,85.4327,0,0
0.3100,3727547,-0.684692,0.635498,-0.188660,0.302979,85.8175,0,0
0.3200,3727557,-0.684204,0.635681,-0.187195,0.304565,86.1956,0,0
0.3300,3727567,-0.683899,0.635620,-0.185669,0.306152,86.6059,0,0
0.3400,3727577,-0.683655,0.635620,-0.184143,0.307678,87.0365,0,0
0.3500,3727587,-0.683594,0.635376,-0.182556,0.309265,87.5085,0,0
0.3600,3727597,-0.683838,0.634827,-0.180786,0.310974,87.9695,0,0
0.3700,3727607,-0.684021,0.634277,-0.179016,0.312622,88.4270,0,0
0.3800,3727617,-0.684265,0.633667,-0.177246,0.314331,88.8492,0,0
0.3900,3727627,-0.684204,0.633362,-0.175598,0.315918,89.2597,0,0
0.4000,3727637,-0.684021,0.632874,-0.172363,0.319092,89.6455,0,0
0.4100,3727647,-0.683716,0.632812,-0.170837,0.320740,89.9783,0,0
0.4200,3727657,-0.683289,0.632874,-0.169434,0.322327,90.2819,0,0
0.4300,3727667,-0.682800,0.632996,-0.168152,0.323853,90.5657,0,0
0.4400,3727677,-0.682251,0.633118,-0.166992,0.325317,90.8321,0,0
0.4500,3727687,-0.681702,0.633301,-0.165955,0.326660,91.0940,0,0
0.4600,3727697,-0.681335,0.633362,-0.164795,0.327881,91.3707,0,0
0.4700,3727707,-0.681152,0.633240,-0.163574,0.329041,91.6719,0,0
0.4800,3727717,-0.681152,0.632996,-0.162292,0.330139,92.0001,0,0
0.4900,3727727,-0.681396,0.632629,-0.160828,0.331116,92.3474,0,0
0.5000,3727737,-0.681580,0.632263,-0.159485,0.332031,92.6812,0,0
0.5100,3727747,-0.681580,0.632141,-0.158203,0.332825,92.9721,0,0
0.5200,3727757,-0.681335,0.632263,-0.157166,0.333618,93.2013,0,0
0.5300,3727767,-0.680847,0.632629,-0.156311,0.334412,93.3796,0,0
0.5400,3727777,-0.680176,0.633118,-0.155518,0.335205,93.5316,0,0
0.5500,3727787,-0.679443,0.633728,-0.154724,0.335938,93.6913,0,0
0.5600,3727797,-0.678894,0.634033,-0.153748,0.336792,93.8853,0,0
0.5700,3727807,-0.678528,0.634216,-0.152649,0.337708,94.1057,0,0
0.5800,3727817,-0.678284,0.634216,-0.151611,0.338684,94.3374,0,0
0.5900,3727827,-0.678040,0.634155,-0.150635,0.339661,94.5721,0,0
0.6000,3727837,-0.677795,0.634094,-0.149780,0.340637,94.7959,0,0
0.6100,3727847,-0.677551,0.634094,-0.149048,0.341553,94.9904,0,0
0.6200,3727857,-0.677246,0.634155,-0.148437,0.342285,95.1768,0,0
0.6300,3727867,-0.677002,0.634216,-0.147888,0.342896,95.3640,0,0
0.6400,3727877,-0.676880,0.634277,-0.147339,0.343262,95.5534,0,0
0.6500,3727887,-0.676880,0.634216,-0.146851,0.343506,95.7464,0,0
0.6600,3727897,-0.676880,0.634277,-0.146301,0.343689,95.9346,0,0
0.6700,3727907,-0.676941,0.634277,-0.145874,0.343750,96.1171,0,0
0.6800,3727917,-0.677063,0.634399,-0.145020,0.343628,96.2845,0,0
0.6900,3727927,-0.677063,0.634583,-0.144653,0.343506,96.4331,0,0
0.7000,3727937,-0.676819,0.634888,-0.144409,0.343384,96.5587,0,0
0.7100,3727947,-0.676636,0.635254,-0.144165,0.343262,96.6747,0,0
0.7200,3727957,-0.676331,0.635681,-0.143982,0.343140,96.7908,0,0
0.7300,3727967,-0.676147,0.635986,-0.143860,0.343018,96.9142,0,0
0.7400,3727977,-0.676025,0.636230,-0.143799,0.342896,97.0498,0,0
0.7500,3727987,-0.675964,0.636292,-0.143738,0.342773,97.1958,0,0
0.7600,3727997,-0.675964,0.636292,-0.143860,0.342712,97.3298,0,0
0.7700,3728007,-0.675964,0.636292,-0.144165,0.342590,97.4369,0,0
0.7800,3728017,-0.675903,0.636353,-0.144592,0.342468,97.5124,0,0
0.7900,3728027,-0.675903,0.636353,-0.145203,0.342163,97.5703,0,0
0.8000,3728037,-0.676086,0.636292,-0.145874,0.341797,97.6269,0,0
0.8100,3728047,-0.676453,0.635986,-0.146545,0.341309,97.6928,0,0
0.8200,3728057,-0.677002,0.635559,-0.147217,0.340759,97.7682,0,0
0.8300,3728067,-0.677612,0.635071,-0.147827,0.340149,97.8404,0,0
0.8400,3728077,-0.678223,0.634583,-0.148499,0.339539,97.9021,0,0
0.8500,3728087,-0.678772,0.634155,-0.149170,0.338928,97.9420,0,0
0.8600,3728097,-0.679321,0.633789,-0.149963,0.338257,97.9581,0,0
0.8700,3728107,-0.679626,0.633606,-0.150818,0.337524,97.9535,0,0
0.8800,3728117,-0.679871,0.633484,-0.151855,0.336792,97.9328,0,0
0.8900,3728127,-0.680237,0.633179,-0.152893,0.336121,97.9162,0,0
0.9000,3728137,-0.680664,0.632812,-0.153870,0.335510,97.9054,0,0
0.9100,3728147,-0.681152,0.632385,-0.154846,0.334900,97.9044,0,0
0.9200,3728157,-0.681763,0.631775,-0.155823,0.334351,97.8988,0,0
0.9300,3728167,-0.682312,0.631226,-0.156738,0.333801,97.8849,0,0
0.9400,3728177,-0.682922,0.630676,-0.157654,0.333252,97.8498,0,0
