# Sesion:3 Fecha:2026-04-06 20:15:26 Shots:1 Duracion:14,33s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,570487,0.738586,-0.669983,0.052673,0.053406,69.3569,0,0
0.0100,570497,0.739014,-0.669739,0.051025,0.051819,69.7786,0,0
0.0200,570507,0.739624,-0.669312,0.049500,0.050354,70.2120,0,0
0.0300,570517,0.740295,-0.668823,0.047974,0.048950,70.6528,0,0
0.0400,570527,0.741028,-0.668213,0.046570,0.047607,71.0971,0,0
0.0500,570537,0.741760,-0.667542,0.045227,0.046387,71.5369,0,0
0.0600,570547,0.742554,-0.666809,0.043884,0.045227,71.9777,0,0
0.0700,570557,0.743347,-0.666138,0.042664,0.044128,72.4010,0,0
0.0800,570567,0.744019,-0.665527,0.041443,0.043030,72.8006,0,0
0.0900,570577,0.744507,-0.665039,0.040283,0.041931,73.1653,0,0
0.1000,570587,0.744873,-0.664795,0.039063,0.040771,73.4914,0,0
0.1100,570597,0.745056,-0.664795,0.037903,0.039551,73.7780,0,0
0.1200,570607,0.744995,-0.664978,0.036743,0.038330,73.9961,0,0
0.1300,570617,0.744751,-0.665344,0.035645,0.037048,74.1954,0,0
0.1400,570627,0.744446,-0.665833,0.034607,0.035767,74.3984,0,0
0.1500,570637,0.744080,-0.666321,0.033447,0.034546,74.6173,0,0
0.1600,570647,0.743835,-0.666748,0.032288,0.033386,74.8637,0,0
0.1700,570657,0.743774,-0.666931,0.031067,0.032227,75.1428,0,0
0.1800,570667,0.743958,-0.666870,0.029846,0.031128,75.4381,0,0
0.1900,570677,0.744507,-0.666382,0.027222,0.029053,75.7316,0,0
0.2000,570687,0.744690,-0.666321,0.026001,0.028076,75.9990,0,0
0.2100,570697,0.744873,-0.666199,0.024780,0.027100,76.2636,0,0
0.2200,570707,0.744995,-0.666138,0.023621,0.026123,76.5164,0,0
0.2300,570717,0.745056,-0.666138,0.022522,0.025146,76.7470,0,0
0.2400,570727,0.745178,-0.666077,0.021484,0.024170,76.9909,0,0
0.2500,570737,0.745178,-0.666138,0.020508,0.023254,77.2128,0,0
0.2600,570747,0.745239,-0.666138,0.019531,0.022400,77.4304,0,0
0.2700,570757,0.745117,-0.666321,0.018677,0.021606,77.6299,0,0
0.2800,570767,0.745483,-0.665955,0.017883,0.020874,77.9011,0,0
0.2900,570777,0.745911,-0.665527,0.017151,0.020142,78.1749,0,0
0.3000,570787,0.746094,-0.665344,0.016357,0.019470,78.4009,0,0
0.3100,570797,0.746338,-0.665161,0.015686,0.018799,78.6237,0,0
0.3200,570807,0.746643,-0.664795,0.014954,0.018127,78.8659,0,0
0.3300,570817,0.747009,-0.664429,0.014343,0.017456,79.1022,0,0
0.3400,570827,0.747375,-0.664062,0.013794,0.016785,79.3304,0,0
0.3500,570837,0.747742,-0.663696,0.013245,0.016174,79.5626,0,0
0.3600,570847,0.748047,-0.663330,0.012756,0.015564,79.7761,0,0
0.3700,570857,0.748291,-0.663086,0.012390,0.014954,79.9692,0,0
0.3800,570867,0.748413,-0.662964,0.012024,0.014282,80.1451,0,0
0.3900,570877,0.748474,-0.662903,0.011719,0.013672,80.3094,0,0
0.4000,570887,0.748230,-0.663269,0.009705,0.011536,80.4776,0,0
0.4100,570897,0.748230,-0.663330,0.007751,0.009399,80.7042,0,0
