# Sesion:82 Fecha:2026-04-06 21:12:47 Shots:1 Duracion:10,02s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,3885107,-0.720215,0.583679,-0.284546,0.244141,67.0802,0,0
0.0100,3885117,-0.719910,0.584473,-0.280457,0.247986,67.8320,0,0
0.0200,3885127,-0.719604,0.585083,-0.276367,0.251953,68.5865,0,0
0.0300,3885137,-0.719238,0.585754,-0.272339,0.255798,69.3095,0,0
0.0400,3885147,-0.718689,0.586487,-0.268494,0.259644,69.9924,0,0
0.0500,3885157,-0.718018,0.587341,-0.264832,0.263367,70.6433,0,0
0.0600,3885167,-0.717163,0.588379,-0.261292,0.266968,71.2667,0,0
0.0700,3885177,-0.716125,0.589478,-0.257874,0.270447,71.8811,0,0
0.0800,3885187,-0.715149,0.590637,-0.254456,0.273804,72.5000,0,0
0.0900,3885197,-0.713379,0.592590,-0.247681,0.280334,73.1363,0,0
0.1000,3885207,-0.712708,0.593323,-0.244263,0.283447,73.7885,0,0
0.1100,3885217,-0.712158,0.593872,-0.240967,0.286438,74.4473,0,0
0.1200,3885227,-0.711670,0.594360,-0.237793,0.289368,75.0956,0,0
0.1300,3885237,-0.711060,0.594910,-0.234802,0.292114,75.7210,0,0
0.1400,3885247,-0.710449,0.595459,-0.231934,0.294861,76.3233,0,0
0.1500,3885257,-0.709778,0.596008,-0.229126,0.297485,76.9127,0,0
0.1600,3885267,-0.709106,0.596558,-0.226257,0.300110,77.4994,0,0
0.1700,3885277,-0.708557,0.596985,-0.223389,0.302795,78.0946,0,0
0.1800,3885287,-0.708069,0.597290,-0.220520,0.305420,78.6973,0,0
0.1900,3885297,-0.707642,0.597473,-0.217651,0.308044,79.3048,0,0
0.2000,3885307,-0.707275,0.597534,-0.214844,0.310669,79.9144,0,0
0.2100,3885317,-0.707031,0.597473,-0.211975,0.313354,80.5308,0,0
0.2200,3885327,-0.706787,0.597351,-0.209106,0.315979,81.1478,0,0
0.2300,3885337,-0.706543,0.597229,-0.206360,0.318542,81.7443,0,0
0.2400,3885347,-0.706238,0.597229,-0.203796,0.321045,82.3078,0,0
0.2500,3885357,-0.705811,0.597290,-0.201355,0.323364,82.8581,0,0
0.2600,3885367,-0.705261,0.597473,-0.199097,0.325562,83.3727,0,0
0.2700,3885377,-0.704651,0.597778,-0.197083,0.327576,83.8440,0,0
0.2800,3885387,-0.703796,0.598328,-0.195190,0.329468,84.2705,0,0
0.2900,3885397,-0.702881,0.598999,-0.193420,0.331299,84.6682,0,0
0.3000,3885407,-0.701965,0.599670,-0.191589,0.333069,85.0926,0,0
0.3100,3885417,-0.701172,0.600220,-0.189636,0.334839,85.5423,0,0
0.3200,3885427,-0.700562,0.600586,-0.187500,0.336609,86.0018,0,0
0.3300,3885437,-0.700073,0.600830,-0.185364,0.338379,86.4611,0,0
0.3400,3885447,-0.699707,0.601074,-0.183167,0.340027,86.9116,0,0
0.3500,3885457,-0.699341,0.601257,-0.181091,0.341553,87.3434,0,0
0.3600,3885467,-0.698914,0.601440,-0.179199,0.343079,87.7424,0,0
0.3700,3885477,-0.697632,0.602112,-0.175964,0.346130,88.1018,0,0
0.3800,3885487,-0.696777,0.602661,-0.174744,0.347595,88.4261,0,0
0.3900,3885497,-0.695801,0.603210,-0.173584,0.349060,88.7372,0,0
0.4000,3885507,-0.695007,0.603638,-0.172485,0.350586,89.0624,0,0
0.4100,3885517,-0.694214,0.603943,-0.171387,0.352051,89.4081,0,0
0.4200,3885527,-0.693665,0.604004,-0.170166,0.353577,89.7739,0,0
0.4300,3885537,-0.693298,0.603882,-0.168945,0.355103,90.1521,0,0
0.4400,3885547,-0.692993,0.603760,-0.167664,0.356567,90.5310,0,0
0.4500,3885557,-0.692688,0.603638,-0.166443,0.357910,90.9014,0,0
0.4600,3885567,-0.692444,0.603455,-0.165283,0.359192,91.2562,0,0
0.4700,3885577,-0.692139,0.603394,-0.164185,0.360413,91.5889,0,0
0.4800,3885587,-0.691711,0.603455,-0.163269,0.361511,91.8925,0,0
0.4900,3885597,-0.691223,0.603699,-0.162476,0.362427,92.1586,0,0
0.5000,3885607,-0.690735,0.603943,-0.161865,0.363159,92.4027,0,0
0.5100,3885617,-0.690308,0.604248,-0.161316,0.363770,92.6416,0,0
0.5200,3885627,-0.690002,0.604553,-0.160706,0.364197,92.8746,0,0
0.5300,3885637,-0.689819,0.604736,-0.160095,0.364502,93.1136,0,0
0.5400,3885647,-0.689636,0.604919,-0.159485,0.364746,93.3527,0,0
0.5500,3885657,-0.689453,0.605164,-0.158936,0.364990,93.5835,0,0
0.5600,3885667,-0.689331,0.605347,-0.158508,0.365112,93.8054,0,0
0.5700,3885677,-0.689270,0.605408,-0.158142,0.365234,94.0179,0,0
0.5800,3885687,-0.689209,0.605408,-0.157837,0.365417,94.2182,0,0
0.5900,3885697,-0.689148,0.605469,-0.157654,0.365601,94.3837,0,0
0.6000,3885707,-0.688721,0.605835,-0.157593,0.365784,94.5053,0,0
0.6100,3885717,-0.688171,0.606323,-0.157776,0.365906,94.5977,0,0
0.6200,3885727,-0.687561,0.606873,-0.158081,0.366028,94.6890,0,0
0.6300,3885737,-0.687073,0.607300,-0.158386,0.366089,94.8008,0,0
0.6400,3885747,-0.686646,0.607666,-0.158630,0.366150,94.9456,0,0
0.6500,3885757,-0.686584,0.607666,-0.158630,0.366272,95.1218,0,0
0.6600,3885767,-0.686829,0.607422,-0.158569,0.366211,95.3015,0,0
0.6700,3885777,-0.687012,0.607300,-0.158630,0.366150,95.4681,0,0
0.6800,3885787,-0.687134,0.607239,-0.158813,0.365967,95.6150,0,0
0.6900,3885797,-0.687195,0.607178,-0.159180,0.365723,95.7337,0,0
0.7000,3885807,-0.687256,0.607178,-0.159607,0.365417,95.8344,0,0
0.7100,3885817,-0.687439,0.607056,-0.160095,0.365112,95.9299,0,0
0.7200,3885827,-0.687561,0.606934,-0.160583,0.364807,96.0163,0,0
0.7300,3885837,-0.687622,0.606934,-0.161133,0.364441,96.0792,0,0
0.7400,3885847,-0.687622,0.606995,-0.161743,0.364075,96.1221,0,0
0.7500,3885857,-0.687744,0.606934,-0.162415,0.363647,96.1751,0,0
0.7600,3885867,-0.688171,0.606567,-0.163025,0.363159,96.2608,0,0
0.7700,3885877,-0.688843,0.605957,-0.163513,0.362732,96.3812,0,0
0.7800,3885887,-0.689575,0.605286,-0.163940,0.362305,96.5024,0,0
0.7900,3885897,-0.690247,0.604614,-0.164490,0.361816,96.5983,0,0
0.8000,3885907,-0.690796,0.604126,-0.165100,0.361267,96.6549,0,0
0.8100,3885917,-0.691223,0.603821,-0.165771,0.360657,96.6745,0,0
0.8200,3885927,-0.691528,0.603699,-0.166626,0.359985,96.6589,0,0
0.8300,3885937,-0.691711,0.603577,-0.167542,0.359314,96.6225,0,0
0.8400,3885947,-0.691956,0.603516,-0.168396,0.358582,96.5834,0,0
0.8500,3885957,-0.692261,0.603333,-0.169189,0.357910,96.5560,0,0
0.8600,3885967,-0.692688,0.603027,-0.169922,0.357361,96.5660,0,0
0.8700,3885977,-0.693176,0.602600,-0.170593,0.356812,96.5869,0,0
0.8800,3885987,-0.693726,0.602051,-0.171143,0.356323,96.6095,0,0
0.8900,3885997,-0.694336,0.601440,-0.171692,0.355896,96.6255,0,0
0.9000,3886007,-0.694946,0.600830,-0.172241,0.355469,96.6225,0,0
0.9100,3886017,-0.695374,0.600403,-0.172974,0.355042,96.5933,0,0
0.9200,3886027,-0.695740,0.600037,-0.173828,0.354553,96.5402,0,0
0.9300,3886037,-0.696045,0.599609,-0.175720,0.353699,96.4640,0,0
0.9400,3886047,-0.696106,0.599548,-0.176636,0.353271,96.3782,0,0
0.9500,3886057,-0.696228,0.599365,-0.177429,0.352844,96.2983,0,0
0.9600,3886067,-0.696411,0.599243,-0.178162,0.352417,96.2257,0,0
0.9700,3886077,-0.696594,0.599060,-0.178772,0.352051,96.1619,0,0
0.9800,3886087,-0.696777,0.598877,-0.179382,0.351624,96.0944,0,0
0.9900,3886097,-0.696899,0.598816,-0.180054,0.351196,96.0183,0,0
1.0000,3886107,-0.696960,0.598755,-0.180786,0.350769,95.9296,0,0
1.0100,3886117,-0.696960,0.598755,-0.181519,0.350342,95.8340,0,0
1.0200,3886127,-0.696960,0.598755,-0.182373,0.349976,95.7362,0,0
1.0300,3886137,-0.696960,0.598755,-0.183167,0.349548,95.6438,0,0
1.0400,3886147,-0.697083,0.598633,-0.183960,0.349121,95.5563,0,0
1.0500,3886157,-0.697144,0.598511,-0.184753,0.348694,95.4707,0,0
1.0600,3886167,-0.697266,0.598389,-0.185608,0.348267,95.3836,0,0
1.0700,3886177,-0.697449,0.598206,-0.186462,0.347839,95.2983,0,0
1.0800,3886187,-0.697632,0.597900,-0.187317,0.347412,95.2197,0,0
1.0900,3886197,-0.697937,0.597534,-0.188110,0.347046,95.1589,0,0
1.1000,3886207,-0.698303,0.597046,-0.188782,0.346802,95.1057,0,0
1.1100,3886217,-0.698547,0.596680,-0.189514,0.346558,95.0436,0,0
1.1200,3886227,-0.698730,0.596375,-0.190247,0.346313,94.9614,0,0
1.1300,3886237,-0.698792,0.596191,-0.190918,0.346130,94.8657,0,0
1.1400,3886247,-0.698853,0.596008,-0.191650,0.345886,94.7604,0,0
1.1500,3886257,-0.698914,0.595886,-0.192444,0.345581,94.6531,0,0
1.1600,3886267,-0.698914,0.595764,-0.193176,0.345337,94.5408,0,0
1.1700,3886277,-0.698975,0.595642,-0.193970,0.345032,94.4339,0,0
1.1800,3886287,-0.699036,0.595520,-0.194763,0.344666,94.3368,0,0
1.1900,3886297,-0.699158,0.595337,-0.195435,0.344299,94.2563,0,0
1.2000,3886307,-0.699402,0.595032,-0.196045,0.343994,94.1872,0,0
1.2100,3886317,-0.700012,0.594421,-0.196960,0.343323,94.1214,0,0
1.2200,3886327,-0.700195,0.594238,-0.197449,0.342957,94.0456,0,0
1.2300,3886337,-0.700317,0.594116,-0.197998,0.342590,93.9492,0,0
1.2400,3886347,-0.700378,0.594116,-0.198547,0.342224,93.8402,0,0
1.2500,3886357,-0.700378,0.594055,-0.199097,0.341858,93.7358,0,0
1.2600,3886367,-0.700500,0.593933,-0.199585,0.341614,93.6488,0,0
1.2700,3886377,-0.700623,0.593750,-0.199951,0.341370,93.5793,0,0
1.2800,3886387,-0.700806,0.593506,-0.200317,0.341187,93.5185,0,0
1.2900,3886397,-0.700989,0.593323,-0.200623,0.341064,93.4576,0,0
1.3000,3886407,-0.701172,0.593079,-0.200989,0.340820,93.3912,0,0
1.3100,3886417,-0.701294,0.592957,-0.201355,0.340576,93.3173,0,0
1.3200,3886427,-0.701416,0.592834,-0.201782,0.340332,93.2363,0,0
1.3300,3886437,-0.701538,0.592773,-0.202148,0.340027,93.1544,0,0
1.3400,3886447,-0.701660,0.592712,-0.202515,0.339661,93.0735,0,0
1.3500,3886457,-0.701782,0.592651,-0.202820,0.339355,92.9996,0,0
1.3600,3886467,-0.701904,0.592590,-0.203064,0.339050,92.9256,0,0
1.3700,3886477,-0.702026,0.592529,-0.203308,0.338684,92.8509,0,0
1.3800,3886487,-0.702148,0.592590,-0.203430,0.338257,92.7734,0,0
1.3900,3886497,-0.702271,0.592651,-0.203613,0.337830,92.6949,0,0
1.4000,3886507,-0.702454,0.592651,-0.203735,0.337463,92.6290,0,0
1.4100,3886517,-0.702637,0.592590,-0.203796,0.337097,92.5796,0,0
1.4200,3886527,-0.702820,0.592468,-0.203796,0.336853,92.5349,0,0
1.4300,3886537,-0.703003,0.592346,-0.203918,0.336670,92.4728,0,0
1.4400,3886547,-0.703064,0.592346,-0.204041,0.336487,92.4048,0,0
1.4500,3886557,-0.703064,0.592407,-0.204285,0.336243,92.3425,0,0
1.4600,3886567,-0.703003,0.592407,-0.204468,0.336121,92.3011,0,0
1.4700,3886577,-0.703125,0.592346,-0.204651,0.335999,92.2747,0,0
1.4800,3886587,-0.703491,0.591858,-0.204834,0.335938,92.2626,0,0
1.4900,3886597,-0.703735,0.591492,-0.204895,0.335999,92.2583,0,0
1.5000,3886607,-0.703918,0.591248,-0.205078,0.335999,92.2368,0,0
1.5100,3886617,-0.703918,0.591125,-0.205322,0.335999,92.1808,0,0
1.5200,3886627,-0.703735,0.591187,-0.205688,0.335999,92.0941,0,0
1.5300,3886637,-0.703491,0.591370,-0.206116,0.335938,92.0029,0,0
1.5400,3886647,-0.703369,0.591431,-0.206482,0.335938,91.9305,0,0
1.5500,3886657,-0.703369,0.591370,-0.206665,0.335815,91.8806,0,0
1.5600,3886667,-0.703430,0.591309,-0.206787,0.335693,91.8445,0,0
1.5700,3886677,-0.703552,0.591309,-0.206909,0.335571,91.8077,0,0
1.5800,3886687,-0.703613,0.591248,-0.206970,0.335388,91.7644,0,0
1.5900,3886697,-0.703674,0.591248,-0.207031,0.335205,91.7208,0,0
1.6000,3886707,-0.703735,0.591309,-0.207153,0.335022,91.6759,0,0
1.6100,3886717,-0.703796,0.591309,-0.207336,0.334778,91.6306,0,0
1.6200,3886727,-0.703857,0.591248,-0.207581,0.334595,91.5934,0,0
1.6300,3886737,-0.703979,0.591064,-0.207825,0.334473,91.5694,0,0
1.6400,3886747,-0.704102,0.590881,-0.208069,0.334412,91.5482,0,0
1.6500,3886757,-0.704224,0.590698,-0.208374,0.334290,91.5154,0,0
1.6600,3886767,-0.704224,0.590637,-0.208618,0.334106,91.4706,0,0
1.6700,3886777,-0.704285,0.590637,-0.208923,0.333923,91.4184,0,0
1.6800,3886787,-0.704285,0.590698,-0.209106,0.333740,91.3676,0,0
1.6900,3886797,-0.704285,0.590698,-0.209290,0.333496,91.3162,0,0
1.7000,3886807,-0.704285,0.590759,-0.209534,0.333313,91.2662,0,0
1.7100,3886817,-0.704285,0.590759,-0.209717,0.333069,91.2132,0,0
1.7200,3886827,-0.704285,0.590820,-0.209900,0.332886,91.1623,0,0
1.7300,3886837,-0.704285,0.590942,-0.210083,0.332581,91.1167,0,0
1.7400,3886847,-0.704346,0.590942,-0.210327,0.332336,91.0756,0,0
1.7500,3886857,-0.704407,0.590881,-0.210571,0.332092,91.0443,0,0
1.7600,3886867,-0.704712,0.590759,-0.211060,0.331482,91.0162,0,0
1.7700,3886877,-0.704895,0.590576,-0.211304,0.331177,90.9940,0,0
1.7800,3886887,-0.705078,0.590454,-0.211487,0.330933,90.9748,0,0
1.7900,3886897,-0.705200,0.590332,-0.211670,0.330750,90.9457,0,0
1.8000,3886907,-0.705200,0.590332,-0.211914,0.330505,90.8941,0,0
1.8100,3886917,-0.705078,0.590515,-0.212280,0.330383,90.8220,0,0
1.8200,3886927,-0.704834,0.590698,-0.212708,0.330139,90.7379,0,0
1.8300,3886937,-0.704712,0.590881,-0.213074,0.329956,90.6621,0,0
1.8400,3886947,-0.704590,0.591064,-0.213318,0.329712,90.5983,0,0
1.8500,3886957,-0.704590,0.591125,-0.213501,0.329590,90.5549,0,0
1.8600,3886967,-0.704651,0.591003,-0.213501,0.329468,90.5403,0,0
1.8700,3886977,-0.704834,0.590820,-0.213501,0.329468,90.5443,0,0
1.8800,3886987,-0.704956,0.590698,-0.213440,0.329468,90.5416,0,0
1.8900,3886997,-0.704956,0.590698,-0.213440,0.329468,90.5212,0,0
1.9000,3887007,-0.704895,0.590759,-0.213501,0.329468,90.4846,0,0
1.9100,3887017,-0.704712,0.590881,-0.213684,0.329529,90.4392,0,0
1.9200,3887027,-0.704590,0.591003,-0.213806,0.329529,90.3976,0,0
1.9300,3887037,-0.704529,0.591003,-0.213867,0.329590,90.3700,0,0
1.9400,3887047,-0.704529,0.590942,-0.213928,0.329590,90.3581,0,0
1.9500,3887057,-0.704651,0.590820,-0.213867,0.329712,90.3598,0,0
1.9600,3887067,-0.704773,0.590637,-0.213867,0.329651,90.3679,0,0
1.9700,3887077,-0.704956,0.590393,-0.213928,0.329651,90.3679,0,0
1.9800,3887087,-0.705139,0.590210,-0.213989,0.329590,90.3553,0,0
1.9900,3887097,-0.705261,0.590149,-0.214111,0.329407,90.3386,0,0
2.0000,3887107,-0.705383,0.590088,-0.214233,0.329224,90.3255,0,0
2.0100,3887117,-0.705505,0.589966,-0.214355,0.328979,90.3261,0,0
2.0200,3887127,-0.705750,0.589783,-0.214417,0.328796,90.3366,0,0
2.0300,3887137,-0.705994,0.589539,-0.214417,0.328674,90.3431,0,0
2.0400,3887147,-0.706299,0.589233,-0.214417,0.328552,90.3237,0,0
2.0500,3887157,-0.706177,0.589417,-0.214661,0.328491,90.2684,0,0
2.0600,3887167,-0.705872,0.589661,-0.214966,0.328369,90.1897,0,0
2.0700,3887177,-0.705627,0.589905,-0.215271,0.328247,90.1190,0,0
2.0800,3887187,-0.705566,0.589966,-0.215515,0.328186,90.0810,0,0
2.0900,3887197,-0.705688,0.589844,-0.215576,0.328125,90.0732,0,0
2.1000,3887207,-0.705872,0.589600,-0.215637,0.328064,90.0794,0,0
2.1100,3887217,-0.706055,0.589417,-0.215637,0.327942,90.0812,0,0
2.1200,3887227,-0.706116,0.589355,-0.215820,0.327820,90.0631,0,0
2.1300,3887237,-0.706177,0.589294,-0.216064,0.327637,90.0359,0,0
2.1400,3887247,-0.706177,0.589294,-0.216309,0.327454,89.9998,0,0
2.1500,3887257,-0.706177,0.589294,-0.216675,0.327209,89.9583,0,0
2.1600,3887267,-0.706177,0.589355,-0.216980,0.326904,89.9128,0,0
2.1700,3887277,-0.706238,0.589417,-0.217285,0.326599,89.8695,0,0
2.1800,3887287,-0.706299,0.589355,-0.217529,0.326294,89.8376,0,0
2.1900,3887297,-0.706421,0.589294,-0.217590,0.326111,89.8204,0,0
2.2000,3887307,-0.706665,0.589172,-0.217590,0.325867,89.8134,0,0
2.2100,3887317,-0.706848,0.589050,-0.217529,0.325623,89.8086,0,0
2.2200,3887327,-0.707031,0.588989,-0.217468,0.325439,89.7980,0,0
2.2300,3887337,-0.707153,0.588989,-0.217468,0.325195,89.7779,0,0
2.2400,3887347,-0.707214,0.588989,-0.217468,0.325012,89.7497,0,0
2.2500,3887357,-0.707275,0.588989,-0.217529,0.324768,89.7241,0,0
2.2600,3887367,-0.707336,0.588989,-0.217712,0.324646,89.6979,0,0
2.2700,3887377,-0.707397,0.588989,-0.217834,0.324463,89.6694,0,0
2.2800,3887387,-0.707397,0.588928,-0.217957,0.324341,89.6406,0,0
2.2900,3887397,-0.707458,0.588928,-0.218018,0.324219,89.6215,0,0
2.3000,3887407,-0.707458,0.588928,-0.218140,0.324219,89.6081,0,0
2.3100,3887417,-0.707458,0.588867,-0.218262,0.324219,89.5893,0,0
2.3200,3887427,-0.707458,0.588745,-0.218384,0.324280,89.5678,0,0
2.3300,3887437,-0.707458,0.588745,-0.218445,0.324341,89.5469,0,0
2.3400,3887447,-0.707458,0.588745,-0.218445,0.324341,89.5294,0,0
2.3500,3887457,-0.707458,0.588684,-0.218445,0.324341,89.5175,0,0
2.3600,3887467,-0.707520,0.588623,-0.218384,0.324402,89.5062,0,0
2.3700,3887477,-0.707581,0.588562,-0.218445,0.324341,89.4948,0,0
2.3800,3887487,-0.707581,0.588562,-0.218445,0.324280,89.4799,0,0
2.3900,3887497,-0.707642,0.588501,-0.218567,0.324280,89.4622,0,0
2.4000,3887507,-0.707642,0.588501,-0.218628,0.324158,89.4435,0,0
2.4100,3887517,-0.707642,0.588562,-0.218689,0.324097,89.4150,0,0
2.4200,3887527,-0.707581,0.588623,-0.218811,0.324036,89.3831,0,0
2.4300,3887537,-0.707520,0.588684,-0.218872,0.324036,89.3516,0,0
2.4400,3887547,-0.707458,0.588745,-0.218933,0.323975,89.3288,0,0
2.4500,3887557,-0.707520,0.588684,-0.218872,0.324036,89.3227,0,0
2.4600,3887567,-0.707581,0.588623,-0.218872,0.324036,89.3221,0,0
2.4700,3887577,-0.707581,0.588562,-0.218872,0.324097,89.3151,0,0
2.4800,3887587,-0.707581,0.588501,-0.218994,0.324097,89.2983,0,0
2.4900,3887597,-0.707520,0.588562,-0.219116,0.324036,89.2764,0,0
2.5000,3887607,-0.707520,0.588562,-0.219238,0.323914,89.2519,0,0
2.5100,3887617,-0.707581,0.588562,-0.219299,0.323792,89.2381,0,0
2.5200,3887627,-0.707703,0.588501,-0.219360,0.323669,89.2339,0,0
2.5300,3887637,-0.707825,0.588440,-0.219360,0.323486,89.2216,0,0
2.5400,3887647,-0.707886,0.588379,-0.219421,0.323364,89.2092,0,0
2.5500,3887657,-0.707886,0.588379,-0.219482,0.323303,89.2010,0,0
2.5600,3887667,-0.707886,0.588379,-0.219543,0.323242,89.1872,0,0
2.5700,3887677,-0.707886,0.588379,-0.219543,0.323242,89.1616,0,0
2.5800,3887687,-0.707825,0.588440,-0.219604,0.323242,89.1279,0,0
2.5900,3887697,-0.707703,0.588562,-0.219727,0.323181,89.0958,0,0
2.6000,3887707,-0.707520,0.588684,-0.220093,0.323059,89.0701,0,0
2.6100,3887717,-0.707520,0.588623,-0.220276,0.323059,89.0550,0,0
2.6200,3887727,-0.707581,0.588501,-0.220520,0.323059,89.0483,0,0
2.6300,3887737,-0.707581,0.588440,-0.220764,0.323059,89.0415,0,0
2.6400,3887747,-0.707581,0.588318,-0.221008,0.323059,89.0282,0,0
2.6500,3887757,-0.707581,0.588257,-0.221252,0.323059,89.0103,0,0
2.6600,3887767,-0.707520,0.588257,-0.221436,0.322937,88.9915,0,0
2.6700,3887777,-0.707581,0.588257,-0.221497,0.322876,88.9747,0,0
2.6800,3887787,-0.707642,0.588257,-0.221497,0.322754,88.9646,0,0
2.6900,3887797,-0.707764,0.588196,-0.221436,0.322632,88.9622,0,0
2.7000,3887807,-0.707825,0.588196,-0.221313,0.322449,88.9611,0,0
2.7100,3887817,-0.707947,0.588196,-0.221252,0.322327,88.9571,0,0
2.7200,3887827,-0.708008,0.588196,-0.221252,0.322205,88.9455,0,0
2.7300,3887837,-0.708008,0.588257,-0.221313,0.322083,88.9233,0,0
2.7400,3887847,-0.707947,0.588318,-0.221436,0.321960,88.8967,0,0
2.7500,3887857,-0.707947,0.588379,-0.221558,0.321838,88.8743,0,0
2.7600,3887867,-0.707947,0.588318,-0.221741,0.321777,88.8571,0,0
2.7700,3887877,-0.708008,0.588257,-0.221863,0.321716,88.8437,0,0
2.7800,3887887,-0.708008,0.588196,-0.221985,0.321655,88.8298,0,0
2.7900,3887897,-0.708008,0.588196,-0.222107,0.321655,88.8137,0,0
2.8000,3887907,-0.707947,0.588257,-0.222168,0.321594,88.7935,0,0
2.8100,3887917,-0.707947,0.588257,-0.222229,0.321594,88.7869,0,0
2.8200,3887927,-0.707947,0.588257,-0.222229,0.321594,88.7871,0,0
2.8300,3887937,-0.707947,0.588196,-0.222168,0.321594,88.7867,0,0
2.8400,3887947,-0.708008,0.588196,-0.222168,0.321594,88.7810,0,0
2.8500,3887957,-0.708008,0.588196,-0.222168,0.321594,88.7785,0,0
2.8600,3887967,-0.708008,0.588196,-0.222107,0.321655,88.7827,0,0
