# Sesion:30 Fecha:2026-04-06 20:33:16 Shots:1 Duracion:10,49s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,1601687,0.735779,-0.643250,0.189026,-0.095642,70.5407,0,0
0.0100,1601697,0.735901,-0.643250,0.187988,-0.096802,70.8725,0,0
0.0200,1601707,0.736084,-0.643188,0.186890,-0.097839,71.1976,0,0
0.0300,1601717,0.736206,-0.643188,0.185913,-0.098816,71.5111,0,0
0.0400,1601727,0.736328,-0.643188,0.184875,-0.099792,71.8135,0,0
0.0500,1601737,0.736389,-0.643188,0.183960,-0.100769,72.1059,0,0
0.0600,1601747,0.736511,-0.643188,0.182983,-0.101746,72.3941,0,0
0.0700,1601757,0.736633,-0.643188,0.182007,-0.102722,72.6718,0,0
0.0800,1601767,0.736755,-0.643127,0.181152,-0.103821,72.9485,0,0
0.0900,1601777,0.736816,-0.643127,0.180237,-0.104858,73.2135,0,0
0.1000,1601787,0.736938,-0.643066,0.179443,-0.105957,73.4870,0,0
0.1100,1601797,0.737122,-0.642883,0.178589,-0.106995,73.7678,0,0
0.1200,1601807,0.737305,-0.642700,0.177856,-0.108032,74.0431,0,0
0.1300,1601817,0.737610,-0.642395,0.177124,-0.109009,74.3180,0,0
0.1400,1601827,0.737854,-0.642151,0.176392,-0.109924,74.5878,0,0
0.1500,1601837,0.738037,-0.641968,0.175720,-0.110718,74.8288,0,0
0.1600,1601847,0.738159,-0.641907,0.175110,-0.111450,75.0456,0,0
0.1700,1601857,0.738220,-0.641907,0.174500,-0.112061,75.2529,0,0
0.1800,1601867,0.738342,-0.641846,0.173950,-0.112610,75.4335,0,0
0.1900,1601877,0.738281,-0.641907,0.173462,-0.113098,75.5715,0,0
0.2000,1601887,0.738098,-0.642212,0.173035,-0.113464,75.7347,0,0
0.2100,1601897,0.738037,-0.642273,0.172668,-0.113953,75.9481,0,0
0.2200,1601907,0.738281,-0.642029,0.172180,-0.114502,76.1486,0,0
0.2300,1601917,0.738464,-0.641785,0.171753,-0.115051,76.3547,0,0
0.2400,1601927,0.739075,-0.641052,0.170898,-0.116455,76.5722,0,0
0.2500,1601937,0.739197,-0.640869,0.170593,-0.117126,76.7445,0,0
0.2600,1601947,0.738831,-0.641418,0.168945,-0.119080,76.8776,0,0
0.2700,1601957,0.738403,-0.641968,0.167297,-0.120972,77.0182,0,0
0.2800,1601967,0.738037,-0.642517,0.165649,-0.122803,77.1722,0,0
0.2900,1601977,0.737854,-0.642700,0.165283,-0.123474,77.3086,0,0
0.3000,1601987,0.737610,-0.642883,0.164917,-0.124146,77.4426,0,0
0.3100,1601997,0.737549,-0.642944,0.164490,-0.124878,77.5979,0,0
0.3200,1602007,0.737671,-0.642822,0.163940,-0.125671,77.7779,0,0
0.3300,1602017,0.737549,-0.643005,0.162292,-0.127441,77.9745,0,0
0.3400,1602027,0.737427,-0.643250,0.160645,-0.129089,78.1839,0,0
0.3500,1602037,0.737427,-0.643250,0.158936,-0.130798,78.4156,0,0
0.3600,1602047,0.737549,-0.643250,0.157227,-0.132507,78.6524,0,0
0.3700,1602057,0.737976,-0.642761,0.156677,-0.133118,78.8911,0,0
0.3800,1602067,0.738403,-0.642212,0.156250,-0.133606,79.1168,0,0
0.3900,1602077,0.738953,-0.641663,0.155884,-0.133850,79.3410,0,0
0.4000,1602087,0.739563,-0.641052,0.155579,-0.133911,79.5575,0,0
0.4100,1602097,0.740234,-0.640320,0.155273,-0.133789,79.7732,0,0
0.4200,1602107,0.740845,-0.639709,0.155029,-0.133545,79.9614,0,0
0.4300,1602117,0.741150,-0.639465,0.154907,-0.133179,80.0832,0,0
0.4400,1602127,0.741028,-0.639709,0.154968,-0.132751,80.1327,0,0
0.4500,1602137,0.740540,-0.640381,0.154053,-0.133301,80.1237,0,0
0.4600,1602147,0.740112,-0.640930,0.154297,-0.132874,80.1176,0,0
