# Sesion:14 Fecha:2026-04-06 20:22:29 Shots:1 Duracion:8,31s
tSeg,ms,qw,qx,qy,qz,filteredElev,shot,shotLevel
0.0000,978777,0.758484,-0.639893,0.122375,-0.017578,71.6685,0,0
0.0100,978787,0.758606,-0.639893,0.121521,-0.018311,71.8940,0,0
0.0200,978797,0.758728,-0.639832,0.120667,-0.019043,72.1212,0,0
0.0300,978807,0.758789,-0.639893,0.119812,-0.019714,72.3333,0,0
0.0400,978817,0.758728,-0.640137,0.119019,-0.020264,72.5167,0,0
0.0500,978827,0.758606,-0.640381,0.118286,-0.020813,72.6827,0,0
0.0600,978837,0.758545,-0.640625,0.117615,-0.021301,72.8544,0,0
0.0700,978847,0.758484,-0.640747,0.117004,-0.021729,73.0337,0,0
0.0800,978857,0.758484,-0.640808,0.116455,-0.022156,73.2220,0,0
0.0900,978867,0.758545,-0.640808,0.115906,-0.022644,73.4076,0,0
0.1000,978877,0.758606,-0.640808,0.115540,-0.023132,73.5807,0,0
0.1100,978887,0.758606,-0.640808,0.115112,-0.023560,73.7363,0,0
0.1200,978897,0.758545,-0.640930,0.114807,-0.024109,73.8748,0,0
0.1300,978907,0.758423,-0.641113,0.114563,-0.024597,74.0078,0,0
0.1400,978917,0.758118,-0.641541,0.114075,-0.025635,74.1319,0,0
0.1500,978927,0.757996,-0.641724,0.113831,-0.026123,74.2641,0,0
0.1600,978937,0.757996,-0.641785,0.113647,-0.026550,74.3993,0,0
0.1700,978947,0.757935,-0.641846,0.113403,-0.026917,74.5279,0,0
0.1800,978957,0.757751,-0.642029,0.113098,-0.027222,74.6413,0,0
0.1900,978967,0.757568,-0.642334,0.112854,-0.027466,74.7390,0,0
0.2000,978977,0.757385,-0.642578,0.112671,-0.027710,74.8296,0,0
0.2100,978987,0.757202,-0.642944,0.111206,-0.028992,74.9239,0,0
0.2200,978997,0.757019,-0.643433,0.109802,-0.030212,75.0158,0,0
0.2300,979007,0.756714,-0.643921,0.108521,-0.031311,75.1090,0,0
0.2400,979017,0.756409,-0.644409,0.107300,-0.032410,75.2093,0,0
0.2500,979027,0.756226,-0.644775,0.106140,-0.033447,75.3259,0,0
0.2600,979037,0.756104,-0.645081,0.105103,-0.034302,75.4530,0,0
