# Sesion:2 Fecha:2026-04-20 21:10:53 Shots:1 Duracion:16,07s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,354046,0.250610,-0.343018,-0.611206,0.667786,70.3974,205.7879,0
0.0100,354056,0.252563,-0.341675,-0.611938,0.667053,70.7068,206.2907,0
0.0200,354066,0.254517,-0.340332,-0.612671,0.666382,71.0141,206.7829,0
0.0300,354076,0.256409,-0.338989,-0.613342,0.665710,71.3334,207.2691,0
0.0400,354086,0.258301,-0.337524,-0.613953,0.665161,71.6719,207.7479,0
0.0500,354096,0.260193,-0.335999,-0.614380,0.664795,72.0322,208.2201,0
0.0600,354106,0.262085,-0.334473,-0.614746,0.664490,72.3989,208.6901,0
0.0700,354116,0.263916,-0.332947,-0.615112,0.664185,72.7544,209.1606,0
0.0800,354126,0.265625,-0.331604,-0.615540,0.663757,73.0891,209.6307,0
0.0900,354136,0.267273,-0.330444,-0.616089,0.663208,73.3853,210.1001,0
0.1000,354146,0.268982,-0.329224,-0.616821,0.662415,73.6608,210.5789,0
0.1100,354156,0.270630,-0.328125,-0.617615,0.661560,73.9203,211.0517,0
0.1200,354166,0.272156,-0.327026,-0.618347,0.660767,74.1941,211.5087,0
0.1300,354176,0.273804,-0.325806,-0.618835,0.660278,74.5149,211.9572,0
0.1400,354186,0.275574,-0.324341,-0.618958,0.660095,74.8859,212.3958,0
0.1500,354196,0.277344,-0.322815,-0.618896,0.660156,75.2872,212.8273,0
0.1600,354206,0.279175,-0.321289,-0.618896,0.660156,75.6440,213.2575,0
0.1700,354216,0.280884,-0.319946,-0.619019,0.659973,75.9457,213.6817,0
0.1800,354226,0.282471,-0.318787,-0.619385,0.659546,76.1947,214.1044,0
0.1900,354236,0.283997,-0.317810,-0.619995,0.658752,76.4254,214.5197,0
0.2000,354246,0.285461,-0.316895,-0.620667,0.657898,76.6629,214.9303,0
0.2100,354256,0.286865,-0.315918,-0.621399,0.657104,76.9267,215.3348,0
0.2200,354266,0.290039,-0.313416,-0.622314,0.656006,77.2163,215.7333,0
0.2300,354276,0.291626,-0.312012,-0.622620,0.655701,77.5229,216.1286,0
0.2400,354286,0.293091,-0.310547,-0.622925,0.655457,77.8362,216.5243,0
0.2500,354296,0.294617,-0.309143,-0.623169,0.655212,78.1463,216.9191,0
0.2600,354306,0.296021,-0.307800,-0.623413,0.654968,78.4455,217.3150,0
0.2700,354316,0.297363,-0.306458,-0.623718,0.654663,78.7305,217.7058,0
0.2800,354326,0.298706,-0.305176,-0.624084,0.654297,79.0040,218.0919,0
0.2900,354336,0.300049,-0.303894,-0.624512,0.653931,79.2751,218.4693,0
0.3000,354346,0.301331,-0.302612,-0.624878,0.653564,79.5421,218.8398,0
0.3100,354356,0.302612,-0.301392,-0.625305,0.653137,79.8015,219.2034,0
0.3200,354366,0.303894,-0.300171,-0.625671,0.652710,80.0533,219.5654,0
0.3300,354376,0.305176,-0.299133,-0.626099,0.652222,80.2936,219.9260,0
0.3400,354386,0.306396,-0.298157,-0.626526,0.651672,80.5218,220.2796,0
0.3500,354396,0.307617,-0.297180,-0.626953,0.651123,80.7390,220.6257,0
0.3600,354406,0.308899,-0.296265,-0.627502,0.650452,80.9440,220.9574,0
