# Sesion:36 Fecha:2026-04-27 21:18:09 Shots:1 Duracion:14,67s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2154916,0.728333,-0.677917,0.099609,0.003845,-8.6449,352.4761,0
0.0100,2154926,0.728149,-0.678406,0.097839,0.001831,-8.3354,352.4453,0
0.0200,2154936,0.727722,-0.679077,0.096191,-0.000244,-8.0287,352.3978,0
0.0300,2154946,0.727234,-0.679810,0.094666,-0.002258,-7.7365,352.3451,0
0.0400,2154956,0.726562,-0.680969,0.091675,-0.006287,-7.1607,352.2388,0
0.0500,2154966,0.726562,-0.681152,0.090149,-0.008301,-6.8742,352.1923,0
0.0600,2154976,0.726807,-0.681030,0.088562,-0.010315,-6.5855,352.1534,0
0.0700,2154986,0.727173,-0.680847,0.086975,-0.012268,-6.3030,352.1197,0
0.0800,2154996,0.727356,-0.680786,0.085327,-0.014282,-6.0087,352.0845,0
0.0900,2155006,0.727234,-0.681030,0.083801,-0.016296,-5.7213,352.0369,0
0.1000,2155016,0.726807,-0.681641,0.082336,-0.018250,-5.4402,351.9867,0
0.1100,2155026,0.726074,-0.682556,0.080872,-0.020142,-5.1603,351.9397,0
0.1200,2155036,0.725281,-0.683472,0.079590,-0.021973,-4.8999,351.8837,0
0.1300,2155046,0.724609,-0.684326,0.078125,-0.023804,-4.6254,351.8431,0
0.1400,2155056,0.724182,-0.684875,0.076599,-0.025696,-4.3441,351.8047,0
0.1500,2155066,0.724060,-0.685059,0.075073,-0.027466,-4.0762,351.7788,0
0.1600,2155076,0.724365,-0.684875,0.073425,-0.029175,-3.8079,351.7694,0
0.1700,2155086,0.724792,-0.684509,0.071838,-0.030884,-3.5463,351.7559,0
0.1800,2155096,0.725220,-0.684143,0.070374,-0.032532,-3.2998,351.7372,0
0.1900,2155106,0.725464,-0.683899,0.068909,-0.034119,-3.0561,351.7228,0
0.2000,2155116,0.725525,-0.683960,0.067627,-0.035706,-2.8251,351.6920,0
0.2100,2155126,0.725281,-0.684204,0.066467,-0.037170,-2.6108,351.6614,0
0.2200,2155136,0.724976,-0.684570,0.065369,-0.038574,-2.4053,351.6304,0
0.2300,2155146,0.724731,-0.684875,0.064331,-0.039917,-2.2104,351.5999,0
0.2400,2155156,0.724426,-0.685242,0.063171,-0.041321,-1.9998,351.5740,0
0.2500,2155166,0.724243,-0.685425,0.062012,-0.042664,-1.7958,351.5539,0
0.2600,2155176,0.724182,-0.685486,0.060730,-0.044006,-1.5832,351.5439,0
