# Sesion:9 Fecha:2026-04-27 20:08:11 Shots:2 Duracion:21,20s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,3474446,0.267029,-0.161499,0.667542,-0.676025,-7.9409,144.3928,206
0.0100,3474456,0.264099,-0.164185,0.666931,-0.677124,-7.4653,144.4378,0
0.0200,3474466,0.261230,-0.166809,0.666382,-0.678162,-7.0024,144.4843,0
0.0300,3474476,0.258362,-0.169434,0.665894,-0.679077,-6.5440,144.5279,0
0.0400,3474486,0.255554,-0.171997,0.665405,-0.679932,-6.0964,144.5683,0
0.0500,3474496,0.252869,-0.174561,0.664856,-0.680908,-5.6541,144.6053,0
0.0600,3474506,0.250244,-0.177002,0.664185,-0.681824,-5.2239,144.6340,0
0.0700,3474516,0.247620,-0.179443,0.663452,-0.682861,-4.7896,144.6675,0
0.0800,3474526,0.245056,-0.181763,0.662842,-0.683777,-4.3757,144.7061,0
0.0900,3474536,0.242493,-0.184021,0.662231,-0.684692,-3.9667,144.7493,0
0.1000,3474546,0.239990,-0.186218,0.661682,-0.685486,-3.5715,144.7891,0
0.1100,3474556,0.235168,-0.190369,0.660889,-0.686768,-2.8294,144.8743,0
0.1200,3474566,0.232971,-0.192322,0.660522,-0.687317,-2.4870,144.9073,0
0.1300,3474576,0.230896,-0.194275,0.660156,-0.687866,-2.1539,144.9327,0
0.1400,3474586,0.228943,-0.196106,0.659851,-0.688293,-1.8441,144.9540,0
0.1500,3474596,0.227051,-0.197998,0.659546,-0.688660,-1.5354,144.9636,0
0.1600,3474606,0.225281,-0.199890,0.659180,-0.689026,-1.2344,144.9614,0
0.1700,3474616,0.223572,-0.201843,0.658691,-0.689453,-0.9286,144.9478,0
0.1800,3474626,0.221985,-0.203857,0.658020,-0.690063,-0.6183,144.9234,0
0.1900,3474636,0.220459,-0.205872,0.657104,-0.690796,-0.3036,144.8877,0
0.2000,3474646,0.218994,-0.207947,0.656250,-0.691467,0.0084,144.8448,0
0.2100,3474656,0.217468,-0.210083,0.655457,-0.692078,0.3269,144.8025,0
0.2200,3474666,0.215942,-0.212158,0.654968,-0.692383,0.6256,144.7632,0
0.2300,3474676,0.214294,-0.214294,0.654846,-0.692383,0.9218,144.7309,0
0.2400,3474686,0.212585,-0.216370,0.655029,-0.692078,1.2027,144.7047,0
0.2500,3474696,0.210876,-0.218445,0.655457,-0.691467,1.4700,144.6727,0
0.2600,3474706,0.209290,-0.220459,0.656067,-0.690735,1.7158,144.6395,0
0.2700,3474716,0.207764,-0.222473,0.656677,-0.690002,1.9568,144.6021,0
