# Sesion:5 Fecha:2026-04-27 19:08:10 Shots:2 Duracion:21,31s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,16656,0.118225,-0.032104,0.773010,-0.622437,-8.2106,168.5300,832
0.0100,16666,0.115173,-0.034241,0.773193,-0.622681,-7.7852,168.5677,0
0.0200,16676,0.112000,-0.036377,0.773621,-0.622620,-7.3536,168.6169,0
0.0300,16686,0.108765,-0.038513,0.773926,-0.622681,-6.9145,168.6682,0
0.0400,16696,0.105530,-0.040649,0.773865,-0.623108,-6.4695,168.7141,0
0.0500,16706,0.099426,-0.044556,0.772522,-0.625610,-5.6165,168.8045,0
0.0600,16716,0.096497,-0.046326,0.771301,-0.627380,-5.2055,168.8516,0
0.0700,16726,0.093567,-0.047974,0.770081,-0.629272,-4.8031,168.9132,0
0.0800,16736,0.090698,-0.049561,0.768921,-0.630920,-4.4128,168.9750,0
0.0900,16746,0.087708,-0.051025,0.768066,-0.632263,-4.0259,169.0609,0
0.1000,16756,0.084717,-0.052490,0.767517,-0.633240,-3.6445,169.1497,0
0.1100,16766,0.081787,-0.053833,0.767212,-0.633911,-3.2817,169.2465,0
0.1200,16776,0.078857,-0.055237,0.766968,-0.634460,-2.9160,169.3380,0
0.1300,16786,0.075989,-0.056641,0.766602,-0.635071,-2.5542,169.4234,0
0.1400,16796,0.073242,-0.058105,0.766052,-0.635925,-2.1957,169.4951,0
0.1500,16806,0.070618,-0.059631,0.765320,-0.637024,-1.8405,169.5535,0
0.1600,16816,0.068054,-0.061096,0.764404,-0.638245,-1.4929,169.6114,0
0.1700,16826,0.065613,-0.062622,0.763428,-0.639526,-1.1508,169.6560,0
0.1800,16836,0.063293,-0.064026,0.762451,-0.640747,-0.8290,169.7022,0
0.1900,16846,0.061035,-0.065430,0.761658,-0.641785,-0.5152,169.7459,0
0.2000,16856,0.058838,-0.066711,0.760864,-0.642761,-0.2164,169.7952,0
0.2100,16866,0.056641,-0.068054,0.760193,-0.643616,0.0851,169.8406,0
0.2200,16876,0.054504,-0.069397,0.759583,-0.644409,0.3804,169.8823,0
0.2300,16886,0.052307,-0.070679,0.759094,-0.645020,0.6742,169.9335,0
0.2400,16896,0.050110,-0.072021,0.758850,-0.645325,0.9685,169.9791,0
0.2500,16906,0.047791,-0.073364,0.758850,-0.645325,1.2695,170.0330,0
0.2600,16916,0.045532,-0.074646,0.757874,-0.646545,1.5763,170.0916,0
0.2700,16926,0.043274,-0.075867,0.756958,-0.647583,1.8766,170.1539,0
0.2800,16936,0.041077,-0.077087,0.756042,-0.648621,2.1714,170.2127,0
0.2900,16946,0.039001,-0.078247,0.755005,-0.649841,2.4532,170.2698,0
0.3000,16956,0.036926,-0.079407,0.753784,-0.651245,2.7374,170.3281,0
