# Sesion:17 Fecha:2026-04-27 20:51:19 Shots:1 Duracion:10,84s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,606836,0.719055,-0.685120,-0.006897,0.116516,-8.6116,10.3134,0
0.0100,606846,0.719604,-0.684814,-0.008301,0.114502,-8.3303,10.2556,0
0.0200,606856,0.720215,-0.684448,-0.009705,0.112488,-8.0482,10.1985,0
0.0300,606866,0.721008,-0.683960,-0.011108,0.110596,-7.7741,10.1541,0
0.0400,606876,0.721741,-0.683472,-0.012451,0.108643,-7.5005,10.0987,0
0.0500,606886,0.722595,-0.682861,-0.013672,0.106812,-7.2452,10.0453,0
0.0600,606896,0.723389,-0.682251,-0.014832,0.104980,-6.9953,9.9863,0
0.0700,606906,0.724060,-0.681763,-0.015869,0.103149,-6.7574,9.9162,0
0.0800,606916,0.724548,-0.681519,-0.016846,0.101257,-6.5233,9.8343,0
0.0900,606926,0.724915,-0.681641,-0.018616,0.097351,-6.0691,9.6401,0
0.1000,606936,0.724915,-0.681946,-0.019531,0.095398,-5.8426,9.5443,0
0.1100,606946,0.724854,-0.682190,-0.020508,0.093506,-5.6152,9.4580,0
0.1200,606956,0.724915,-0.682373,-0.021484,0.091736,-5.3965,9.3837,0
0.1300,606966,0.725159,-0.682312,-0.022522,0.089966,-5.1697,9.3155,0
0.1400,606976,0.725464,-0.682129,-0.023560,0.088318,-4.9511,9.2582,0
0.1500,606986,0.726013,-0.681763,-0.024658,0.086792,-4.7345,9.2181,0
0.1600,606996,0.726562,-0.681274,-0.025696,0.085327,-4.5267,9.1779,0
0.1700,607006,0.727173,-0.680786,-0.026733,0.083923,-4.3235,9.1434,0
0.1800,607016,0.727661,-0.680359,-0.027771,0.082458,-4.1166,9.1025,0
0.1900,607026,0.727905,-0.680237,-0.028931,0.081055,-3.9080,9.0750,0
0.2000,607036,0.727905,-0.680359,-0.030090,0.079590,-3.6978,9.0409,0
0.2100,607046,0.727661,-0.680786,-0.031250,0.078064,-3.4864,9.0007,0
0.2200,607056,0.727295,-0.681274,-0.032471,0.076538,-3.2708,8.9648,0
0.2300,607066,0.726990,-0.681702,-0.033630,0.075073,-3.0643,8.9301,0
0.2400,607076,0.726868,-0.681885,-0.034851,0.073730,-2.8595,8.9114,0
0.2500,607086,0.727112,-0.681763,-0.036011,0.072449,-2.6605,8.8950,0
0.2600,607096,0.727600,-0.681274,-0.037170,0.071350,-2.4718,8.8947,0
0.2700,607106,0.728333,-0.680542,-0.038269,0.070312,-2.2899,8.8955,0
0.2800,607116,0.729004,-0.679871,-0.039307,0.069336,-2.1187,8.8962,0
0.2900,607126,0.729431,-0.679443,-0.040100,0.068481,-1.9804,8.8871,0
0.3000,607136,0.729553,-0.679321,-0.040710,0.067505,-1.8518,8.8523,0
0.3100,607146,0.729492,-0.679504,-0.041260,0.066467,-1.7267,8.8076,0
0.3200,607156,0.729370,-0.679749,-0.041870,0.065247,-1.5830,8.7520,0
0.3300,607166,0.729187,-0.679993,-0.042358,0.064148,-1.4592,8.6969,0
0.3400,607176,0.729065,-0.680237,-0.042786,0.062988,-1.3355,8.6324,0
0.3500,607186,0.729065,-0.680359,-0.043701,0.060669,-1.0790,8.5084,0
0.3600,607196,0.729187,-0.680298,-0.044189,0.059509,-0.9468,8.4491,0
0.3700,607206,0.729431,-0.680054,-0.044861,0.058289,-0.7926,8.3989,0
0.3800,607216,0.729675,-0.679871,-0.045532,0.057190,-0.6484,8.3594,0
0.3900,607226,0.729919,-0.679626,-0.046326,0.056152,-0.4983,8.3342,0
0.4000,607236,0.730225,-0.679321,-0.047180,0.055298,-0.3567,8.3294,0
0.4100,607246,0.730591,-0.678894,-0.047974,0.054626,-0.2334,8.3349,0
0.4200,607256,0.731018,-0.678467,-0.048889,0.054077,-0.1089,8.3606,0
0.4300,607266,0.731262,-0.678162,-0.049744,0.053650,-0.0009,8.3913,0
0.4400,607276,0.731506,-0.677856,-0.050598,0.053223,0.1072,8.4220,0
0.4500,607286,0.731628,-0.677734,-0.051514,0.052856,0.2139,8.4629,0
0.4600,607296,0.731567,-0.677734,-0.052429,0.052490,0.3187,8.5034,0
0.4700,607306,0.731384,-0.677856,-0.053406,0.052185,0.4224,8.5540,0
0.4800,607316,0.731018,-0.678162,-0.054443,0.051880,0.5290,8.6095,0
0.4900,607326,0.730652,-0.678528,-0.055420,0.051697,0.6205,8.6711,0
0.5000,607336,0.730286,-0.678894,-0.056152,0.051758,0.6726,8.7341,0
0.5100,607346,0.730042,-0.679016,-0.056885,0.051880,0.7221,8.8015,0
0.5200,607356,0.730042,-0.678955,-0.057556,0.052063,0.7643,8.8696,0
0.5300,607366,0.730103,-0.678833,-0.058228,0.052307,0.8027,8.9428,0
0.5400,607376,0.730286,-0.678589,-0.059021,0.052368,0.8670,9.0100,0
0.5500,607386,0.730286,-0.678467,-0.059814,0.052368,0.9341,9.0718,0
0.5600,607396,0.730225,-0.678528,-0.060303,0.052551,0.9600,9.1259,0
0.5700,607406,0.730103,-0.678589,-0.060791,0.052673,0.9901,9.1745,0
0.5800,607416,0.729858,-0.678833,-0.061157,0.052795,1.0081,9.2140,0
0.5900,607426,0.729492,-0.679199,-0.061462,0.052856,1.0241,9.2436,0
0.6000,607436,0.728943,-0.679749,-0.061890,0.052673,1.0668,9.2625,0
0.6100,607446,0.728333,-0.680359,-0.062256,0.052490,1.1037,9.2767,0
0.6200,607456,0.727173,-0.681580,-0.062805,0.052490,1.1338,9.3221,0
