# Sesion:48 Fecha:2026-04-27 21:27:15 Shots:2 Duracion:10,59s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2679576,0.715698,-0.671997,0.174011,-0.076904,-8.3790,339.6556,103
0.0100,2679586,0.715698,-0.672180,0.172363,-0.079041,-8.0745,339.6160,0
0.0200,2679596,0.715454,-0.672546,0.170837,-0.081116,-7.7785,339.5693,0
0.0300,2679606,0.714966,-0.673218,0.169434,-0.083130,-7.4898,339.5135,0
0.0400,2679616,0.714417,-0.673828,0.168335,-0.084778,-7.2542,339.4637,0
0.0500,2679626,0.713745,-0.674622,0.167236,-0.086426,-7.0144,339.4119,0
0.0600,2679636,0.712952,-0.675537,0.165894,-0.088196,-6.7414,339.3701,0
0.0700,2679646,0.712280,-0.676392,0.164490,-0.089966,-6.4664,339.3336,0
0.0800,2679656,0.711853,-0.676941,0.163025,-0.091736,-6.1943,339.3055,0
0.0900,2679666,0.711731,-0.677246,0.161377,-0.093506,-5.9155,339.2943,0
0.1000,2679676,0.711853,-0.677246,0.159607,-0.095337,-5.6298,339.2908,0
0.1100,2679686,0.712219,-0.677063,0.157837,-0.097168,-5.3507,339.2874,0
0.1200,2679696,0.712524,-0.676880,0.156067,-0.099060,-5.0658,339.2786,0
0.1300,2679706,0.712646,-0.676819,0.154419,-0.100952,-4.7863,339.2587,0
0.1400,2679716,0.712585,-0.676941,0.152954,-0.102844,-4.5165,339.2216,0
0.1500,2679726,0.712341,-0.677246,0.151550,-0.104675,-4.2512,339.1833,0
0.1600,2679736,0.711853,-0.677734,0.150269,-0.106445,-3.9942,339.1393,0
0.1700,2679746,0.711365,-0.678223,0.149048,-0.108154,-3.7469,339.0954,0
0.1800,2679756,0.710876,-0.678772,0.147949,-0.109680,-3.5231,339.0556,0
0.1900,2679766,0.710510,-0.679138,0.146667,-0.111267,-3.2840,339.0277,0
0.2000,2679776,0.710449,-0.679260,0.145325,-0.112793,-3.0530,339.0101,0
0.2100,2679786,0.710632,-0.679138,0.143921,-0.114258,-2.8290,339.0034,0
0.2200,2679796,0.711487,-0.678284,0.141235,-0.117126,-2.4120,338.9868,0
0.2300,2679806,0.711975,-0.677795,0.139954,-0.118591,-2.2079,338.9701,0
0.2400,2679816,0.712280,-0.677490,0.138794,-0.120056,-2.0084,338.9421,0
0.2500,2679826,0.712341,-0.677368,0.137695,-0.121521,-1.8076,338.9091,0
0.2600,2679836,0.712158,-0.677490,0.136719,-0.122986,-1.6095,338.8651,0
0.2700,2679846,0.711731,-0.677856,0.135864,-0.124451,-1.4141,338.8105,0
0.2800,2679856,0.711121,-0.678345,0.135132,-0.125916,-1.2240,338.7463,0
0.2900,2679866,0.710510,-0.678894,0.134521,-0.127319,-1.0477,338.6764,0
0.3000,2679876,0.709961,-0.679260,0.133911,-0.128723,-0.8750,338.6083,0
0.3100,2679886,0.709656,-0.679504,0.133179,-0.130188,-0.6930,338.5435,0
0.3200,2679896,0.709534,-0.679443,0.132446,-0.131653,-0.5185,338.4804,0
0.3300,2679906,0.709656,-0.679260,0.131592,-0.133057,-0.3443,338.4308,0
0.3400,2679916,0.709778,-0.678955,0.130737,-0.134521,-0.1673,338.3773,0
0.3500,2679926,0.709900,-0.678711,0.129883,-0.135986,0.0105,338.3226,0
0.3600,2679936,0.709900,-0.678589,0.129089,-0.137390,0.1823,338.2680,0
0.3700,2679946,0.709778,-0.678589,0.128357,-0.138855,0.3576,338.2028,0
0.3800,2679956,0.709473,-0.678711,0.127747,-0.140259,0.5228,338.1338,0
0.3900,2679966,0.709229,-0.678772,0.127197,-0.141663,0.6812,338.0594,0
0.4000,2679976,0.708923,-0.678894,0.126648,-0.142944,0.8320,337.9958,0
0.4100,2679986,0.708679,-0.679016,0.126160,-0.144226,0.9770,337.9260,0
0.4200,2679996,0.708496,-0.679077,0.125610,-0.145508,1.1250,337.8611,0
0.4300,2680006,0.708252,-0.679138,0.125061,-0.146729,1.2691,337.8025,0
0.4400,2680016,0.708069,-0.679199,0.124451,-0.147888,1.4126,337.7531,0
0.4500,2680026,0.707825,-0.679321,0.123779,-0.149048,1.5629,337.7090,0
0.4600,2680036,0.707581,-0.679382,0.123047,-0.150208,1.7172,337.6705,0
0.4700,2680046,0.707458,-0.679443,0.122314,-0.151367,1.8697,337.6300,0
0.4800,2680056,0.707275,-0.679504,0.121521,-0.152466,2.0232,337.6008,0
0.4900,2680066,0.706970,-0.679626,0.119934,-0.154724,2.3343,337.5357,0
0.5000,2680076,0.706726,-0.679749,0.119263,-0.155762,2.4751,337.5017,0
0.5100,2680086,0.706482,-0.679871,0.118652,-0.156799,2.6110,337.4626,0
0.5200,2680096,0.706177,-0.680054,0.118164,-0.157776,2.7342,337.4191,0
0.5300,2680106,0.705811,-0.680237,0.117676,-0.158752,2.8582,337.3765,0
0.5400,2680116,0.705505,-0.680420,0.117249,-0.159729,2.9765,337.3279,0
0.5500,2680126,0.705383,-0.680420,0.116821,-0.160706,3.0890,337.2784,0
0.5600,2680136,0.705444,-0.680237,0.116211,-0.161621,3.2057,337.2484,0
0.5700,2680146,0.705566,-0.679993,0.115601,-0.162598,3.3252,337.2126,0
0.5800,2680156,0.705627,-0.679810,0.114868,-0.163574,3.4565,337.1869,0
0.5900,2680166,0.705688,-0.679626,0.114197,-0.164490,3.5781,337.1614,0
0.6000,2680176,0.705627,-0.679565,0.113464,-0.165405,3.7085,337.1415,0
0.6100,2680186,0.705627,-0.679504,0.112854,-0.166199,3.8187,337.1213,0
0.6200,2680196,0.705627,-0.679443,0.112244,-0.166870,3.9194,337.1119,0
0.6300,2680206,0.705627,-0.679382,0.111633,-0.167480,4.0153,337.1079,0
0.6400,2680216,0.705566,-0.679382,0.111084,-0.168030,4.1035,337.1047,0
0.6500,2680226,0.705444,-0.679504,0.110657,-0.168518,4.1802,337.0966,0
0.6600,2680236,0.705383,-0.679504,0.110168,-0.168945,4.2539,337.0993,0
0.6700,2680246,0.705322,-0.679565,0.109619,-0.169373,4.3337,337.1062,0
0.6800,2680256,0.705322,-0.679565,0.109131,-0.169861,4.4114,337.1023,0
0.6900,2680266,0.705261,-0.679504,0.108643,-0.170349,4.4887,337.1001,0
0.7000,2680276,0.705322,-0.679443,0.108154,-0.170837,4.5645,337.0956,0
0.7100,2680286,0.705322,-0.679382,0.107788,-0.171326,4.6311,337.0822,0
0.7200,2680296,0.705383,-0.679260,0.107361,-0.171814,4.7008,337.0734,0
0.7300,2680306,0.705383,-0.679199,0.106995,-0.172302,4.7674,337.0600,0
0.7400,2680316,0.705322,-0.679199,0.106628,-0.172668,4.8264,337.0579,0
0.7500,2680326,0.705322,-0.679138,0.106384,-0.172913,4.8641,337.0565,0
0.7600,2680336,0.705505,-0.679016,0.105835,-0.173157,4.9231,337.0772,0
0.7700,2680346,0.705566,-0.679016,0.105713,-0.173096,4.9275,337.0915,0
0.7800,2680356,0.705627,-0.678955,0.105591,-0.172913,4.9211,337.1176,0
0.7900,2680366,0.705750,-0.678894,0.105530,-0.172668,4.9043,337.1430,0
0.8000,2680376,0.705933,-0.678833,0.105530,-0.172363,4.8771,337.1678,0
0.8100,2680386,0.706177,-0.678650,0.105469,-0.172058,4.8516,337.1979,0
0.8200,2680396,0.706421,-0.678467,0.105469,-0.171753,4.8212,337.2231,0
0.8300,2680406,0.706665,-0.678345,0.105713,-0.171326,4.7627,337.2386,0
0.8400,2680416,0.706787,-0.678223,0.105957,-0.170959,4.7104,337.2510,0
0.8500,2680426,0.706909,-0.678162,0.106201,-0.170471,4.6498,337.2736,0
0.8600,2680436,0.706970,-0.678162,0.106506,-0.170105,4.5957,337.2807,0
0.8700,2680446,0.707092,-0.678101,0.106873,-0.169739,4.5347,337.2823,0
0.8800,2680456,0.707153,-0.678101,0.107178,-0.169434,4.4853,337.2839,0
0.8900,2680466,0.707153,-0.678040,0.107544,-0.169128,4.4306,337.2822,0
0.9000,2680476,0.707214,-0.678040,0.107971,-0.168823,4.3713,337.2738,0
0.9100,2680486,0.707214,-0.678040,0.108521,-0.168457,4.2982,337.2620,0
0.9200,2680496,0.707336,-0.677917,0.109131,-0.167969,4.2066,337.2553,0
0.9300,2680506,0.707581,-0.677734,0.109619,-0.167419,4.1176,337.2627,0
0.9400,2680516,0.707825,-0.677490,0.110229,-0.166870,4.0174,337.2607,0
0.9500,2680526,0.708008,-0.677368,0.110901,-0.166321,3.9154,337.2535,0
0.9600,2680536,0.708069,-0.677307,0.111572,-0.165771,3.8161,337.2476,0
0.9700,2680546,0.708069,-0.677246,0.112366,-0.165161,3.7030,337.2383,0
0.9800,2680556,0.708130,-0.677246,0.113159,-0.164612,3.5950,337.2216,0
0.9900,2680566,0.708130,-0.677185,0.114075,-0.164124,3.4814,337.1912,0
