# Sesion:7 Fecha:2026-04-27 19:23:46 Shots:2 Duracion:18,96s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,915726,0.187378,-0.088684,0.689087,-0.694397,-7.7630,157.2950,359
0.0100,915736,0.184692,-0.090393,0.688782,-0.695190,-7.3971,157.3860,0
0.0200,915746,0.182190,-0.091980,0.688232,-0.696167,-7.0486,157.4681,0
0.0300,915756,0.179749,-0.093567,0.687439,-0.697388,-6.6975,157.5443,0
0.0400,915766,0.177490,-0.095093,0.686401,-0.698792,-6.3591,157.6079,0
0.0500,915776,0.175232,-0.096558,0.685364,-0.700195,-6.0258,157.6771,0
0.0600,915786,0.173035,-0.098083,0.684387,-0.701477,-5.6953,157.7362,0
0.0700,915796,0.170837,-0.099670,0.683411,-0.702698,-5.3608,157.7894,0
0.0800,915806,0.168701,-0.101257,0.682556,-0.703796,-5.0352,157.8396,0
0.0900,915816,0.166687,-0.102905,0.681763,-0.704895,-4.7154,157.8802,0
0.1000,915826,0.164734,-0.104553,0.680908,-0.705933,-4.4002,157.9114,0
0.1100,915836,0.162964,-0.106079,0.679932,-0.707031,-4.1062,157.9354,0
0.1200,915846,0.161377,-0.107544,0.678833,-0.708252,-3.8279,157.9506,0
0.1300,915856,0.159912,-0.108948,0.677551,-0.709595,-3.5592,157.9587,0
0.1400,915866,0.158569,-0.110291,0.676270,-0.710876,-3.3058,157.9604,0
0.1500,915876,0.157349,-0.111572,0.674377,-0.712769,-3.0481,157.9572,0
0.1600,915886,0.156128,-0.112793,0.672791,-0.714294,-2.8056,157.9576,0
0.1700,915896,0.154846,-0.114197,0.671570,-0.715515,-2.5540,157.9538,0
0.1800,915906,0.153381,-0.115723,0.671021,-0.716125,-2.2982,157.9589,0
0.1900,915916,0.151794,-0.117310,0.670288,-0.716858,-2.0232,157.9667,0
0.2000,915926,0.150269,-0.118958,0.669434,-0.717712,-1.7441,157.9662,0
0.2100,915936,0.148682,-0.120544,0.668274,-0.718872,-1.4559,157.9758,0
0.2200,915946,0.147156,-0.122070,0.666992,-0.720093,-1.1746,157.9835,0
0.2300,915956,0.144104,-0.124939,0.664612,-0.722412,-0.6321,158.0174,0
0.2400,915966,0.142456,-0.126343,0.663879,-0.723145,-0.3678,158.0471,0
0.2500,915976,0.140808,-0.127808,0.663513,-0.723572,-0.1089,158.0747,0
0.2600,915986,0.139160,-0.129333,0.663391,-0.723755,0.1476,158.0972,0
0.2700,915996,0.137451,-0.130920,0.663269,-0.723877,0.4129,158.1173,0
0.2800,916006,0.136047,-0.132324,0.662537,-0.724609,0.6586,158.1299,0
0.2900,916016,0.134766,-0.133911,0.661682,-0.725342,0.9121,158.1156,0
0.3000,916026,0.133484,-0.135620,0.661011,-0.725891,1.1702,158.0922,0
0.3100,916036,0.132446,-0.137207,0.660156,-0.726501,1.4034,158.0542,0
0.3200,916046,0.131470,-0.138733,0.659302,-0.727173,1.6279,158.0193,0
0.3300,916056,0.130554,-0.140198,0.658508,-0.727722,1.8400,157.9810,0
0.3400,916066,0.129700,-0.141541,0.657898,-0.728210,2.0335,157.9516,0
0.3500,916076,0.128845,-0.142822,0.657471,-0.728516,2.2163,157.9254,0
0.3600,916086,0.128052,-0.144043,0.656860,-0.728943,2.3942,157.8973,0
0.3700,916096,0.127197,-0.145203,0.656372,-0.729309,2.5687,157.8805,0
0.3800,916106,0.126343,-0.146423,0.655945,-0.729614,2.7465,157.8591,0
0.3900,916116,0.125427,-0.147705,0.655518,-0.729858,2.9330,157.8354,0
0.4000,916126,0.124512,-0.149048,0.655029,-0.730225,3.1276,157.8112,0
0.4100,916136,0.123596,-0.150452,0.654419,-0.730591,3.3290,157.7780,0
0.4200,916146,0.122620,-0.151855,0.653870,-0.731018,3.5353,157.7554,0
0.4300,916156,0.121765,-0.153137,0.653198,-0.731506,3.7250,157.7302,0
0.4400,916166,0.120972,-0.154358,0.652527,-0.731934,3.9040,157.7018,0
