# Sesion:7 Fecha:2026-04-23 14:33:15 Shots:1 Duracion:12,57s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,36056,0.248901,-0.171265,0.710083,-0.635986,49.4796,119.4859,0
0.0100,36066,0.248596,-0.175354,0.710083,-0.635010,50.8078,120.0402,0
0.0200,36076,0.247681,-0.179199,0.710693,-0.633545,52.1117,120.6320,0
0.0300,36086,0.246155,-0.183655,0.711792,-0.631653,53.2984,121.2151,0
0.0400,36096,0.243469,-0.187317,0.713440,-0.629822,54.4332,121.9261,0
0.0500,36106,0.240356,-0.189636,0.716248,-0.627075,55.6372,122.7669,0
0.0600,36116,0.237244,-0.190063,0.720154,-0.623657,56.9850,123.7327,0
0.0700,36126,0.234497,-0.189941,0.723328,-0.621094,58.2984,124.6893,0
0.0800,36136,0.232727,-0.191040,0.724854,-0.619629,59.5918,125.4060,0
0.0900,36146,0.232361,-0.191162,0.725708,-0.618774,60.9669,126.0577,0
0.1000,36156,0.233093,-0.190491,0.726440,-0.617737,62.2266,126.5663,0
0.1100,36166,0.234253,-0.190674,0.727051,-0.616577,63.4187,126.9959,0
0.1200,36176,0.235535,-0.191040,0.727722,-0.615173,64.4846,127.3883,0
0.1300,36186,0.236450,-0.191833,0.728455,-0.613708,65.3761,127.7043,0
0.1400,36196,0.236511,-0.195984,0.729675,-0.610962,66.1439,128.0084,0
0.1500,36206,0.233398,-0.200928,0.727783,-0.612793,66.3598,128.3363,0
0.1600,36216,0.230286,-0.205078,0.725830,-0.614868,66.6567,128.7521,0
0.1700,36226,0.229492,-0.204895,0.726257,-0.614746,67.5659,129.3416,0
0.1800,36236,0.228760,-0.204285,0.726624,-0.614807,68.4628,129.9383,0
0.1900,36246,0.229553,-0.202759,0.724304,-0.617737,69.3570,130.4943,0
0.2000,36256,0.231995,-0.200256,0.718994,-0.623779,70.2478,131.0009,0
0.2100,36266,0.231995,-0.200012,0.718750,-0.624207,70.9997,131.4309,0
0.2200,36276,0.233276,-0.200073,0.716553,-0.626221,71.6986,131.7260,0
0.2300,36286,0.234802,-0.200562,0.714905,-0.627380,72.3689,131.9349,0
0.2400,36296,0.236450,-0.201355,0.713440,-0.628113,73.0051,132.0719,0
0.2500,36306,0.238220,-0.202454,0.712219,-0.628540,73.6112,132.1624,0
0.2600,36316,0.239502,-0.203186,0.711243,-0.628845,74.1910,132.3021,0
0.2700,36326,0.241455,-0.202942,0.708008,-0.631836,74.7413,132.4825,0
0.2800,36336,0.243835,-0.201599,0.702759,-0.637207,75.2718,132.7256,0
0.2900,36346,0.247437,-0.197876,0.690735,-0.650024,75.7069,133.1216,0
0.3000,36356,0.249268,-0.196777,0.682190,-0.658630,75.9808,133.3860,0
0.3100,36366,0.249695,-0.197266,0.681641,-0.658875,76.4311,133.5687,0
0.3200,36376,0.249329,-0.197021,0.681580,-0.659119,76.8636,133.8740,0
0.3300,36386,0.248413,-0.196228,0.681763,-0.659546,77.2769,134.2664,0
0.3400,36396,0.247681,-0.195618,0.681824,-0.659912,77.6730,134.6120,0
0.3500,36406,0.247559,-0.195435,0.681824,-0.660034,78.0773,134.7475,0
0.3600,36416,0.248047,-0.195801,0.681824,-0.659790,78.4661,134.8407,0
0.3700,36426,0.248718,-0.196289,0.681824,-0.659363,78.8305,134.9110,0
0.3800,36436,0.249451,-0.196899,0.681763,-0.658936,79.1655,135.0005,0
0.3900,36446,0.250000,-0.197388,0.681641,-0.658752,79.4801,135.1175,0
0.4000,36456,0.250305,-0.197693,0.681580,-0.658569,79.7713,135.3204,0
0.4100,36466,0.249390,-0.196838,0.681824,-0.658875,80.0503,135.5835,0
0.4200,36476,0.248474,-0.195984,0.682190,-0.659119,80.3124,135.8896,0
0.4300,36486,0.247253,-0.194885,0.682556,-0.659546,80.5567,136.2282,0
0.4400,36496,0.246033,-0.193848,0.682922,-0.659912,80.7871,136.5617,0
0.4500,36506,0.244934,-0.192871,0.683350,-0.660156,81.0173,136.8711,0
0.4600,36516,0.244385,-0.192322,0.683655,-0.660217,81.2442,137.0796,0
0.4700,36526,0.244019,-0.191895,0.684021,-0.660156,81.4663,137.2641,0
0.4800,36536,0.243835,-0.191711,0.684082,-0.660217,81.6655,137.4031,0
0.4900,36546,0.243835,-0.191711,0.684082,-0.660217,81.8571,137.5097,0
0.5000,36556,0.243652,-0.191528,0.684143,-0.660217,82.0402,137.6308,0
0.5100,36566,0.243469,-0.191406,0.684204,-0.660278,82.2089,137.7509,0
0.5200,36576,0.243591,-0.191162,0.684082,-0.660400,82.3666,137.8485,0
0.5300,36586,0.243774,-0.190979,0.684021,-0.660461,82.5188,137.9332,0
0.5400,36596,0.243286,-0.190491,0.684204,-0.660645,82.6610,138.0988,0
0.5500,36606,0.242798,-0.190002,0.684265,-0.660889,82.7890,138.2568,0
0.5600,36616,0.242432,-0.189636,0.684265,-0.661072,82.9112,138.3911,0
0.5700,36626,0.242065,-0.189331,0.684326,-0.661255,83.0274,138.5238,0
0.5800,36636,0.241394,-0.188965,0.684204,-0.661743,83.1147,138.6774,0
0.5900,36646,0.241150,-0.188782,0.684265,-0.661804,83.2237,138.7792,0
0.6000,36656,0.241150,-0.188782,0.684265,-0.661804,83.3314,138.8417,0
0.6100,36666,0.241089,-0.188843,0.684326,-0.661743,83.4414,138.8869,0
0.6200,36676,0.241211,-0.188965,0.684326,-0.661682,83.5395,138.8874,0
0.6300,36686,0.241516,-0.189270,0.684204,-0.661560,83.6243,138.8850,0
0.6400,36696,0.241821,-0.189575,0.683960,-0.661621,83.6977,138.9211,0
0.6500,36706,0.241821,-0.189697,0.683716,-0.661804,83.8197,138.9494,0
0.6600,36716,0.242065,-0.189636,0.684021,-0.661499,83.9149,138.9858,0
0.6700,36726,0.242187,-0.189575,0.684021,-0.661499,84.0027,139.0128,0
0.6800,36736,0.242371,-0.189514,0.683838,-0.661621,84.0684,139.0500,0
0.6900,36746,0.242432,-0.189453,0.683716,-0.661743,84.1337,139.0899,0
0.7000,36756,0.242371,-0.189392,0.683594,-0.661926,84.1946,139.1331,0
0.7100,36766,0.242187,-0.189209,0.683411,-0.662170,84.2490,139.1934,0
0.7200,36776,0.241943,-0.188965,0.683228,-0.662537,84.2936,139.2720,0
0.7300,36786,0.241699,-0.188721,0.683167,-0.662781,84.3425,139.3432,0
0.7400,36796,0.241516,-0.188416,0.683167,-0.662903,84.3936,139.4179,0
0.7500,36806,0.241150,-0.188232,0.683105,-0.663147,84.4476,139.4912,0
0.7600,36816,0.241028,-0.188110,0.683105,-0.663208,84.4936,139.5390,0
0.7700,36826,0.241211,-0.188293,0.683044,-0.663147,84.5431,139.5312,0
0.7800,36836,0.241394,-0.188416,0.682983,-0.663147,84.5914,139.5224,0
0.7900,36846,0.241577,-0.188660,0.682922,-0.663086,84.6361,139.5122,0
0.8000,36856,0.241882,-0.188904,0.682983,-0.662842,84.6857,139.4817,0
0.8100,36866,0.242065,-0.189087,0.683044,-0.662659,84.7316,139.4669,0
0.8200,36876,0.242187,-0.189209,0.683044,-0.662598,84.7704,139.4664,0
0.8300,36886,0.242187,-0.189148,0.682861,-0.662720,84.7967,139.4809,0
0.8400,36896,0.242187,-0.189148,0.682617,-0.663025,84.8180,139.5007,0
0.8500,36906,0.242249,-0.189087,0.682434,-0.663208,84.8437,139.5223,0
0.8600,36916,0.242187,-0.188965,0.682312,-0.663391,84.8692,139.5581,0
0.8700,36926,0.241821,-0.188660,0.682434,-0.663452,84.8917,139.6349,0
0.8800,36936,0.241394,-0.188354,0.682556,-0.663574,84.9138,139.7148,0
0.8900,36946,0.241089,-0.188171,0.682617,-0.663696,84.9419,139.7347,0
0.9000,36956,0.241089,-0.188171,0.682617,-0.663696,84.9674,139.7247,0
0.9100,36966,0.241272,-0.188354,0.682556,-0.663635,84.9958,139.6875,0
0.9200,36976,0.241577,-0.188599,0.682434,-0.663635,85.0228,139.6107,0
0.9300,36986,0.242065,-0.189148,0.682251,-0.663452,85.0425,139.5632,0
0.9400,36996,0.242432,-0.189453,0.682129,-0.663391,85.0678,139.5175,0
0.9500,37006,0.243103,-0.190125,0.681885,-0.663208,85.0906,139.4738,0
0.9600,37016,0.243347,-0.190369,0.681824,-0.663086,85.1128,139.4384,0
0.9700,37026,0.243713,-0.190674,0.681702,-0.662964,85.1352,139.3960,0
0.9800,37036,0.243958,-0.190918,0.681702,-0.662842,85.1611,139.3674,0
0.9900,37046,0.244019,-0.190857,0.681702,-0.662842,85.1868,139.3798,0
1.0000,37056,0.244019,-0.190796,0.681641,-0.662903,85.2041,139.3948,0
1.0100,37066,0.243958,-0.190735,0.681641,-0.662903,85.2211,139.4106,0
1.0200,37076,0.243896,-0.190552,0.681702,-0.662964,85.2379,139.4379,0
1.0300,37086,0.243713,-0.190369,0.681702,-0.663025,85.2484,139.4793,0
1.0400,37096,0.243530,-0.190125,0.681702,-0.663208,85.2561,139.5232,0
1.0500,37106,0.243408,-0.189941,0.681702,-0.663330,85.2634,139.5572,0
1.0600,37116,0.243347,-0.189758,0.681641,-0.663391,85.2727,139.5829,0
1.0700,37126,0.243225,-0.189636,0.681641,-0.663513,85.2797,139.6092,0
1.0800,37136,0.243103,-0.189453,0.681641,-0.663574,85.2841,139.6359,0
1.0900,37146,0.242981,-0.189270,0.681641,-0.663696,85.2905,139.6697,0
1.1000,37156,0.242737,-0.189026,0.681763,-0.663757,85.3009,139.7218,0
1.1100,37166,0.242310,-0.188660,0.681946,-0.663818,85.3095,139.7982,0
1.1200,37176,0.242004,-0.188354,0.682068,-0.663879,85.3153,139.8555,0
1.1300,37186,0.241821,-0.188110,0.682129,-0.663940,85.3255,139.8990,0
1.1400,37196,0.241577,-0.187927,0.682251,-0.664001,85.3341,139.9400,0
1.1500,37206,0.241333,-0.187683,0.682312,-0.664062,85.3423,139.9846,0
1.1600,37216,0.241028,-0.187317,0.682373,-0.664185,85.3440,140.0527,0
1.1700,37226,0.240723,-0.186951,0.682495,-0.664368,85.3463,140.1104,0
1.1800,37236,0.240417,-0.186584,0.682495,-0.664490,85.3497,140.1764,0
1.1900,37246,0.240112,-0.186218,0.682556,-0.664673,85.3541,140.2415,0
1.2000,37256,0.239746,-0.185852,0.682617,-0.664856,85.3606,140.2914,0
1.2100,37266,0.239502,-0.185547,0.682678,-0.664917,85.3663,140.3293,0
1.2200,37276,0.239136,-0.185120,0.682861,-0.665039,85.3710,140.3707,0
1.2300,37286,0.238892,-0.184875,0.682922,-0.665100,85.3732,140.4126,0
1.2400,37296,0.238770,-0.184692,0.682922,-0.665222,85.3728,140.4411,0
1.2500,37306,0.238770,-0.184631,0.682861,-0.665283,85.3737,140.4527,0
1.2600,37316,0.238770,-0.184631,0.682861,-0.665283,85.3745,140.4564,0
1.2700,37326,0.238770,-0.184631,0.682800,-0.665344,85.3758,140.4610,0
1.2800,37336,0.238831,-0.184570,0.682800,-0.665344,85.3795,140.4684,0
1.2900,37346,0.238770,-0.184509,0.682739,-0.665405,85.3824,140.4824,0
1.3000,37356,0.238647,-0.184326,0.682800,-0.665527,85.3870,140.5068,0
1.3100,37366,0.238464,-0.184204,0.682861,-0.665527,85.3948,140.5370,0
1.3200,37376,0.238281,-0.183960,0.683044,-0.665466,85.4035,140.5684,0
1.3300,37386,0.238037,-0.183777,0.683105,-0.665527,85.4056,140.6054,0
1.3400,37396,0.237854,-0.183533,0.683167,-0.665588,85.4041,140.6439,0
1.3500,37406,0.237732,-0.183350,0.683228,-0.665649,85.4050,140.6728,0
1.3600,37416,0.237671,-0.183228,0.683167,-0.665771,85.4017,140.6859,0
1.3700,37426,0.237671,-0.183289,0.683044,-0.665894,85.3946,140.6883,0
1.3800,37436,0.237671,-0.183289,0.682861,-0.666077,85.3879,140.6883,0
1.3900,37446,0.237671,-0.183289,0.682739,-0.666199,85.3832,140.6873,0
1.4000,37456,0.237671,-0.183228,0.682739,-0.666199,85.3824,140.6877,0
1.4100,37466,0.237671,-0.183228,0.682678,-0.666260,85.3798,140.6886,0
1.4200,37476,0.237671,-0.183228,0.682556,-0.666321,85.3773,140.6922,0
1.4300,37486,0.237732,-0.183167,0.682495,-0.666443,85.3780,140.6953,0
1.4400,37496,0.237732,-0.183167,0.682495,-0.666443,85.3768,140.6983,0
1.4500,37506,0.237793,-0.183167,0.682373,-0.666504,85.3768,140.7018,0
