# Sesion:15 Fecha:2026-04-23 20:29:16 Shots:2 Duracion:81,20s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,242326,-0.657410,0.598877,0.292908,0.351196,-39.4725,108.4291,0
0.0100,242336,-0.656982,0.608215,0.294739,0.334045,-38.6923,107.3082,0
0.0200,242346,-0.656799,0.615967,0.296326,0.318542,-38.0426,106.2660,0
0.0300,242356,-0.657837,0.621033,0.297913,0.304626,-37.5361,105.2063,0
0.0400,242366,-0.659668,0.625427,0.297852,0.291565,-36.9430,104.2869,0
0.0500,242376,-0.661804,0.630798,0.294373,0.278198,-35.9935,103.6125,0
0.0600,242386,-0.663757,0.637451,0.288330,0.264404,-34.7582,103.1512,0
0.0700,242396,-0.666382,0.643433,0.281921,0.249878,-33.4175,102.6220,0
0.0800,242406,-0.668518,0.649536,0.275452,0.235229,-31.9580,102.0972,0
0.0900,242416,-0.670654,0.654724,0.269958,0.220642,-30.5933,101.4800,0
0.1000,242426,-0.672058,0.659668,0.265503,0.206482,-29.3613,100.8163,0
0.1100,242436,-0.673157,0.663940,0.262268,0.192871,-28.2831,100.0955,0
0.1200,242446,-0.674194,0.667603,0.259277,0.180481,-27.3142,99.4318,0
0.1300,242456,-0.675232,0.671143,0.254761,0.169495,-26.3314,98.9915,0
0.1400,242466,-0.676636,0.674377,0.248657,0.159973,-25.3205,98.7796,0
0.1500,242476,-0.678528,0.677124,0.240906,0.152100,-24.2999,98.8158,0
0.1600,242486,-0.680603,0.679504,0.232727,0.144531,-23.2964,98.8864,0
0.1700,242496,-0.684082,0.678345,0.227173,0.142639,-23.0319,99.0866,0
0.1800,242506,-0.686157,0.677917,0.221863,0.142639,-22.8954,99.4761,0
0.1900,242516,-0.683960,0.683105,0.214722,0.139465,-22.8252,99.8136,0
0.2000,242526,-0.682861,0.685425,0.211060,0.139038,-22.9920,100.0427,0
0.2100,242536,-0.683472,0.685364,0.208862,0.139832,-23.0964,100.2253,0
0.2200,242546,-0.683655,0.685791,0.206787,0.139954,-23.2478,100.4652,0
0.2300,242556,-0.683167,0.686707,0.204895,0.140625,-23.3116,100.6945,0
0.2400,242566,-0.683594,0.686890,0.202393,0.140991,-23.0563,100.5219,0
0.2500,242576,-0.681946,0.691406,0.199707,0.130554,-22.6341,100.2056,0
0.2600,242586,-0.680420,0.694580,0.198059,0.123718,-22.1045,99.8856,0
0.2700,242596,-0.678467,0.698059,0.196533,0.117371,-21.6257,99.6086,0
0.2800,242606,-0.676270,0.701111,0.195923,0.112671,-21.3425,99.3824,0
0.2900,242616,-0.674377,0.703125,0.196472,0.110657,-21.3894,99.2471,0
0.3000,242626,-0.672607,0.704163,0.198914,0.110535,-21.7615,99.0803,0
0.3100,242636,-0.670349,0.705566,0.202148,0.109253,-22.0816,98.7749,0
0.3200,242646,-0.668030,0.707153,0.205688,0.106506,-22.3007,98.3286,0
0.3300,242656,-0.666016,0.709045,0.209229,0.099426,-22.1559,97.5399,0
0.3400,242666,-0.664185,0.710999,0.213196,0.088867,-21.7555,96.4412,0
0.3500,242676,-0.663574,0.711914,0.216431,0.077820,-21.2008,95.3246,0
0.3600,242686,-0.665222,0.711548,0.216675,0.064636,-20.2028,94.2406,0
0.3700,242696,-0.668213,0.711365,0.212524,0.048218,-18.5442,93.2650,0
0.3800,242706,-0.672607,0.710510,0.204590,0.029907,-16.4090,92.4119,0
0.3900,242716,-0.681213,0.705750,0.194336,0.010193,-14.0912,91.5530,0
0.4000,242726,-0.688049,0.701355,0.186340,-0.002380,-12.5794,91.0780,0
0.4100,242736,-0.694458,0.695740,0.183350,-0.007690,-12.1401,90.7526,0
0.4200,242746,-0.704102,0.685486,0.185242,-0.009644,-12.4774,90.2212,0
0.4300,242756,-0.712097,0.676636,0.187134,-0.009644,-12.9409,89.8854,0
0.4400,242766,-0.717407,0.671082,0.186951,-0.008362,-13.2642,89.8832,0
0.4500,242776,-0.721375,0.667236,0.185303,-0.004150,-13.7174,90.6114,0
0.4600,242786,-0.724487,0.664734,0.182312,0.002197,-14.3017,91.3594,0
0.4700,242796,-0.726257,0.663269,0.180298,0.009460,-14.8995,92.0499,0
0.4800,242806,-0.728516,0.661072,0.178650,0.016541,-15.3959,92.6924,0
0.4900,242816,-0.730042,0.659729,0.176880,0.022766,-15.5832,93.2256,0
0.5000,242826,-0.730286,0.660034,0.174316,0.026611,-14.9654,93.8202,0
0.5100,242836,-0.726685,0.665710,0.167664,0.025940,-14.2477,94.3336,0
0.5200,242846,-0.717102,0.679199,0.154907,0.020935,-13.4028,94.6917,0
0.5300,242856,-0.713074,0.684937,0.149048,0.015869,-12.4646,94.8416,0
0.5400,242866,-0.709167,0.690247,0.143555,0.010193,-11.5117,94.9119,0
0.5500,242876,-0.704712,0.695862,0.138489,0.004028,-10.5434,94.9074,0
0.5600,242886,-0.699158,0.702393,0.133423,-0.002930,-9.4900,94.8517,0
0.5700,242896,-0.695190,0.707397,0.127075,-0.012085,-8.1779,94.7013,0
0.5800,242906,-0.694519,0.708740,0.122131,-0.020813,-7.0753,94.4142,0
0.5900,242916,-0.694153,0.709229,0.120361,-0.026001,-6.5346,94.1403,0
0.6000,242926,-0.692993,0.710144,0.120972,-0.028687,-6.3965,93.8764,0
0.6100,242936,-0.692627,0.710144,0.122437,-0.030518,-6.4121,93.6024,0
0.6200,242946,-0.692383,0.710083,0.123718,-0.032043,-6.4311,93.3668,0
0.6300,242956,-0.692139,0.710205,0.124512,-0.033142,-6.4450,93.2148,0
0.6400,242966,-0.692017,0.710022,0.125610,-0.034058,-6.4926,93.0456,0
0.6500,242976,-0.691833,0.709961,0.126709,-0.035400,-6.5129,92.8457,0
0.6600,242986,-0.691528,0.709961,0.127991,-0.036926,-6.5240,92.6084,0
0.6700,242996,-0.691406,0.709778,0.129395,-0.038452,-6.5463,92.3634,0
0.6800,243006,-0.691406,0.709534,0.130493,-0.039612,-6.5735,92.1714,0
0.6900,243016,-0.691406,0.709229,0.131592,-0.040588,-6.6160,91.9980,0
0.7000,243026,-0.691345,0.708984,0.132812,-0.041809,-6.6474,91.7900,0
0.7100,243036,-0.691223,0.708862,0.133606,-0.043213,-6.6210,91.6081,0
0.7200,243046,-0.690979,0.708923,0.134094,-0.044678,-6.5450,91.4601,0
0.7300,243056,-0.690552,0.709167,0.134460,-0.046143,-6.5161,91.3096,0
0.7400,243066,-0.690308,0.709229,0.135071,-0.047363,-6.4626,91.1230,0
0.7500,243076,-0.689941,0.709351,0.135803,-0.048889,-6.4095,91.0362,0
0.7600,243086,-0.689514,0.709656,0.135986,-0.049805,-6.5122,90.9003,0
0.7700,243096,-0.689270,0.709595,0.137329,-0.050049,-6.5337,90.6894,0
0.7800,243106,-0.687927,0.710388,0.139282,-0.051331,-6.5742,90.6403,0
0.7900,243116,-0.687866,0.710510,0.139404,-0.050964,-6.6233,90.6595,0
0.8000,243126,-0.688171,0.710327,0.138977,-0.050049,-6.6777,90.7650,0
0.8100,243136,-0.688721,0.710022,0.138428,-0.048950,-6.7400,90.8970,0
0.8200,243146,-0.689148,0.709595,0.138550,-0.048645,-6.7938,90.9110,0
0.8300,243156,-0.690002,0.709167,0.137085,-0.047180,-6.8123,91.1508,0
0.8400,243166,-0.690918,0.708618,0.135864,-0.045532,-6.8672,91.3837,0
0.8500,243176,-0.692627,0.707520,0.132935,-0.045654,-6.9392,91.6104,0
0.8600,243186,-0.692993,0.707397,0.131836,-0.044373,-6.9548,91.8053,0
0.8700,243196,-0.692932,0.707581,0.131409,-0.044312,-6.9171,91.8521,0
0.8800,243206,-0.692810,0.707703,0.130981,-0.044312,-6.8783,91.8860,0
0.8900,243216,-0.693787,0.707092,0.128601,-0.045776,-6.8400,91.9657,0
0.9000,243226,-0.694824,0.706421,0.126526,-0.046875,-6.8282,92.0410,0
0.9100,243236,-0.695801,0.705688,0.124512,-0.047852,-6.8146,92.1230,0
0.9200,243246,-0.696777,0.705017,0.122559,-0.049011,-6.7794,92.1917,0
0.9300,243256,-0.697632,0.704468,0.120667,-0.050171,-6.7263,92.2469,0
0.9400,243266,-0.698425,0.703857,0.118835,-0.051453,-6.6577,92.2892,0
0.9500,243276,-0.699158,0.703308,0.117126,-0.052795,-6.5773,92.3151,0
0.9600,243286,-0.699890,0.702759,0.115479,-0.054199,-6.4831,92.3377,0
0.9700,243296,-0.700562,0.702271,0.113831,-0.055542,-6.3861,92.3598,0
0.9800,243306,-0.701233,0.701721,0.112244,-0.056885,-6.2841,92.3666,0
0.9900,243316,-0.702026,0.701111,0.110840,-0.058167,-6.1800,92.3770,0
1.0000,243326,-0.702759,0.700439,0.109436,-0.059387,-6.0682,92.3993,0
1.0100,243336,-0.703491,0.699829,0.108032,-0.060547,-5.9474,92.4125,0
1.0200,243346,-0.704163,0.699280,0.106628,-0.061707,-5.8238,92.4105,0
1.0300,243356,-0.704773,0.698730,0.105408,-0.062927,-5.6951,92.4085,0
1.0400,243366,-0.705261,0.698303,0.104187,-0.064087,-5.5635,92.4072,0
1.0500,243376,-0.706177,0.697571,0.101868,-0.066345,-5.4327,92.4079,0
1.0600,243386,-0.706665,0.697083,0.100830,-0.067383,-5.3044,92.4087,0
1.0700,243396,-0.707092,0.696716,0.099792,-0.068359,-5.1803,92.4105,0
1.0800,243406,-0.707520,0.696350,0.098816,-0.069336,-5.0506,92.4118,0
1.0900,243416,-0.707947,0.695923,0.097839,-0.070251,-4.9181,92.4131,0
1.1000,243426,-0.708374,0.695557,0.096924,-0.071167,-4.7875,92.4133,0
1.1100,243436,-0.708740,0.695190,0.096008,-0.072021,-4.6559,92.4122,0
1.1200,243446,-0.709106,0.694824,0.095215,-0.072815,-4.5231,92.4144,0
1.1300,243456,-0.709412,0.694519,0.094421,-0.073547,-4.3893,92.4183,0
1.1400,243466,-0.709717,0.694275,0.093628,-0.074158,-4.2510,92.4289,0
1.1500,243476,-0.709961,0.694092,0.092773,-0.074707,-4.1044,92.4556,0
1.1600,243486,-0.710266,0.693848,0.091858,-0.075073,-3.9658,92.5029,0
1.1700,243496,-0.710510,0.693665,0.090942,-0.075317,-3.8330,92.5560,0
1.1800,243506,-0.710815,0.693481,0.090027,-0.075623,-3.7045,92.6029,0
