# Sesion:31 Fecha:2026-06-03 21:42:45 Shots:2 Duracion:11,24s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2147117,0.724670,-0.681824,0.010925,0.099121,-8.6849,7.4844,158
0.0100,2147127,0.724854,-0.681885,0.009521,0.097473,-8.4377,7.4538,0
0.0200,2147137,0.725098,-0.681885,0.008118,0.095886,-8.1948,7.4293,0
0.0300,2147147,0.725464,-0.681763,0.006409,0.094055,-7.9058,7.4092,0
0.0400,2147157,0.725708,-0.681763,0.004700,0.092224,-7.6182,7.3877,0
0.0500,2147167,0.725830,-0.681885,0.003113,0.090515,-7.3518,7.3659,0
0.0600,2147177,0.725891,-0.682068,0.001465,0.088806,-7.0809,7.3485,0
0.0700,2147187,0.725830,-0.682312,-0.000122,0.087158,-6.8206,7.3306,0
0.0800,2147197,0.725586,-0.682739,-0.001404,0.085815,-6.6118,7.3134,0
0.0900,2147207,0.725342,-0.683167,-0.002686,0.084412,-6.3982,7.2913,0
0.1000,2147217,0.725220,-0.683472,-0.003906,0.083191,-6.2030,7.2815,0
0.1100,2147227,0.725220,-0.683716,-0.006409,0.080811,-5.8087,7.2746,0
0.1200,2147237,0.725464,-0.683594,-0.007690,0.079651,-5.6090,7.2783,0
0.1300,2147247,0.725708,-0.683472,-0.008972,0.078430,-5.4045,7.2768,0
0.1400,2147257,0.725952,-0.683289,-0.010254,0.077209,-5.1996,7.2752,0
0.1500,2147267,0.726257,-0.683167,-0.011414,0.075989,-5.0053,7.2646,0
0.1600,2147277,0.726501,-0.682922,-0.012512,0.074768,-4.8151,7.2485,0
0.1700,2147287,0.726807,-0.682800,-0.013611,0.073608,-4.6308,7.2383,0
0.1800,2147297,0.726990,-0.682678,-0.014587,0.072327,-4.4473,7.2071,0
0.1900,2147307,0.727051,-0.682739,-0.015503,0.071106,-4.2754,7.1757,0
0.2000,2147317,0.727051,-0.682800,-0.016479,0.069824,-4.0938,7.1434,0
0.2100,2147327,0.727112,-0.682861,-0.017456,0.068665,-3.9216,7.1221,0
0.2200,2147337,0.727112,-0.682922,-0.018433,0.067505,-3.7496,7.1004,0
0.2300,2147347,0.727234,-0.682922,-0.019409,0.066406,-3.5816,7.0847,0
0.2400,2147357,0.727478,-0.682739,-0.020386,0.065491,-3.4264,7.0851,0
0.2500,2147367,0.727844,-0.682373,-0.021362,0.064697,-3.2790,7.0962,0
0.2600,2147377,0.728210,-0.682007,-0.022339,0.063904,-3.1317,7.1072,0
0.2700,2147387,0.728577,-0.681641,-0.023254,0.063171,-2.9942,7.1185,0
0.2800,2147397,0.728882,-0.681335,-0.024170,0.062439,-2.8574,7.1294,0
0.2900,2147407,0.729065,-0.681213,-0.025024,0.061707,-2.7273,7.1352,0
0.3000,2147417,0.729126,-0.681213,-0.025879,0.060913,-2.5936,7.1352,0
0.3100,2147427,0.729004,-0.681335,-0.026672,0.060181,-2.4712,7.1349,0
0.3200,2147437,0.728882,-0.681519,-0.027466,0.059448,-2.3493,7.1347,0
0.3300,2147447,0.728821,-0.681580,-0.028381,0.058655,-2.2114,7.1391,0
0.3400,2147457,0.728882,-0.681519,-0.029419,0.057861,-2.0620,7.1535,0
0.3500,2147467,0.729065,-0.681396,-0.030457,0.057068,-1.9119,7.1685,0
0.3600,2147477,0.729309,-0.681091,-0.031494,0.056335,-1.7651,7.1884,0
0.3700,2147487,0.729736,-0.680725,-0.033508,0.054932,-1.4831,7.2289,0
0.3800,2147497,0.729858,-0.680603,-0.034424,0.054260,-1.3529,7.2441,0
0.3900,2147507,0.729980,-0.680481,-0.035339,0.053528,-1.2179,7.2542,0
