# Sesion:34 Fecha:2026-06-03 21:44:50 Shots:1 Duracion:14,38s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,2266727,0.705322,-0.684387,-0.061707,0.174255,-8.7121,19.5196,0
0.0100,2266737,0.705627,-0.684326,-0.063110,0.172668,-8.4681,19.4931,0
0.0200,2266747,0.706055,-0.684082,-0.064514,0.171204,-8.2292,19.4788,0
0.0300,2266757,0.706604,-0.683716,-0.065857,0.169800,-7.9969,19.4667,0
0.0400,2266767,0.707397,-0.683167,-0.067139,0.168396,-7.7643,19.4530,0
0.0500,2266777,0.708313,-0.682434,-0.068420,0.166992,-7.5272,19.4399,0
0.0600,2266787,0.708862,-0.682068,-0.069275,0.165833,-7.3543,19.4108,0
0.0700,2266797,0.709351,-0.681763,-0.070129,0.164612,-7.1784,19.3756,0
0.0800,2266807,0.709595,-0.681702,-0.070862,0.163330,-7.0144,19.3226,0
0.0900,2266817,0.709717,-0.681885,-0.071594,0.161926,-6.8463,19.2587,0
0.1000,2266827,0.709656,-0.682190,-0.072266,0.160461,-6.6822,19.1823,0
0.1100,2266837,0.709473,-0.682678,-0.072998,0.158997,-6.5175,19.1105,0
0.1200,2266847,0.709473,-0.682983,-0.073914,0.157288,-6.3136,19.0337,0
0.1300,2266857,0.709534,-0.683105,-0.074951,0.155762,-6.1103,18.9828,0
0.1400,2266867,0.709839,-0.683044,-0.076111,0.154297,-5.8964,18.9501,0
0.1500,2266877,0.710388,-0.682617,-0.077332,0.153015,-5.6834,18.9396,0
0.1600,2266887,0.711060,-0.682007,-0.078613,0.151855,-5.4706,18.9453,0
0.1700,2266897,0.711731,-0.681396,-0.079651,0.151001,-5.3019,18.9584,0
0.1800,2266907,0.712341,-0.680786,-0.080933,0.150024,-5.1041,18.9791,0
0.1900,2266917,0.713196,-0.680115,-0.083191,0.148132,-4.7513,19.0002,0
0.2000,2266927,0.713379,-0.679932,-0.084229,0.147217,-4.5898,19.0035,0
0.2100,2266937,0.713379,-0.680054,-0.085083,0.146423,-4.4597,19.0030,0
0.2200,2266947,0.713379,-0.680054,-0.085815,0.145569,-4.3329,18.9862,0
0.2300,2266957,0.713562,-0.679993,-0.086548,0.144775,-4.2080,18.9772,0
0.2400,2266967,0.713806,-0.679810,-0.087280,0.143982,-4.0805,18.9681,0
0.2500,2266977,0.714050,-0.679626,-0.088013,0.143188,-3.9530,18.9590,0
0.2600,2266987,0.714355,-0.679443,-0.088745,0.142273,-3.8154,18.9401,0
0.2700,2266997,0.714600,-0.679260,-0.089478,0.141296,-3.6736,18.9149,0
