# Sesion:8 Fecha:2026-06-03 21:21:28 Shots:1 Duracion:14,18s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,920567,0.721313,-0.688538,0.032959,0.067139,-8.0480,2.9796,0
0.0100,920577,0.721069,-0.689148,0.032410,0.063843,-7.7432,2.7419,0
0.0200,920587,0.720581,-0.689941,0.031799,0.060608,-7.4384,2.5124,0
0.0300,920597,0.720093,-0.690796,0.031067,0.057495,-7.1332,2.3035,0
0.0400,920607,0.719666,-0.691467,0.030273,0.054504,-6.8315,2.1116,0
0.0500,920617,0.719604,-0.691833,0.029236,0.051575,-6.5136,1.9481,0
0.0600,920627,0.719788,-0.691895,0.028015,0.048828,-6.1941,1.8171,0
0.0700,920637,0.720215,-0.691711,0.026672,0.046143,-5.8690,1.7032,0
0.0800,920647,0.720825,-0.691284,0.025269,0.043579,-5.5480,1.6057,0
0.0900,920657,0.721497,-0.690796,0.023926,0.041077,-5.2370,1.5086,0
0.1000,920667,0.722107,-0.690369,0.022583,0.038513,-4.9215,1.4056,0
0.1100,920677,0.722473,-0.690125,0.021301,0.036011,-4.6163,1.3011,0
0.1200,920687,0.722534,-0.690247,0.020203,0.033386,-4.3175,1.1697,0
0.1300,920697,0.722229,-0.690674,0.019287,0.030823,-4.0391,1.0271,0
0.1400,920707,0.721863,-0.691223,0.018433,0.028320,-3.7707,0.8846,0
0.1500,920717,0.721436,-0.691772,0.017578,0.025818,-3.5020,0.7423,0
0.1600,920727,0.721252,-0.692078,0.016724,0.023437,-3.2427,0.6118,0
0.1700,920737,0.721375,-0.692017,0.015747,0.021118,-2.9777,0.4976,0
0.1800,920747,0.721924,-0.691589,0.014832,0.018982,-2.7323,0.3954,0
0.1900,920757,0.722717,-0.690796,0.013916,0.016907,-2.4916,0.2989,0
0.2000,920767,0.723633,-0.689880,0.013123,0.014893,-2.2661,0.1977,0
0.2100,920777,0.724426,-0.689087,0.012573,0.013000,-2.0708,0.0864,0
0.2200,920787,0.724976,-0.688538,0.012268,0.011108,-1.8960,359.9549,0
0.2300,920797,0.725525,-0.687988,0.011902,0.009155,-1.7115,359.8228,0
0.2400,920807,0.725891,-0.687683,0.011658,0.007263,-1.5422,359.6854,0
0.2500,920817,0.726013,-0.687561,0.011475,0.003296,-1.2144,359.3700,0
0.2600,920827,0.726013,-0.687622,0.011414,0.001343,-1.0554,359.2122,0
0.2700,920837,0.726074,-0.687500,0.011292,-0.000610,-0.8914,359.0595,0
0.2800,920847,0.726379,-0.687195,0.011047,-0.002502,-0.7225,358.9216,0
0.2900,920857,0.726868,-0.686646,0.010620,-0.004272,-0.5484,358.8083,0
0.3000,920867,0.727600,-0.685913,0.010132,-0.005859,-0.3842,358.7150,0
0.3100,920877,0.728516,-0.684937,0.009521,-0.007385,-0.2152,358.6360,0
0.3200,920887,0.729370,-0.684021,0.008911,-0.008850,-0.0511,358.5617,0
0.3300,920897,0.730042,-0.683228,0.008301,-0.010254,0.1084,358.4921,0
0.3400,920907,0.730530,-0.682739,0.007751,-0.011597,0.2584,358.4225,0
0.3500,920917,0.730774,-0.682434,0.007263,-0.012939,0.4037,358.3482,0
0.3600,920927,0.731018,-0.682190,0.006836,-0.014343,0.5486,358.2638,0
0.3700,920937,0.731018,-0.682129,0.006470,-0.015686,0.6842,358.1798,0
0.3800,920947,0.731140,-0.682007,0.006042,-0.017029,0.8246,358.1005,0
0.3900,920957,0.731323,-0.681763,0.005554,-0.018372,0.9699,358.0258,0
0.4000,920967,0.731567,-0.681458,0.005005,-0.019714,1.1200,357.9557,0
0.4100,920977,0.731934,-0.681030,0.004333,-0.020996,1.2752,357.8998,0
0.4200,920987,0.731934,-0.680969,0.003723,-0.022217,1.4215,357.8449,0
0.4300,920997,0.731934,-0.680969,0.003113,-0.023376,1.5633,357.7951,0
0.4400,921007,0.731812,-0.681091,0.002563,-0.024475,1.6955,357.7459,0
0.4500,921017,0.731628,-0.681213,0.002014,-0.025513,1.8230,357.7021,0
0.4600,921027,0.731628,-0.681152,0.001465,-0.026428,1.9404,357.6680,0
0.4700,921037,0.731689,-0.681091,0.000854,-0.027283,2.0581,357.6436,0
0.4800,921047,0.731873,-0.680908,0.000122,-0.028015,2.1762,357.6386,0
0.4900,921057,0.732056,-0.680664,-0.000610,-0.028687,2.2893,357.6386,0
0.5000,921067,0.732239,-0.680420,-0.001404,-0.029358,2.4075,357.6433,0
0.5100,921077,0.732239,-0.680359,-0.002686,-0.030701,2.6198,357.6302,0
0.5200,921087,0.732117,-0.680420,-0.003235,-0.031433,2.7233,357.6118,0
0.5300,921097,0.731934,-0.680603,-0.003662,-0.032166,2.8169,357.5841,0
0.5400,921107,0.731750,-0.680786,-0.004028,-0.032959,2.9102,357.5467,0
0.5500,921117,0.731689,-0.680786,-0.004395,-0.033752,3.0029,357.5086,0
0.5600,921127,0.731873,-0.680542,-0.004822,-0.034546,3.0999,357.4743,0
0.5700,921137,0.732056,-0.680298,-0.005310,-0.035339,3.2020,357.4446,0
0.5800,921147,0.732239,-0.680054,-0.005798,-0.036011,3.2946,357.4251,0
0.5900,921157,0.732361,-0.679871,-0.006287,-0.036621,3.3826,357.4110,0
0.6000,921167,0.732483,-0.679749,-0.006775,-0.037170,3.4661,357.4021,0
0.6100,921177,0.732483,-0.679687,-0.007263,-0.037598,3.5402,357.4041,0
0.6200,921187,0.732483,-0.679687,-0.007751,-0.037964,3.6099,357.4112,0
0.6300,921197,0.732422,-0.679687,-0.008240,-0.038269,3.6747,357.4237,0
0.6400,921207,0.732422,-0.679687,-0.008667,-0.038452,3.7249,357.4415,0
0.6500,921217,0.732483,-0.679626,-0.009155,-0.038635,3.7801,357.4638,0
0.6600,921227,0.732422,-0.679626,-0.009705,-0.038818,3.8405,357.4914,0
0.6700,921237,0.732422,-0.679687,-0.010193,-0.039001,3.8962,357.5140,0
0.6800,921247,0.732300,-0.679810,-0.010681,-0.039185,3.9519,357.5373,0
0.6900,921257,0.732117,-0.679932,-0.011108,-0.039307,3.9977,357.5612,0
0.7000,921267,0.732056,-0.680054,-0.011475,-0.039429,4.0385,357.5799,0
0.7100,921277,0.731995,-0.680054,-0.011780,-0.039429,4.0641,357.6040,0
0.7200,921287,0.731995,-0.680054,-0.012085,-0.039368,4.0850,357.6329,0
0.7300,921297,0.732056,-0.679993,-0.012390,-0.039368,4.1105,357.6563,0
0.7400,921307,0.732056,-0.679993,-0.012573,-0.039246,4.1164,357.6809,0
0.7500,921317,0.731873,-0.680237,-0.012817,-0.039185,4.1329,357.7063,0
0.7600,921327,0.731628,-0.680420,-0.013062,-0.039124,4.1492,357.7318,0
0.7700,921337,0.731079,-0.681030,-0.013550,-0.038879,4.1730,357.7939,0
0.7800,921347,0.730896,-0.681274,-0.013733,-0.038696,4.1748,357.8248,0
0.7900,921357,0.730774,-0.681458,-0.013855,-0.038391,4.1618,357.8609,0
0.8000,921367,0.730652,-0.681519,-0.013855,-0.038086,4.1380,357.8872,0
0.8100,921377,0.730652,-0.681580,-0.013855,-0.037720,4.1096,357.9182,0
0.8200,921387,0.730530,-0.681702,-0.013855,-0.037415,4.0860,357.9446,0
0.8300,921397,0.730347,-0.681946,-0.013855,-0.037170,4.0677,357.9663,0
0.8400,921407,0.730103,-0.682251,-0.013794,-0.036987,4.0491,357.9785,0
0.8500,921417,0.729736,-0.682556,-0.013672,-0.036926,4.0348,357.9761,0
0.8600,921427,0.729431,-0.682922,-0.013611,-0.036804,4.0212,357.9834,0
0.8700,921437,0.729126,-0.683289,-0.013489,-0.036804,4.0120,357.9757,0
0.8800,921447,0.728821,-0.683594,-0.013306,-0.036743,3.9927,357.9683,0
0.8900,921457,0.728516,-0.683899,-0.013062,-0.036682,3.9683,357.9560,0
0.9000,921467,0.728210,-0.684265,-0.012695,-0.036621,3.9340,357.9342,0
0.9100,921477,0.727905,-0.684631,-0.012268,-0.036499,3.8897,357.9128,0
0.9200,921487,0.727844,-0.684631,-0.011841,-0.036377,3.8443,357.8897,0
0.9300,921497,0.727844,-0.684692,-0.011475,-0.036316,3.8092,357.8662,0
0.9400,921507,0.727966,-0.684570,-0.011108,-0.036133,3.7638,357.8521,0
0.9500,921517,0.728210,-0.684326,-0.010864,-0.036072,3.7379,357.8368,0
0.9600,921527,0.728455,-0.684082,-0.010620,-0.036011,3.7120,357.8214,0
0.9700,921537,0.728577,-0.683960,-0.010315,-0.036011,3.6861,357.7968,0
0.9800,921547,0.728455,-0.684082,-0.009949,-0.036011,3.6558,357.7688,0
0.9900,921557,0.728394,-0.684143,-0.009583,-0.035950,3.6206,357.7455,0
1.0000,921567,0.728210,-0.684326,-0.009277,-0.035889,3.5908,357.7277,0
1.0100,921577,0.728149,-0.684448,-0.008972,-0.035706,3.5514,357.7195,0
1.0200,921587,0.728149,-0.684509,-0.008606,-0.035095,3.4730,357.7420,0
1.0300,921597,0.728149,-0.684509,-0.008423,-0.034790,3.4338,357.7532,0
1.0400,921607,0.727966,-0.684692,-0.008301,-0.034424,3.3953,357.7752,0
1.0500,921617,0.727722,-0.684998,-0.008118,-0.034119,3.3570,357.7877,0
1.0600,921627,0.727417,-0.685303,-0.007996,-0.033813,3.3237,357.8051,0
1.0700,921637,0.727173,-0.685608,-0.007813,-0.033569,3.2902,357.8124,0
1.0800,921647,0.726990,-0.685791,-0.007690,-0.033325,3.2613,357.8241,0
1.0900,921657,0.726929,-0.685913,-0.007568,-0.033081,3.2323,357.8353,0
1.1000,921667,0.726929,-0.685913,-0.007507,-0.032959,3.2176,357.8407,0
1.1100,921677,0.726929,-0.685913,-0.007446,-0.032837,3.2029,357.8461,0
1.1200,921687,0.726868,-0.685974,-0.007324,-0.032715,3.1833,357.8470,0
1.1300,921697,0.726746,-0.686096,-0.007202,-0.032593,3.1639,357.8482,0
1.1400,921707,0.726685,-0.686157,-0.007080,-0.032410,3.1394,357.8542,0
1.1500,921717,0.726685,-0.686218,-0.006958,-0.032349,3.1247,357.8497,0
1.1600,921727,0.726624,-0.686218,-0.006836,-0.032288,3.1096,357.8454,0
1.1700,921737,0.726624,-0.686279,-0.006714,-0.032288,3.0997,357.8359,0
1.1800,921747,0.726562,-0.686279,-0.006653,-0.032288,3.0946,357.8313,0
1.1900,921757,0.726562,-0.686340,-0.006531,-0.032288,3.0846,357.8217,0
1.2000,921767,0.726562,-0.686340,-0.006531,-0.032288,3.0846,357.8217,0
1.2100,921777,0.726624,-0.686218,-0.006470,-0.032227,3.0743,357.8217,0
1.2200,921787,0.726807,-0.686035,-0.006470,-0.032166,3.0690,357.8260,0
1.2300,921797,0.726929,-0.685913,-0.006348,-0.032043,3.0488,357.8261,0
1.2400,921807,0.726990,-0.685852,-0.006226,-0.031921,3.0288,357.8264,0
1.2500,921817,0.726929,-0.685913,-0.006042,-0.031738,2.9993,357.8276,0
1.2600,921827,0.726746,-0.686157,-0.005798,-0.031616,2.9701,357.8195,0
1.2700,921837,0.726685,-0.686218,-0.005615,-0.031494,2.9454,357.8156,0
1.2800,921847,0.726746,-0.686218,-0.005371,-0.031311,2.9107,357.8115,0
1.2900,921857,0.726868,-0.686096,-0.005371,-0.031250,2.9055,357.8160,0
