# Sesion:5 Fecha:2026-06-03 21:19:29 Shots:1 Duracion:7,55s
tSeg,ms,qw,qx,qy,qz,filteredElev,filteredYaw,shot
0.0000,805947,0.708191,-0.681091,-0.068542,0.172668,-7.9393,19.9502,227
0.0100,805957,0.707947,-0.682312,-0.070129,0.168213,-7.4841,19.6785,0
0.0200,805967,0.707642,-0.683594,-0.071655,0.163696,-7.0301,19.3987,0
0.0300,805977,0.707336,-0.684875,-0.073059,0.158997,-6.5708,19.0959,0
0.0400,805987,0.707214,-0.685913,-0.074402,0.154358,-6.1145,18.7977,0
0.0500,805997,0.707031,-0.686951,-0.075745,0.149658,-5.6533,18.4958,0
0.0600,806007,0.707153,-0.687744,-0.077087,0.144958,-5.1845,18.1995,0
0.0700,806017,0.707764,-0.687927,-0.078430,0.140259,-4.7010,17.9076,0
0.0800,806027,0.708557,-0.687927,-0.079712,0.135559,-4.2178,17.6135,0
0.0900,806037,0.710083,-0.687866,-0.082153,0.125793,-3.2324,16.9858,0
0.1000,806047,0.710510,-0.688293,-0.083008,0.120605,-2.7552,16.6175,0
0.1100,806057,0.710815,-0.688782,-0.083618,0.115356,-2.2945,16.2249,0
0.1200,806067,0.710999,-0.689392,-0.084045,0.110046,-1.8463,15.8136,0
0.1300,806077,0.711121,-0.690063,-0.084351,0.104797,-1.4134,15.3992,0
0.1400,806087,0.711304,-0.690613,-0.084656,0.099731,-0.9924,15.0016,0
0.1500,806097,0.711548,-0.690979,-0.084961,0.094788,-0.5778,14.6147,0
0.1600,806107,0.711975,-0.691162,-0.085327,0.090088,-0.1736,14.2546,0
0.1700,806117,0.712463,-0.691223,-0.085754,0.085510,0.2281,13.9100,0
0.1800,806127,0.712708,-0.691406,-0.086060,0.081116,0.6018,13.5705,0
0.1900,806137,0.712830,-0.691772,-0.086243,0.076660,0.9678,13.2173,0
0.2000,806147,0.712708,-0.692383,-0.086243,0.072266,1.3099,12.8555,0
0.2100,806157,0.712524,-0.692993,-0.086121,0.067810,1.6470,12.4791,0
0.2200,806167,0.712219,-0.693787,-0.085754,0.063354,1.9624,12.0847,0
0.2300,806177,0.711670,-0.694824,-0.085266,0.058899,2.2646,11.6821,0
0.2400,806187,0.710815,-0.696167,-0.084656,0.054504,2.5483,11.2767,0
0.2500,806197,0.709839,-0.697571,-0.083984,0.050232,2.8172,10.8776,0
0.2600,806207,0.708801,-0.698914,-0.083374,0.046143,3.0778,10.4989,0
